dates,obs,ERA5,tp_1,tp_2,tp_3,tp_4,tp_5,tp_6,tp_7,tp_8,tp_9,tp_10,tp_11,tp_12,tp_13,tp_14,tp_15,tp_16,tp_17,tp_18,tp_19,tp_20,tp_21,tp_22,tp_23,tp_24,tp_25
1993-04-02,NA,2.88833408224146,3.39671956538746,0,0,4.40933560464404,6.5190639068875,0,0,0,0,0,0,0,0,0,0,7.40105770512165,0,0,2.82796377422019,0,0,2.22188457526036,2.87340091184112,0,0
1993-04-03,NA,0.68324139979739,0,9.3090739546654,0,4.34537450936742,3.94274215714698,0,6.72104813915535,0,0,0,1.61863761612629,0,1.8376361219554,0,0,3.61555695411467,0,0,0,0,0,8.35390736091063,1.0838180106244,0,0
1993-04-04,NA,4.18922227082135,4.57125143409411,2.30029703891763,0,12.5370866416343,3.40536803455129,9.96468190019204,2.04143480775227,0,0,0,1.1820571265316,1.63231144966727,3.00229572535945,0,20.3415486442794,0,3.55242865107001,0,0,0,0,0,0,0,0
1993-04-05,NA,6.00829278923808,0,0,0,0,3.83644287290833,0,7.68471664247829,3.20100907969516,1.19251254654122,0,0,2.70849698856076,2.10817931027415,0,4.34537450936742,0,1.8999610317841,0,0,0,2.82356001306984,0,5.91021241401308,0,0
1993-04-06,NA,12.2427594295568,6.13241491724101,0,0,10.6306845422914,2.05515054994476,2.79817860761376,2.88371262145988,1.48685916433252,0,0,0,5.29963571738904,0,0,0,0,3.58615956528548,0,0,0,12.2775562550715,1.16292019917678,6.77525258653392,0,0
1993-04-07,NA,4.44178285738095,9.47223165032885,0,0,14.1935272282103,16.5874590947828,18.9107062412899,2.76357623191956,5.04362782653445,0,0,0,12.8233311593084,1.93078407971963,8.42172989813373,0,0,2.30697728789043,0,0,0,7.90934162817183,0,7.59342497073571,1.79838863179057,0
1993-04-08,NA,0.06221621209038,12.5370866416343,0,0,10.4955334254452,5.43870299828703,5.71899392171734,3.6242435066326,4.59084246264035,0,0,0,4.51959283048617,5.00796787008643,0,0,0,0,1.08628439564298,0,0,0,5.84398200358383,6.5190639068875,1.17840847996385,0
1993-04-09,NA,0.00198849821357432,1.84964256513422,0,11.439956434473,3.58615956528548,0,1.94552232172082,0,7.09691349516307,0,0,0,11.6870944368908,0,0,0,4.57939187397739,4.93680939405125,1.00822536738742,0,0,4.4644403897515,3.46836408113889,5.76027452876189,3.5630959247413,0
1993-04-10,NA,1.09679716950916,0,0,2.42824509117739,7.11282373029778,6.33986901130365,8.9474990260174,0,5.76027452876189,3.78921035609904,0,0,4.84947135606338,0,0,0,4.87071771203017,3.07326562712692,0,0,2.05515054994476,0,1.55645169572742,2.93776181022848,10.4085178047651,0
1993-04-11,NA,7.51137824322073,4.3007470514819,0,0,2.26525694508288,3.21348348396435,4.55434766499467,1.33667989728047,2.12146871380473,1.93078407971963,5.05706481157732,0,3.11771883037715,2.08070260676995,0,1.65746123124805,2.38986006243612,2.19241430754006,0,0,9.30327642260142,11.8393146870707,0,7.54789339089261,10.6072238740129,0
1993-04-12,NA,5.3038546784049,6.86579824982505,0,0,0,7.83949777853369,3.4441802177387,0,17.9613464223101,0,1.83572179185042,0,5.67545180832391,0,0,2.25826194138993,0,2.74620690593271,0,0,2.28175554087062,9.39244063824061,0,3.04461661365203,1.35522416647818,10.4204853114904
1993-04-13,NA,6.11367277477092,3.22753815418499,0,0,9.75896727575842,18.4204977853959,3.1086819032097,11.6664529453609,2.20348938005445,0,4.53062298184309,0,2.20335701273768,0,12.6770125979241,3.7176729546378,0,5.53712828783841,0,0,5.16204773920241,2.25960393720079,0,0,6.02075158490447,0
1993-04-14,NA,3.51896283343901,7.34513189563353,0,0,3.37474949989619,5.82208986674369,0,1.8376361219554,0,0,9.37343187689681,0,1.34883944570091,0,0,0,0,11.3239980574089,1.49047113602019,0,0,1.76711553027435,1.18684410354557,1.53704251264365,1.1101109740809,3.5018119401036
1993-04-15,NA,3.12150373414959,5.25394227951202,0,0,5.79951439043062,0,0,18.1494591407787,0,0,1.58394216296223,0,4.10425614919272,5.15189607223559,0,0,0,0,20.5628216307369,0,13.4699994436296,2.41728774856811,1.05478176106268,2.04594097352678,0,0
1993-04-16,NA,0.272923848883679,3.57504865001023,0,0,2.38986006243612,0,3.42049158904894,7.52452969376056,0,0,0,5.6514164971098,1.20555351452186,12.2234406821863,2.49593515165514,0,0,0,4.57939187397739,0,1.18004339600498,6.05344682352075,0,2.32669397948283,3.10481461218384,0
1993-04-17,NA,4.25926513063536,0,0,4.63596715401722,4.80727512533855,0,0,4.50812157293707,0,0,0,6.67987708105971,3.44833772399942,11.7159291073969,3.06669551567271,0,7.54789339089261,0,3.29795924342845,0,2.2677342401882,1.1726589712407,2.21947894214512,0,2.12146871380473,0
1993-04-18,NA,12.285386416986,0,1.30082484512413,3.33319278037437,0,0,0,9.69640423202057,4.95499870621117,0,3.03728912814451,23.9355575606659,0,4.61449098500491,0,3.67535816456726,17.4553681823513,0,2.04322289351075,0,1.23186991859194,1.83852974683696,2.07341566408807,0,0,0
1993-04-19,NA,9.86645467675247,0,0,0,0,0,11.5391543824982,11.1402573273105,6.1336397797645,2.52450376541363,1.19478119235967,8.03052041705364,0,12.8233311593084,0,0,2.216174128532,1.86940701108524,0,0,1.1101109740809,0,0,9.45599185021931,0,0
1993-04-20,NA,0.00135799803111614,0,0,0,1.61203652800617,0,10.7800657944202,16.9410361757872,11.0062616852931,0,5.54495919071312,13.3189994648972,0,8.83158065646014,0,1.86612445013359,0,1.86612445013359,1.76494042407166,0,2.1567200560236,0,0,6.86579824982505,1.74916265223239,0
1993-04-21,NA,0.843125572808543,10.6756352105242,9.15947658435061,1.94126211899638,1.73535412580447,0,3.61783400650816,5.82208986674369,13.7072263839038,0,15.3225864474695,5.87297369337848,8.06449146571063,13.0891922084936,2.41286253764265,14.3641782814606,0,6.1336397797645,1.40468314788425,0,1.10713742859802,0,0,0,0,0
1993-04-22,NA,2.66077881595557,6.52488781016371,3.04017112764997,3.76610979451709,0,0,0,4.59084246264035,6.49658229065162,0,0,4.37827122940602,3.76639706433312,15.3912769376784,0,6.15894980702404,2.1729867973009,8.40898830175648,0,2.58417969825023,2.84006188571439,0,0,0,1.84378510478476,0
1993-04-23,NA,0.0178068457395598,6.72696949971551,0,7.11282373029778,2.78109154451403,0,0,1.4582444728674,5.04908132939044,0,0,0,5.04362782653445,4.16363972926669,5.54495919071312,0,18.7329883337176,4.35826141204192,9.27477755504726,0,3.40618227946516,0,0,0,0,0
1993-04-24,NA,0.072382813466572,6.03172978052564,0,5.98934795304621,3.62009362396079,0,7.13567751555242,12.6703735681758,1.84358178147003,0,0,0,8.51744211823231,2.44043311407335,10.5385063927005,0,17.8898216936092,9.45599185021931,0,1.3500517838573,1.1118764309927,3.22389938344678,0,0,0,0
1993-04-25,NA,0,5.4772041124011,0,3.78189141078563,0,1.43684973499197,2.43406789442083,6.24360209718085,9.79539100588314,0,0,1.70169785403098,7.51026736176987,9.73518792922033,1.39422357960789,0,2.86173525870829,0,7.66023615079613,0,0,5.04908132939044,0,0,0,0
1993-04-26,NA,0,0,21.5658556797621,3.69331391555979,0,3.44560509367459,6.22501587878436,0,5.86630758142313,0,0,2.71206729571819,3.39671956538746,15.3049442859745,9.04497370601828,0,0,2.46022996338021,13.928154391429,0,0,5.65611448596394,0,0,2.00053867733733,0
1993-04-27,NA,0,9.42552695735161,5.71899392171734,0,0,9.47223165032885,6.26610140788065,3.15376757832594,4.98002881303314,0,6.23704371750474,0,4.35826141204192,0,3.67005388227818,0,2.84006188571439,4.88291218039476,8.75804135713077,1.94126211899638,6.72104813915535,10.5385063927005,2.19241430754006,0,15.3912769376784,3.89351806203159
1993-04-28,NA,0,6.11008802721789,8.89279544583891,0,0,1.35522416647818,0,2.43406789442083,0,0,1.16292019917678,0,0,0,0,3.00229572535945,0,1.8763843759406,4.30086520494102,0,4.84947135606338,2.75838113303301,3.78815245450367,0,10.1293000359809,0
1993-04-29,NA,0,23.4243957217355,1.70170158901288,0,14.287966573386,0,2.43406789442083,0,2.13577917729269,0,4.06138245108975,0,0,0,8.87190357910069,6.29119435336621,0,0,0,1.94810396853879,0,0,2.1051633354472,2.79817860761376,5.87297369337848,2.10426795491165
1993-04-30,NA,0.00414811529979422,8.83158065646014,2.10817931027415,0,0,0,2.00053867733733,0,3.42882081564565,0,0,1.07549765402191,0,0,7.03817386967671,3.58607515611882,4.44479094719411,0,0,0,0,1.73535412580447,4.72488806691705,2.11706745525251,0,0
1993-05-01,NA,3.70953731950797,3.55242865107001,2.05515054994476,0,2.81744364964766,0,0,0,0,0,0,2.26184100649861,2.32669397948283,5.16204773920241,0,7.01597700498662,0,0,4.60715730701138,0,13.5528475252093,0,3.91914498313976,3.15150731089004,0,2.4314496289241
1993-05-02,NA,6.68275888263425,4.03452857132616,1.86612445013359,0,3.58887271866169,0,0,0,0,18.6006299114576,0,0,0,11.6215316765981,0,6.88986995823398,3.84419947117118,0,1.51190720677963,2.50641898016627,0,0,1.69206607864238,7.27371821647257,1.45976160775554,4.14918646436857
1993-05-03,NA,0.308581989463294,7.67010418192704,1.20555351452186,0,8.40898830175648,0,0,4.87071771203017,0,8.42172989813373,0,0,0,6.8107804808271,0,0,2.46634614418333,3.40308206778156,0,0,2.69997908204671,2.26184100649861,0,7.04881416218679,5.15189607223559,9.22659232538394
1993-05-04,NA,0,4.0430439878794,0,0,9.22659232538394,0,0,0,0,11.0769497358928,0,0,0,1.28381135228397,0,0,0,18.2297377272108,0,0,0,0,0,2.38986006243612,6.40805256707905,3.21261553977263
1993-05-05,NA,0.116684806760719,8.5875830791333,0,0,1.53704251264365,0,0,0,0,7.83867371268989,0,0,0,11.4428160727629,0,6.22092875757575,12.2993663743215,7.04881416218679,5.5182914189284,12.2673018502216,0,2.07341566408807,0,5.56385847079668,2.31620960283866,1.45522928331562
1993-05-06,NA,0.121637583375139,2.10219106919704,11.1622664840314,18.1494591407787,1.19251254654122,0,0,0,0,8.75804135713077,5.26170672870006,0,0,6.74229154644744,17.9613464223101,3.36188664128231,0,9.69640423202057,13.928154391429,0,0,3.5630959247413,0,5.30254632674675,0,5.16215561552653
1993-05-07,NA,1.2282303800797,9.47223165032885,6.72696949971551,5.50647265405777,12.889967089709,0,0,0,0,5.64543310147625,3.11475900370848,0,0,0,6.85284222373805,0,1.23962797392075,2.216174128532,0,1.10468901978425,0,0,0,3.2413436262087,0,1.04703034512279
1993-05-08,NA,3.27200007118443,5.51054932327033,9.50116679714384,6.96445071642063,0,0,9.75354686399577,0,1.18904350553881,3.40840198571434,0,0,0,0,7.69412169367929,0,0,0,6.63799386067353,1.04018184945437,0,5.22124981353761,0,1.77723561329304,18.4204977853959,0
1993-05-09,NA,3.49102560267907,0,0,0,1.82152872723744,0,8.39617867884368,0,7.61014253075639,9.9325452935787,0,0,13.9776899112633,0,0,0,7.14956970215454,0,0,0,0,2.11689296297866,0,9.5822011172123,1.43361058017578,0
1993-05-10,NA,2.63174400146864,5.98934795304621,11.1470715740411,0,1.58612544157751,1.68956262230097,5.64543310147625,0,6.47099511622369,6.07436247035548,0,0,1.82473084394056,0,2.18596714467237,0,0,0,0,0,0,2.22188457526036,0,4.37051006192679,7.61014253075639,0
1993-05-11,NA,0.723293602789119,2.43746050003294,1.49047113602019,0,7.15731483004498,18.1494591407787,0,0,2.630780835364,10.4334374781903,0,0,4.78059568942287,0,18.5994420027855,0,3.17135843075323,0,0,1.07549765402191,0,6.24360209718085,0,3.44833772399942,21.5658556797621,0
1993-05-12,NA,4.43935530270517,10.6888993960331,3.2345214531725,0,1.40332080044314,8.10622497429411,0,2.62200075654526,5.99219342169241,2.54081791220579,0,6.61604056657283,0,0,7.78197066968561,0,2.42013388728117,13.4894068338488,0,0,0,2.17203830446648,14.3516714403952,0,0,0
1993-05-13,NA,11.0527537715592,2.17763365663842,0,0,0,4.51959283048617,0,1.53789391721141,0,9.03283683823132,0,0,0,0,0,0,3.33319278037437,1.05807374595573,0,0,0,0,8.93599571904937,0,0,0
1993-05-14,NA,6.05342141267183,0,2.56582858201536,0,0,1.90457175425436,0,16.4741958118229,1.15472072148751,3.46102008972753,0,2.22672757306709,0,0,0,4.1002742497077,0,0,0,4.30549391747344,0,1.95663076414829,1.21851004834685,0,3.78227946973681,0
1993-05-15,NA,7.5115875370055,0,2.76887491877893,0,5.51214857221644,4.50812157293707,0,4.28015441129047,0,12.6479749283171,0,0,0,0,0,0,0,1.76494042407166,0,2.16506850034085,1.02495690529247,0,0,0,4.88861668069465,0
1993-05-16,NA,0.164594280490945,0,6.13241491724101,5.31676047450405,0,12.326323942469,0,0,0,9.33701582923333,0,0,1.8573271817669,0,0,0,0,0,0,1.69123028435368,5.71658595031041,0,2.630780835364,0,0,0
1993-05-17,NA,0,0,3.08825205052927,5.76027452876189,0,3.16729253428184,0,11.6870944368908,16.6564576773884,1.76673372795399,0,0,0,0,0,0,0,0,0,0,1.52853103572909,0,4.79510159309954,0,0,4.12293277055829
1993-05-18,NA,0.887419436236416,3.09966457354202,0,4.44479094719411,0,0,0,1.00822536738742,0,4.49157043102954,0,0,2.31221019129425,0,6.40805256707905,2.18182009036394,0,0,3.43901866892424,0,0,0,0,1.45334860726318,0,10.8777990334101
1993-05-19,NA,8.23648436236317,4.37051006192679,1.79602351860934,1.17620227594138,0,0,0,0,0,7.14956970215454,1.76831597629039,0,17.0743765081193,7.46377613944585,0,0,0,1.68956262230097,0,0,1.86612445013359,0,0,7.68471664247829,0,0
1993-05-20,NA,4.47678448532349,13.953482530588,0,2.42668456458763,0,0,0,0,0,16.4975107943756,23.3453491895548,0,0,0,12.2775562550715,5.84231990603308,10.7764111590979,2.43746050003294,0,0,0,12.6770125979241,0,0,5.65611448596394,4.39371841489774
1993-05-21,NA,4.53672290139843,8.64878685703836,0,3.97207690976797,0,18.9107062412899,0,13.928154391429,5.73292101857822,5.86353085826582,0,3.69331391555979,0,2.27411575389737,5.94526382711533,1.43715073001659,7.40105770512165,0,5.66898476942122,0,0,1.82152872723744,0,0,4.06138245108975,0
1993-05-22,NA,0.0838286727526073,0,0,0,0,0,2.36324081394846,3.44416714174544,5.00089221105533,2.26184100649861,0,4.85038044941655,0,5.59958247456068,1.14990603703997,0,7.13545345809654,0,0,0,0,18.1391417720615,1.63041147239477,0,7.11312899658208,0
1993-05-23,NA,0,9.34597965215313,0,0,0,1.05807374595573,3.15376757832594,7.67010418192704,4.03452857132616,0,3.39671956538746,0,0,0,9.43039731213368,0,2.44043311407335,0,0,0,3.21863460172188,3.33319278037437,2.93944504592109,4.06138245108975,0,0
1993-05-24,NA,0,1.72655093399708,8.5875830791333,0,10.6679406644712,0,0,0,0,6.81044528291537,8.03052041705364,0,5.26170672870006,0,8.01177965794569,2.20454226837097,6.8107804808271,0,0,0,1.23746090902526,13.7983627934553,1.52853103572909,3.97159742180171,0,0
1993-05-25,NA,0.00769670685762105,1.63041147239477,0,0,0,0,0,0,0,5.54495919071312,2.86751500129203,0,0,0,6.67987708105971,5.15189607223559,0,0,0,0,3.64505587290921,0,0,1.8763843759406,4.14277739909011,10.6679406644712
1993-05-26,NA,2.74453237745811,0,5.99219342169241,0,0,0,0,0,0,5.61802515958517,7.53872122986914,0,10.4085178047651,0,0,1.18647898346465,0,0,1.32734188597338,12.6612882632541,4.53062298184309,0,0,4.6045034780855,5.22935236601181,0
1993-05-27,NA,3.96108188439323,0,0,1.8999610317841,0,0,1.34883944570091,6.12709802744721,0,9.0347436094917,0,0,23.9355575606659,7.54789339089261,0,4.58381354416537,0,0,5.96823913137716,7.13545345809654,4.40933560464404,0,0,2.89360523818768,0,0
1993-05-28,NA,11.6769472312955,0,5.5182914189284,0,18.1354180032317,0,0,0,0,1.34631424224355,0,1.65746123124805,2.5533123261154,0,1.94810396853879,5.59958247456068,0,5.60702330959608,3.92531857400108,0,4.85012862050859,0,0,2.41992605186832,0,0
1993-05-29,NA,0.353407168850676,0,0,0,0,0,0,1.53438316377894,0,0,1.89899973739466,7.67010418192704,7.01597700498662,5.16204773920241,3.1958153034996,0,2.82009953421167,0,0,0,2.82496130607269,0,0,3.38835980400275,2.17508716027743,0
1993-05-30,NA,12.241282347327,12.4116022232452,7.16020701308887,0,3.99128371728408,0,0,1.25951205010662,0,2.54081791220579,10.2479849369357,0,0,13.0891922084936,6.3080148854305,0,1.4613915055302,0,0,0,11.5152461820945,0,0,0,2.10429566975846,0
1993-05-31,NA,1.64508088738261,24.1108012032645,0,1.06434671450659,1.94126211899638,0,11.4259258889099,17.2054456551948,0,3.35368131385334,0,0,0,2.25675279284494,0,0,0,0,0,0,6.22501587878436,11.1470715740411,0,0,22.2128124502879,1.84358178147003
1993-06-01,NA,0.0595361058416535,18.0230833603919,0,10.3799199557974,10.0089720662702,1.00822536738742,0,8.45548221970032,1.37739742424353,17.9541898665982,0,4.29975926364072,0,0,5.98864736998285,0,0,3.76639706433312,1.51190720677963,0,0,0,0,0,4.47229237506322,0
1993-06-02,NA,5.13461640039158,21.1271441130887,8.02733253906364,21.7093971452694,0,1.51190720677963,0,0,0,9.84359824088386,0,3.405778939476,1.00916562275957,0,9.38290886370822,13.2694857595827,0,0,9.91911677641286,0,8.26652123150277,5.45209657653214,10.9483272091924,0,10.4382666389958,0
1993-06-03,NA,1.31511374401366,4.74073311450256,2.54911792875733,0,0,2.63355479906175,0,5.25020796784218,0,0,0,0,0,0.798307758479876,6.9577310972668,8.01052661949235,0,0,8.14471809359773,0,9.69704980097994,1.01197153173639,10.2202933869546,0,18.1877548720763,0
1993-06-04,NA,0.365169874124604,0.968742101655855,0,12.0657303567462,0,0,0,1.00822536738742,5.54376615851932,0,0,0,0,0,0.929867940101266,2.00259748366692,0,0,19.2926653880321,0,1.01888652770441,1.96096321581894,0,0,1.01193677489357,0
1993-06-05,NA,0.519174330940316,1.00822536738742,0,0,0,0,0,1.79597711875541,2.96977416969535,5.3726895895049,0,9.001257182371,0,8.99982980246913,0,0,0,12.5370866416343,39.8831484449258,0,0,0,12.3049125592275,0,12.0657303567462,0
1993-06-06,NA,0.843439543659367,6.33986901130365,5.33302287093797,0,0,3.18350378101605,0,13.953482530588,0.987345175416529,4.85067224078049,0,4.26485967012211,0,9.11113755780284,0,15.2277819382717,0,17.0423366399598,7.44881473045346,0,11.063885919592,0,5.30254632674675,0,7.36300788894273,1.01197153173639
