dates,obs,ERA5,surftemp_1,surftemp_2,surftemp_3,surftemp_4,surftemp_5,surftemp_6,surftemp_7,surftemp_8,surftemp_9,surftemp_10,surftemp_11,surftemp_12,surftemp_13,surftemp_14,surftemp_15,surftemp_16,surftemp_17,surftemp_18,surftemp_19,surftemp_20,surftemp_21,surftemp_22,surftemp_23,surftemp_24,surftemp_25
1993-12-24,NA,5.95847550710434,2.50331262437888,4.09535769459983,3.06830887402288,0.460981578656486,4.83683044980963,3.78212377388929,5.57868447258328,4.61323945406963,3.90293947980511,0,4.11900565754894,4.95305854668473,4.63917108386996,6.29271992631772,3.93559294180852,6.62526095415485,1.82622508909637,0,5.98352326960602,0,4.79077919636835,3.83996709336232,4.51687413408106,6.06909176687252,0.341594476007763
1993-12-25,NA,5.99432279985768,2.61753409094781,4.51806449953335,1.80441838422722,0,4.39586362037957,3.39812779028103,5.20278464172765,4.50503107473475,4.16421309662809,0,4.45237408062416,4.52740016583231,4.61652006664962,6.01205725010973,0.194756554467154,7.19374475810794,0,2.36737963154914,5.84737977738866,0,4.76081879834885,4.09319013809112,4.10399417778683,6.40628286832041,0.130643803355617
1993-12-26,NA,5.67153533344975,2.67961071496846,4.79774191420116,0,0.117999197974567,3.36635946544215,0.326402018360146,5.17578483037969,4.06545386027407,4.28157098401662,3.19690267875417,4.70945161306298,3.99336262793503,4.65179137454321,5.79965477545308,0,7.11791237105737,0,0.0442334706116511,5.66175855812907,0.930191794718025,4.60172592056037,4.41016337860583,2.01235766409266,5.85490966372423,0
1993-12-27,NA,5.34143544675072,2.82797081986615,4.87654465808017,2.77251313537664,3.11374329530001,0,0,5.18315855851984,3.76430777607353,4.37866433103568,0,4.96312314511737,2.88947297626987,4.69473138482022,5.5589525369627,0,7.30764524380453,3.1065977649865,0,5.31085703744321,0.233595492121183,4.33323268414614,4.56745927491582,3.43096922436164,5.95369167759206,2.83961329935187
1993-12-28,NA,5.09186924347554,3.30680621223264,5.01082687866862,2.72291950028406,3.00628046506133,0,3.14996860612344,5.14210778167129,1.94684336939944,4.30155718585493,1.14165784048828,5.19017664229427,3.58466877867111,4.70008605933522,5.24544217045286,0,7.34151572896262,0.0368731409701518,2.94051762622848,4.92661593773592,3.17263659905047,4.13993560489332,4.49802342765674,3.16308827565261,5.90959928728701,2.39482691018088
1993-12-29,NA,4.84516630510481,3.73594526791296,5.24563090225069,2.69215094676168,2.90262936790001,0,0,5.01209860656854,0.687554729866002,4.12936679797694,2.93033531874905,6.1758739073385,3.35229998730531,4.68752036342674,5.01502023355964,3.28489862978294,7.24191570248837,0.318500414278774,2.92043716676091,4.62650324781179,3.16339670485529,3.0629032871771,4.4053811452954,1.52901957737633,5.77975279597478,1.80741204191197
1993-12-30,NA,4.64398233302814,3.83492834120653,5.68268562009807,2.67449519682877,2.84453406654816,0.628108504339975,0.0713371467711506,4.82807528710757,3.17141486619825,3.55425668826356,2.77739275538511,6.38065321508232,2.28998999750779,4.63016318121293,4.75546306911891,0.169029232047016,7.13799623835229,2.56124019351046,2.88521184285525,4.31674153167562,3.10728479308791,3.80629989828993,4.22153915577024,0.0274002297906806,5.55227485103621,2.83568045569581
1993-12-31,NA,4.58751270746421,3.86285058062576,5.21784570273997,2.75259102556817,3.02223347987147,3.15905682114586,0,4.65390769801403,3.07143256514642,2.98126940698884,2.66895081136487,6.06909446177633,2.84651092692015,4.56694356838535,4.53090150036858,0,7.03573368607457,2.62850543653953,3.02669495651533,4.03691332564725,0.737549271283824,2.72795836734252,3.98567234280025,0.0438595202449129,5.38285113143949,2.62261273978623
1994-01-01,NA,4.69399224309464,4.18767159370212,5.52662590205973,3.42620250170931,3.88727799434554,3.10622426853695,0.11249724488891,4.5631104109564,3.1372776445134,4.00083969414581,0.845499029834613,6.75807862364756,0,5.21916468929872,4.31319850293131,0.462393507690561,7.23157148356077,2.66963241986417,3.58139008821767,3.40443780677485,2.38487741585458,1.17047482888558,3.87311403587236,0.474458695066242,5.46238996436505,3.75751083103469
1994-01-02,NA,5.11933045429702,4.3262683203784,5.71148671064861,4.30186791332136,4.75924517349612,0.05075877597602,2.95150467223775,4.26176732871958,3.48139496504745,4.17211153592403,3.08245387151826,6.57438967333084,0,4.95382318322775,3.16020213952128,0,7.44015573192675,1.75148957622595,4.24859601192837,3.60021749862346,2.90312374240368,3.57052067858241,3.82589166233837,1.25038485703306,5.67962741865773,4.54211921819195
1994-01-03,NA,5.08551729281947,4.35540366152394,5.38827655114203,4.8488070791198,5.14276547376891,0.0488407215297516,2.71815289670899,4.04432910434901,3.6143041633161,4.4155810525914,3.45498292052133,6.03447318273263,0,4.86054770795687,0,2.74375759641834,7.81733110727582,2.3456063560869,4.51099276426194,4.13228136772795,3.81569071839443,3.83691707385731,3.79103891961251,2.97459675545273,5.89551841328452,5.61737258323557
1994-01-04,NA,5.28968241576671,4.38520848696429,5.09043023015113,6.01514192678582,6.24561059115778,3.02190378416396,0.333499801035965,3.32096849908616,3.76579247282636,4.80092922550719,3.13652072111579,5.72582006729123,0,4.84725381369077,3.6006264209249,0.555875492397988,7.80329263537935,0,4.49321981081879,4.42644030975932,3.84892590989055,3.20140895070518,4.23768034313674,2.72436888729431,6.11914770497772,5.42360270122125
1994-01-05,NA,5.52413279135557,4.56978567224813,4.80038463670842,5.42839728739161,5.8797834058325,3.09492021266682,2.69159498677136,3.33770522573161,2.09148639720169,5.19980522469241,2.97445678936745,5.50182780733209,0,5.0228708500483,3.37694612564772,0,7.89972947764182,0,4.48424485520982,4.94805829352123,3.84571168461821,1.9661756998781,4.75650051010669,2.63342522260744,6.40819788085678,5.9321730113554
1994-01-06,NA,5.64947460678781,4.73444386279046,4.55880504746944,5.31719420183641,5.92457935619247,3.33050420144377,2.0552100607057,3.5944757354077,3.19434823177959,5.5426331333595,2.26789559484849,5.23239040684987,0,5.30608280257698,3.18351500552252,0,7.65876417701143,0.0846489495884526,4.2619813076091,5.40713008960691,3.92516977312578,0.660957244515009,5.01770793736485,2.69315462213869,6.51464123231482,6.1942121275367
1994-01-07,NA,5.74937391453052,4.87241732741297,4.26571522155917,5.05739888945024,5.85695186102245,3.70521740109325,2.6891486733191,4.11317437229978,0,5.87883823972523,0,4.95972089568198,0,5.70386294726375,2.94189580033693,0,7.39242310042076,2.60838244582484,4.09432273403373,6.73956847848324,3.86447847211698,1.85799668611445,5.28805895343634,2.2036523776188,6.40293170564562,6.86567228340108
1994-01-08,NA,6.10946641085009,5.59636604333485,3.28820641986359,4.68821896191088,5.72228778122418,4.08159975606219,2.79945829511329,4.40445285652783,0,7.06053594113,0,4.59172519208905,1.03367867466974,7.07489475146095,2.64935029012251,0.296521838815381,7.0238251060901,0.366238230295564,4.0905402242531,7.20329099761623,4.24207076637107,0,5.58619789489111,1.01130336568275,6.23652934149501,6.45626130375224
1994-01-09,NA,5.9774088421115,5.74677800033142,0,4.3398081808618,5.60810327632028,4.22931071686401,2.93538587254328,4.55509792806084,0,6.73910914018335,2.85723797881828,4.31048212786731,0.418718639100232,6.37296898976024,0,0,6.65430092381945,0,4.17823599913949,6.78660232285253,4.40539102749194,0,5.65059758349167,2.95345581090072,6.00673535734427,6.43762423609266
1994-01-10,NA,5.74805560143162,5.34351588247933,0,3.07785646653445,5.4751603503944,4.16003919749379,3.10217251428998,4.45361460705566,0,6.07743396931472,2.8027563762473,3.28245440049451,0.28614320977135,6.51258540054694,0.0546390439159899,2.69713491903679,6.29549589078953,0,4.17764436896919,5.91074509984265,4.21107680602862,0,5.58153864813764,2.23475510158224,5.83371446847584,6.35321460945847
1994-01-11,NA,5.6530375377953,5.27375817804293,0,3.61550699834235,5.2060921280653,4.15102681819303,3.29295302652145,4.3421809541677,0,6.05120439692285,1.9934493129674,0,2.87837226424004,6.80700381066125,0.0524434356732783,0,5.99294593684307,2.40614024397633,4.12689442810895,5.75185326115318,3.75269226571863,0,5.52963954599386,2.24931340250126,5.61753538990737,6.2902249700915
1994-01-12,4.2,5.5506719389366,5.20985992530278,0.467832702061156,0,4.87771941764551,3.84994902069753,3.18508788619485,4.1809951052549,3.13450527656589,6.17662416691235,0,0,2.85197727585277,7.02587515796347,0.0364506631431958,2.5280733828015,5.75069500580089,2.2704264751251,4.10371378410249,5.56342010285998,3.93316448080851,0.662387889150295,5.49420836512798,2.05764256046142,5.35779570860599,6.29433365052104
1994-01-13,NA,5.51630178603647,5.20015067591396,3.3270290841514,0.221084432781262,4.5712716288732,3.32635408190681,2.74039800992794,3.90719684591265,0,6.3711010763665,0.0628187413998566,0,2.80440328916984,7.06665958634536,0.0284306654602697,2.52476677503118,5.56277738235265,2.10480826307013,4.08357215211743,5.5229176684263,3.80634061814452,3.14752953542948,5.15513828552439,0.891882290560029,5.2173017475017,6.20958590863224
1994-01-14,NA,5.53202473580318,5.3064219560458,3.03791649138674,0,4.20649904912857,2.98017472043196,3.54404366426174,0.900623403305712,0.0990228360254599,6.53418304535258,0,0,2.67129213076966,6.93472593311633,2.24256306359275,2.61286401806778,5.50284306205273,2.28579898328654,4.13922016998776,5.5185493876036,3.69145610602323,2.43523958296654,4.82533789064162,2.34505910217106,5.18024922355739,6.21577770206363
1994-01-15,NA,5.48216620823251,5.57568682751154,1.61568022727351,0.061423073007737,0,2.79446258883483,3.55571176792093,0,2.40236141189212,6.5970563557264,0.100267541662155,0.360465226054977,2.74761336624079,6.75305433022576,1.92277473361651,0.0386820624296852,5.56503921676647,1.89164036127788,4.13445947188927,5.53283996431782,3.63112858580537,0,4.52754923814941,1.56118611434109,5.02822579586298,6.33296590265761
1994-01-16,NA,5.57820522226461,5.90566877769419,2.59007364599052,0,1.22046173779438,2.16864949277618,0.0539222375489867,3.3948518811427,1.95313144758371,6.63590360257654,0,0,2.97665902456044,6.6618912140941,0,2.62965650143241,5.74037869171778,2.58973848074049,4.14132522356053,5.49245761759355,3.66208464575485,2.76100644008855,4.13509389627806,0.134076655188228,4.81107596300452,6.45570547869195
1994-01-17,NA,5.6197910152949,6.23930036453424,2.2153590961609,0,1.9004661566678,1.3511247163819,0,0,0.026900972797741,6.57919022273055,3.18524619671206,0.273385256083031,3.28384059161229,6.51054592433227,0.186371954328064,2.77425209742723,5.80902354556998,1.99688869634297,4.09791867173009,5.38606827212612,2.86984142627399,2.65742547942521,0,0.731992087595069,4.76161815461071,6.59729498054236
1994-01-18,NA,5.42796214187963,6.47580391637011,1.9263237001036,0,3.70672529156435,3.36597332925078,3.31787522271201,0,0,6.35302770862257,3.22750802518194,0,3.66121448593514,6.24459344228471,1.66911001846386,2.92541103706668,5.80707590431963,2.12111244226859,4.17746015494643,5.26928906416201,2.99807187156974,2.83661895452216,2.99409380717549,0.290582112889501,4.79946715877763,6.61682385486331
1994-01-19,NA,5.1813984827917,6.59851370101199,0.253553186379411,0,3.49471892689781,3.67000747339311,3.05410828371503,3.08766513269445,0,6.09991872986357,3.04467959299391,0,3.89756045959484,6.07237731943242,1.33190021414673,3.08705140354724,5.62247043074668,0,4.21929667129708,5.14668183720542,3.54925352069178,2.72366339656559,3.50743737199303,0.384102594439467,4.77993486668626,6.58917964967883
1994-01-20,NA,4.93004644596422,6.72608271583012,0,0,3.2583353869855,3.70389346324922,0,3.03671304236848,0,5.79439829333498,2.54852389165481,0.250741065290888,4.079491202388,6.03784498149021,1.2130953558363,3.21539287191493,5.49038457249619,3.35965210101761,4.23165414004479,4.9364101232187,3.41821645432618,2.62683933986967,3.31673507340318,3.28358409650931,4.60965332067317,6.49265896251825
1994-01-21,NA,4.71174428518761,6.96084980777663,1.64937383827163,0,0,3.75742830336023,0.497715284972508,2.95781228415422,0,5.43742530162689,0.61472342094052,3.23977813272623,4.2304727083832,6.12684035706973,0,3.26290235277706,5.36169093246488,2.3271284364514,3.98791810955026,4.72668892555585,3.31672286215841,2.43114203739248,3.29125408899192,3.19132747212999,4.35261822450232,6.34783377175104
1994-01-22,NA,4.53776144238598,7.21133986488668,1.41587546280833,0,0,3.81048634991099,0.0391125539513875,3.03628272792319,0,4.9789994880278,0,3.25871915097443,4.22286812888205,6.05848884711479,0,3.29609592232386,5.17118070653503,0.291374033415856,4.0771201335589,4.53153399383665,3.16793735337206,0.796091102747029,3.23838603811054,2.98187271535938,4.23253459644832,6.1857503688343
1994-01-23,3.3,4.42642295254077,7.31149564801416,1.46016666238064,0.0598608925101036,0,3.86946732966139,0,3.20591373654352,2.11533451741012,4.68010134487728,0,3.51321407467343,4.19140042239636,6.04703184532767,0.18083126806577,1.75970663001566,4.97314512266934,3.44170131704742,3.40487251684342,4.23170581031675,3.14008766491739,1.91768963917072,3.27981004983203,2.73360036044937,1.39773286653841,5.97630724737435
1994-01-24,NA,4.34860592040158,7.46206101388298,1.52781387631664,0.259946107188581,2.89607494444953,4.05591062451804,0,2.65574906760772,0.762971509238832,4.27242492336179,2.41979655916266,3.92210257764626,3.9907998742984,6.37429768914999,0.118402295475232,0,4.7219799830727,3.43375447372084,1.44080986894893,0.427234546705882,3.42058701641677,1.72754353474466,3.20480153293793,2.51337404388921,3.45458452191212,5.84109388518329
1994-01-25,NA,4.30917606447694,8.09885251733015,1.78339174436214,0.108379925249121,0,4.57954848132234,2.77110484314992,3.63102684596925,1.97605980391842,4.0568746133174,2.02632728273594,4.52163027143588,4.22236174419533,6.67590200957411,0,2.7136894306313,4.41458723450783,3.79045485997312,0.3322942491119,0,3.67845284624088,2.20310446879161,3.173356305809,0,1.28843977555665,5.72896414879046
1994-01-26,NA,4.52356213292257,8.46929491954853,0.746464936306999,2.94333556911851,0,7.30780560333742,1.809416408059,4.01885600651667,2.26616886614183,3.95994395288603,2.20286603059337,4.74159453974969,4.6201697285982,6.69153714821723,0,2.34686056247845,4.10981222830347,4.55811056828067,0,0.477300855063366,4.06631386418491,2.19892508301917,2.07052549804262,0.176867124117459,0.362680754942047,5.77119336907188
1994-01-27,NA,4.71287659314047,8.35237546079254,0.744272780115614,0,0,7.74378649742884,2.93912351846015,5.29845768246885,2.3895975510175,3.85304341779772,0.456372988991961,5.05959456221343,4.69512419221439,6.66240508154327,0,2.00471105338454,3.82996545982754,5.50835059318274,0,1.44596733620274,6.07511156108173,1.06334478499445,3.15778854395553,-3.46944695195361e-18,0,5.84810924593488
1994-01-28,NA,4.98563234372398,8.1468938273327,0.0263561625051547,2.66801560283096,0,7.19365184022258,2.9142992328112,5.11166020180691,2.70979615423436,3.40782630392399,0,5.22690164169151,4.97880041293181,6.55960150961521,1.41263754534242,0,2.45936327045711,5.06542678194078,3.32480003034543,3.43871858737393,6.33836974403458,2.57826545569967,3.13447208983449,0,0.0201360832929753,5.98627799477464
1994-01-29,NA,5.02464981438659,7.8456877310328,3.06380361478895,0,2.81582304844548,5.979817222892,2.93739521808381,4.43820029258558,3.17195770450508,3.58046022661037,0,5.07447758956735,5.45447302400552,6.57701885761509,0,0,0,4.74461912586272,3.30918712721896,3.27432697681091,5.08604454208928,1.92778201614756,2.05226006013623,0.0531749560204832,0,6.01053359175342
1994-01-30,NA,5.10481534253279,7.55641358847155,3.49318179014476,2.56381179314451,0,5.49845230099487,2.97230769884232,4.35228963701428,3.88541995769094,4.38761711495247,3.44964428077801,4.86608797068397,5.52822363091741,6.52968833372325,0,0,1.70967744008862,4.38929390634623,3.14799672467762,3.18599349804263,5.31017855293843,0,3.40168049600826,2.91846325768621,0,6.12635775788746
1994-01-31,NA,5.21894655476936,7.36604450964878,3.92743445749104,2.68636578138104,0,5.12791069357386,3.02415122316522,4.2207106742139,7.35895346772942,5.57827688724196,3.7647216606489,4.60786473934943,6.91496945983161,6.48677357579115,0,0,3.30090059952645,1.78777941296636,3.16539552061003,0,5.46912044791719,3.15082787577086,3.83751217854187,3.01860663892998,0,6.44679791003796
1994-02-01,NA,5.22981372008272,7.1847361607175,4.99067528532787,2.81621634624792,0.14586465253439,4.76799809081144,2.77613017459032,2.61754940305148,5.17146987884599,5.67762366141715,3.675275896367,4.31645844490513,6.36979364872596,6.45076790843276,0.617362183520116,2.57071489608166,3.04674128290896,0,3.58054147787586,0,5.89828514458666,3.3167388935912,4.31570846217758,3.44727373861864,0,6.38915229093741
1994-02-02,NA,5.1870713213017,7.01875166234787,4.54114156711223,2.81784238113746,0,4.46359563094685,0.650981202974468,3.40090633999479,5.22770474028451,5.43952791523865,3.20520645565913,4.04390139091054,6.65966619482441,6.40320498295713,0,2.51632511922858,0,0,3.7777111728527,0,5.64173915472658,3.51398227484036,4.46765302572986,3.53616331371398,0.114423017710358,6.34600175339149
1994-02-03,NA,5.15095100346905,6.96823536619577,4.62930868085516,2.81817898254123,2.76334146608869,4.27607907610304,1.72823900477742,3.66768824575467,5.21206693453664,5.1916033404278,2.67679347971198,3.80009216035436,6.41476636207359,6.30081847267069,0,2.53744876591301,0.161536403512484,0,3.74611458609318,0.573488068212782,5.60873012722883,3.96800817624682,4.53985118061667,3.75993769862626,0,6.24673373167786
1994-02-04,NA,5.01754149252238,6.93327516636972,4.65449754127455,0.371770065955105,2.63089125902199,2.71210336691204,0,0.910500810259742,4.94877667122987,4.84763454483303,2.29543771378118,2.08503298036187,6.28049846877343,6.06544910714164,0,2.47149978273079,0.0440422955341895,1.78657371942436,3.89469055775477,3.08768080475571,5.4094117943789,4.29642392138113,4.33762099272861,3.8062000462722,0,6.09922532206613
1994-02-05,NA,5.05378366385764,6.82355061917017,4.56821499658939,2.78994160483377,0,2.59105305961978,0.263306980569071,3.35319584565764,4.73957834739331,4.46798273239078,3.56614928724915,3.27828490403409,6.06729324567362,5.87537068932928,0,1.64017640938998,0.247971404206565,0,4.12777522847856,2.9520043201744,5.269506246803,4.71015877260948,3.98261963097879,3.83748616445655,3.14888657065655,5.9987211772455
1994-02-06,NA,5.07566522380781,6.59998782604457,4.45715557059976,2.93883936690755,0.684477357519979,3.73456323692138,0,2.46365158039873,4.53781895135855,4.31356909038718,3.17321818921836,3.06767672831812,5.92312125093226,5.75287956420359,2.32119015053356,2.34613979835995,0,0.734535499484504,4.29090788673724,3.00575640426562,5.17557258904598,4.94960225700803,0.970005742950775,3.8099413718469,2.99422493580179,5.79161667706933
