Date,Pptn,Temp,Wind_speed,PET,Q,TP_catch,chl-a_lake,TP_lake,colour_lake,PTI,Biovolume,CyanoBiovol,Rain_day,Pptn_intense,Wind_under_Q0.2,Wind_under_Q0.4,Wind_over_Q0.6,Wind_over_Q0.8,Temp_subzero
1980-01-18,0.43551813799999994,-7.301983807999999,0.3,0.0,,,,,,,,,1,0,True,True,False,False,True
1980-01-19,0.592632984,-2.917424061,0.0,0.0,,,,,,,,,1,0,True,True,False,False,True
1980-01-20,0.030892713999999998,-4.033389576,1.5,0.0,,,,,,,,,1,0,True,True,False,False,True
1980-01-21,0.648538455,-2.579943177,2.9,0.0,,,,,,,,,1,0,False,False,False,False,True
1980-01-22,8.731416431,-1.215078111,3.8,0.0,,,,,,,,,1,1,False,False,True,False,True
1980-01-23,1.541560602,-1.881837135,2.1,0.0,,,,,,,,,1,0,False,True,False,False,True
1980-01-24,0.0022579460000000003,-8.220474914,4.6,0.0,,,,,,,,,1,0,False,False,True,False,True
1980-01-25,0.0,-16.66094749,3.6,0.0,,,,,,,,,0,0,False,False,False,False,True
1980-01-26,0.015178535,-16.46648911,0.8,0.0,,,,,,,,,1,0,True,True,False,False,True
1980-01-27,0.0,-13.58008528,0.9,0.0,,,,,,,,,0,0,True,True,False,False,True
1980-01-28,0.457849745,-10.25666034,2.2,0.0,,,,,,,,,1,0,False,True,False,False,True
1980-01-29,0.0,-11.59000053,0.5,0.0,,,,,,,,,0,0,True,True,False,False,True
1980-01-30,3.362382489,-10.94968165,5.2,0.0,,,,,,,,,1,0,False,False,True,True,True
1980-01-31,0.366280775,-14.28670413,3.9,0.0,,,,,,,,,1,0,False,False,True,False,True
1980-02-01,0.0,-18.67474027,1.2,0.0,,,,,,,,,0,0,True,True,False,False,True
1980-02-02,0.005851561,-18.44234725,0.5,0.0,,,,,,,,,1,0,True,True,False,False,True
1980-02-03,0.0,-18.98031501,0.8,0.0,,,,,,,,,0,0,True,True,False,False,True
1980-02-04,0.0,-19.96449318,0.7,0.0,,,,,,,,,0,0,True,True,False,False,True
1980-02-05,0.0,-17.846615399999997,2.4,0.0,,,,,,,,,0,0,False,True,False,False,True
1980-02-06,0.23144979300000001,-14.19644513,3.6,0.0,,,,,,,,,1,0,False,False,False,False,True
1980-02-07,0.015178535,-15.852184099999999,4.0,0.0,,,,,,,,,1,0,False,False,True,False,True
1980-02-08,0.0,-18.20572253,2.9,0.0,,,,,,,,,0,0,False,False,False,False,True
1980-02-09,4.496796278,-13.76732548,3.8,0.0,,,,,,,,,1,0,False,False,True,False,True
1980-02-10,14.14601112,-9.114939612,4.1,0.0,,,,,,,,,1,1,False,False,True,False,True
1980-02-11,0.663424685,-8.264071083,2.9,0.0,,,,,,,,,1,0,False,False,False,False,True
1980-02-12,0.075962453,-6.144252659,2.0,0.0,,,,,,,,,1,0,False,True,False,False,True
1980-02-13,5.540380194,-2.278987957,5.0,0.0,,,,,,,,,1,0,False,False,True,True,True
1980-02-14,3.4894445010000004,-0.5675186489999999,3.6,0.0,,,,,,,,,1,0,False,False,False,False,True
1980-02-15,4.18309323,-1.40510903,6.3,0.0,0.423,,,,,,,,1,0,False,False,True,True,True
1980-02-16,0.000697947,-4.128648418,0.3,0.0,0.5329999999999999,,,,,,,,1,0,True,True,False,False,True
1980-02-17,0.115287424,-5.22866097,1.5,0.0,0.46399999999999997,,,,,,,,1,0,True,True,False,False,True
1980-02-18,0.39748455899999996,-2.551122823,3.1,0.0,0.402,,,,,,,,1,0,False,False,False,False,True
1980-02-19,0.018639958999999998,-2.528639905,3.4,0.0,0.36200000000000004,,,,,,,,1,0,False,False,False,False,True
1980-02-20,0.020548932,-2.7491871480000003,0.2,0.0,0.336,,,,,,,,1,0,True,True,False,False,True
1980-02-21,0.0,-6.777160042,1.2,0.0,0.327,,,,,,,,0,0,True,True,False,False,True
1980-02-22,0.045605382,-8.072145951,2.1,0.0,0.319,,,,,,,,1,0,False,True,False,False,True
1980-02-23,0.0,-10.01530691,1.4,0.0,0.304,,,,,,,,0,0,True,True,False,False,True
1980-02-24,0.091210765,-10.332272900000001,0.5,0.0,0.301,,,,,,,,1,0,True,True,False,False,True
1980-02-25,0.0,-10.77783333,0.7,0.0,0.3,,,,,,,,0,0,True,True,False,False,True
1980-02-26,0.0,-9.619146007000001,1.7,0.0,0.281,,,,,,,,0,0,True,True,False,False,True
1980-02-27,0.0,-5.306696667,1.9,0.0,0.28,,,,,,,,0,0,True,True,False,False,True
1980-02-28,0.0,-2.40513458,5.1,0.0,0.284,,,,,,,,0,0,False,False,True,True,True
1980-02-29,0.0,-2.340049036,2.8,0.0,0.268,,,,,,,,0,0,False,True,False,False,True
1980-03-01,0.0,-1.087966398,5.7,0.0,0.27399999999999997,,,,,,,,0,0,False,False,True,True,True
1980-03-02,0.321654275,-5.246309982,4.3,0.0,0.25,,,,,,,,1,0,False,False,True,False,True
1980-03-03,0.0,-5.990772819,3.6,0.0,0.249,,,,,,,,0,0,False,False,False,False,True
1980-03-04,0.0,-5.639481016,1.9,0.0,0.243,,,,,,,,0,0,True,True,False,False,True
1980-03-05,0.049462964000000005,-1.545856594,5.1,0.0,0.243,,,,,,,,1,0,False,False,True,True,True
1980-03-06,2.0325549130000002,-0.323616881,3.1,0.0,0.23800000000000002,,,,,,,,1,0,False,False,False,False,True
1980-03-07,18.33376664,-1.0831287440000001,3.6,0.0,0.261,,,,,,,,1,1,False,False,False,False,True
1980-03-08,0.266198074,-1.342027274,3.1,0.0,0.265,,,,,,,,1,0,False,False,False,False,True
1980-03-09,0.406602164,-0.6756278840000001,2.2,0.0,0.266,,,,,,,,1,0,False,True,False,False,True
1980-03-10,0.080552782,-1.108422414,0.8,0.0,0.263,,,,,,,,1,0,True,True,False,False,True
1980-03-11,0.016338749,-4.057096831,1.9,0.0,0.265,,,,,,,,1,0,True,True,False,False,True
1980-03-12,0.420510039,-3.789997317,2.7,0.0,,,,,,,,,1,0,False,True,False,False,True
1980-03-13,0.155476888,-0.83730129,3.9,0.0,,,,,,,,,1,0,False,False,True,False,True
1980-03-14,0.046946894,-2.740491305,4.4,0.0,0.43700000000000006,,,,,,,,1,0,False,False,True,False,True
1980-03-15,0.015178535,-2.559321528,4.8,0.0,0.429,,,,,,,,1,0,False,False,True,False,True
1980-03-16,0.0,-2.714856648,3.4,0.0,0.424,,,,,,,,0,0,False,False,False,False,True
1980-03-17,0.0,-3.7404386310000004,4.0,0.034231724,0.414,,,,,,,,0,0,False,False,True,False,True
1980-03-18,0.0,-9.256713936,5.0,0.06846344900000001,0.41200000000000003,,,,,,,,0,0,False,False,True,True,True
1980-03-19,0.0,-11.88669777,1.5,0.102695173,0.41700000000000004,,,,,,,,0,0,True,True,False,False,True
1980-03-20,1.040214496,-9.275259499,3.1,0.136926897,0.43200000000000005,,,,,,,,1,0,False,False,False,False,True
1980-03-21,0.24470908600000002,-8.617855571,3.2,0.171158621,0.402,,,,,,,,1,0,False,False,False,False,True
1980-03-22,0.0,-9.911706121,1.9,0.205390346,0.39399999999999996,,,,,,,,0,0,True,True,False,False,True
1980-03-23,0.0,-9.348704045,1.2,0.23962207,0.401,,,,,,,,0,0,True,True,False,False,True
1980-03-24,0.0,-7.813572356,0.7,0.273853794,0.41700000000000004,,,,,,,,0,0,True,True,False,False,True
1980-03-25,0.0,-4.528123829,3.2,0.308085518,0.413,,,,,,,,0,0,False,False,False,False,True
1980-03-26,0.0,-3.6423076930000002,2.9,0.342317243,0.42700000000000005,,,,,,,,0,0,False,False,False,False,True
1980-03-27,0.43681017899999997,-3.9421544930000003,3.1,0.376548967,0.41600000000000004,,,,,,,,1,0,False,False,False,False,True
1980-03-28,6.220434491000001,-1.999431111,3.7,0.41078069100000003,0.4,,,,,,,,1,0,False,False,False,False,True
1980-03-29,4.046863954,-0.077597243,3.1,0.445012415,0.401,,,,,,,,1,0,False,False,False,False,True
1980-03-30,2.768193725,0.612605036,1.7,0.47924414,0.489,,,,,,,,1,0,True,True,False,False,False
1980-03-31,0.0,0.12657891,4.0,0.513475864,0.6659999999999999,,,,,,,,0,0,False,False,True,False,False
1980-04-01,0.0,0.576868828,1.2,0.547707588,1.278,,,,,,,,0,0,True,True,False,False,False
1980-04-02,0.0,0.46298381299999997,2.9,0.581939313,1.335,,,,,,,,0,0,False,False,False,False,False
1980-04-03,0.0,0.9440956629999999,1.9,0.616171037,1.85,,,,,,,,0,0,True,True,False,False,False
1980-04-04,0.0,1.178463807,3.1,0.650402761,2.9939999999999998,,,,,,,,0,0,False,False,False,False,False
1980-04-05,0.0,1.504935006,1.7,0.684634485,4.053,,,,,,,,0,0,True,True,False,False,False
1980-04-06,0.03431593,2.217915756,1.0,0.71886621,6.1739999999999995,,,,,,,,1,0,True,True,False,False,False
1980-04-07,0.004657745,-0.294262488,3.1,0.753097934,4.53,,,,,,,,1,0,False,False,False,False,True
1980-04-08,0.0,2.296498648,4.6,0.787329658,6.742000000000001,,,,,,,,0,0,False,False,True,False,False
1980-04-09,0.0,1.5318592709999999,4.3,0.8215613820000001,6.803999999999999,,,,,,,,0,0,False,False,True,False,False
1980-04-10,0.0,3.084726463,2.4,0.855793107,7.707000000000001,,,,,,,,0,0,False,True,False,False,False
1980-04-11,0.0,3.2859825989999996,2.9,0.890024831,9.289,,,,,,,,0,0,False,False,False,False,False
1980-04-12,0.0,4.438959733,2.2,0.924256555,15.669,,,,,,,,0,0,False,True,False,False,False
1980-04-13,0.0,3.13163581,3.7,0.9584882790000001,,,,,,,,,0,0,False,False,False,False,False
1980-04-14,0.0,3.739610729,2.7,0.992720004,20.008,,,,,,,,0,0,False,True,False,False,False
1980-04-15,0.0,5.041916001000001,0.8,1.026951728,18.174,,,38.5,,,,,0,0,True,True,False,False,False
1980-04-16,1.150232772,5.701421824,2.4,1.061183452,21.127,,,,,,,,1,0,False,True,False,False,False
1980-04-17,0.000626006,4.928552526,3.4,1.12513969,21.298000000000002,,,,,,,,1,0,False,False,False,False,False
1980-04-18,0.095350912,4.056340165,4.4,1.189095927,18.855999999999998,,,,,,,,1,0,False,False,True,False,False
1980-04-19,0.004866899,2.191352773,12.7,1.253052164,14.104000000000001,,,,,,,,1,0,False,False,True,True,False
1980-04-20,0.0,4.38425541,7.0,1.3170084020000001,12.463,,,,,,,,0,0,False,False,True,True,False
1980-04-21,0.0,5.978119031,2.9,1.380964639,11.982999999999999,,,,,,,,0,0,False,False,False,False,False
1980-04-22,0.0,5.072514817,4.6,1.444920877,11.716,,,,,,,,0,0,False,False,True,False,False
1980-04-23,0.0,5.024302518,2.7,1.5088771140000001,11.167,,,,,,,,0,0,False,True,False,False,False
1980-04-24,0.0,6.667753777000001,4.5,1.572833352,11.015999999999998,,,,,,,,0,0,False,False,True,False,False
1980-04-25,1.9400399659999998,7.666978004,5.6,1.6367895890000002,11.419,,,,,,,,1,0,False,False,True,True,False
1980-04-26,3.6022495360000004,6.497636064,3.8,1.700745826,12.222000000000001,,,,,,,,1,0,False,False,True,False,False
1980-04-27,3.627351395,6.3268784920000005,3.9,1.764702064,13.594000000000001,,,,,,,,1,0,False,False,True,False,False
1980-04-28,0.093513833,7.660532467,4.1,1.828658301,12.195,130.0,,,,,,,1,0,False,False,True,False,False
1980-04-29,0.0,10.44099987,2.9,1.892614539,11.052999999999999,,3.9714285714285715,52.0,,,,,0,0,False,False,False,False,False
1980-04-30,0.0,10.82672965,3.9,1.956570776,9.978,,,,,,,,0,0,False,False,True,False,False
1980-05-01,0.0,9.38791568,4.1,2.0205270140000002,8.799,,,,,,,,0,0,False,False,True,False,False
1980-05-02,0.0,10.2665504,1.9,2.084483251,8.007,,,,,,,,0,0,True,True,False,False,False
1980-05-03,0.0,10.95922702,1.9,2.148439488,7.531000000000001,,,,,,,,0,0,True,True,False,False,False
1980-05-04,0.0,10.08446928,3.1,2.212395726,6.8660000000000005,,,,,,,,0,0,False,False,False,False,False
1980-05-05,0.0,12.09719411,2.8,2.276351963,6.204,,,,,,,,0,0,False,True,False,False,False
1980-05-06,0.0,11.59467492,2.9,2.340308201,5.876,,,,,,,,0,0,False,False,False,False,False
1980-05-07,0.8955278,10.47292785,3.8,2.4042644380000002,5.653,,,,,,,,1,0,False,False,True,False,False
1980-05-08,8.380212419,6.444456086000001,2.2,2.468220675,6.212000000000001,,,,,,,,1,1,False,True,False,False,False
1980-05-09,0.0,6.7304826,6.3,2.5321769130000003,5.352,,,,,,,,0,0,False,False,True,True,False
1980-05-10,0.0,8.582741882,3.6,2.59613315,4.779,,,,,,,,0,0,False,False,False,False,False
1980-05-11,0.0,7.8213314270000005,2.6,2.6600893880000003,4.356,,,,,,,,0,0,False,True,False,False,False
1980-05-12,0.0,9.405094336,2.4,2.724045625,,,,,,,,,0,0,False,True,False,False,False
1980-05-13,0.0,9.618654669,3.9,2.7880018630000003,3.91,,7.283333333333334,45.0,,,,,0,0,False,False,True,False,False
1980-05-14,0.0,14.18353635,2.4,2.8519581,3.648,,,,,,,,0,0,False,True,False,False,False
1980-05-15,0.0,16.99275943,3.9,2.915914337,3.383,,,,,,,,0,0,False,False,True,False,False
1980-05-16,0.0,18.12846133,4.5,2.979870575,3.035,,,,,,,,0,0,False,False,True,False,False
1980-05-17,0.0,18.72668371,3.6,3.02094719,2.7560000000000002,,,,,,,,0,0,False,False,False,False,False
1980-05-18,0.017157965,18.1267041,3.6,3.062023805,2.555,,,,,,,,1,0,False,False,False,False,False
1980-05-19,0.0,14.71456643,3.3,3.103100421,2.4,,,,,,,,0,0,False,False,False,False,False
1980-05-20,1.388690908,8.172302607999999,5.3,3.1441770360000003,2.255,50.0,,,,,,,1,0,False,False,True,True,False
1980-05-21,0.0,7.325192546,3.1,3.185253651,2.109,,,,,,,,0,0,False,False,False,False,False
1980-05-22,0.0,10.26267369,4.1,3.226330267,1.921,,,,,,,,0,0,False,False,True,False,False
1980-05-23,0.0,11.73583913,4.0,3.267406882,1.7690000000000001,,,,,,,,0,0,False,False,True,False,False
1980-05-24,0.448789691,11.23687261,3.4,3.3084834969999997,1.632,,,,,,,,1,0,False,False,False,False,False
1980-05-25,11.70305768,9.848003851,3.1,3.349560112,2.764,,,,,,,,1,1,False,False,False,False,False
1980-05-26,1.6706336730000002,8.860712373,2.2,3.390636728,2.738,,,,,,,,1,0,False,True,False,False,False
1980-05-27,0.015714178999999998,11.47548138,4.8,3.431713343,2.35,,,,,,,,1,0,False,False,True,False,False
1980-05-28,13.84181665,10.58951412,2.2,3.472789958,3.772,,12.614285714285714,32.714285714285715,,,,,1,1,False,True,False,False,False
1980-05-29,15.46392559,11.57287726,2.7,3.5138665739999997,7.52,,,,,,,,1,1,False,True,False,False,False
1980-05-30,5.521088046,12.62456163,2.2,3.554943189,7.0889999999999995,,,,,,,,1,0,False,True,False,False,False
1980-05-31,0.015527508999999998,10.33377624,5.0,3.5960198039999995,5.721,,,,,,,,1,0,False,False,True,True,False
1980-06-01,0.0,14.18055737,2.4,3.63709642,4.737,,,,,,,,0,0,False,True,False,False,False
1980-06-02,2.24245329,13.63838928,5.3,3.678173035,4.523,,,,,,,,1,0,False,False,True,True,False
1980-06-03,0.021086049,18.1612733,2.8,3.71924965,4.159,,,,,,,,1,0,False,True,False,False,False
1980-06-04,0.0,17.97389018,4.0,3.760326265,3.778,,,,,,,,0,0,False,False,True,False,False
1980-06-05,0.0,20.74692381,2.1,3.8014028810000005,3.515,,,,,,,,0,0,False,True,False,False,False
1980-06-06,0.932317698,19.6967365,1.9,3.842479496,3.1830000000000003,,,,,,,,1,0,True,True,False,False,False
1980-06-07,0.051162102,20.67211776,1.4,3.8835561110000003,2.943,,,,,,,,1,0,True,True,False,False,False
1980-06-08,10.4889885,18.16042216,2.4,3.924632727,2.912,,,,,,,,1,1,False,True,False,False,False
1980-06-09,1.773889916,17.11794769,1.7,3.965709342,2.883,,,,,,,,1,0,True,True,False,False,False
1980-06-10,7.266913812,20.21106219,1.9,4.006785957,4.199,,15.3,41.6,,,,,1,0,True,True,False,False,False
1980-06-11,3.7761396960000004,16.95010376,1.4,4.047862572,9.34,,,,,,,,1,0,True,True,False,False,False
1980-06-12,0.0,13.19692796,3.8,4.088939188,4.151,,,,,,,,0,0,False,False,True,False,False
1980-06-13,0.03653735,14.03874745,4.8,4.130015803,3.111,,,,,,,,1,0,False,False,True,False,False
1980-06-14,0.0,16.71645039,2.2,4.171092418,2.575,,,,,,,,0,0,False,True,False,False,False
1980-06-15,0.045605382,18.77585855,4.5,4.2121690339999995,2.282,,,,,,,,1,0,False,False,True,False,False
1980-06-16,0.272380913,16.80502626,2.0,4.253245649,2.044,,,,,,,,1,0,False,True,False,False,False
1980-06-17,8.467213158,15.62465422,1.9,4.254950858,2.2359999999999998,80.0,,,,,,,1,1,True,True,False,False,False
1980-06-18,0.360492181,16.48586763,2.4,4.256656067,2.362,,,,,,,,1,0,False,True,False,False,False
1980-06-19,27.45169314,13.9845435,3.8,4.258361277,6.715,,,,,,,,1,1,False,False,True,False,False
1980-06-20,2.892276528,13.06780766,4.5,4.260066486,6.497999999999999,,,,,,,,1,0,False,False,True,False,False
1980-06-21,8.846501318,12.75544351,5.7,4.261771695,4.607,,,,,,,,1,1,False,False,True,True,False
1980-06-22,2.331128992,12.02028674,5.3,4.263476904,4.083,,,,,,,,1,0,False,False,True,True,False
1980-06-23,3.601078325,12.71908655,1.7,4.265182114,3.7310000000000003,,,,,,,,1,0,True,True,False,False,False
1980-06-24,4.859639487,12.49702707,4.8,4.266887323,3.318,,11.1,23.66666666666667,,,,,1,0,False,False,True,False,False
1980-06-25,5.264274386,13.32621412,4.0,4.2685925319999996,3.424,,,,,,,,1,0,False,False,True,False,False
1980-06-26,9.914862356,12.56401438,1.2,4.270297741,4.909,,,,,,,,1,1,True,True,False,False,False
1980-06-27,5.53744604,12.60536755,1.5,4.272002951,5.694,,,,,,,,1,0,True,True,False,False,False
1980-06-28,5.747732805,13.62252032,2.6,4.27370816,8.11,,,,,,,,1,0,False,True,False,False,False
1980-06-29,19.51484431,12.91270897,2.9,4.275413369,21.611,,,,,,,,1,1,False,False,False,False,False
1980-06-30,0.041411694,14.96966797,3.6,4.2771185780000005,9.164,,,,,,,,1,0,False,False,False,False,False
1980-07-01,1.6885711630000002,16.473181699999998,4.3,4.278823788,7.001,,,,,,,,1,0,False,False,True,False,False
1980-07-02,0.726920982,16.70416189,3.3,4.280528997,6.421,,,,,,,,1,0,False,False,False,False,False
1980-07-03,3.172805349,16.82626419,2.7,4.282234206,7.2379999999999995,,,,,,,,1,0,False,True,False,False,False
1980-07-04,0.03681871,15.84271245,3.9,4.283939415,5.841,,,,,,,,1,0,False,False,True,False,False
1980-07-05,1.476120515,15.4591161,3.1,4.285644625,5.254,,,,,,,,1,0,False,False,False,False,False
1980-07-06,0.729872455,16.45858831,1.9,4.287349834,4.816,,,,,,,,1,0,True,True,False,False,False
1980-07-07,1.933152173,16.23888961,1.5,4.289055043,5.038,,,,,,,,1,0,True,True,False,False,False
1980-07-08,0.637954404,16.82875886,1.4,4.290760252,4.135,,13.157142857142858,35.857142857142854,,,,,1,0,True,True,False,False,False
1980-07-09,2.80669096,16.60189856,3.4,4.292465462,3.827,,,,,,,,1,0,False,False,False,False,False
1980-07-10,0.00478553,17.74104279,2.6,4.294170671,3.673,,,,,,,,1,0,False,True,False,False,False
1980-07-11,0.17522092399999997,16.46156612,4.1,4.29587588,3.158,,,,,,,,1,0,False,False,True,False,False
1980-07-12,0.35491065899999996,15.28626169,3.1,4.2975810889999995,2.792,,,,,,,,1,0,False,False,False,False,False
1980-07-13,0.328933467,14.54390598,2.6,4.299286298999999,2.505,,,,,,,,1,0,False,True,False,False,False
1980-07-14,1.625543074,15.24426031,2.4,4.300991508,2.332,,,,,,,,1,0,False,True,False,False,False
1980-07-15,8.831414902,15.06303349,3.1,4.302696717,2.344,75.0,,,,,,,1,1,False,False,False,False,False
1980-07-16,0.35186738799999995,15.94078107,2.9,4.304401926000001,2.291,,,,,,,,1,0,False,False,False,False,False
1980-07-17,7.36326924,15.670152800000002,2.6,4.271753684,2.0909999999999997,,,,,,,,1,0,False,True,False,False,False
1980-07-18,1.052635779,13.01985823,3.4,4.239105443,2.145,,,,,,,,1,0,False,False,False,False,False
1980-07-19,2.298720582,13.85138312,1.2,4.206457201,,,,,,,,,1,0,True,True,False,False,False
1980-07-20,5.157655988999999,13.73818859,2.4,4.173808959,,,,,,,,,1,0,False,True,False,False,False
1980-07-21,4.568369433,13.93014679,1.9,4.141160717,,,,,,,,,1,0,True,True,False,False,False
1980-07-22,0.015527508999999998,15.62732343,3.1,4.108512475,,,13.56,37.66666666666666,,,,,1,0,False,False,False,False,False
1980-07-23,0.051456944000000004,15.44674048,5.6,4.075864233,,,,,,,,,1,0,False,False,True,True,False
1980-07-24,0.048108280999999996,15.16702549,3.2,4.0432159919999995,,,,,,,,,1,0,False,False,False,False,False
1980-07-25,0.000390453,16.98098248,1.9,4.01056775,,,,,,,,,1,0,True,True,False,False,False
1980-07-26,0.0,20.00285899,2.4,3.9779195080000003,,,,,,,,,0,0,False,True,False,False,False
1980-07-27,0.0,21.43442855,3.1,3.945271266,,,,,,,,,0,0,False,False,False,False,False
1980-07-28,0.0,21.33907949,2.7,3.9126230239999997,1.137,,,,,,,,0,0,False,True,False,False,False
1980-07-29,0.0,21.19203964,2.1,3.8799747819999997,1.024,,,,,,,,0,0,False,True,False,False,False
1980-07-30,0.0,20.61538091,3.4,3.84732654,0.866,,,,,,,,0,0,False,False,False,False,False
1980-07-31,5.6612896820000005,19.04117172,4.6,3.8146782989999997,0.787,,,,,,,,1,0,False,False,True,False,False
1980-08-01,0.107062362,17.13539181,2.6,3.782030057,0.7879999999999999,,,,,,,,1,0,False,True,False,False,False
1980-08-02,0.0,16.95051056,3.9,3.749381815,0.754,,,,,,,,0,0,False,False,True,False,False
1980-08-03,0.144561293,18.37351346,2.2,3.716733573,0.7240000000000001,,,,,,,,1,0,False,True,False,False,False
1980-08-04,10.79076084,18.40528774,3.3,3.6840853310000004,2.5639999999999996,,,,,,,,1,1,False,False,False,False,False
1980-08-05,17.19916734,16.79020029,3.6,3.651437089,6.18,,26.47142857142857,32.0,,,,,1,1,False,False,False,False,False
1980-08-06,2.653103084,17.89376031,2.2,3.6187888480000003,3.637,,,,,,,,1,0,False,True,False,False,False
1980-08-07,0.205685263,14.33755907,4.3,3.5861406060000003,2.57,,,,,,,,1,0,False,False,True,False,False
1980-08-08,5.3034677960000005,12.33011415,3.4,3.553492364,2.256,,,,,,,,1,0,False,False,False,False,False
1980-08-09,0.68572826,12.57013573,3.1,3.5208441219999997,1.939,,,,,,,,1,0,False,False,False,False,False
1980-08-10,0.0,13.47332041,3.1,3.48819588,1.5630000000000002,,,,,,,,0,0,False,False,False,False,False
1980-08-11,0.0,14.71949632,2.4,3.455547638,1.198,,,,,,,,0,0,False,True,False,False,False
1980-08-12,0.0,14.88512417,2.9,3.422899396,1.036,70.0,,,,,,,0,0,False,False,False,False,False
1980-08-13,0.0,16.08991442,2.0,3.390251155,0.8490000000000001,,,,,,,,0,0,False,True,False,False,False
1980-08-14,0.0,15.91513255,1.9,3.357602913,0.68,,,,,,,,0,0,True,True,False,False,False
1980-08-15,1.716782716,17.30423392,1.5,3.3249546710000004,0.5920000000000001,,,,,,,,1,0,True,True,False,False,False
1980-08-16,1.2075227720000001,18.18451883,2.1,3.292306429,0.578,,,,,,,,1,0,False,True,False,False,False
1980-08-17,1.435702495,16.7022876,2.5,3.2535971669999997,0.5720000000000001,,,,,,,,1,0,False,True,False,False,False
1980-08-18,5.886812282999999,15.14974752,3.1,3.214887905,0.619,,,,,,,,1,0,False,False,False,False,False
1980-08-19,4.485341598,14.37920054,6.0,3.176178643,1.2229999999999999,,21.866666666666664,102.8,,,,,1,0,False,False,True,True,False
1980-08-20,17.38215348,13.74524094,7.2,3.1374693810000003,3.455,,,,,,,,1,1,False,False,True,True,False
1980-08-21,2.628072119,13.71708008,3.7,3.098760118,2.4130000000000003,,,,,,,,1,0,False,False,False,False,False
1980-08-22,3.019925002,13.72681255,4.8,3.060050856,2.156,,,,,,,,1,0,False,False,True,False,False
1980-08-23,0.649801806,13.32015751,3.4,3.021341594,2.186,,,,,,,,1,0,False,False,False,False,False
1980-08-24,0.25219995300000003,12.42372991,3.4,2.9826323319999997,1.712,,,,,,,,1,0,False,False,False,False,False
1980-08-25,8.688905016,11.11963403,2.2,2.94392307,1.87,,,,,,,,1,1,False,True,False,False,False
1980-08-26,0.069292588,11.53508028,2.8,2.905213808,1.9280000000000002,,,,,,,,1,0,False,True,False,False,False
1980-08-27,8.850951837,11.54247983,1.9,2.8665045460000003,2.184,,,,,,,,1,1,True,True,False,False,False
1980-08-28,3.58012759,11.60551199,2.3,2.827795283,2.991,,,,,,,,1,0,False,True,False,False,False
1980-08-29,0.000780905,11.29016522,3.3,2.789086021,2.597,,,,,,,,1,0,False,False,False,False,False
1980-08-30,0.0,10.95127633,3.6,2.750376759,2.032,,,,,,,,0,0,False,False,False,False,False
1980-08-31,0.047905487999999996,9.652381686,2.7,2.711667497,1.7,,,,,,,,1,0,False,True,False,False,False
1980-09-01,0.656331436,11.122180499999999,4.0,2.672958235,1.504,,,,,,,,1,0,False,False,True,False,False
1980-09-02,5.690960721000001,13.42757655,5.2,2.634248973,1.5619999999999998,,27.1,32.714285714285715,,,,,1,0,False,False,True,True,False
1980-09-03,1.23545624,13.82332578,4.8,2.595539711,1.689,,,,,,,,1,0,False,False,True,False,False
1980-09-04,0.063474607,13.66702627,3.1,2.556830448,1.67,,,,,,,,1,0,False,False,False,False,False
