dates,psl,tcc,uas,vas,tas,tdps,rsds,rlds,tp
2014-09-09,101610.796183019,0.881404665171408,-1.64170046243447,-0.180336976038567,15.7606863934065,12.6910949887675,111.648751934137,341.720603182041,0
2014-09-10,101646.160677524,0.485204524420575,0.568504739692709,-0.53625405470267,15.7606863934065,11.968864176931,170.581802800557,314.165836137217,0
2014-09-11,101694.404389887,0.27548349959923,0.933905009163101,0.943619807038608,16.405328012691,11.4790910962553,138.817799740169,321.360625619293,0
2014-09-12,101186.322600182,0.910519203253829,0.976330444418494,0.212242604861968,16.4785925950287,12.0513498717808,158.753272827857,318.143857052218,0
2014-09-13,101017.807481832,0.244222102429139,-1.54829517669659,-1.48588489484921,15.9977970907121,9.84635639424471,74.4749097347375,334.953601428979,0
2014-09-14,101588.521530819,0.736790236168329,-0.522864122646099,2.1186726549237,12.6822972038241,7.8606766401292,31.9892696138451,354.380517687999,9.47994043848547
2014-09-15,100821.890360846,0.802519166689115,0.740114945156375,2.14224926725112,13.9269706306664,12.5112102072786,142.774886226566,316.976576602218,0
2014-09-16,101110.163191228,0.224325487980202,0.169319918882658,-1.206658663055,14.6822313182393,9.39197518055944,153.945322115204,301.845143507127,0
2014-09-17,101711.221437144,0.269623732335674,0.0670758613603464,0.96636205336714,14.3233167772502,10.4796416939647,109.944963968075,322.679062364698,0
2014-09-18,101467.342928588,0.921646427163716,0.660932517353116,3.11030129944221,14.8522689132074,11.9021973205857,82.2174313578945,336.423806174233,0
2014-09-19,101229.683902564,0.762357123424451,0.100987287109964,2.78236203480431,14.2327861049511,12.0684227831633,96.5251654683673,331.433961580418,0
2014-09-20,101292.34870655,0.727480569953384,-2.27309085199094,-0.333061166860506,13.7409671470765,11.3090295195527,112.273498508584,317.497173557356,0
2014-09-21,101170.61556751,0.354846856249015,-2.48580964558183,-0.563926644370939,13.3573277614253,10.54775845876,109.153721450111,324.776645743816,0
2014-09-22,101111.37996289,0.393793076237645,-0.125654910929951,0.328144254216977,14.1863351036175,11.6301780828817,94.586439152456,341.654014233921,0
2014-09-23,101632.199605865,0.726075095233204,0.37601104515753,1.37923303779811,14.1166787073956,12.6680861876282,58.1663532989536,362.026942552758,0
2014-09-24,101699.200669946,0.837265792375734,0.363551627396985,1.39582700139965,13.9787853294169,12.9666998245621,69.2952261152397,350.104290984382,0
2014-09-25,101242.440896411,0.827352125325098,0.535807649109495,1.14145744168949,13.9957914777684,12.8781882278303,111.517778984699,319.660529066855,0
2014-09-26,100830.324318164,0.550922638301704,-0.812189526033488,-3.39643635131068,13.6450894693207,5.48569202285045,138.400422877773,241.443687971899,0
2014-09-27,101905.02378899,0.229636190497681,-0.677598944081197,-2.77459799892749,6.80894955802872,-1.03047579310952,131.282712667244,270.982168068285,0
2014-09-28,100966.868007254,0.216628321602938,1.3639920680915,0.379971259317682,10.0218236968451,4.19611363936891,119.446654657991,296.412308332568,0
2014-09-29,100117.085456234,0.620178610271627,0.294364157765446,-1.44057429026099,11.9870356722465,6.23764004657552,95.1882428364435,286.682308602646,0
2014-09-30,100489.88323175,0.432255128735017,-1.14820260720421,-2.23833593424017,8.26724834083944,0.913006424362435,103.582454686884,268.55920488946,0
2014-10-01,100994.658664402,0.450360399451888,-1.50098979961577,-2.34217602233058,6.51721194741043,-1.24370808841574,111.890909577247,248.693248318381,0
2014-10-02,100757.697615828,0.543276960508563,-0.289664390967752,2.20498246550399,5.56576008826019,-0.0256189166405355,101.605879665165,273.199847342128,0
2014-10-03,99623.4040069347,0.274864988641125,-0.414700687518814,1.02256030658384,6.92915522183556,1.93887288802602,105.402213785605,270.731713044177,0
2014-10-04,100114.848139681,0.485000139274899,-1.27975743003408,-1.47376100966768,7.39315179117348,2.89779289312663,45.6047763179156,326.874678231816,11.8149357697539
2014-10-05,99762.1140153245,0.999947418859032,-0.3484335013288,5.19055893442606,10.9408267182597,8.69095772919754,84.8601933144024,333.129514824865,7.7627732333215
2014-10-06,98087.9600810345,0.392044966362637,3.75462912147303,5.53301819188513,14.7386194356929,11.1044970550948,105.354447174436,270.935481363185,0
2014-10-07,98475.0088249039,0.258790167497903,3.80602329154125,3.24165001014803,10.2600130675556,3.65053807175105,103.510727724002,259.037125437035,0
2014-10-08,99623.9573915524,0.0349900321898219,3.52499558427017,-0.138346853684843,9.13929921157948,1.26052508899595,103.529603395209,256.918309153947,0
2014-10-09,100763.92739092,0.508883117191912,-1.53033497173613,-0.303365855457057,7.46204254368054,2.01946237894327,13.4216713051052,338.448799634059,10.5909994701296
