dates,psl,tcc,uas,vas,tas,tdps,rsds,rlds,tp
1993-02-01,102951.8521625,0.202772495956421,3.22441734741211,2.63120003051757,-0.849615437011708,-3.39135166503905,22.4353643101564,242.753352010049,0.109457778930664
1993-02-02,102164.140335625,0.449654975738525,3.60276516357421,3.95125610595703,-1.24355689453124,-3.03723955566405,37.5321109960997,249.835503554168,0.0497379684448244
1993-02-03,101603.978703125,0.355408175888061,4.94498846923828,2.88269960327148,3.9165728833008,-0.27314428710936,37.6870359786031,248.853300136941,0.269371795654298
1993-02-04,101017.927665625,0.381099782409668,5.83088038818359,2.51393492675781,4.38314781005861,-0.397720214843734,45.9997759265917,222.073780674446,0.0155167770385742
1993-02-05,102366.106588125,0.45846441696167,2.56788269897461,-0.642675390624999,-0.633992570800767,-7.50562342529295,29.0800940600996,268.103096738788,0.385306777954102
1993-02-06,101902.190763125,0.672422352752685,2.93617675170898,0.901485832519533,1.24225944335939,-0.762396384277332,42.425772799456,256.075596261358,0
1993-02-07,102412.879376875,0.725345757522583,1.6524974987793,0.726858382568358,1.38214638671876,-0.381898610839831,30.7846855786017,251.645306798599,0.0191310882568359
1993-02-08,102116.685799375,0.649703458557129,2.54257765625,0.484404306640623,0.332964550781265,-3.15088020996092,53.8264903271428,209.821368928037,-0.00356155395507812
1993-02-09,103718.758685938,0.288280562286377,1.17589562011719,1.46028098144531,-1.47901857910155,-7.41699101318358,55.4259298826584,213.545956950315,0
1993-02-10,103430.703960625,0.11854249786377,1.55805368164062,3.92234026489258,-1.04294735839842,-3.66177279785155,15.8715222354444,289.072145831754,0.793320312499998
1993-02-11,102437.195913125,0.874671610031128,2.71861979980468,4.5717016040039,1.06754809326173,-0.0726133837890457,51.8045959277388,265.406639791645,0.192291564941406
1993-02-12,102637.65676625,0.684941893310547,1.86308744995117,2.86663158081054,1.50131218750001,-0.122805717773425,10.482060428832,310.689701905705,4.45464691162109
1993-02-13,101148.599575625,0.646092867050171,3.77222776473998,6.07497924072265,3.73486727783205,2.65758391601565,62.0141425561993,239.213424646845,0.118949279785156
1993-02-14,100981.19506,0.331912113113404,4.37152923583984,3.97021389526367,3.41500903076174,-1.17933939453123,60.1799515573903,253.827125823191,3.8774624633789
1993-02-15,99958.552894375,0.379433119354248,5.46752601562499,5.90648114257812,1.67379897216799,-2.60087780273436,36.502475328902,258.189357650647,4.30950195312499
1993-02-16,99097.262991875,0.617839684066773,5.44437803344726,4.67232515380859,1.29497191162111,-2.61307151367186,59.8674031637037,224.070250964281,0.116728515625
1993-02-17,98938.680078125,0.537661705245972,3.50550124023437,-1.03519643432617,-1.7818301635742,-8.8305113745117,68.7237532314526,214.086326063809,0.0462507629394531
1993-02-18,101371.714693125,0.770234841308593,2.43073920776367,-0.774344686279295,-2.99136010742186,-12.0476665089035,45.3997844340851,274.357136848476,3.33077728271484
