dates,psl,tcc,uas,vas,tas,tdps,rsds,rlds,tp
2017-08-01,102061.7814,0.684043321685792,-0.227563442382812,-2.47914433959961,16.3538721655274,9.54554005859377,256.49984357869,313.8187768839,0
2017-08-02,101988.333596875,0.190842724761963,-0.233247998046875,-2.21726056884766,15.8781871508789,8.69604017578127,261.668895151776,310.82833906246,0
2017-08-03,101923.2526175,0.15309353439331,-0.415722352294923,-0.674935979003906,15.3769097705078,9.36283888671877,205.679471541541,328.439086285697,0.00320434570312501
2017-08-04,101773.596371875,0.411784696197509,-0.463691536865234,0.738051481933594,16.0222686425781,10.4306281616211,149.510053446517,351.361563550316,0.019847412109375
2017-08-05,101469.93140625,0.942829270172119,-0.595173271484374,0.178502342529299,16.0624541113281,10.3370633178711,153.952626579027,344.655894562564,0.0174505615234375
2017-08-06,101366.269320625,0.984356158905029,-1.7146780078125,-0.637111079101562,16.7416165478516,10.1492619482422,175.738124095714,341.339894070537,0.223050231933594
2017-08-07,101521.3673,0.679150037689209,-0.00270382812500081,-0.388009813232423,16.8944925927735,11.4498395556641,204.109915234766,340.114485316696,1.27421936035157
2017-08-08,101613.985201875,0.631547858352661,0.239539628906248,0.273663404541014,17.3172712744141,13.4440941186524,189.521663658721,347.753387990764,3.72059509277345
2017-08-09,101511.80990125,0.639981006469727,0.411838223876951,0.646057322998044,16.018876147461,13.3066136547852,141.407641128196,351.654189462126,2.94280059814453
2017-08-10,101634.9258975,0.836301337966919,-1.93859565185547,-1.3599932824707,15.3848959887695,11.5640742602539,134.45450911644,339.642479793953,0.829441833496094
2017-08-11,101596.646679375,0.756623977661133,-1.06302986694336,-0.443595255126951,14.1533358764649,9.77256222167971,156.332109711819,337.455398134177,3.81609130859376
2017-08-12,101393.6064575,0.901101645584106,-2.09663920776367,-0.737625545654296,13.9212106396485,10.8193949169922,149.207988723214,332.632493994802,3.07989715576172
2017-08-13,100858.168678125,0.719667351760864,-2.7190678527832,-2.29453612426758,13.135626394043,9.52442968505861,140.052840301383,323.671232319538,0.337039184570313
2017-08-14,101115.75812,0.759504410324097,-2.38290692749023,-3.49361036499023,12.6069956884766,5.8878557739258,122.770047451595,320.027324861453,0.0523321533203124
2017-08-15,101455.42333125,0.756993330001831,-0.365972320556639,-1.38810723510742,11.8986542041016,5.29249960693362,239.337148819961,291.465157019043,0.0191043090820314
2017-08-16,101051.0029275,0.450201826095582,0.434325439453125,1.98471976928711,13.2856524316406,7.52218443603518,115.324231287338,330.52574652897,6.14618194580078
2017-08-17,100860.49656625,0.99017328666687,-0.501674385986328,-1.8149452355957,11.934895378418,9.49919365234377,146.526349844929,319.771062314621,3.54942291259765
2017-08-18,101366.948825,0.633402850646973,-0.555196345214843,-5.02506413085937,11.4573517211914,3.73368697265627,191.830126727623,284.561946886011,0.00173675537109376
2017-08-19,101788.399243125,0.583726055755615,0.386272276611329,-0.706849241943358,11.0803384082031,4.52472716064455,203.877857953487,290.671776320536,0.391265869140626
2017-08-20,101766.575075,0.519950036697388,-0.276760942382811,-0.886118776855469,11.5074115600586,6.4313477270508,149.445852461708,313.097863359884,1.56287963867188
2017-08-21,101587.582283125,0.886770233230591,0.124670899658204,-0.0880964160156251,11.2026267675781,7.72825640380862,198.860612430669,306.446580841877,0.254868774414063
2017-08-22,101505.557628125,0.758522888183594,0.568727596435547,-1.06319515014648,12.5073995556641,7.83651265625002,100.865777354493,326.233239595489,6.40528869628907
2017-08-23,101366.549200625,0.809025513153076,-1.3048850402832,-2.13442877319336,10.6404871215821,8.01376898681643,164.929804107651,313.392196885908,0.448880920410155
2017-08-24,101260.421274375,0.598361845550538,-1.6014214453125,-2.76963923461914,12.4710204858399,6.10354716796877,172.185717642458,306.55833902476,0.856197509765626
2017-08-25,101155.274924375,0.500747997131347,-1.28524125732422,-2.86651032348633,11.4109777685547,6.23206681640627,166.739162167053,309.072382347224,0.123723754882813
2017-08-26,101301.561739375,0.666039032211304,-0.97959604736328,-2.6901810949707,12.4065174926758,5.74878134765627,163.506539423456,301.731557434899,0.179837036132812
2017-08-27,101808.355929375,0.526798081588745,0.188885222167969,-1.5032982409668,12.473830991211,5.77865645751955,215.419740942595,293.906654707784,0
2017-08-28,101957.688040625,0.566166200180054,0.867527175292966,1.78642015014648,13.8511711499024,8.57575299804689,109.259388622163,337.192355856397,4.45108032226563
2017-08-29,101259.24749875,1,3.16516423950195,4.85231124877929,13.9619662158203,10.2799962109375,62.6557465970213,368.508008477728,4.95149047851562
2017-08-30,100842.039800625,0.905286060409546,3.06701768554687,4.89872632446289,15.2737692749024,14.0405984887696,116.54733059014,354.936052840243,0.656123657226564
2017-08-31,101584.531546875,0.721976780700684,1.03620472167969,3.6508919140625,16.7762538745117,14.825181328125,190.460997491039,340.303076183645,0
2017-09-01,101543.198145625,0.216821498031616,1.32171790161133,4.08339838256836,17.7056723022461,15.0395117138672,195.506736751975,321.892094575424,0.0796453857421874
2017-09-02,101622.14537375,0.0943572206115725,3.24293535644531,-0.576156036376954,16.7250516870117,10.0338822241211,198.913447019479,295.866897217778,0
2017-09-03,102169.0747125,0.204217289428711,0.419704005126954,0.604173508300782,14.3142751953125,9.00148442382814,196.569079489141,301.356291907733,0
2017-09-04,102168.89739125,0.141907344436646,0.64907573852539,2.45457263061523,14.8403815673828,11.2052191992188,185.568084487419,302.018090548854,0
2017-09-05,102394.449405,0.316147429656983,0.545889931640625,1.99214227905273,14.3059105834961,10.8048352636719,186.903137291554,306.637388004342,0
