dates,psl,tcc,uas,vas,tas,tdps,rsds,rlds,tp
1993-11-01,102335.09164875,0.896782354888916,0.451342346191405,0.319783315429686,0.877921464843765,-0.275715253906234,33.1570981361048,264.89273280217,0.102704925537109
1993-11-02,102242.049686875,0.746549054565429,-0.749478140869138,-1.77701965820312,-0.846217016601545,-2.6748049682617,31.4774279717933,273.645517528596,0.165473403930664
1993-11-03,102454.670596875,0.834972305526733,-1.62589620361328,-0.906217065429685,-0.329077263183576,-2.0187459057617,19.4738771155632,289.375272539868,0.180684356689453
1993-11-04,102258.726124375,0.910348857116699,-0.794718525390622,-1.41921784423828,-1.32708466064451,-3.14270245849608,42.6901045582631,238.436940899797,0.0101158905029296
1993-11-05,102287.12989375,0.383018521652221,-1.12609104980468,-1.96148115600586,-1.20551126220701,-3.6243478979492,22.991578040295,282.054648272284,0.391852798461914
1993-11-06,102496.3784775,0.960327475280762,-2.47114922607421,-2.32693582015991,-0.323943642578108,-2.44119080810545,12.2366866556477,302.004600598047,0.926970748901367
1993-11-07,103086.90629875,0.991243618164062,-3.0388776574707,-1.97639465576172,0.611126416015643,-1.96921480957029,13.1227834104082,293.297045500144,0.254565887451172
1993-11-08,103264.0563575,0.970952051773071,-1.4322873461914,-1.45692934204101,-0.458843388671857,-3.26529062255858,34.5938613636973,245.658232224568,0.0178846740722656
1993-11-09,102830.367543125,0.403959800415039,-0.503929078369138,-1.07634767700195,-1.31560573974608,-3.87501388671873,13.295469097771,288.263696871884,0.667450637817382
1993-11-10,102350.14953875,0.894226225662231,-0.565623459472655,0.703829428710937,-0.0602129516601413,-1.60480850830077,13.1976534284984,309.569052868692,0.272209854125976
1993-11-11,102132.424418125,0.953067972259521,-0.0314463342285147,2.13072438598633,2.33364904785158,1.78435636718752,11.2978022453944,309.583939846785,0.289821090698242
1993-11-12,102312.807775625,0.996417217788696,-0.733618854980466,-1.15483505249023,1.28364601562502,0.908345568847673,11.4583587518415,303.10221272465,0.220268478393555
1993-11-13,102005.913589375,0.964414602355957,-0.52261243408203,-1.73114766967773,0.240346550292987,-0.851164504394513,11.7045007689032,301.370886154448,8.52839057922363
1993-11-14,100828.677486875,0.985471034469604,-1.37288219604492,0.428152783203122,0.669253901367203,-0.359589038085921,15.5283078969967,302.377459429763,3.8034334564209
1993-11-15,100732.25508125,0.982319164733887,-0.954932230224609,1.10981073486328,1.49621475097658,0.675435083007828,16.9445382725575,292.694975134295,3.14661209106445
1993-11-16,99887.04970875,0.547137848358155,4.83569773315429,5.33627398193359,5.71990200927736,2.75201572021486,23.7005038944567,245.720936795089,0.938312988281249
1993-11-17,100367.4367175,0.275611074752808,5.99888795532226,5.13363203491211,3.92937431396486,0.058715644531266,28.2403076890378,233.511897655635,0.0174186706542969
1993-11-18,101290.33284375,0.428746550827026,4.7462636730957,0.506153605957031,3.1570883154297,-2.52701099609373,14.9369670681117,291.800596071339,1.12543472290039
1993-11-19,101930.102518125,0.998584657897949,1.02331521240234,3.22262658203125,2.8073188623047,1.28360028076173,6.85597340891873,301.860451137676,1.65418090820312
1993-11-20,99824.73610625,0.765303758468628,3.27486574829101,4.14907960693359,4.21930794189455,3.27711579345705,26.6017357028524,229.883289392165,1.94255310058593
1993-11-21,101687.197634375,0.287800045166016,1.05188175170899,-2.95500941894531,-0.217203479003892,-4.93828854736327,18.490384246938,267.349696707688,0.906809692382812
1993-11-22,102860.90765125,0.997985840301514,0.410683887939452,3.16004654418945,0.842660590820326,-1.45045401367186,5.696181935684,326.136332944415,5.40394485473632
1993-11-23,101394.832975,0.999226980209351,2.35831505493164,4.1032839465332,4.45722723632814,4.15362035156252,21.1117190279315,271.905363507797,0.258629913330077
1993-11-24,100914.23767875,0.829005613861084,2.85510957885742,2.37608877197265,3.78761055908204,2.51040725097658,17.5133767093633,287.339125167703,0.643619537353517
1993-11-25,99893.246449375,0.589334192276001,5.59526491088867,2.61238087768554,6.37926197509767,1.95903358154299,19.4031395997221,225.570875028654,0.724692077636717
1993-11-26,101596.6021425,0.21765717590332,1.1655812524414,-4.19623145874023,-1.38339487060545,-8.46284247314452,22.4043194618249,177.88503699926,0
1993-11-27,104011.21618,0.156576331329346,0.756657993164063,-0.113475694580077,-6.78858397949217,-13.9391241720199,13.512327569585,257.396267085371,0.574795837402342
1993-11-28,102814.5296425,0.917524958953857,2.71833425659179,3.10756243652343,-1.94782136474608,-4.35932478759765,4.97708577399112,293.603352651583,1.91019393920898
1993-11-29,101130.662348125,0.755257985076904,1.41812940917969,1.0391651171875,-0.397305783691393,-1.16326676513671,18.9393398222389,205.521921848851,0
1993-11-30,100967.7525575,0.128664135894775,1.67776601806641,-1.72198189331055,-5.82663438476562,-8.27500321533202,18.9505279664488,193.070824127935,0
1993-12-01,102322.550971875,0.284467521362305,0.411846209716799,-1.93697628662109,-8.55719520507811,-11.4202253248978,11.1221189887164,257.164881803856,4.70007141113281
1993-12-02,102102.508374375,0.977388098678589,0.335847860107422,2.17823015258789,-3.22530674316405,-5.11916122314452,9.67255268414915,276.102018367611,0.174962921142578
1993-12-03,102040.564775,0.827277155151367,0.492591346435548,-0.399217263183595,-4.13015676757812,-4.99989201171874,9.9411060710998,265.067185629651,1.36730667114258
1993-12-04,102007.127379375,0.689396045455932,0.639994816894533,-2.14439190673828,-5.11928368164061,-6.75850236083983,10.6347027454722,242.84106296436,0
1993-12-05,103350.7012525,0.799815429458618,-0.305383886718747,-1.58630415527344,-4.85945695312499,-7.09362042480467,8.78619755910922,270.924844012199,0.450505981445313
