Time,FLOW
1973-04-19 00:00:00,1.33252314814815
1973-04-20 00:00:00,1.67789351851852
1973-04-21 00:00:00,0.613020833333335
1973-04-22 00:00:00,0.581921296296298
1973-04-23 00:00:00,0.462662037037038
1973-04-24 00:00:00,0.330995370370371
1973-04-25 00:00:00,0.203449074074075
1973-04-26 00:00:00,0.170370370370371
1973-04-27 00:00:00,0.229351851851852
1973-04-28 00:00:00,0.286284722222223
1973-04-29 00:00:00,0.233541666666667
1973-04-30 00:00:00,0.187164351851852
1973-05-01 00:00:00,0.178842592592593
1973-05-02 00:00:00,0.377870370370371
1973-05-03 00:00:00,0.279687500000001
1973-05-04 00:00:00,1.08902777777778
1973-05-05 00:00:00,0.503796296296297
1973-05-06 00:00:00,0.32357638888889
1973-05-07 00:00:00,0.238298611111112
1973-05-08 00:00:00,0.211342592592593
1973-05-09 00:00:00,0.203194444444445
1973-05-10 00:00:00,1.259375
1973-05-11 00:00:00,1.10171296296297
1973-05-12 00:00:00,0.545937500000001
1973-05-13 00:00:00,0.376875000000001
1973-05-14 00:00:00,0.339780092592593
1973-05-15 00:00:00,1.40208333333334
1973-05-16 00:00:00,0.870821759259261
1973-05-17 00:00:00,0.60314814814815
1973-05-18 00:00:00,0.442430555555556
1973-05-19 00:00:00,0.345486111111112
1973-05-20 00:00:00,0.30732638888889
1973-05-21 00:00:00,0.276539351851852
1973-05-22 00:00:00,0.251157407407408
1973-05-23 00:00:00,0.230543981481482
1973-05-24 00:00:00,0.351747685185186
1973-05-25 00:00:00,0.384479166666668
1973-05-26 00:00:00,1.24699074074074
1973-05-27 00:00:00,0.708900462962964
1973-05-28 00:00:00,0.48269675925926
1973-05-29 00:00:00,0.381539351851853
1973-05-30 00:00:00,0.419085648148149
1973-05-31 00:00:00,0.369560185185186
1973-06-01 00:00:00,0.351944444444445
1973-06-02 00:00:00,4.16273148148149
1973-06-03 00:00:00,3.3644675925926
1973-06-04 00:00:00,1.675
1973-06-05 00:00:00,2.09467592592593
1973-06-06 00:00:00,2.52152777777778
1973-06-07 00:00:00,1.32361111111111
1973-06-08 00:00:00,0.970925925925928
1973-06-09 00:00:00,0.845428240740743
1973-06-10 00:00:00,1.08451388888889
1973-06-11 00:00:00,5.28032407407409
1973-06-12 00:00:00,6.5351851851852
1973-06-13 00:00:00,3.5332175925926
1973-06-14 00:00:00,1.91666666666667
1973-06-15 00:00:00,5.32291666666668
1973-06-16 00:00:00,3.66944444444445
1973-06-17 00:00:00,2.97002314814815
1973-06-18 00:00:00,1.81006944444445
1973-06-19 00:00:00,1.21180555555556
1973-06-20 00:00:00,1.10241898148148
1973-06-21 00:00:00,1.58055555555556
1973-06-22 00:00:00,2.73425925925927
1973-06-23 00:00:00,2.11261574074075
1973-06-24 00:00:00,2.30706018518519
1973-06-25 00:00:00,3.14120370370371
1973-06-26 00:00:00,6.36724537037038
1973-06-27 00:00:00,3.6238425925926
1973-06-28 00:00:00,2.23101851851852
1973-06-29 00:00:00,2.16435185185186
1973-06-30 00:00:00,2.13993055555556
1973-07-01 00:00:00,2.16527777777778
1973-07-02 00:00:00,2.04548611111112
1973-07-03 00:00:00,2.04421296296297
1973-07-04 00:00:00,1.69375
1973-07-05 00:00:00,1.66990740740741
1973-07-06 00:00:00,1.5800925925926
1973-07-07 00:00:00,1.60648148148149
1973-07-08 00:00:00,1.58148148148148
1973-07-09 00:00:00,1.56412037037037
1973-07-10 00:00:00,1.63113425925926
1973-07-11 00:00:00,1.52766203703704
1973-07-12 00:00:00,1.48217592592593
1973-07-13 00:00:00,1.6363425925926
1973-07-14 00:00:00,2.94502314814815
1973-07-15 00:00:00,3.66053240740742
1973-07-16 00:00:00,24.5671296296297
1973-07-17 00:00:00,25.0451388888889
1973-07-18 00:00:00,6.74189814814816
1973-07-19 00:00:00,5.63333333333335
1973-07-20 00:00:00,31.1539351851853
1973-07-21 00:00:00,8.43344907407409
1973-07-22 00:00:00,6.43946759259261
1973-07-23 00:00:00,3.03761574074075
1973-07-24 00:00:00,4.03761574074075
1973-07-25 00:00:00,3.70995370370371
1973-07-26 00:00:00,18.6712962962963
1973-07-27 00:00:00,23.7106481481482
1973-07-28 00:00:00,7.76979166666668
1973-07-29 00:00:00,5.41828703703705
1973-07-30 00:00:00,2.84606481481482
1973-07-31 00:00:00,4.00439814814816
1973-08-01 00:00:00,5.14837962962964
1973-08-02 00:00:00,4.05092592592593
1973-08-03 00:00:00,3.20810185185186
1973-08-04 00:00:00,2.79918981481482
1973-08-05 00:00:00,6.19270833333335
1973-08-06 00:00:00,8.79108796296298
1973-08-07 00:00:00,16.707175925926
1973-08-08 00:00:00,10.2862268518519
1973-08-09 00:00:00,45.582175925926
1973-08-10 00:00:00,18.9305555555556
1973-08-11 00:00:00,7.45439814814816
1973-08-12 00:00:00,4.3226851851852
1973-08-13 00:00:00,3.25740740740741
1973-08-14 00:00:00,2.78761574074075
1973-08-15 00:00:00,5.05868055555557
1973-08-16 00:00:00,3.40011574074075
1973-08-17 00:00:00,3.7769675925926
1973-08-18 00:00:00,2.54050925925926
1973-08-19 00:00:00,2.41724537037038
1973-08-20 00:00:00,1.96886574074075
1973-08-21 00:00:00,1.75011574074074
1973-08-22 00:00:00,1.55266203703704
1973-08-23 00:00:00,1.39525462962963
1973-08-24 00:00:00,1.2400462962963
1973-08-25 00:00:00,1.13731481481482
1973-08-26 00:00:00,1.05070601851852
1973-08-27 00:00:00,1.88935185185186
1973-08-28 00:00:00,14.6539351851852
1973-08-29 00:00:00,3.77673611111112
1973-08-30 00:00:00,2.82060185185186
1973-08-31 00:00:00,2.16516203703704
1973-09-01 00:00:00,1.99293981481482
1973-09-02 00:00:00,83.4942129629631
1973-09-03 00:00:00,42.2754629629631
1973-09-04 00:00:00,19.6423611111112
1973-09-05 00:00:00,27.6412037037038
1973-09-06 00:00:00,19.6354166666667
1973-09-07 00:00:00,12.900462962963
1973-09-08 00:00:00,6.94930555555557
1973-09-09 00:00:00,4.69872685185186
1973-09-10 00:00:00,3.58229166666667
1973-09-11 00:00:00,2.84386574074075
1973-09-12 00:00:00,2.9744212962963
1973-09-13 00:00:00,4.44895833333334
1973-09-14 00:00:00,12.4907407407408
1973-09-15 00:00:00,7.79247685185187
1973-09-16 00:00:00,3.81828703703705
1973-09-17 00:00:00,2.86400462962964
1973-09-18 00:00:00,2.25810185185186
1973-09-19 00:00:00,1.978125
1973-09-20 00:00:00,3.07986111111112
1973-09-21 00:00:00,2.01354166666667
1973-09-22 00:00:00,1.64027777777778
1973-09-23 00:00:00,1.52164351851852
1973-09-24 00:00:00,3.16562500000001
1973-09-25 00:00:00,2.4738425925926
