datetime,Depth_meter,Water_Temperature_celsius
2014-07-25 00:00:00,3,10.18
2014-07-25 00:00:00,4,10.19
2014-07-25 00:00:00,5,10.2
2014-07-25 00:00:00,6,10.16
2014-07-25 00:00:00,7,10.19
2014-07-25 00:00:00,8,10.19
2014-07-25 00:00:00,9,10.17
2014-07-25 00:00:00,10,10.13
2014-07-25 00:00:00,12,10.08
2014-07-25 00:00:00,13,10
2014-07-25 00:00:00,14,10.09
2014-07-25 00:00:00,15,9.96
2014-07-25 00:00:00,17,9.91
2014-07-25 00:00:00,18,9.86
2014-07-25 00:00:00,19,9.99
2014-07-25 00:00:00,20,9.82
2014-07-25 00:00:00,22,9.76
2014-07-25 00:00:00,23,9.76
2014-07-25 00:00:00,24,9.73
2014-07-25 00:00:00,25,9.72
2014-07-25 00:00:00,26,9.68
2014-07-25 00:00:00,27,9.69
2014-07-25 00:00:00,28,9.64
2014-07-25 00:00:00,29,9.68
2014-07-25 00:00:00,30,9.64
2014-07-25 00:00:00,31,9.69
2014-07-26 00:00:00,0,10.3
2014-07-26 00:00:00,1,10.29
2014-07-26 00:00:00,2,10.25
2014-07-26 00:00:00,3,10.23
2014-07-26 00:00:00,4,10.22
2014-07-26 00:00:00,5,10.21
2014-07-26 00:00:00,6,10.17
2014-07-26 00:00:00,7,10.19
2014-07-26 00:00:00,8,10.18
2014-07-26 00:00:00,9,10.16
2014-07-26 00:00:00,10,10.12
2014-07-26 00:00:00,11,10.07
2014-07-26 00:00:00,13,10.01
2014-07-26 00:00:00,14,10
2014-07-26 00:00:00,15,9.87
2014-07-26 00:00:00,16,9.95
2014-07-26 00:00:00,18,9.87
2014-07-26 00:00:00,19,9.87
2014-07-26 00:00:00,20,9.79
2014-07-26 00:00:00,21,9.74
2014-07-26 00:00:00,23,9.71
2014-07-26 00:00:00,24,9.68
2014-07-26 00:00:00,25,9.79
2014-07-26 00:00:00,26,9.69
2014-07-26 00:00:00,27,9.68
2014-07-26 00:00:00,28,9.71
2014-07-26 00:00:00,29,9.72
2014-07-26 00:00:00,30,9.73
2014-07-26 00:00:00,31,9.74
2014-07-26 00:00:00,32,9.74
2014-07-27 00:00:00,0,10.29
2014-07-27 00:00:00,1,10.28
2014-07-27 00:00:00,2,10.25
2014-07-27 00:00:00,3,10.24
2014-07-27 00:00:00,4,10.22
2014-07-27 00:00:00,5,10.19
2014-07-27 00:00:00,6,10.14
2014-07-27 00:00:00,7,10.16
2014-07-27 00:00:00,8,10.16
2014-07-27 00:00:00,9,10.13
2014-07-27 00:00:00,10,10.1
2014-07-27 00:00:00,11,10.06
2014-07-27 00:00:00,12,10.1
2014-07-27 00:00:00,14,10.02
2014-07-27 00:00:00,16,9.93
2014-07-27 00:00:00,19,9.83
2014-07-27 00:00:00,21,9.72
2014-07-27 00:00:00,22,9.66
2014-07-27 00:00:00,24,9.69
2014-07-27 00:00:00,26,9.71
2014-07-27 00:00:00,27,9.71
2014-07-27 00:00:00,28,9.7
2014-07-27 00:00:00,29,9.69
2014-07-27 00:00:00,30,9.68
2014-07-27 00:00:00,31,9.67
2014-07-27 00:00:00,32,9.66
2014-07-28 00:00:00,0,10.21
2014-07-28 00:00:00,1,10.21
2014-07-28 00:00:00,2,10.2
2014-07-28 00:00:00,3,10.19
2014-07-28 00:00:00,4,10.21
2014-07-28 00:00:00,5,10.21
2014-07-28 00:00:00,6,10.18
2014-07-28 00:00:00,7,10.21
2014-07-28 00:00:00,8,10.2
2014-07-28 00:00:00,9,10.19
2014-07-28 00:00:00,10,10.16
2014-07-28 00:00:00,12,10.12
2014-07-28 00:00:00,14,10.07
2014-07-28 00:00:00,16,9.95
2014-07-28 00:00:00,17,9.94
2014-07-28 00:00:00,19,9.79
2014-07-28 00:00:00,22,9.73
2014-07-28 00:00:00,24,9.71
2014-07-28 00:00:00,26,9.71
2014-07-28 00:00:00,27,9.72
2014-07-28 00:00:00,28,9.7
2014-07-28 00:00:00,29,9.7
2014-07-28 00:00:00,30,9.68
2014-07-28 00:00:00,31,9.7
2014-07-28 00:00:00,32,9.68
2014-07-28 00:00:00,33,9.7
2014-07-29 00:00:00,0,10.1
2014-07-29 00:00:00,1,10.09
2014-07-29 00:00:00,2,10.08
2014-07-29 00:00:00,3,10.07
2014-07-29 00:00:00,4,10.09
2014-07-29 00:00:00,5,10.09
2014-07-29 00:00:00,6,10.06
2014-07-29 00:00:00,7,10.09
2014-07-29 00:00:00,8,10.09
2014-07-29 00:00:00,9,10.08
2014-07-29 00:00:00,10,10.06
2014-07-29 00:00:00,12,10.04
2014-07-29 00:00:00,14,10.02
2014-07-29 00:00:00,16,9.98
2014-07-29 00:00:00,17,9.96
2014-07-29 00:00:00,19,9.91
2014-07-29 00:00:00,22,9.88
2014-07-29 00:00:00,24,9.84
2014-07-29 00:00:00,26,9.88
2014-07-29 00:00:00,27,9.8
2014-07-29 00:00:00,28,9.82
2014-07-29 00:00:00,29,9.77
2014-07-29 00:00:00,30,9.78
2014-07-29 00:00:00,31,9.76
2014-07-29 00:00:00,32,9.77
2014-07-29 00:00:00,33,9.75
2014-07-30 00:00:00,0,10.19
2014-07-30 00:00:00,1,10.18
2014-07-30 00:00:00,2,10.16
2014-07-30 00:00:00,3,10.15
2014-07-30 00:00:00,4,10.17
2014-07-30 00:00:00,5,10.17
2014-07-30 00:00:00,6,10.13
2014-07-30 00:00:00,7,10.16
2014-07-30 00:00:00,8,10.16
2014-07-30 00:00:00,9,10.15
2014-07-30 00:00:00,10,10.12
2014-07-30 00:00:00,12,10.1
2014-07-30 00:00:00,14,10.08
2014-07-30 00:00:00,16,10.06
2014-07-30 00:00:00,17,10
2014-07-30 00:00:00,19,10.03
2014-07-30 00:00:00,22,10.01
2014-07-30 00:00:00,24,9.95
2014-07-30 00:00:00,26,9.93
2014-07-30 00:00:00,27,9.97
2014-07-30 00:00:00,28,9.88
2014-07-30 00:00:00,29,9.94
2014-07-30 00:00:00,30,9.81
2014-07-30 00:00:00,31,9.87
2014-07-30 00:00:00,32,9.77
2014-07-30 00:00:00,33,9.82
2014-07-31 00:00:00,0,10.26
2014-07-31 00:00:00,1,10.25
2014-07-31 00:00:00,2,10.24
2014-07-31 00:00:00,3,10.23
2014-07-31 00:00:00,4,10.25
2014-07-31 00:00:00,5,10.25
2014-07-31 00:00:00,6,10.22
2014-07-31 00:00:00,7,10.25
2014-07-31 00:00:00,8,10.25
2014-07-31 00:00:00,9,10.24
2014-07-31 00:00:00,10,10.22
2014-07-31 00:00:00,12,10.2
2014-07-31 00:00:00,14,10.19
2014-07-31 00:00:00,16,10.18
2014-07-31 00:00:00,17,10.16
2014-07-31 00:00:00,19,10.15
2014-07-31 00:00:00,22,10.15
2014-07-31 00:00:00,24,10.1
2014-07-31 00:00:00,26,10.06
2014-07-31 00:00:00,27,10.16
2014-07-31 00:00:00,28,9.99
2014-07-31 00:00:00,29,10.15
2014-07-31 00:00:00,30,9.89
2014-07-31 00:00:00,31,10.14
2014-07-31 00:00:00,32,9.84
2014-07-31 00:00:00,33,10.15
2014-08-01 00:00:00,0,10.2
2014-08-01 00:00:00,1,10.2
2014-08-01 00:00:00,2,10.2
2014-08-01 00:00:00,3,10.19
2014-08-01 00:00:00,4,10.21
2014-08-01 00:00:00,5,10.22
2014-08-01 00:00:00,6,10.19
2014-08-01 00:00:00,7,10.23
2014-08-01 00:00:00,8,10.23
2014-08-01 00:00:00,9,10.22
2014-08-01 00:00:00,10,10.2
2014-08-01 00:00:00,11,10.22
2014-08-01 00:00:00,12,10.18
2014-08-01 00:00:00,14,10.17
2014-08-01 00:00:00,16,10.18
2014-08-01 00:00:00,17,10.15
2014-08-01 00:00:00,19,10.14
2014-08-01 00:00:00,21,10.15
2014-08-01 00:00:00,22,10.14
2014-08-01 00:00:00,24,10.13
2014-08-01 00:00:00,26,10.15
2014-08-01 00:00:00,27,10.14
2014-08-01 00:00:00,28,10.13
2014-08-01 00:00:00,29,10.11
2014-08-01 00:00:00,30,10.1
2014-08-01 00:00:00,31,10.08
2014-08-01 00:00:00,32,10.07
2014-08-01 00:00:00,33,10
2014-08-02 00:00:00,0,10.2
2014-08-02 00:00:00,1,10.18
2014-08-02 00:00:00,2,10.16
2014-08-02 00:00:00,3,10.15
2014-08-02 00:00:00,4,10.17
2014-08-02 00:00:00,5,10.18
2014-08-02 00:00:00,6,10.15
2014-08-02 00:00:00,7,10.18
2014-08-02 00:00:00,8,10.18
2014-08-02 00:00:00,9,10.17
2014-08-02 00:00:00,10,10.15
2014-08-02 00:00:00,11,10.12
2014-08-02 00:00:00,12,10.16
2014-08-02 00:00:00,14,10.12
2014-08-02 00:00:00,16,10.12
2014-08-02 00:00:00,17,10.15
2014-08-02 00:00:00,19,10.1
2014-08-02 00:00:00,21,10.09
2014-08-02 00:00:00,22,10.12
2014-08-02 00:00:00,24,10.09
2014-08-02 00:00:00,26,10.1
2014-08-02 00:00:00,27,10.09
2014-08-02 00:00:00,28,10.09
2014-08-02 00:00:00,29,10.06
2014-08-02 00:00:00,30,10.05
2014-08-02 00:00:00,31,10.05
2014-08-02 00:00:00,32,10.02
2014-08-02 00:00:00,33,10.05
2014-08-03 00:00:00,0,10.38
2014-08-03 00:00:00,1,10.33
2014-08-03 00:00:00,2,10.24
2014-08-03 00:00:00,3,10.2
2014-08-03 00:00:00,4,10.17
2014-08-03 00:00:00,5,10.16
2014-08-03 00:00:00,6,10.12
2014-08-03 00:00:00,7,10.15
2014-08-03 00:00:00,8,10.15
2014-08-03 00:00:00,9,10.13
2014-08-03 00:00:00,10,10.1
2014-08-03 00:00:00,11,10.09
2014-08-03 00:00:00,14,10.08
2014-08-03 00:00:00,16,10.07
2014-08-03 00:00:00,18,10.04
2014-08-03 00:00:00,19,10.05
2014-08-03 00:00:00,21,10.05
2014-08-03 00:00:00,24,10.04
2014-08-03 00:00:00,26,10.05
2014-08-03 00:00:00,27,10.05
2014-08-03 00:00:00,28,10.04
2014-08-03 00:00:00,29,10.02
2014-08-03 00:00:00,30,10.02
2014-08-03 00:00:00,31,10.03
2014-08-03 00:00:00,32,10.02
2014-08-04 00:00:00,0,10.32
2014-08-04 00:00:00,1,10.24
2014-08-04 00:00:00,2,10.13
2014-08-04 00:00:00,3,10.08
2014-08-04 00:00:00,4,10.07
2014-08-04 00:00:00,5,10.07
2014-08-04 00:00:00,6,10.04
2014-08-04 00:00:00,7,10.08
2014-08-04 00:00:00,8,10.08
2014-08-04 00:00:00,9,10.07
2014-08-04 00:00:00,10,10.05
2014-08-04 00:00:00,11,10.04
2014-08-04 00:00:00,13,10.01
2014-08-04 00:00:00,14,10.06
2014-08-04 00:00:00,16,10.02
2014-08-04 00:00:00,18,10
2014-08-04 00:00:00,21,10.01
2014-08-04 00:00:00,23,9.99
2014-08-04 00:00:00,24,10.02
2014-08-04 00:00:00,26,10
2014-08-04 00:00:00,27,9.98
2014-08-04 00:00:00,28,9.93
2014-08-04 00:00:00,29,9.87
2014-08-04 00:00:00,30,9.81
2014-08-04 00:00:00,31,9.7
2014-08-04 00:00:00,32,9.5
2014-08-05 00:00:00,0,10.27
2014-08-05 00:00:00,1,10.19
2014-08-05 00:00:00,2,10.04
2014-08-05 00:00:00,3,9.99
2014-08-05 00:00:00,4,9.99
2014-08-05 00:00:00,5,9.99
2014-08-05 00:00:00,6,9.96
2014-08-05 00:00:00,7,9.99
2014-08-05 00:00:00,8,9.99
2014-08-05 00:00:00,9,9.99
2014-08-05 00:00:00,10,9.96
2014-08-05 00:00:00,11,9.96
2014-08-05 00:00:00,13,9.96
2014-08-05 00:00:00,16,9.96
2014-08-05 00:00:00,18,9.94
2014-08-05 00:00:00,21,9.95
2014-08-05 00:00:00,23,9.92
2014-08-05 00:00:00,26,9.68
2014-08-05 00:00:00,27,9.59
2014-08-05 00:00:00,28,9.52
2014-08-05 00:00:00,29,9.43
2014-08-05 00:00:00,30,9.29
2014-08-05 00:00:00,31,9.04
2014-08-05 00:00:00,32,8.97
2014-08-06 00:00:00,0,10.15
2014-08-06 00:00:00,1,10.08
2014-08-06 00:00:00,2,9.94
2014-08-06 00:00:00,3,9.92
2014-08-06 00:00:00,4,9.93
2014-08-06 00:00:00,5,9.93
2014-08-06 00:00:00,6,9.9
2014-08-06 00:00:00,7,9.94
2014-08-06 00:00:00,8,9.94
2014-08-06 00:00:00,9,9.93
2014-08-06 00:00:00,10,9.91
2014-08-06 00:00:00,11,9.91
2014-08-06 00:00:00,13,9.9
2014-08-06 00:00:00,16,9.9
2014-08-06 00:00:00,18,9.88
2014-08-06 00:00:00,21,9.89
2014-08-06 00:00:00,23,9.81
2014-08-06 00:00:00,26,9.31
2014-08-06 00:00:00,27,9.21
2014-08-06 00:00:00,28,9.17
2014-08-06 00:00:00,29,9.11
2014-08-06 00:00:00,30,9.05
2014-08-06 00:00:00,31,8.95
2014-08-06 00:00:00,32,8.88
2014-08-07 00:00:00,0,10.22
2014-08-07 00:00:00,1,10.19
2014-08-07 00:00:00,2,10.11
2014-08-07 00:00:00,3,10.04
2014-08-07 00:00:00,4,10
2014-08-07 00:00:00,5,9.96
2014-08-07 00:00:00,6,9.89
2014-08-07 00:00:00,7,9.92
2014-08-07 00:00:00,8,9.91
2014-08-07 00:00:00,9,9.9
2014-08-07 00:00:00,10,9.88
2014-08-07 00:00:00,11,9.87
2014-08-07 00:00:00,13,9.85
2014-08-07 00:00:00,16,9.85
2014-08-07 00:00:00,18,9.81
2014-08-07 00:00:00,21,9.77
2014-08-07 00:00:00,23,9.52
2014-08-07 00:00:00,26,9.16
2014-08-07 00:00:00,27,9.12
2014-08-07 00:00:00,28,9.06
2014-08-07 00:00:00,29,9
2014-08-07 00:00:00,30,8.96
2014-08-07 00:00:00,31,8.89
2014-08-07 00:00:00,32,8.84
2014-08-08 00:00:00,0,10.55
2014-08-08 00:00:00,1,10.47
2014-08-08 00:00:00,2,10.21
2014-08-08 00:00:00,3,10.13
2014-08-08 00:00:00,4,10.12
2014-08-08 00:00:00,5,10.1
2014-08-08 00:00:00,6,10.05
2014-08-08 00:00:00,7,10.06
2014-08-08 00:00:00,8,10.03
2014-08-08 00:00:00,9,9.99
2014-08-08 00:00:00,10,9.93
2014-08-08 00:00:00,11,9.89
2014-08-08 00:00:00,13,9.86
2014-08-08 00:00:00,16,9.86
2014-08-08 00:00:00,18,9.83
2014-08-08 00:00:00,21,9.68
2014-08-08 00:00:00,23,9.3
2014-08-08 00:00:00,26,9.11
2014-08-08 00:00:00,27,9.08
2014-08-08 00:00:00,28,9.05
2014-08-08 00:00:00,29,9.01
2014-08-08 00:00:00,30,8.97
2014-08-08 00:00:00,31,8.92
2014-08-08 00:00:00,32,8.87
2014-08-09 00:00:00,0,10.35
2014-08-09 00:00:00,1,10.32
2014-08-09 00:00:00,2,10.17
2014-08-09 00:00:00,3,10.13
2014-08-09 00:00:00,4,10.13
2014-08-09 00:00:00,5,10.12
2014-08-09 00:00:00,6,10.07
2014-08-09 00:00:00,7,10.09
2014-08-09 00:00:00,8,10.05
2014-08-09 00:00:00,9,10
2014-08-09 00:00:00,10,9.95
2014-08-09 00:00:00,11,9.91
2014-08-09 00:00:00,13,9.88
2014-08-09 00:00:00,16,9.86
2014-08-09 00:00:00,18,9.78
2014-08-09 00:00:00,21,9.46
2014-08-09 00:00:00,23,9.13
2014-08-09 00:00:00,26,9.11
2014-08-09 00:00:00,27,9.09
2014-08-09 00:00:00,28,9.06
2014-08-09 00:00:00,29,9.02
2014-08-09 00:00:00,30,8.99
2014-08-09 00:00:00,31,8.96
2014-08-09 00:00:00,32,8.92
2014-08-10 00:00:00,0,10.32
2014-08-10 00:00:00,1,10.3
2014-08-10 00:00:00,2,10.24
2014-08-10 00:00:00,3,10.19
2014-08-10 00:00:00,4,10.18
2014-08-10 00:00:00,5,10.15
2014-08-10 00:00:00,6,10.06
2014-08-10 00:00:00,7,10.04
2014-08-10 00:00:00,8,9.99
2014-08-10 00:00:00,9,9.96
2014-08-10 00:00:00,10,9.92
2014-08-10 00:00:00,11,9.89
2014-08-10 00:00:00,13,9.86
2014-08-10 00:00:00,16,9.83
2014-08-10 00:00:00,18,9.71
2014-08-10 00:00:00,21,9.4
2014-08-10 00:00:00,23,9.12
2014-08-10 00:00:00,26,9.09
2014-08-10 00:00:00,27,9.08
2014-08-10 00:00:00,28,9.07
2014-08-10 00:00:00,29,9.04
2014-08-10 00:00:00,30,9.02
2014-08-10 00:00:00,31,9
2014-08-10 00:00:00,32,8.98
2014-08-11 00:00:00,0,10.49
2014-08-11 00:00:00,1,10.44
2014-08-11 00:00:00,2,10.38
2014-08-11 00:00:00,3,10.35
2014-08-11 00:00:00,4,10.3
2014-08-11 00:00:00,5,10.25
2014-08-11 00:00:00,6,10.16
2014-08-11 00:00:00,7,10.13
2014-08-11 00:00:00,8,10.08
2014-08-11 00:00:00,9,10.03
2014-08-11 00:00:00,10,9.99
2014-08-11 00:00:00,11,9.93
2014-08-11 00:00:00,13,9.89
2014-08-11 00:00:00,16,9.85
2014-08-11 00:00:00,18,9.74
2014-08-11 00:00:00,21,9.51
2014-08-11 00:00:00,23,9.14
2014-08-11 00:00:00,26,9.07
2014-08-11 00:00:00,27,9.06
2014-08-11 00:00:00,28,9.05
2014-08-11 00:00:00,29,9.03
2014-08-11 00:00:00,30,9.04
2014-08-11 00:00:00,31,9.04
2014-08-11 00:00:00,32,9.05
2014-08-12 00:00:00,0,10.49
2014-08-12 00:00:00,1,10.46
2014-08-12 00:00:00,2,10.35
2014-08-12 00:00:00,3,10.31
2014-08-12 00:00:00,4,10.27
2014-08-12 00:00:00,5,10.23
2014-08-12 00:00:00,6,10.18
2014-08-12 00:00:00,7,10.19
2014-08-12 00:00:00,8,10.14
2014-08-12 00:00:00,9,10.08
2014-08-12 00:00:00,10,10.03
2014-08-12 00:00:00,11,9.95
2014-08-12 00:00:00,13,9.89
2014-08-12 00:00:00,16,9.85
2014-08-12 00:00:00,18,9.68
2014-08-12 00:00:00,21,9.35
2014-08-12 00:00:00,23,9.13
2014-08-12 00:00:00,26,9.11
2014-08-12 00:00:00,27,9.11
2014-08-12 00:00:00,28,9.12
2014-08-12 00:00:00,29,9.11
2014-08-12 00:00:00,30,9.13
2014-08-12 00:00:00,31,9.13
2014-08-12 00:00:00,32,9.13
2014-08-13 00:00:00,0,10.27
2014-08-13 00:00:00,1,10.26
2014-08-13 00:00:00,2,10.25
2014-08-13 00:00:00,3,10.23
2014-08-13 00:00:00,4,10.24
2014-08-13 00:00:00,5,10.24
2014-08-13 00:00:00,6,10.2
2014-08-13 00:00:00,7,10.23
2014-08-13 00:00:00,8,10.22
2014-08-13 00:00:00,9,10.2
2014-08-13 00:00:00,10,10.17
2014-08-13 00:00:00,11,10.09
2014-08-13 00:00:00,13,9.99
2014-08-13 00:00:00,16,9.88
2014-08-13 00:00:00,18,9.77
2014-08-13 00:00:00,21,9.56
2014-08-13 00:00:00,23,9.19
2014-08-13 00:00:00,26,9.09
2014-08-13 00:00:00,27,9.08
2014-08-13 00:00:00,28,9.08
2014-08-13 00:00:00,29,9.09
2014-08-13 00:00:00,30,9.1
2014-08-13 00:00:00,31,9.13
2014-08-13 00:00:00,32,9.15
2014-08-14 00:00:00,0,10.21
2014-08-14 00:00:00,1,10.2
2014-08-14 00:00:00,2,10.18
2014-08-14 00:00:00,3,10.17
2014-08-14 00:00:00,4,10.19
2014-08-14 00:00:00,5,10.19
2014-08-14 00:00:00,6,10.15
2014-08-14 00:00:00,7,10.18
2014-08-14 00:00:00,8,10.18
2014-08-14 00:00:00,9,10.17
2014-08-14 00:00:00,10,10.15
2014-08-14 00:00:00,11,10.13
2014-08-14 00:00:00,13,10.11
2014-08-14 00:00:00,16,10.08
2014-08-14 00:00:00,18,10
2014-08-14 00:00:00,21,9.79
2014-08-14 00:00:00,23,9.4
2014-08-14 00:00:00,26,9.17
2014-08-14 00:00:00,27,9.15
2014-08-14 00:00:00,28,9.14
2014-08-14 00:00:00,29,9.13
2014-08-14 00:00:00,30,9.14
2014-08-14 00:00:00,31,9.15
2014-08-14 00:00:00,32,9.16
2014-08-15 00:00:00,0,10.2
2014-08-15 00:00:00,1,10.19
2014-08-15 00:00:00,2,10.18
2014-08-15 00:00:00,3,10.16
2014-08-15 00:00:00,4,10.18
2014-08-15 00:00:00,5,10.18
2014-08-15 00:00:00,6,10.15
2014-08-15 00:00:00,7,10.18
2014-08-15 00:00:00,8,10.18
2014-08-15 00:00:00,9,10.17
2014-08-15 00:00:00,10,10.15
2014-08-15 00:00:00,11,10.13
2014-08-15 00:00:00,13,10.12
2014-08-15 00:00:00,16,10.1
2014-08-15 00:00:00,18,9.99
2014-08-15 00:00:00,21,9.55
2014-08-15 00:00:00,23,9.28
2014-08-15 00:00:00,26,9.26
2014-08-15 00:00:00,27,9.26
2014-08-15 00:00:00,28,9.24
2014-08-15 00:00:00,29,9.21
2014-08-15 00:00:00,30,9.23
2014-08-15 00:00:00,31,9.23
2014-08-15 00:00:00,32,9.24
2014-08-16 00:00:00,0,10.4
2014-08-16 00:00:00,1,10.39
2014-08-16 00:00:00,2,10.35
2014-08-16 00:00:00,3,10.33
2014-08-16 00:00:00,4,10.33
2014-08-16 00:00:00,5,10.32
2014-08-16 00:00:00,6,10.28
2014-08-16 00:00:00,7,10.3
2014-08-16 00:00:00,8,10.29
2014-08-16 00:00:00,9,10.27
2014-08-16 00:00:00,10,10.22
2014-08-16 00:00:00,11,10.16
2014-08-16 00:00:00,13,10.12
2014-08-16 00:00:00,14,10.12
2014-08-16 00:00:00,16,10.06
2014-08-16 00:00:00,18,9.79
2014-08-16 00:00:00,21,9.45
2014-08-16 00:00:00,23,9.31
2014-08-16 00:00:00,24,9.26
2014-08-16 00:00:00,26,9.28
2014-08-16 00:00:00,27,9.28
2014-08-16 00:00:00,28,9.27
2014-08-16 00:00:00,29,9.25
2014-08-16 00:00:00,30,9.26
2014-08-16 00:00:00,31,9.26
2014-08-16 00:00:00,32,9.27
2014-08-17 00:00:00,0,10.45
2014-08-17 00:00:00,1,10.45
2014-08-17 00:00:00,2,10.42
2014-08-17 00:00:00,3,10.4
2014-08-17 00:00:00,4,10.4
2014-08-17 00:00:00,5,10.38
2014-08-17 00:00:00,6,10.32
2014-08-17 00:00:00,7,10.34
2014-08-17 00:00:00,8,10.33
2014-08-17 00:00:00,9,10.31
2014-08-17 00:00:00,10,10.26
2014-08-17 00:00:00,11,10.18
2014-08-17 00:00:00,13,10.05
2014-08-17 00:00:00,16,9.91
2014-08-17 00:00:00,18,9.71
2014-08-17 00:00:00,21,9.51
2014-08-17 00:00:00,23,9.36
2014-08-17 00:00:00,26,9.34
2014-08-17 00:00:00,27,9.34
2014-08-17 00:00:00,28,9.34
2014-08-17 00:00:00,29,9.34
2014-08-17 00:00:00,30,9.37
2014-08-17 00:00:00,31,9.4
2014-08-17 00:00:00,32,9.43
2014-08-18 00:00:00,0,10.9
2014-08-18 00:00:00,1,10.86
2014-08-18 00:00:00,2,10.67
2014-08-18 00:00:00,3,10.57
2014-08-18 00:00:00,4,10.49
2014-08-18 00:00:00,5,10.41
2014-08-18 00:00:00,6,10.32
2014-08-18 00:00:00,7,10.32
2014-08-18 00:00:00,8,10.28
2014-08-18 00:00:00,9,10.22
2014-08-18 00:00:00,10,10.14
2014-08-18 00:00:00,11,9.98
2014-08-18 00:00:00,13,9.86
2014-08-18 00:00:00,16,9.8
2014-08-18 00:00:00,18,9.71
2014-08-18 00:00:00,21,9.61
2014-08-18 00:00:00,23,9.4
2014-08-18 00:00:00,26,9.34
2014-08-18 00:00:00,27,9.34
2014-08-18 00:00:00,28,9.34
2014-08-18 00:00:00,29,9.34
2014-08-18 00:00:00,30,9.37
2014-08-18 00:00:00,31,9.4
2014-08-18 00:00:00,32,9.45
2014-08-19 00:00:00,0,10.9
2014-08-19 00:00:00,1,10.87
2014-08-19 00:00:00,2,10.77
2014-08-19 00:00:00,3,10.73
2014-08-19 00:00:00,4,10.63
2014-08-19 00:00:00,5,10.44
2014-08-19 00:00:00,6,10.28
2014-08-19 00:00:00,7,10.25
2014-08-19 00:00:00,8,10.21
2014-08-19 00:00:00,9,10.14
2014-08-19 00:00:00,10,10.04
2014-08-19 00:00:00,11,9.91
2014-08-19 00:00:00,13,9.85
2014-08-19 00:00:00,16,9.81
2014-08-19 00:00:00,18,9.73
2014-08-19 00:00:00,21,9.6
2014-08-19 00:00:00,23,9.37
2014-08-19 00:00:00,26,9.29
2014-08-19 00:00:00,27,9.3
2014-08-19 00:00:00,28,9.3
2014-08-19 00:00:00,29,9.31
2014-08-19 00:00:00,30,9.34
2014-08-19 00:00:00,31,9.39
2014-08-19 00:00:00,32,9.44
2014-08-20 00:00:00,0,10.86
2014-08-20 00:00:00,1,10.84
2014-08-20 00:00:00,2,10.79
2014-08-20 00:00:00,3,10.76
2014-08-20 00:00:00,4,10.73
2014-08-20 00:00:00,5,10.62
2014-08-20 00:00:00,6,10.39
2014-08-20 00:00:00,7,10.28
2014-08-20 00:00:00,8,10.22
2014-08-20 00:00:00,9,10.15
2014-08-20 00:00:00,10,10.07
2014-08-20 00:00:00,11,9.93
2014-08-20 00:00:00,13,9.86
2014-08-20 00:00:00,16,9.81
2014-08-20 00:00:00,18,9.72
2014-08-20 00:00:00,21,9.55
2014-08-20 00:00:00,23,9.34
2014-08-20 00:00:00,26,9.35
2014-08-20 00:00:00,27,9.38
2014-08-20 00:00:00,28,9.41
2014-08-20 00:00:00,29,9.43
2014-08-20 00:00:00,30,9.49
2014-08-20 00:00:00,31,9.52
2014-08-20 00:00:00,32,9.55
2014-08-21 00:00:00,0,10.77
2014-08-21 00:00:00,1,10.74
2014-08-21 00:00:00,2,10.66
2014-08-21 00:00:00,3,10.63
2014-08-21 00:00:00,4,10.62
2014-08-21 00:00:00,5,10.61
2014-08-21 00:00:00,6,10.56
2014-08-21 00:00:00,7,10.56
2014-08-21 00:00:00,8,10.51
2014-08-21 00:00:00,9,10.45
2014-08-21 00:00:00,10,10.32
2014-08-21 00:00:00,11,10
2014-08-21 00:00:00,13,9.91
2014-08-21 00:00:00,16,9.84
2014-08-21 00:00:00,18,9.73
2014-08-21 00:00:00,21,9.59
2014-08-21 00:00:00,23,9.36
2014-08-21 00:00:00,26,9.38
2014-08-21 00:00:00,27,9.41
2014-08-21 00:00:00,28,9.45
2014-08-21 00:00:00,29,9.47
2014-08-21 00:00:00,30,9.51
2014-08-21 00:00:00,31,9.53
2014-08-21 00:00:00,32,9.55
2014-08-22 00:00:00,0,11.13
2014-08-22 00:00:00,1,10.89
2014-08-22 00:00:00,2,10.63
2014-08-22 00:00:00,3,10.58
2014-08-22 00:00:00,4,10.57
2014-08-22 00:00:00,5,10.55
2014-08-22 00:00:00,6,10.49
2014-08-22 00:00:00,7,10.49
2014-08-22 00:00:00,8,10.45
2014-08-22 00:00:00,9,10.38
2014-08-22 00:00:00,10,10.27
2014-08-22 00:00:00,11,9.99
2014-08-22 00:00:00,13,9.88
2014-08-22 00:00:00,16,9.82
2014-08-22 00:00:00,18,9.71
2014-08-22 00:00:00,21,9.57
2014-08-22 00:00:00,23,9.42
2014-08-22 00:00:00,26,9.45
2014-08-22 00:00:00,27,9.48
2014-08-22 00:00:00,28,9.5
2014-08-22 00:00:00,29,9.51
2014-08-22 00:00:00,30,9.53
2014-08-22 00:00:00,31,9.54
2014-08-22 00:00:00,32,9.55
2014-08-23 00:00:00,0,10.96
2014-08-23 00:00:00,1,10.93
2014-08-23 00:00:00,2,10.84
2014-08-23 00:00:00,3,10.82
2014-08-23 00:00:00,4,10.81
2014-08-23 00:00:00,5,10.77
2014-08-23 00:00:00,6,10.67
2014-08-23 00:00:00,7,10.6
2014-08-23 00:00:00,8,10.52
