datetime,Depth_meter,Water_Temperature_celsius
2006-12-07 00:00:00,-0.25,21.4407465277778
2006-12-07 00:00:00,-0.5,21.3973333333333
2006-12-07 00:00:00,-1,21.2863027777778
2006-12-07 00:00:00,-1.5,21.2078930555556
2006-12-07 00:00:00,-2,21.0871729166667
2006-12-07 00:00:00,-2.5,21.02249375
2006-12-07 00:00:00,-3,20.9298263888889
2006-12-07 00:00:00,-3.5,20.8130319444444
2006-12-07 00:00:00,-4,20.6673354166667
2006-12-07 00:00:00,-4.5,20.5956347222222
2006-12-07 00:00:00,-5,20.5083354166667
2006-12-07 00:00:00,-6,20.4158618055556
2006-12-07 00:00:00,-7,20.3797013888889
2006-12-07 00:00:00,-8,20.3148590277778
2006-12-07 00:00:00,-9,20.1345381944444
2006-12-07 00:00:00,-10,19.7102020833333
2006-12-07 00:00:00,-11,18.6854590277778
2006-12-07 00:00:00,-12,18.0897583333333
2006-12-07 00:00:00,-14,17.59165
2006-12-07 00:00:00,-16,17.33705625
2006-12-07 00:00:00,-18,17.1710229166667
2006-12-07 00:00:00,-20,17.0474229166667
2006-12-07 00:00:00,-22,16.9623701388889
2006-12-07 00:00:00,-24,16.8885201388889
2006-12-07 00:00:00,-26,16.8256930555556
2006-12-07 00:00:00,-28,16.7556465277778
2006-12-07 00:00:00,-30,15.8447715277778
2006-12-07 00:00:00,-32,16.4115229166667
2006-12-07 00:00:00,-34,16.4514006944444
2006-12-07 00:00:00,-36,16.4573965277778
2006-12-08 00:00:00,-0.25,22.1496645833333
2006-12-08 00:00:00,-0.5,22.1108444444444
2006-12-08 00:00:00,-1,21.5605854166667
2006-12-08 00:00:00,-1.5,21.2496861111111
2006-12-08 00:00:00,-2,21.1153486111111
2006-12-08 00:00:00,-2.5,21.0404868055556
2006-12-08 00:00:00,-3,20.9781986111111
2006-12-08 00:00:00,-3.5,20.9196638888889
2006-12-08 00:00:00,-4,20.85443125
2006-12-08 00:00:00,-4.5,20.7926513888889
2006-12-08 00:00:00,-5,20.7134027777778
2006-12-08 00:00:00,-6,20.4987131944444
2006-12-08 00:00:00,-7,20.3661840277778
2006-12-08 00:00:00,-8,20.0928
2006-12-08 00:00:00,-9,19.7368104166667
2006-12-08 00:00:00,-10,19.1087423611111
2006-12-08 00:00:00,-11,18.5412527777778
2006-12-08 00:00:00,-12,18.1852291666667
2006-12-08 00:00:00,-14,17.7400951388889
2006-12-08 00:00:00,-16,17.4481701388889
2006-12-08 00:00:00,-18,17.25818125
2006-12-08 00:00:00,-20,17.1247479166667
2006-12-08 00:00:00,-22,17.0171298611111
2006-12-08 00:00:00,-24,16.9414423611111
2006-12-08 00:00:00,-26,16.87701875
2006-12-08 00:00:00,-28,16.8128013888889
2006-12-08 00:00:00,-30,15.88340625
2006-12-08 00:00:00,-32,16.4708305555556
2006-12-08 00:00:00,-34,16.5182805555556
2006-12-08 00:00:00,-36,16.5165138888889
2006-12-09 00:00:00,-0.25,22.1596881944444
2006-12-09 00:00:00,-0.5,22.1115340277778
2006-12-09 00:00:00,-1,21.8273354166667
2006-12-09 00:00:00,-1.5,21.5227854166667
2006-12-09 00:00:00,-2,21.2739263888889
2006-12-09 00:00:00,-2.5,21.0971458333333
2006-12-09 00:00:00,-3,20.9602493055556
2006-12-09 00:00:00,-3.5,20.8510680555556
2006-12-09 00:00:00,-4,20.7480659722222
2006-12-09 00:00:00,-4.5,20.6301375
2006-12-09 00:00:00,-5,20.5144138888889
2006-12-09 00:00:00,-6,20.2984986111111
2006-12-09 00:00:00,-7,20.1249090277778
2006-12-09 00:00:00,-8,19.8884881944444
2006-12-09 00:00:00,-9,19.5512840277778
2006-12-09 00:00:00,-10,19.1864972222222
2006-12-09 00:00:00,-11,18.7605208333333
2006-12-09 00:00:00,-12,18.48745
2006-12-09 00:00:00,-14,17.9588236111111
2006-12-09 00:00:00,-16,17.5592701388889
2006-12-09 00:00:00,-18,17.3228625
2006-12-09 00:00:00,-20,17.1654847222222
2006-12-09 00:00:00,-22,17.0768868055556
2006-12-09 00:00:00,-24,17.0024534722222
2006-12-09 00:00:00,-26,16.93668125
2006-12-09 00:00:00,-28,16.8739270833333
2006-12-09 00:00:00,-30,15.9330215277778
2006-12-09 00:00:00,-32,16.5186013888889
2006-12-09 00:00:00,-34,16.5631090277778
2006-12-09 00:00:00,-36,16.5618618055556
2006-12-10 00:00:00,-0.25,21.8559243055556
2006-12-10 00:00:00,-0.5,21.8757229166667
2006-12-10 00:00:00,-1,21.8150486111111
2006-12-10 00:00:00,-1.5,21.7188006944444
2006-12-10 00:00:00,-2,21.5956819444444
2006-12-10 00:00:00,-2.5,21.5320034722222
2006-12-10 00:00:00,-3,21.4606131944444
2006-12-10 00:00:00,-3.5,21.3460861111111
2006-12-10 00:00:00,-4,21.2090319444444
2006-12-10 00:00:00,-4.5,21.0728326388889
2006-12-10 00:00:00,-5,20.9359902777778
2006-12-10 00:00:00,-6,20.4370555555556
2006-12-10 00:00:00,-7,20.0672305555556
2006-12-10 00:00:00,-8,19.8614284722222
2006-12-10 00:00:00,-9,19.6297513888889
2006-12-10 00:00:00,-10,19.3601236111111
2006-12-10 00:00:00,-11,19.03050625
2006-12-10 00:00:00,-12,18.7095965277778
2006-12-10 00:00:00,-14,18.0373701388889
2006-12-10 00:00:00,-16,17.6210770833333
2006-12-10 00:00:00,-18,17.3866784722222
2006-12-10 00:00:00,-20,17.2371833333333
2006-12-10 00:00:00,-22,17.1483715277778
2006-12-10 00:00:00,-24,17.0748777777778
2006-12-10 00:00:00,-26,17.0132930555556
2006-12-10 00:00:00,-28,16.9388590277778
2006-12-10 00:00:00,-30,15.9462729166667
2006-12-10 00:00:00,-32,16.60699375
2006-12-10 00:00:00,-34,16.6525159722222
2006-12-10 00:00:00,-36,16.6454152777778
2006-12-11 00:00:00,-0.25,21.4912055555556
2006-12-11 00:00:00,-0.5,21.5258368055556
2006-12-11 00:00:00,-1,21.5008694444444
2006-12-11 00:00:00,-1.5,21.4763513888889
2006-12-11 00:00:00,-2,21.4265131944444
2006-12-11 00:00:00,-2.5,21.3763131944444
2006-12-11 00:00:00,-3,21.2525763888889
2006-12-11 00:00:00,-3.5,21.0904958333333
2006-12-11 00:00:00,-4,20.9532215277778
2006-12-11 00:00:00,-4.5,20.8187034722222
2006-12-11 00:00:00,-5,20.6952708333333
2006-12-11 00:00:00,-6,20.3961368055556
2006-12-11 00:00:00,-7,20.1221930555556
2006-12-11 00:00:00,-8,19.8931513888889
2006-12-11 00:00:00,-9,19.7350590277778
2006-12-11 00:00:00,-10,19.5706895833333
2006-12-11 00:00:00,-11,19.3572416666667
2006-12-11 00:00:00,-12,19.0877104166667
2006-12-11 00:00:00,-14,18.2690826388889
2006-12-11 00:00:00,-16,17.7492916666667
2006-12-11 00:00:00,-18,17.4781333333333
2006-12-11 00:00:00,-20,17.3194659722222
2006-12-11 00:00:00,-22,17.2144055555556
2006-12-11 00:00:00,-24,17.1278423611111
2006-12-11 00:00:00,-26,17.0705118055556
2006-12-11 00:00:00,-28,16.9972923611111
2006-12-11 00:00:00,-30,15.96841875
2006-12-11 00:00:00,-32,16.6589534722222
2006-12-11 00:00:00,-34,16.7042763888889
2006-12-11 00:00:00,-36,16.6956458333333
2006-12-12 00:00:00,-0.25,21.3228715277778
2006-12-12 00:00:00,-0.5,21.3333666666667
2006-12-12 00:00:00,-1,21.3039868055556
2006-12-12 00:00:00,-1.5,21.2689048611111
2006-12-12 00:00:00,-2,21.2326777777778
2006-12-12 00:00:00,-2.5,21.2003034722222
2006-12-12 00:00:00,-3,21.1513951388889
2006-12-12 00:00:00,-3.5,21.1145381944444
2006-12-12 00:00:00,-4,21.0805520833333
2006-12-12 00:00:00,-4.5,21.0493083333333
2006-12-12 00:00:00,-5,21.0234520833333
2006-12-12 00:00:00,-6,20.9744722222222
2006-12-12 00:00:00,-7,20.8949319444444
2006-12-12 00:00:00,-8,20.7273368055556
2006-12-12 00:00:00,-9,20.5858027777778
2006-12-12 00:00:00,-10,20.4415902777778
2006-12-12 00:00:00,-11,20.1926472222222
2006-12-12 00:00:00,-12,19.7874652777778
2006-12-12 00:00:00,-14,18.7007027777778
2006-12-12 00:00:00,-16,17.9187027777778
2006-12-12 00:00:00,-18,17.57314375
2006-12-12 00:00:00,-20,17.3954493055556
2006-12-12 00:00:00,-22,17.2811673611111
2006-12-12 00:00:00,-24,17.1949701388889
2006-12-12 00:00:00,-26,17.1421173611111
2006-12-12 00:00:00,-28,17.0685118055556
2006-12-12 00:00:00,-30,16.0950236111111
2006-12-12 00:00:00,-32,16.7338965277778
2006-12-12 00:00:00,-34,16.7786576388889
2006-12-12 00:00:00,-36,16.7697576388889
2006-12-13 00:00:00,-0.25,21.0633159722222
2006-12-13 00:00:00,-0.5,21.0744875
2006-12-13 00:00:00,-1,21.0258993055556
2006-12-13 00:00:00,-1.5,20.9671263888889
2006-12-13 00:00:00,-2,20.8850861111111
2006-12-13 00:00:00,-2.5,20.8314138888889
2006-12-13 00:00:00,-3,20.7950527777778
2006-12-13 00:00:00,-3.5,20.7580736111111
2006-12-13 00:00:00,-4,20.7330458333333
2006-12-13 00:00:00,-4.5,20.71633125
2006-12-13 00:00:00,-5,20.69875625
2006-12-13 00:00:00,-6,20.6518006944444
2006-12-13 00:00:00,-7,20.5742506944444
2006-12-13 00:00:00,-8,20.47135625
2006-12-13 00:00:00,-9,20.2233013888889
2006-12-13 00:00:00,-10,19.9290673611111
2006-12-13 00:00:00,-11,19.5029270833333
2006-12-13 00:00:00,-12,19.0423527777778
2006-12-13 00:00:00,-14,18.2885236111111
2006-12-13 00:00:00,-16,17.8923777777778
2006-12-13 00:00:00,-18,17.6528305555556
2006-12-13 00:00:00,-20,17.4909701388889
2006-12-13 00:00:00,-22,17.3820541666667
2006-12-13 00:00:00,-24,17.29096875
2006-12-13 00:00:00,-26,17.2171034722222
2006-12-13 00:00:00,-28,17.1324944444444
2006-12-13 00:00:00,-30,16.0085694444444
2006-12-13 00:00:00,-32,16.7805604166667
2006-12-13 00:00:00,-34,16.83255
2006-12-13 00:00:00,-36,16.8275541666667
2006-12-14 00:00:00,-0.25,20.5847493055556
2006-12-14 00:00:00,-0.5,20.5984569444444
2006-12-14 00:00:00,-1,20.5963055555556
2006-12-14 00:00:00,-1.5,20.5904166666667
2006-12-14 00:00:00,-2,20.5766611111111
2006-12-14 00:00:00,-2.5,20.5656902777778
2006-12-14 00:00:00,-3,20.5513159722222
2006-12-14 00:00:00,-3.5,20.5361430555556
2006-12-14 00:00:00,-4,20.5177604166667
2006-12-14 00:00:00,-4.5,20.4958340277778
2006-12-14 00:00:00,-5,20.4674826388889
2006-12-14 00:00:00,-6,20.3930520833333
2006-12-14 00:00:00,-7,20.3097875
2006-12-14 00:00:00,-8,20.1876861111111
2006-12-14 00:00:00,-9,20.0172486111111
2006-12-14 00:00:00,-10,19.7549201388889
2006-12-14 00:00:00,-11,19.4847777777778
2006-12-14 00:00:00,-12,19.2667548611111
2006-12-14 00:00:00,-14,18.8616902777778
2006-12-14 00:00:00,-16,18.3550701388889
2006-12-14 00:00:00,-18,17.9026902777778
2006-12-14 00:00:00,-20,17.6318555555556
2006-12-14 00:00:00,-22,17.47506875
2006-12-14 00:00:00,-24,17.3775486111111
2006-12-14 00:00:00,-26,17.3000263888889
2006-12-14 00:00:00,-28,17.2054201388889
2006-12-14 00:00:00,-30,16.0349590277778
2006-12-14 00:00:00,-32,16.8401798611111
2006-12-14 00:00:00,-34,16.8958173611111
2006-12-14 00:00:00,-36,16.8938590277778
2006-12-15 00:00:00,-0.25,20.5957590277778
2006-12-15 00:00:00,-0.5,20.5966347222222
2006-12-15 00:00:00,-1,20.5335618055556
2006-12-15 00:00:00,-1.5,20.4618416666667
2006-12-15 00:00:00,-2,20.4029513888889
2006-12-15 00:00:00,-2.5,20.3797715277778
2006-12-15 00:00:00,-3,20.3601979166667
2006-12-15 00:00:00,-3.5,20.3428590277778
2006-12-15 00:00:00,-4,20.3218159722222
2006-12-15 00:00:00,-4.5,20.30083125
2006-12-15 00:00:00,-5,20.2852784722222
2006-12-15 00:00:00,-6,20.2157798611111
2006-12-15 00:00:00,-7,20.1491458333333
2006-12-15 00:00:00,-8,20.1046909722222
2006-12-15 00:00:00,-9,20.0687909722222
2006-12-15 00:00:00,-10,20.0250854166667
2006-12-15 00:00:00,-11,19.9453458333333
2006-12-15 00:00:00,-12,19.81063125
2006-12-15 00:00:00,-14,19.3404083333333
2006-12-15 00:00:00,-16,18.5700611111111
2006-12-15 00:00:00,-18,17.9586868055556
2006-12-15 00:00:00,-20,17.6730194444444
2006-12-15 00:00:00,-22,17.5397472222222
2006-12-15 00:00:00,-24,17.4461527777778
2006-12-15 00:00:00,-26,17.3723256944444
2006-12-15 00:00:00,-28,17.2908944444444
2006-12-15 00:00:00,-30,16.112225
2006-12-15 00:00:00,-32,16.9216597222222
2006-12-15 00:00:00,-34,16.9781013888889
2006-12-15 00:00:00,-36,16.9751631944444
2006-12-16 00:00:00,-0.25,20.9837888888889
2006-12-16 00:00:00,-0.5,20.9767715277778
2006-12-16 00:00:00,-1,20.8940006944444
2006-12-16 00:00:00,-1.5,20.8086715277778
2006-12-16 00:00:00,-2,20.7358027777778
2006-12-16 00:00:00,-2.5,20.67903125
2006-12-16 00:00:00,-3,20.6373305555556
2006-12-16 00:00:00,-3.5,20.6039673611111
2006-12-16 00:00:00,-4,20.5621402777778
2006-12-16 00:00:00,-4.5,20.4565048611111
2006-12-16 00:00:00,-5,20.3604472222222
2006-12-16 00:00:00,-6,20.2688423611111
2006-12-16 00:00:00,-7,20.1907972222222
2006-12-16 00:00:00,-8,20.1462305555556
2006-12-16 00:00:00,-9,20.1138347222222
2006-12-16 00:00:00,-10,20.0629854166667
2006-12-16 00:00:00,-11,20.0233416666667
2006-12-16 00:00:00,-12,19.9552909722222
2006-12-16 00:00:00,-14,19.3054104166667
2006-12-16 00:00:00,-16,18.5493923611111
2006-12-16 00:00:00,-18,18.1068465277778
2006-12-16 00:00:00,-20,17.8164881944444
2006-12-16 00:00:00,-22,17.6602861111111
2006-12-16 00:00:00,-24,17.5348722222222
2006-12-16 00:00:00,-26,17.4520541666667
2006-12-16 00:00:00,-28,17.3585076388889
2006-12-16 00:00:00,-30,16.2452208333333
2006-12-16 00:00:00,-32,16.9938236111111
2006-12-16 00:00:00,-34,17.0474784722222
2006-12-16 00:00:00,-36,17.0602715277778
2006-12-17 00:00:00,-0.25,21.4897375
2006-12-17 00:00:00,-0.5,21.4312118055556
2006-12-17 00:00:00,-1,21.0745722222222
2006-12-17 00:00:00,-1.5,20.8065826388889
2006-12-17 00:00:00,-2,20.6678555555556
2006-12-17 00:00:00,-2.5,20.6076708333333
2006-12-17 00:00:00,-3,20.5567763888889
2006-12-17 00:00:00,-3.5,20.5109194444444
2006-12-17 00:00:00,-4,20.4694236111111
2006-12-17 00:00:00,-4.5,20.4235715277778
2006-12-17 00:00:00,-5,20.3855847222222
2006-12-17 00:00:00,-6,20.28053125
2006-12-17 00:00:00,-7,20.1571083333333
2006-12-17 00:00:00,-8,20.0913305555556
2006-12-17 00:00:00,-9,20.0455465277778
2006-12-17 00:00:00,-10,19.9857798611111
2006-12-17 00:00:00,-11,19.8816569444444
2006-12-17 00:00:00,-12,19.6787944444444
2006-12-17 00:00:00,-14,19.0924756944444
2006-12-17 00:00:00,-16,18.7181631944444
2006-12-17 00:00:00,-18,18.3092680555556
2006-12-17 00:00:00,-20,17.9407541666667
2006-12-17 00:00:00,-22,17.7408076388889
2006-12-17 00:00:00,-24,17.6156722222222
2006-12-17 00:00:00,-26,17.5115756944444
2006-12-17 00:00:00,-28,17.4211791666667
2006-12-17 00:00:00,-30,16.3051881944444
2006-12-17 00:00:00,-32,17.0347138888889
2006-12-17 00:00:00,-34,17.0835548611111
2006-12-17 00:00:00,-36,17.1031361111111
2006-12-18 00:00:00,-0.25,21.3682423611111
2006-12-18 00:00:00,-0.5,21.3385423611111
2006-12-18 00:00:00,-1,21.1149215277778
2006-12-18 00:00:00,-1.5,20.8849756944444
2006-12-18 00:00:00,-2,20.6635715277778
2006-12-18 00:00:00,-2.5,20.4923166666667
2006-12-18 00:00:00,-3,20.4051694444444
2006-12-18 00:00:00,-3.5,20.3466784722222
2006-12-18 00:00:00,-4,20.3083041666667
2006-12-18 00:00:00,-4.5,20.2562965277778
2006-12-18 00:00:00,-5,20.2042263888889
2006-12-18 00:00:00,-6,20.1375944444444
2006-12-18 00:00:00,-7,20.1003576388889
2006-12-18 00:00:00,-8,20.0648333333333
2006-12-18 00:00:00,-9,20.0159083333333
2006-12-18 00:00:00,-10,19.9181215277778
2006-12-18 00:00:00,-11,19.7790104166667
2006-12-18 00:00:00,-12,19.6450194444444
2006-12-18 00:00:00,-14,19.3702868055556
2006-12-18 00:00:00,-16,19.0301708333333
2006-12-18 00:00:00,-18,18.5736208333333
2006-12-18 00:00:00,-20,18.1110159722222
2006-12-18 00:00:00,-22,17.8674868055556
2006-12-18 00:00:00,-24,17.7108326388889
2006-12-18 00:00:00,-26,17.6140381944444
2006-12-18 00:00:00,-28,17.5042243055556
2006-12-18 00:00:00,-30,16.3619576388889
2006-12-18 00:00:00,-32,17.1071270833333
2006-12-18 00:00:00,-34,17.1538423611111
2006-12-18 00:00:00,-36,17.1935604166667
2006-12-19 00:00:00,-0.25,21.3671909722222
2006-12-19 00:00:00,-0.5,21.3765694444444
2006-12-19 00:00:00,-1,21.3399916666667
2006-12-19 00:00:00,-1.5,21.3131826388889
2006-12-19 00:00:00,-2,21.2462847222222
2006-12-19 00:00:00,-2.5,21.1440055555556
2006-12-19 00:00:00,-3,21.0857736111111
2006-12-19 00:00:00,-3.5,21.0314388888889
2006-12-19 00:00:00,-4,20.9827215277778
2006-12-19 00:00:00,-4.5,20.9250173611111
2006-12-19 00:00:00,-5,20.8634284722222
2006-12-19 00:00:00,-6,20.6904986111111
2006-12-19 00:00:00,-7,20.5233652777778
2006-12-19 00:00:00,-8,20.3984013888889
2006-12-19 00:00:00,-9,20.2842326388889
2006-12-19 00:00:00,-10,20.1761055555556
2006-12-19 00:00:00,-11,20.0101902777778
2006-12-19 00:00:00,-12,19.8150784722222
2006-12-19 00:00:00,-14,19.5106541666667
2006-12-19 00:00:00,-16,19.2153041666667
2006-12-19 00:00:00,-18,18.75510625
2006-12-19 00:00:00,-20,18.2788548611111
2006-12-19 00:00:00,-22,17.9883173611111
2006-12-19 00:00:00,-24,17.8244055555556
2006-12-19 00:00:00,-26,17.7104847222222
2006-12-19 00:00:00,-28,17.6025854166667
2006-12-19 00:00:00,-30,16.4687854166667
2006-12-19 00:00:00,-32,17.21003125
2006-12-19 00:00:00,-34,17.2540152777778
2006-12-19 00:00:00,-36,17.3043381944444
2006-12-20 00:00:00,-0.25,21.5549951388889
2006-12-20 00:00:00,-0.5,21.5280861111111
2006-12-20 00:00:00,-1,21.3984722222222
2006-12-20 00:00:00,-1.5,21.3163944444444
2006-12-20 00:00:00,-2,21.1891583333333
2006-12-20 00:00:00,-2.5,21.0285180555556
2006-12-20 00:00:00,-3,20.9500111111111
2006-12-20 00:00:00,-3.5,20.8941131944444
2006-12-20 00:00:00,-4,20.8625243055556
2006-12-20 00:00:00,-4.5,20.8128284722222
2006-12-20 00:00:00,-5,20.7746923611111
2006-12-20 00:00:00,-6,20.7002534722222
2006-12-20 00:00:00,-7,20.6317534722222
2006-12-20 00:00:00,-8,20.5523652777778
2006-12-20 00:00:00,-9,20.4428048611111
2006-12-20 00:00:00,-10,20.2827180555556
2006-12-20 00:00:00,-11,20.0160375
2006-12-20 00:00:00,-12,19.7260597222222
2006-12-20 00:00:00,-14,19.4509284722222
2006-12-20 00:00:00,-16,19.1857465277778
2006-12-20 00:00:00,-18,18.8412590277778
2006-12-20 00:00:00,-20,18.4909375
2006-12-20 00:00:00,-22,18.1861354166667
2006-12-20 00:00:00,-24,17.9923208333333
2006-12-20 00:00:00,-26,17.8475263888889
2006-12-20 00:00:00,-28,17.7160729166667
2006-12-20 00:00:00,-30,16.53849375
2006-12-20 00:00:00,-32,17.3037791666667
2006-12-20 00:00:00,-34,17.3476041666667
2006-12-20 00:00:00,-36,17.4010805555556
2006-12-21 00:00:00,-0.25,21.6035902777778
2006-12-21 00:00:00,-0.5,21.6049027777778
2006-12-21 00:00:00,-1,21.5469645833333
2006-12-21 00:00:00,-1.5,21.4299465277778
2006-12-21 00:00:00,-2,21.3154145833333
2006-12-21 00:00:00,-2.5,21.2114326388889
2006-12-21 00:00:00,-3,21.1143402777778
2006-12-21 00:00:00,-3.5,21.0380215277778
2006-12-21 00:00:00,-4,20.9166944444444
2006-12-21 00:00:00,-4.5,20.7884131944444
2006-12-21 00:00:00,-5,20.6937180555556
2006-12-21 00:00:00,-6,20.55465
2006-12-21 00:00:00,-7,20.3869875
2006-12-21 00:00:00,-8,20.2117361111111
2006-12-21 00:00:00,-9,20.0143631944444
2006-12-21 00:00:00,-10,19.7907069444444
2006-12-21 00:00:00,-11,19.6165055555556
2006-12-21 00:00:00,-12,19.5435229166667
2006-12-21 00:00:00,-14,19.41015625
2006-12-21 00:00:00,-16,19.2507194444444
2006-12-21 00:00:00,-18,19.0414194444444
2006-12-21 00:00:00,-20,18.70233125
2006-12-21 00:00:00,-22,18.3711041666667
2006-12-21 00:00:00,-24,18.1296430555556
2006-12-21 00:00:00,-26,17.9706333333333
2006-12-21 00:00:00,-28,17.8256680555556
2006-12-21 00:00:00,-30,16.603275
2006-12-21 00:00:00,-32,17.3909569444444
2006-12-21 00:00:00,-34,17.4396
2006-12-21 00:00:00,-36,17.493075
2006-12-22 00:00:00,-0.25,21.0432050359712
2006-12-22 00:00:00,-0.5,21.0505316546763
2006-12-22 00:00:00,-1,21.0454798561151
2006-12-22 00:00:00,-1.5,21.0380172661871
2006-12-22 00:00:00,-2,21.0139323741007
2006-12-22 00:00:00,-2.5,20.9452741007194
2006-12-22 00:00:00,-3,20.8654309352518
2006-12-22 00:00:00,-3.5,20.7515381294964
2006-12-22 00:00:00,-4,20.6524589928058
2006-12-22 00:00:00,-4.5,20.5945863309353
2006-12-22 00:00:00,-5,20.5178561151079
2006-12-22 00:00:00,-6,20.3107791366906
2006-12-22 00:00:00,-7,20.1339496402878
2006-12-22 00:00:00,-8,19.9930913669065
2006-12-22 00:00:00,-9,19.8351856115108
2006-12-22 00:00:00,-10,19.7194820143885
2006-12-22 00:00:00,-11,19.653454676259
2006-12-22 00:00:00,-12,19.6040143884892
2006-12-22 00:00:00,-14,19.4971129496403
2006-12-22 00:00:00,-16,19.3656683453237
2006-12-22 00:00:00,-18,19.1728942446043
2006-12-22 00:00:00,-20,18.8932820143885
2006-12-22 00:00:00,-22,18.5622395683453
2006-12-22 00:00:00,-24,18.2877690647482
2006-12-22 00:00:00,-26,18.1057762589928
2006-12-22 00:00:00,-28,17.9504597122302
2006-12-22 00:00:00,-30,17.1029920863309
2006-12-22 00:00:00,-32,17.5406388489209
2006-12-22 00:00:00,-34,17.541817266187
2006-12-22 00:00:00,-36,17.3644223021583
2006-12-23 00:00:00,-0.25,20.9161597222222
2006-12-23 00:00:00,-0.5,20.9139409722222
2006-12-23 00:00:00,-1,20.8349965277778
2006-12-23 00:00:00,-1.5,20.7919777777778
2006-12-23 00:00:00,-2,20.7661
2006-12-23 00:00:00,-2.5,20.7469180555556
2006-12-23 00:00:00,-3,20.7210493055556
2006-12-23 00:00:00,-3.5,20.6944986111111
2006-12-23 00:00:00,-4,20.6335180555556
2006-12-23 00:00:00,-4.5,20.5682986111111
2006-12-23 00:00:00,-5,20.5343277777778
2006-12-23 00:00:00,-6,20.4634486111111
2006-12-23 00:00:00,-7,20.4202173611111
2006-12-23 00:00:00,-8,20.3684652777778
2006-12-23 00:00:00,-9,20.2674368055556
2006-12-23 00:00:00,-10,20.1222340277778
2006-12-23 00:00:00,-11,19.9035729166667
2006-12-23 00:00:00,-12,19.7583381944444
2006-12-23 00:00:00,-14,19.6055520833333
2006-12-23 00:00:00,-16,19.4578034722222
2006-12-23 00:00:00,-18,19.2553381944444
2006-12-23 00:00:00,-20,18.9759263888889
2006-12-23 00:00:00,-22,18.6806034722222
2006-12-23 00:00:00,-24,18.4451951388889
2006-12-23 00:00:00,-26,18.2598611111111
2006-12-23 00:00:00,-28,18.0954298611111
2006-12-23 00:00:00,-30,17.6539555555556
2006-12-23 00:00:00,-32,17.7020888888889
2006-12-23 00:00:00,-34,17.6596916666667
2006-12-23 00:00:00,-36,17.2413972222222
2006-12-24 00:00:00,-0.25,20.5328847222222
2006-12-24 00:00:00,-0.5,20.5701506944444
2006-12-24 00:00:00,-1,20.5479958333333
2006-12-24 00:00:00,-1.5,20.5374770833333
2006-12-24 00:00:00,-2,20.5230895833333
2006-12-24 00:00:00,-2.5,20.5120201388889
2006-12-24 00:00:00,-3,20.5036743055556
2006-12-24 00:00:00,-3.5,20.4979423611111
2006-12-24 00:00:00,-4,20.4914861111111
2006-12-24 00:00:00,-4.5,20.45245625
2006-12-24 00:00:00,-5,20.4118694444444
2006-12-24 00:00:00,-6,20.3240590277778
2006-12-24 00:00:00,-7,20.244475
2006-12-24 00:00:00,-8,20.1198916666667
2006-12-24 00:00:00,-9,19.9419701388889
2006-12-24 00:00:00,-10,19.7867847222222
2006-12-24 00:00:00,-11,19.6816798611111
2006-12-24 00:00:00,-12,19.6193305555556
2006-12-24 00:00:00,-14,19.5061916666667
2006-12-24 00:00:00,-16,19.38694375
2006-12-24 00:00:00,-18,19.2440166666667
2006-12-24 00:00:00,-20,19.0790076388889
2006-12-24 00:00:00,-22,18.8814236111111
2006-12-24 00:00:00,-24,18.6481215277778
2006-12-24 00:00:00,-26,18.4463951388889
2006-12-24 00:00:00,-28,18.2443715277778
2006-12-24 00:00:00,-30,17.7650138888889
2006-12-24 00:00:00,-32,17.81169375
2006-12-24 00:00:00,-34,17.7769868055556
2006-12-24 00:00:00,-36,17.3437715277778
2006-12-25 00:00:00,-0.25,20.1786930555556
2006-12-25 00:00:00,-0.5,20.2238423611111
2006-12-25 00:00:00,-1,20.1857819444444
2006-12-25 00:00:00,-1.5,20.1627138888889
2006-12-25 00:00:00,-2,20.1349708333333
2006-12-25 00:00:00,-2.5,20.1216069444444
2006-12-25 00:00:00,-3,20.1127
2006-12-25 00:00:00,-3.5,20.10408125
2006-12-25 00:00:00,-4,20.0952555555556
2006-12-25 00:00:00,-4.5,20.0596694444444
2006-12-25 00:00:00,-5,20.0304756944444
2006-12-25 00:00:00,-6,20.0023368055556
2006-12-25 00:00:00,-7,19.9926145833333
2006-12-25 00:00:00,-8,19.9788791666667
2006-12-25 00:00:00,-9,19.9645375
2006-12-25 00:00:00,-10,19.9270215277778
2006-12-25 00:00:00,-11,19.8512680555556
2006-12-25 00:00:00,-12,19.7471909722222
2006-12-25 00:00:00,-14,19.6136847222222
2006-12-25 00:00:00,-16,19.5062027777778
2006-12-25 00:00:00,-18,19.3790729166667
2006-12-25 00:00:00,-20,19.2027576388889
2006-12-25 00:00:00,-22,19.0044763888889
2006-12-25 00:00:00,-24,18.80496875
2006-12-25 00:00:00,-26,18.6074708333333
2006-12-25 00:00:00,-28,18.4141006944444
2006-12-25 00:00:00,-30,17.8963263888889
2006-12-25 00:00:00,-32,17.9582715277778
2006-12-25 00:00:00,-34,17.9089527777778
2006-12-25 00:00:00,-36,17.4598076388889
2006-12-26 00:00:00,-0.25,20.4086138888889
2006-12-26 00:00:00,-0.5,20.4348180555556
2006-12-26 00:00:00,-1,20.3681923611111
2006-12-26 00:00:00,-1.5,20.3121625
2006-12-26 00:00:00,-2,20.2614104166667
2006-12-26 00:00:00,-2.5,20.2260215277778
2006-12-26 00:00:00,-3,20.1850590277778
