time	uas	vas	ps	tas	pr	rsds	rlds	hurs	cc	petH	wss
1979-01-01 00:00:00	-1.48076503837679	6.57604536621971	992.942845327931	21.5225010337158	0	370.617586427419	351.543409671953	57.13307228892	0.706455232961833	7.11403037403622	6.74070009401537
1979-01-02 00:00:00	-3.75960380770771	4.41968954994295	996.601189925344	21.2167085529126	0	371.022146579177	342.070892729873	45.569043040007	0.714852594709048	5.09858504957853	5.80243711803974
1979-01-03 00:00:00	-4.16539281055666	-1.4008374438861	992.594009609881	27.7252002341016	0	379.30370796104	378.537808551785	24.3671946083844	0.669358931602267	6.36560909079627	4.39463796124669
1979-01-04 00:00:00	0.16617240214205	2.12265449657826	989.536754824862	26.9860288908936	0	356.188897011338	390.222309970151	49.1505576672223	0.681332412156533	9.9851127952471	2.12914898000998
1979-01-05 00:00:00	0.556692599675226	4.63307234959013	991.857056519037	22.5661169085718	0	357.776110461699	365.790878079988	57.8163488597949	0.704114197129035	7.83138695030743	4.66639754490226
1979-01-06 00:00:00	-0.573434615827263	2.00101911737299	991.1616872439	22.886349617522	0	328.515886779131	373.833772941187	45.9985021639493	0.723772887055289	5.86379963586572	2.08156305855027
1979-01-07 00:00:00	-0.118702194162901	4.22948865490942	988.919479446475	21.0743931546143	0.1347256764692	333.293517626179	358.873730345618	60.1560256599854	0.732620227222971	5.5404310302333	4.23115403795544
1979-01-08 00:00:00	0.883307474161533	3.22629979856304	985.000482321969	23.4614384660767	0	308.909219758035	383.320804990789	49.9463194378992	0.732266142823186	6.92825862010579	3.34503250867874
1979-01-09 00:00:00	1.67001507057242	4.50628872464821	989.237415834875	20.3359695198975	0	327.552864462727	349.954935913604	59.9363187370181	0.744735871958905	5.59938394188424	4.80578697050032
1979-01-10 00:00:00	-0.979231363830211	4.36356987501867	994.531996208712	19.8703166768067	0	369.525600188606	336.616413406555	57.3498087153949	0.71898833575633	5.80239418415699	4.472095271579
1979-01-11 00:00:00	-1.7384076393803	4.03671227878267	997.389056620331	20.8978005067652	0.0167573849473843	330.124704994131	355.459062127019	53.4713170086273	0.737106575606682	5.54887431592995	4.3951231088936
1979-01-12 00:00:00	-2.98726803443007	3.38545513313423	996.163130372688	22.4557725328736	0	351.405048268594	356.941962618127	45.2111389735092	0.716140601607568	6.02157145840098	4.51498358446546
1979-01-13 00:00:00	-2.06348262119352	-4.52819618479653	987.799024775225	30.7328522769361	0	352.113352450501	401.641128581841	22.4434817197772	0.669646903127474	7.20204753562651	4.97619545596568
1979-01-14 00:00:00	1.20632529053716	4.24361573717852	987.993999150306	22.9383121280518	0	347.109633054885	366.349688976104	60.9675787607135	0.710399080118528	7.06412782242334	4.41174514579194
1979-01-15 00:00:00	-3.17702411528446	-0.0366527535440083	985.527382438388	25.9889506347388	0	314.871756175728	389.050322625017	36.1565494068454	0.718903554654401	5.76964976578483	3.17723553634939
1979-01-16 00:00:00	1.55673038870086	0.690698991051002	984.116841664462	24.976905241499	12.4617926406734	100.856758772422	402.912116030325	59.5196594466983	0.865352735758027	8.63278090950036	1.70307797805726
1979-01-17 00:00:00	-1.3570304576937	5.8107109386652	993.348618132469	18.5157284778125	0	367.84175530803	325.707586632927	62.6076586693573	0.727413774301844	4.18159274188919	5.96706739327048
1979-01-18 00:00:00	-3.40789132892586	-0.133085500131119	990.552477052444	25.6241021459888	0	361.038793949946	386.558194753198	45.1787269296847	0.673245719834695	5.86861322524998	3.41048897668842
1979-01-19 00:00:00	0.967724514369031	-1.90426273720425	985.756864102525	29.4616605484595	18.7123151979202	199.621916428317	433.768075571948	54.8763870084653	0.776739411625491	8.40669130058088	2.13604946291405
1979-01-20 00:00:00	0.690973266522013	8.40944214598851	994.04341358685	18.1577018393921	1.37909084723727	194.647816779946	364.553108759893	73.4604142221185	0.829391446291776	4.25282910785122	8.43778177377063
1979-01-21 00:00:00	-3.11958979241015	7.42924166639237	998.651516229756	17.9704372697656	0	339.728705300464	326.986299323069	62.0034594216501	0.74875808271491	4.17196851533313	8.05763440536799
