year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,415.5289079576902,2.5835696508837183
1994,24.42857142857143,27.3,12.614285714285714,604.526647523647,2.5833353261242724
1995,27.714285714285715,30.442857142857147,18.257142857142856,489.8808346712413,2.16525922728331
1996,25.83333333333333,29.45,21.883333333333336,388.02634755969035,2.6691889375098357
1997,17.666666666666668,31.28333333333333,21.3,464.1071395663864,2.579907448153664
1998,19.0,29.41666666666667,23.066666666666666,612.1983531805824,2.544023335669077
1999,34.71153846153847,32.36666666666667,21.1,720.5038425354512,2.6036831626256878
2000,50.42307692307693,32.516666666666666,21.633333333333336,479.81906927497283,2.4932520018454003
2001,42.56,32.666666666666664,22.16666666666667,545.2736675837941,2.7146678593272418
2002,68.70370370370371,38.333333333333336,21.033333333333328,421.6361746857648,2.4427954176222695
2003,54.57692307692307,36.66666666666666,25.5,652.1520180358701,2.751030086243311
2004,42.875,33.57142857142857,16.821428571428573,595.9472452859172,2.457307928254113
2005,38.66666666666666,36.833333333333336,25.6,677.0801334033264,2.505635154388061
2006,46.5,32.01086956521739,20.2,660.3528132021489,2.5717132764833703
2007,48.33333333333334,34.5,29.15416666666667,462.43352815406536,2.55665501183557
2008,65.71428571428571,32.16,17.944000000000006,516.675552222985,2.63979124118641
2009,69.0,32.75,15.887500000000005,476.8845102923482,2.4651582533591716
2010,58.28571428571429,28.956521739130434,16.343478260869567,587.2310735176396,2.582709869523396
2011,61.714285714285715,26.347826086956523,11.69565217391304,545.1737206410556,2.311871521656796
2012,72.23076923076924,26.56,12.188000000000002,534.4294339897451,2.4321398745451703
2013,64.0,26.04166666666667,13.52083333333333,466.36399080168917,2.703808562979304
2014,60.223076923076924,22.99230769230769,14.13846153846154,510.68034641577987,2.699361956215004
2015,41.86363636363637,20.3,12.6,459.16380938566,2.587792976138312
2016,52.83333333333334,24.25,14.924999999999995,485.57695910078553,2.581267212517228
2017,52.0,18.75,9.590909090909092,472.07576753642485,2.4768308857630554
2018,42.0,19.666666666666668,12.866666666666665,647.2240229930607,2.662316614412672
2019,36.333333333333336,18.666666666666668,10.741666666666667,510.86061194374406,2.4734357699225242
