year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,438.2033621652568,2.455930554909642
1994,24.42857142857143,27.3,12.614285714285714,469.18200761413283,2.742951678743804
1995,27.714285714285715,30.442857142857147,18.257142857142856,546.0293614319621,2.559438211672471
1996,25.83333333333333,29.45,21.883333333333336,566.4555543709348,2.873275302450136
1997,17.666666666666668,31.28333333333333,21.3,519.412393201164,2.4742409116768953
1998,19.0,29.41666666666667,23.066666666666666,528.3815966989118,2.5936314374789027
1999,34.71153846153847,32.36666666666667,21.1,703.3849784588177,2.61248407786782
2000,50.42307692307693,32.516666666666666,21.633333333333336,443.7536285436877,2.5106234242028296
2001,42.56,32.666666666666664,22.16666666666667,532.8404303051283,2.499916482219384
2002,68.70370370370371,38.333333333333336,21.033333333333328,565.0156232661318,2.5554137233616796
2003,54.57692307692307,36.66666666666666,25.5,660.7473556044758,2.2837139943109985
2004,42.875,33.57142857142857,16.821428571428573,474.4364906575195,2.3866663703878137
2005,38.66666666666666,36.833333333333336,25.6,577.4806613726433,2.441122350265168
2006,46.5,32.01086956521739,20.2,472.83701920290866,2.334379065409599
2007,48.33333333333334,34.5,29.15416666666667,722.898391337951,2.557051553341901
2008,65.71428571428571,32.16,17.944000000000006,430.5547784740922,2.4831857038065706
2009,69.0,32.75,15.887500000000005,490.1586975499034,2.3563111666045846
2010,58.28571428571429,28.956521739130434,16.343478260869567,369.5798375719065,2.3395488825956057
2011,61.714285714285715,26.347826086956523,11.69565217391304,622.4232864047594,2.414346905031707
2012,72.23076923076924,26.56,12.188000000000002,559.5553334102666,2.630179814583447
2013,64.0,26.04166666666667,13.52083333333333,581.8105976478805,2.622040195601796
2014,60.223076923076924,22.99230769230769,14.13846153846154,446.94014405164427,2.474206183853969
2015,41.86363636363637,20.3,12.6,661.2690090775722,2.80192617368956
2016,52.83333333333334,24.25,14.924999999999995,595.8258248031035,2.7203087404245516
2017,52.0,18.75,9.590909090909092,495.8041355979346,2.5443666057928995
2018,42.0,19.666666666666668,12.866666666666665,319.85959839534786,2.372293524731635
2019,36.333333333333336,18.666666666666668,10.741666666666667,455.10034843873603,2.376287556235556
