year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,477.36279654324983,2.4147427085282582
1994,24.42857142857143,27.3,12.614285714285714,401.0394065017639,2.600661088698215
1995,27.714285714285715,30.442857142857147,18.257142857142856,572.9114941870934,2.4891767203033597
1996,25.83333333333333,29.45,21.883333333333336,476.15388829968475,2.5357422368485643
1997,17.666666666666668,31.28333333333333,21.3,555.9880967762818,2.5436887734715565
1998,19.0,29.41666666666667,23.066666666666666,567.8217780044116,2.620493147880488
1999,34.71153846153847,32.36666666666667,21.1,532.0370583811347,2.645791930416304
2000,50.42307692307693,32.516666666666666,21.633333333333336,466.6676536626502,2.255274017728262
2001,42.56,32.666666666666664,22.16666666666667,560.005115669032,2.5149387616101997
2002,68.70370370370371,38.333333333333336,21.033333333333328,554.8848099821693,2.478613441892694
2003,54.57692307692307,36.66666666666666,25.5,494.18292513113266,2.6298153039130656
2004,42.875,33.57142857142857,16.821428571428573,322.3995540992316,2.487072411024189
2005,38.66666666666666,36.833333333333336,25.6,560.028701595398,2.59776360699558
2006,46.5,32.01086956521739,20.2,412.20654493436075,2.4740624073024016
2007,48.33333333333334,34.5,29.15416666666667,397.3389304290184,2.6496615885376857
2008,65.71428571428571,32.16,17.944000000000006,554.397507501461,2.5676610073722315
2009,69.0,32.75,15.887500000000005,436.2605539396282,2.7353105052604816
2010,58.28571428571429,28.956521739130434,16.343478260869567,462.33995242041004,2.4929829267298813
2011,61.714285714285715,26.347826086956523,11.69565217391304,561.0367399320279,2.3431758800020575
2012,72.23076923076924,26.56,12.188000000000002,274.104909360279,2.3252355914004066
2013,64.0,26.04166666666667,13.52083333333333,545.2931547843726,2.577552271200177
2014,60.223076923076924,22.99230769230769,14.13846153846154,374.3042406053483,2.1134056692357226
2015,41.86363636363637,20.3,12.6,470.2890870403826,2.4825369493834417
2016,52.83333333333334,24.25,14.924999999999995,461.2701086062422,2.407803305252902
2017,52.0,18.75,9.590909090909092,449.6277066093507,2.671741619867015
2018,42.0,19.666666666666668,12.866666666666665,550.1230854758156,2.478350519262444
2019,36.333333333333336,18.666666666666668,10.741666666666667,600.1020877252685,2.2952953986066507
