year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,438.6006217510103,2.442515199041901
1994,24.42857142857143,27.3,12.614285714285714,570.8861977449423,2.3628775367521566
1995,27.714285714285715,30.442857142857147,18.257142857142856,600.7004711457445,2.5424360265939727
1996,25.83333333333333,29.45,21.883333333333336,409.85238178396094,2.2091692244299725
1997,17.666666666666668,31.28333333333333,21.3,430.21666282326447,2.6159545408236915
1998,19.0,29.41666666666667,23.066666666666666,440.866704931001,2.4303486034339095
1999,34.71153846153847,32.36666666666667,21.1,562.3862276666998,2.587937926516505
2000,50.42307692307693,32.516666666666666,21.633333333333336,459.4190624971183,2.3991469845244024
2001,42.56,32.666666666666664,22.16666666666667,439.9460450686134,2.4512556431270296
2002,68.70370370370371,38.333333333333336,21.033333333333328,342.24066303537234,2.7157146786592894
2003,54.57692307692307,36.66666666666666,25.5,428.3803999085205,2.4082887125480745
2004,42.875,33.57142857142857,16.821428571428573,449.8357082600002,2.396629531194767
2005,38.66666666666666,36.833333333333336,25.6,386.3758218309995,2.548585242903448
2006,46.5,32.01086956521739,20.2,713.2848719057988,2.6222673041051987
2007,48.33333333333334,34.5,29.15416666666667,512.1540881197569,2.60296491175886
2008,65.71428571428571,32.16,17.944000000000006,569.236112406892,2.3014396178191725
2009,69.0,32.75,15.887500000000005,737.5053287815077,2.685010264443032
2010,58.28571428571429,28.956521739130434,16.343478260869567,577.4475600542102,2.493854044788671
2011,61.714285714285715,26.347826086956523,11.69565217391304,567.6430460371724,2.586440546622375
2012,72.23076923076924,26.56,12.188000000000002,499.15585302009123,2.48653813902928
2013,64.0,26.04166666666667,13.52083333333333,551.5452069022772,2.4061458989903954
2014,60.223076923076924,22.99230769230769,14.13846153846154,388.1106546399907,2.5686902962775604
2015,41.86363636363637,20.3,12.6,669.4100278860242,2.6006687418708494
2016,52.83333333333334,24.25,14.924999999999995,480.6966426352041,2.670191278833931
2017,52.0,18.75,9.590909090909092,498.1528073810142,2.363147482543335
2018,42.0,19.666666666666668,12.866666666666665,674.2209199303206,2.4552747079197648
2019,36.333333333333336,18.666666666666668,10.741666666666667,556.9991347718324,2.739660255705477
