year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,463.9942616368425,2.4347254608019013
1994,24.42857142857143,27.3,12.614285714285714,297.9625940565933,2.453469561854519
1995,27.714285714285715,30.442857142857147,18.257142857142856,685.0501686943516,2.6452075697921917
1996,25.83333333333333,29.45,21.883333333333336,510.8768909767205,2.4976402833515454
1997,17.666666666666668,31.28333333333333,21.3,549.7145673207358,2.352248782539451
1998,19.0,29.41666666666667,23.066666666666666,514.0235759704099,2.491072061177307
1999,34.71153846153847,32.36666666666667,21.1,598.4697996720497,2.593502836334647
2000,50.42307692307693,32.516666666666666,21.633333333333336,443.1763164596731,2.3320353906394105
2001,42.56,32.666666666666664,22.16666666666667,384.8950779935947,2.5241010873999796
2002,68.70370370370371,38.333333333333336,21.033333333333328,659.6611328388418,2.462329899213498
2003,54.57692307692307,36.66666666666666,25.5,594.4111764452397,2.3816622997540207
2004,42.875,33.57142857142857,16.821428571428573,398.0593403482991,2.4136290927516257
2005,38.66666666666666,36.833333333333336,25.6,592.5571640582281,2.5356260835742592
2006,46.5,32.01086956521739,20.2,535.0056640149941,2.584809907784881
2007,48.33333333333334,34.5,29.15416666666667,719.6907539198147,2.5379678205637806
2008,65.71428571428571,32.16,17.944000000000006,513.779240293683,2.219967739248182
2009,69.0,32.75,15.887500000000005,653.2769531467316,2.5953887437023306
2010,58.28571428571429,28.956521739130434,16.343478260869567,632.9236086098365,2.4843921300428042
2011,61.714285714285715,26.347826086956523,11.69565217391304,649.36599968279,2.5084335418290418
2012,72.23076923076924,26.56,12.188000000000002,581.0302687463087,2.476063288385447
2013,64.0,26.04166666666667,13.52083333333333,416.8164520598849,2.545748849667002
2014,60.223076923076924,22.99230769230769,14.13846153846154,558.972416028513,2.61005259630294
2015,41.86363636363637,20.3,12.6,631.5105972776206,2.503707942381933
2016,52.83333333333334,24.25,14.924999999999995,532.1250434402698,2.5221454013310405
2017,52.0,18.75,9.590909090909092,325.7698856884389,2.3075918773121193
2018,42.0,19.666666666666668,12.866666666666665,251.112823439962,2.4900128826110537
2019,36.333333333333336,18.666666666666668,10.741666666666667,543.8005401971668,2.4297001830368923
