year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,516.708709420118,2.2371045518395234
1994,24.42857142857143,27.3,12.614285714285714,365.6053864431468,2.7599400637849847
1995,27.714285714285715,30.442857142857147,18.257142857142856,638.8349771385138,2.380079477640362
1996,25.83333333333333,29.45,21.883333333333336,483.07064384820154,2.668143919222685
1997,17.666666666666668,31.28333333333333,21.3,471.1750169717184,2.3725076188614733
1998,19.0,29.41666666666667,23.066666666666666,581.7729090905684,2.631892575739141
1999,34.71153846153847,32.36666666666667,21.1,463.4575308213793,2.432098158633895
2000,50.42307692307693,32.516666666666666,21.633333333333336,606.0641527664544,2.6287996693122913
2001,42.56,32.666666666666664,22.16666666666667,568.3771714874114,2.4280351808539664
2002,68.70370370370371,38.333333333333336,21.033333333333328,588.33665603637,2.5922983808750355
2003,54.57692307692307,36.66666666666666,25.5,562.6842827555394,2.4143114578657565
2004,42.875,33.57142857142857,16.821428571428573,468.4946801006363,2.6391959988031686
2005,38.66666666666666,36.833333333333336,25.6,413.7605753115647,2.167724841627622
2006,46.5,32.01086956521739,20.2,484.6612154269034,2.552140484968605
2007,48.33333333333334,34.5,29.15416666666667,545.3571593357374,2.3902551460458876
2008,65.71428571428571,32.16,17.944000000000006,431.54016963730237,2.2277211987030205
2009,69.0,32.75,15.887500000000005,477.7838942702664,2.5837062874556596
2010,58.28571428571429,28.956521739130434,16.343478260869567,410.60477229175547,2.5098484575097317
2011,61.714285714285715,26.347826086956523,11.69565217391304,646.0212553309537,2.4904889493961035
2012,72.23076923076924,26.56,12.188000000000002,569.1329202621852,2.415330811717365
2013,64.0,26.04166666666667,13.52083333333333,663.029848392024,2.715015780454628
2014,60.223076923076924,22.99230769230769,14.13846153846154,524.8276723813557,2.523072808090501
2015,41.86363636363637,20.3,12.6,576.9022148958917,2.737523463672636
2016,52.83333333333334,24.25,14.924999999999995,404.26912352099737,2.6518965345648273
2017,52.0,18.75,9.590909090909092,372.6501388369491,2.5625391878978476
2018,42.0,19.666666666666668,12.866666666666665,270.06919232098653,2.5347913802405766
2019,36.333333333333336,18.666666666666668,10.741666666666667,430.3842533960167,2.540662890341125
