year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,435.81974144814455,2.179287104169782
1994,24.42857142857143,27.3,12.614285714285714,370.09611912068283,2.473004293316012
1995,27.714285714285715,30.442857142857147,18.257142857142856,489.6449152539809,2.5277864863112023
1996,25.83333333333333,29.45,21.883333333333336,524.895159120006,2.6193239041923806
1997,17.666666666666668,31.28333333333333,21.3,612.3209543519062,2.3458973874705307
1998,19.0,29.41666666666667,23.066666666666666,471.7608012988188,2.3463142422473973
1999,34.71153846153847,32.36666666666667,21.1,631.7014289015024,2.4085407731633444
2000,50.42307692307693,32.516666666666666,21.633333333333336,549.8804577861604,2.5246425579600165
2001,42.56,32.666666666666664,22.16666666666667,587.4608089885137,2.4967077610840946
2002,68.70370370370371,38.333333333333336,21.033333333333328,623.9526597755937,2.4674173201147958
2003,54.57692307692307,36.66666666666666,25.5,751.8149541046172,2.4419910222951335
2004,42.875,33.57142857142857,16.821428571428573,561.0235137283066,2.580115368557142
2005,38.66666666666666,36.833333333333336,25.6,539.0189936718791,2.5278252692413257
2006,46.5,32.01086956521739,20.2,382.43150732925517,2.5164147614393073
2007,48.33333333333334,34.5,29.15416666666667,623.9324871102926,2.5022242633647123
2008,65.71428571428571,32.16,17.944000000000006,561.2362808937056,2.3403181072749644
2009,69.0,32.75,15.887500000000005,478.64053320508134,2.2481574773511617
2010,58.28571428571429,28.956521739130434,16.343478260869567,613.2963439945709,2.5368976017595135
2011,61.714285714285715,26.347826086956523,11.69565217391304,678.5106481590487,2.485415481898272
2012,72.23076923076924,26.56,12.188000000000002,507.67056777623293,2.484475906169581
2013,64.0,26.04166666666667,13.52083333333333,451.81379770496386,2.625232227713807
2014,60.223076923076924,22.99230769230769,14.13846153846154,410.99090343713965,2.283530847204652
2015,41.86363636363637,20.3,12.6,483.6309074182184,2.5341935189106524
2016,52.83333333333334,24.25,14.924999999999995,428.9099164227235,2.4122394284642925
2017,52.0,18.75,9.590909090909092,365.39413711333617,2.328267429402583
2018,42.0,19.666666666666668,12.866666666666665,348.9025284491023,2.320197278303798
2019,36.333333333333336,18.666666666666668,10.741666666666667,512.4901746141402,2.6690989445337747
