year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,431.548931819448,2.416573939188711
1994,24.42857142857143,27.3,12.614285714285714,422.8945630950404,2.380528197190527
1995,27.714285714285715,30.442857142857147,18.257142857142856,517.5610856836895,2.3255171778117387
1996,25.83333333333333,29.45,21.883333333333336,474.9164802765463,2.737510141137877
1997,17.666666666666668,31.28333333333333,21.3,654.8896663571359,2.4377130017591604
1998,19.0,29.41666666666667,23.066666666666666,440.55462767020776,2.430391413758195
1999,34.71153846153847,32.36666666666667,21.1,545.8928548686212,2.58538011280946
2000,50.42307692307693,32.516666666666666,21.633333333333336,610.1401880047027,2.627545779297867
2001,42.56,32.666666666666664,22.16666666666667,354.55719173901156,2.642164164463787
2002,68.70370370370371,38.333333333333336,21.033333333333328,535.0925898355796,2.3491369964051843
2003,54.57692307692307,36.66666666666666,25.5,706.969052330944,2.5416213780185566
2004,42.875,33.57142857142857,16.821428571428573,452.77565251147314,2.5428483320293407
2005,38.66666666666666,36.833333333333336,25.6,421.9135138593254,2.3683006838633083
2006,46.5,32.01086956521739,20.2,479.20917859766115,2.5660664743647095
2007,48.33333333333334,34.5,29.15416666666667,542.8731950147479,2.56508498550171
2008,65.71428571428571,32.16,17.944000000000006,318.6819795801413,2.2748268780183754
2009,69.0,32.75,15.887500000000005,399.8669666403958,2.5711977473943692
2010,58.28571428571429,28.956521739130434,16.343478260869567,341.0963392362804,2.3284029745437
2011,61.714285714285715,26.347826086956523,11.69565217391304,664.0610087087738,2.513605185239089
2012,72.23076923076924,26.56,12.188000000000002,492.5743824924806,2.641002731892071
2013,64.0,26.04166666666667,13.52083333333333,666.7921374690352,2.621114006780995
2014,60.223076923076924,22.99230769230769,14.13846153846154,530.5935407673843,2.367758205384158
2015,41.86363636363637,20.3,12.6,470.87013858639193,2.4899824397766555
2016,52.83333333333334,24.25,14.924999999999995,521.8990030327698,2.54681833883689
2017,52.0,18.75,9.590909090909092,466.40473801234936,2.5190900887294556
2018,42.0,19.666666666666668,12.866666666666665,405.9901250220959,2.319990639483227
2019,36.333333333333336,18.666666666666668,10.741666666666667,585.6152454291554,2.3027125935912363
