year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,469.0211064020556,2.3838016724865048
1994,24.42857142857143,27.3,12.614285714285714,328.3860875187036,2.373422789017057
1995,27.714285714285715,30.442857142857147,18.257142857142856,427.6640289384958,2.6071264208597023
1996,25.83333333333333,29.45,21.883333333333336,500.1135212753131,2.8146739132793708
1997,17.666666666666668,31.28333333333333,21.3,435.20641942375545,2.1165980582781656
1998,19.0,29.41666666666667,23.066666666666666,418.74373583224457,2.4692412332506133
1999,34.71153846153847,32.36666666666667,21.1,649.2239455239419,2.6620230115189667
2000,50.42307692307693,32.516666666666666,21.633333333333336,519.8330584869334,2.583465573789112
2001,42.56,32.666666666666664,22.16666666666667,366.5223721782007,2.3921002754999305
2002,68.70370370370371,38.333333333333336,21.033333333333328,556.9100993169019,2.6460836458952812
2003,54.57692307692307,36.66666666666666,25.5,600.3842267235674,2.6323438128611083
2004,42.875,33.57142857142857,16.821428571428573,512.6906510028208,2.2751884614149254
2005,38.66666666666666,36.833333333333336,25.6,459.28885456899457,2.5264199025045477
2006,46.5,32.01086956521739,20.2,425.42144333769136,2.6184727934608074
2007,48.33333333333334,34.5,29.15416666666667,676.202619010219,2.6402054918595788
2008,65.71428571428571,32.16,17.944000000000006,477.10208826929426,2.3379350874318408
2009,69.0,32.75,15.887500000000005,502.6529416843593,2.511044064547038
2010,58.28571428571429,28.956521739130434,16.343478260869567,387.398443840923,2.4771234702406484
2011,61.714285714285715,26.347826086956523,11.69565217391304,548.8966142300479,2.5361253630178013
2012,72.23076923076924,26.56,12.188000000000002,382.8229906265184,2.341066035468108
2013,64.0,26.04166666666667,13.52083333333333,622.3193391776045,2.5488255107831366
2014,60.223076923076924,22.99230769230769,14.13846153846154,728.297524877405,2.505318818428697
2015,41.86363636363637,20.3,12.6,623.2838843882987,2.518425950946631
2016,52.83333333333334,24.25,14.924999999999995,547.4673070249698,2.6969312045540126
2017,52.0,18.75,9.590909090909092,503.5309680227477,2.4039022676439235
2018,42.0,19.666666666666668,12.866666666666665,304.6619332030391,2.631434431318374
2019,36.333333333333336,18.666666666666668,10.741666666666667,430.9417116455442,2.4407998103712525
