year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,489.34830246938003,2.4875940750256897
1994,24.42857142857143,27.3,12.614285714285714,239.3170310195102,2.3500611921309273
1995,27.714285714285715,30.442857142857147,18.257142857142856,490.7326368321607,2.6429516058455436
1996,25.83333333333333,29.45,21.883333333333336,485.9717354507473,2.5948889906506114
1997,17.666666666666668,31.28333333333333,21.3,593.9486976068216,2.609537104921955
1998,19.0,29.41666666666667,23.066666666666666,447.6255861989567,2.597750288875103
1999,34.71153846153847,32.36666666666667,21.1,548.7542734007525,2.3336701008109677
2000,50.42307692307693,32.516666666666666,21.633333333333336,579.2390344236351,2.3625471469751926
2001,42.56,32.666666666666664,22.16666666666667,614.6808666158763,2.40505685203551
2002,68.70370370370371,38.333333333333336,21.033333333333328,540.3752096229985,2.5566557837109434
2003,54.57692307692307,36.66666666666666,25.5,708.2411617518452,2.5367487171202185
2004,42.875,33.57142857142857,16.821428571428573,443.7483512513537,2.4100097070099644
2005,38.66666666666666,36.833333333333336,25.6,435.14439517814026,2.400292782091071
2006,46.5,32.01086956521739,20.2,384.8251882566751,2.407062619506313
2007,48.33333333333334,34.5,29.15416666666667,514.7465804697456,2.2787975850923115
2008,65.71428571428571,32.16,17.944000000000006,324.8058436349893,2.1649999904488744
2009,69.0,32.75,15.887500000000005,366.54629238114063,2.451848502646591
2010,58.28571428571429,28.956521739130434,16.343478260869567,678.5187962524238,2.6527198613166934
2011,61.714285714285715,26.347826086956523,11.69565217391304,468.2282114707057,2.328241396380384
2012,72.23076923076924,26.56,12.188000000000002,450.22889580291076,2.4842558249690585
2013,64.0,26.04166666666667,13.52083333333333,609.2205534194255,2.375823352637965
2014,60.223076923076924,22.99230769230769,14.13846153846154,491.7204915746105,2.470377837991529
2015,41.86363636363637,20.3,12.6,535.8924781082623,2.4594868136391006
2016,52.83333333333334,24.25,14.924999999999995,505.5043308903835,2.5393295777598524
2017,52.0,18.75,9.590909090909092,483.58467136365323,2.4725013974307997
2018,42.0,19.666666666666668,12.866666666666665,681.1213758549445,2.346583017468926
2019,36.333333333333336,18.666666666666668,10.741666666666667,409.52404925520244,2.468912336795914
