year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,453.07690589480194,2.498310525685226
1994,24.42857142857143,27.3,12.614285714285714,322.579282667036,2.5064584146883173
1995,27.714285714285715,30.442857142857147,18.257142857142856,687.3323127622913,2.544775049595794
1996,25.83333333333333,29.45,21.883333333333336,605.7964515031267,2.397771671326845
1997,17.666666666666668,31.28333333333333,21.3,391.46346891931273,2.325806458014307
1998,19.0,29.41666666666667,23.066666666666666,408.6282324177511,2.554927243216421
1999,34.71153846153847,32.36666666666667,21.1,570.4823976620169,2.672085702247022
2000,50.42307692307693,32.516666666666666,21.633333333333336,559.0142771938891,2.511497996172473
2001,42.56,32.666666666666664,22.16666666666667,678.228286423726,2.634521918277445
2002,68.70370370370371,38.333333333333336,21.033333333333328,414.138036080718,2.5488811610582296
2003,54.57692307692307,36.66666666666666,25.5,323.61112405256915,2.3574082574432946
2004,42.875,33.57142857142857,16.821428571428573,446.28113451167974,2.614963261073624
2005,38.66666666666666,36.833333333333336,25.6,547.4221933476623,2.324749112232596
2006,46.5,32.01086956521739,20.2,595.0907222846616,2.6941652585329927
2007,48.33333333333334,34.5,29.15416666666667,500.3675104468478,2.7730577306191844
2008,65.71428571428571,32.16,17.944000000000006,587.5327424500871,2.4511032839023708
2009,69.0,32.75,15.887500000000005,403.35702261405413,2.4233301002342156
2010,58.28571428571429,28.956521739130434,16.343478260869567,534.699263369177,2.4190540315024602
2011,61.714285714285715,26.347826086956523,11.69565217391304,653.4323464220512,2.233557315039974
2012,72.23076923076924,26.56,12.188000000000002,475.7208529260663,2.508671425903862
2013,64.0,26.04166666666667,13.52083333333333,562.9409821389316,2.739726399751057
2014,60.223076923076924,22.99230769230769,14.13846153846154,521.7591777202324,2.378824802554587
2015,41.86363636363637,20.3,12.6,322.87204894531607,2.2579886313191317
2016,52.83333333333334,24.25,14.924999999999995,435.29257962574974,2.4639883873330217
2017,52.0,18.75,9.590909090909092,491.8034488817455,2.4026246100531767
2018,42.0,19.666666666666668,12.866666666666665,406.31842101882336,2.3573071228874154
2019,36.333333333333336,18.666666666666668,10.741666666666667,459.9368677340097,2.6464495128966785
