year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,520.1032752722641,2.43694421275689
1994,24.42857142857143,27.3,12.614285714285714,530.8299178707402,2.262853423570435
1995,27.714285714285715,30.442857142857147,18.257142857142856,521.7021291415653,2.370419018169135
1996,25.83333333333333,29.45,21.883333333333336,412.75775815135563,2.530362702353527
1997,17.666666666666668,31.28333333333333,21.3,420.87016104403773,2.5347925532061852
1998,19.0,29.41666666666667,23.066666666666666,550.2380184629128,2.426560304159845
1999,34.71153846153847,32.36666666666667,21.1,445.281975212477,2.316829425153577
2000,50.42307692307693,32.516666666666666,21.633333333333336,521.1539414378155,2.4538012577760697
2001,42.56,32.666666666666664,22.16666666666667,622.2690533314419,2.650281527931176
2002,68.70370370370371,38.333333333333336,21.033333333333328,570.2019934752585,2.515195080307978
2003,54.57692307692307,36.66666666666666,25.5,521.3187006660751,2.6308162834258835
2004,42.875,33.57142857142857,16.821428571428573,630.6397919465604,2.423960999168375
2005,38.66666666666666,36.833333333333336,25.6,418.28506577120766,2.425151304674346
2006,46.5,32.01086956521739,20.2,460.1951861869579,2.5228055421786806
2007,48.33333333333334,34.5,29.15416666666667,601.881852164888,2.6025192963457635
2008,65.71428571428571,32.16,17.944000000000006,348.4064481177781,2.6461873030168084
2009,69.0,32.75,15.887500000000005,531.1789815087018,2.539182900927375
2010,58.28571428571429,28.956521739130434,16.343478260869567,482.235249256771,2.7117890738794173
2011,61.714285714285715,26.347826086956523,11.69565217391304,435.1950575017486,2.390526582036248
2012,72.23076923076924,26.56,12.188000000000002,389.17580957239755,2.457749732962127
2013,64.0,26.04166666666667,13.52083333333333,369.5074705495687,2.4806219335651307
2014,60.223076923076924,22.99230769230769,14.13846153846154,403.2572777136097,2.5853171194019358
2015,41.86363636363637,20.3,12.6,436.97984725762774,2.2579953742643037
2016,52.83333333333334,24.25,14.924999999999995,517.2736117280856,2.4515952658398246
2017,52.0,18.75,9.590909090909092,724.629463354077,2.2901279248816055
2018,42.0,19.666666666666668,12.866666666666665,433.7474872806356,2.444400131267174
2019,36.333333333333336,18.666666666666668,10.741666666666667,523.0336220401305,2.445817292417268
