year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,411.5291862628255,2.393720651711599
1994,24.42857142857143,27.3,12.614285714285714,443.87280520451435,2.534868870923643
1995,27.714285714285715,30.442857142857147,18.257142857142856,430.75795521036196,2.460443699498892
1996,25.83333333333333,29.45,21.883333333333336,581.5545646099242,2.377513702235702
1997,17.666666666666668,31.28333333333333,21.3,526.7835485208302,2.4585871540937583
1998,19.0,29.41666666666667,23.066666666666666,517.7302513087787,2.521892101090916
1999,34.71153846153847,32.36666666666667,21.1,523.2218872850859,2.4044047691738464
2000,50.42307692307693,32.516666666666666,21.633333333333336,452.1566269889745,2.4499969505355548
2001,42.56,32.666666666666664,22.16666666666667,424.3388196512487,2.5257436879110218
2002,68.70370370370371,38.333333333333336,21.033333333333328,375.7759957597387,2.5173119291918553
2003,54.57692307692307,36.66666666666666,25.5,422.80470287844423,2.5157250862703155
2004,42.875,33.57142857142857,16.821428571428573,412.42571342697283,2.3352499128861433
2005,38.66666666666666,36.833333333333336,25.6,454.05153446814666,2.2619360544556315
2006,46.5,32.01086956521739,20.2,333.80397117085545,2.5843066153004415
2007,48.33333333333334,34.5,29.15416666666667,380.23237219823085,2.4096856345430497
2008,65.71428571428571,32.16,17.944000000000006,470.4931007535113,2.3429176135992615
2009,69.0,32.75,15.887500000000005,474.51967417347095,2.4310569856308706
2010,58.28571428571429,28.956521739130434,16.343478260869567,689.0862252397818,2.3946694725565325
2011,61.714285714285715,26.347826086956523,11.69565217391304,486.8747400502108,2.469465101949251
2012,72.23076923076924,26.56,12.188000000000002,438.06110704788193,2.4901890967681193
2013,64.0,26.04166666666667,13.52083333333333,445.02642321754985,2.5433735333131615
2014,60.223076923076924,22.99230769230769,14.13846153846154,508.56172672583597,2.42844603354558
2015,41.86363636363637,20.3,12.6,513.65389370639,2.3642005230041403
2016,52.83333333333334,24.25,14.924999999999995,617.9633564294326,2.5198699169561265
2017,52.0,18.75,9.590909090909092,614.4942456057455,2.6386656493707883
2018,42.0,19.666666666666668,12.866666666666665,416.3444563559643,2.335289803095839
2019,36.333333333333336,18.666666666666668,10.741666666666667,340.72595700919726,2.5236122805307604
