year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,492.23715607610944,2.5900364700937364
1994,24.42857142857143,27.3,12.614285714285714,350.85795040261445,2.5756885764088424
1995,27.714285714285715,30.442857142857147,18.257142857142856,557.8730446881007,2.5950203640290126
1996,25.83333333333333,29.45,21.883333333333336,590.2214710984006,2.723201295016895
1997,17.666666666666668,31.28333333333333,21.3,710.2370073805562,2.5870023115142833
1998,19.0,29.41666666666667,23.066666666666666,381.3382548916947,2.3296296161163275
1999,34.71153846153847,32.36666666666667,21.1,566.8142145078767,2.6276333562166014
2000,50.42307692307693,32.516666666666666,21.633333333333336,574.4788446037296,2.5240906627089723
2001,42.56,32.666666666666664,22.16666666666667,590.4094197913075,2.451396802955727
2002,68.70370370370371,38.333333333333336,21.033333333333328,463.96016255138204,2.356696260435526
2003,54.57692307692307,36.66666666666666,25.5,626.7181106275275,2.4142462878104
2004,42.875,33.57142857142857,16.821428571428573,508.182444457934,2.3642887931681997
2005,38.66666666666666,36.833333333333336,25.6,339.80317276358073,2.289045279416144
2006,46.5,32.01086956521739,20.2,451.54259894195457,2.6919857417285797
2007,48.33333333333334,34.5,29.15416666666667,507.5625676198926,2.3148608935291803
2008,65.71428571428571,32.16,17.944000000000006,518.6606497975097,2.2676054100612273
2009,69.0,32.75,15.887500000000005,507.99003593561,2.6770966581379825
2010,58.28571428571429,28.956521739130434,16.343478260869567,334.85743285788885,2.436113680113256
2011,61.714285714285715,26.347826086956523,11.69565217391304,539.9284143197692,2.459038186338327
2012,72.23076923076924,26.56,12.188000000000002,764.3231752072486,2.3732737510910993
2013,64.0,26.04166666666667,13.52083333333333,558.0386358657429,2.7770310418246784
2014,60.223076923076924,22.99230769230769,14.13846153846154,395.4188125318856,2.4582610694986387
2015,41.86363636363637,20.3,12.6,743.7304149735514,2.768800816870122
2016,52.83333333333334,24.25,14.924999999999995,577.2576740623978,2.573744639787664
2017,52.0,18.75,9.590909090909092,462.8940542254267,2.5259041787600855
2018,42.0,19.666666666666668,12.866666666666665,271.0085094159201,2.362655076349893
2019,36.333333333333336,18.666666666666668,10.741666666666667,607.3861893613035,2.728476222156874
