year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,452.2843008598668,2.4415766270327124
1994,24.42857142857143,27.3,12.614285714285714,686.3478027225974,2.6353056781037587
1995,27.714285714285715,30.442857142857147,18.257142857142856,623.7754692045119,2.501902119394319
1996,25.83333333333333,29.45,21.883333333333336,559.3569253179329,2.3254452107104484
1997,17.666666666666668,31.28333333333333,21.3,591.210155581776,2.3748255654715784
1998,19.0,29.41666666666667,23.066666666666666,659.6709434421049,2.4343875300454183
1999,34.71153846153847,32.36666666666667,21.1,469.4832383835387,2.47146517619546
2000,50.42307692307693,32.516666666666666,21.633333333333336,365.46755121989196,2.4311255757015044
2001,42.56,32.666666666666664,22.16666666666667,538.8503457503385,2.4339453730078136
2002,68.70370370370371,38.333333333333336,21.033333333333328,580.8815545744828,2.641807081042732
2003,54.57692307692307,36.66666666666666,25.5,446.1520090171891,2.5062298893612107
2004,42.875,33.57142857142857,16.821428571428573,464.1432452548436,2.578700496994744
2005,38.66666666666666,36.833333333333336,25.6,582.1923173075405,2.644526297069435
2006,46.5,32.01086956521739,20.2,395.0494407744007,2.3607371899685266
2007,48.33333333333334,34.5,29.15416666666667,566.8169315885365,2.5211115438412643
2008,65.71428571428571,32.16,17.944000000000006,407.6436009654885,2.733097286785574
2009,69.0,32.75,15.887500000000005,436.63054046535325,2.565255842550078
2010,58.28571428571429,28.956521739130434,16.343478260869567,362.6692983107501,2.47687413687682
2011,61.714285714285715,26.347826086956523,11.69565217391304,539.6573604902425,2.4128822994489276
2012,72.23076923076924,26.56,12.188000000000002,460.1836202837243,2.484456153470023
2013,64.0,26.04166666666667,13.52083333333333,512.9345278873375,2.5841531863617924
2014,60.223076923076924,22.99230769230769,14.13846153846154,530.9343875336663,2.564908282005009
2015,41.86363636363637,20.3,12.6,451.7238812480396,2.3196109090889614
2016,52.83333333333334,24.25,14.924999999999995,477.1149458767809,2.5321733156241666
2017,52.0,18.75,9.590909090909092,439.5471953289843,2.5691591211199793
2018,42.0,19.666666666666668,12.866666666666665,703.775470084387,2.2279398184962314
2019,36.333333333333336,18.666666666666668,10.741666666666667,590.5508270894668,2.595188401747415
