year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,416.3621995222363,2.5985551418405324
1994,24.42857142857143,27.3,12.614285714285714,473.2377386400345,2.559594996266895
1995,27.714285714285715,30.442857142857147,18.257142857142856,457.5524878727887,2.715109370370726
1996,25.83333333333333,29.45,21.883333333333336,593.778978249742,2.6687991379510043
1997,17.666666666666668,31.28333333333333,21.3,475.22467369399544,2.0934033952325866
1998,19.0,29.41666666666667,23.066666666666666,419.4095629054373,2.363528670792729
1999,34.71153846153847,32.36666666666667,21.1,486.4350524847605,2.6498175754557773
2000,50.42307692307693,32.516666666666666,21.633333333333336,466.7386675675738,2.560147917898564
2001,42.56,32.666666666666664,22.16666666666667,537.8779984423886,2.4997370353777915
2002,68.70370370370371,38.333333333333336,21.033333333333328,524.081843067115,2.3710567021328375
2003,54.57692307692307,36.66666666666666,25.5,632.4460877775184,2.4862857094283375
2004,42.875,33.57142857142857,16.821428571428573,542.3555984859807,2.4600587504856173
2005,38.66666666666666,36.833333333333336,25.6,533.6799340318632,2.437257345166328
2006,46.5,32.01086956521739,20.2,477.9280593389561,2.386080668386057
2007,48.33333333333334,34.5,29.15416666666667,477.8962476169213,2.3802694718814066
2008,65.71428571428571,32.16,17.944000000000006,456.7723516928707,2.1820108706201635
2009,69.0,32.75,15.887500000000005,450.0279528754522,2.5797070011455725
2010,58.28571428571429,28.956521739130434,16.343478260869567,688.0716369609057,2.58442983649571
2011,61.714285714285715,26.347826086956523,11.69565217391304,486.2025698818553,2.530100992231508
2012,72.23076923076924,26.56,12.188000000000002,759.0123713256398,2.553076909038418
2013,64.0,26.04166666666667,13.52083333333333,622.2528240898745,2.681680020986551
2014,60.223076923076924,22.99230769230769,14.13846153846154,547.6314835230984,2.5014457808840067
2015,41.86363636363637,20.3,12.6,473.1139757732898,2.6293552064369536
2016,52.83333333333334,24.25,14.924999999999995,507.54079295407433,2.6719354008984113
2017,52.0,18.75,9.590909090909092,292.08155048941956,2.6292253400068457
2018,42.0,19.666666666666668,12.866666666666665,457.52781526955573,2.3307904476664465
2019,36.333333333333336,18.666666666666668,10.741666666666667,654.8866215074939,2.4595609547908883
