year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,340.11157571860224,2.2436161340314205
1994,24.42857142857143,27.3,12.614285714285714,345.5025677614075,2.7527170384444997
1995,27.714285714285715,30.442857142857147,18.257142857142856,600.2135354618327,2.603951759548487
1996,25.83333333333333,29.45,21.883333333333336,464.41468560404564,2.519847871379603
1997,17.666666666666668,31.28333333333333,21.3,532.0211750756245,2.4403140109061954
1998,19.0,29.41666666666667,23.066666666666666,427.4654492005186,2.5606685789927095
1999,34.71153846153847,32.36666666666667,21.1,638.5264000499049,2.7538675805772463
2000,50.42307692307693,32.516666666666666,21.633333333333336,532.4164929827291,2.6594846141422535
2001,42.56,32.666666666666664,22.16666666666667,463.5406748718721,2.5635391656563713
2002,68.70370370370371,38.333333333333336,21.033333333333328,611.8479545467904,2.5426534263028095
2003,54.57692307692307,36.66666666666666,25.5,778.1970787908327,2.3937127626077204
2004,42.875,33.57142857142857,16.821428571428573,437.1483976228158,2.3532018849479424
2005,38.66666666666666,36.833333333333336,25.6,548.3881646611177,2.38789714352703
2006,46.5,32.01086956521739,20.2,439.7601691602003,2.4010583010535607
2007,48.33333333333334,34.5,29.15416666666667,656.8333662193392,2.425299047335136
2008,65.71428571428571,32.16,17.944000000000006,353.856010551783,2.2614962751823553
2009,69.0,32.75,15.887500000000005,439.14972189571483,2.4298139740782996
2010,58.28571428571429,28.956521739130434,16.343478260869567,383.9445054041335,2.3728674811316606
2011,61.714285714285715,26.347826086956523,11.69565217391304,624.1243626229488,2.7080222471067743
2012,72.23076923076924,26.56,12.188000000000002,581.6651953459834,2.478581758018154
2013,64.0,26.04166666666667,13.52083333333333,510.19800600948156,2.5831975005484686
2014,60.223076923076924,22.99230769230769,14.13846153846154,529.5301914558988,2.494450627846098
2015,41.86363636363637,20.3,12.6,446.453736655068,2.455689838554838
2016,52.83333333333334,24.25,14.924999999999995,422.38857824249465,2.4227292452127625
2017,52.0,18.75,9.590909090909092,357.14683902309525,2.563565382910712
2018,42.0,19.666666666666668,12.866666666666665,377.7565004092171,2.325691469715443
2019,36.333333333333336,18.666666666666668,10.741666666666667,598.9292489305603,2.5042556969261094
