year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,487.4455672586649,2.7608253971476326
1994,24.42857142857143,27.3,12.614285714285714,532.6551354393482,2.6699755732587978
1995,27.714285714285715,30.442857142857147,18.257142857142856,445.220073867609,2.2935335248912043
1996,25.83333333333333,29.45,21.883333333333336,457.9171043894619,2.502664977577575
1997,17.666666666666668,31.28333333333333,21.3,448.83413951345676,2.4790797723419025
1998,19.0,29.41666666666667,23.066666666666666,422.26197111149196,2.303239559663988
1999,34.71153846153847,32.36666666666667,21.1,375.65172640054936,2.4162543339587432
2000,50.42307692307693,32.516666666666666,21.633333333333336,565.6467965302725,2.593446683858949
2001,42.56,32.666666666666664,22.16666666666667,586.7781412541133,2.408517339621292
2002,68.70370370370371,38.333333333333336,21.033333333333328,513.4728566577428,2.565420283331123
2003,54.57692307692307,36.66666666666666,25.5,362.5690765669748,2.497562788510734
2004,42.875,33.57142857142857,16.821428571428573,515.8068627077504,2.293487124339379
2005,38.66666666666666,36.833333333333336,25.6,422.6218354115929,2.476419800052267
2006,46.5,32.01086956521739,20.2,377.2620305034394,2.4993019189617076
2007,48.33333333333334,34.5,29.15416666666667,344.01115723141265,2.4399055856007563
2008,65.71428571428571,32.16,17.944000000000006,494.11344370679143,2.5670687320849135
2009,69.0,32.75,15.887500000000005,515.1743121947364,2.3768617545282202
2010,58.28571428571429,28.956521739130434,16.343478260869567,463.7749234413489,2.471034058328543
2011,61.714285714285715,26.347826086956523,11.69565217391304,650.3983871184321,2.51976068824129
2012,72.23076923076924,26.56,12.188000000000002,631.6711018404101,2.2965240562990137
2013,64.0,26.04166666666667,13.52083333333333,552.2270693694189,2.7651060356314865
2014,60.223076923076924,22.99230769230769,14.13846153846154,485.12308014079144,2.6720030738335376
2015,41.86363636363637,20.3,12.6,458.86971841294366,2.600594193106354
2016,52.83333333333334,24.25,14.924999999999995,305.48982600098014,2.4968713306818597
2017,52.0,18.75,9.590909090909092,459.1269561139653,2.475153310936706
2018,42.0,19.666666666666668,12.866666666666665,720.7583604253681,2.731114149690634
2019,36.333333333333336,18.666666666666668,10.741666666666667,450.78844805967765,2.4578298176614406
