year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,576.5290859536907,2.4844031695449265
1994,24.42857142857143,27.3,12.614285714285714,359.64600174565527,2.745161000194731
1995,27.714285714285715,30.442857142857147,18.257142857142856,514.7097373596594,2.543187524646759
1996,25.83333333333333,29.45,21.883333333333336,654.2712641787807,2.5095137297795955
1997,17.666666666666668,31.28333333333333,21.3,417.39647347024055,2.3376951225579425
1998,19.0,29.41666666666667,23.066666666666666,590.3433711898767,2.611841506328414
1999,34.71153846153847,32.36666666666667,21.1,576.2023930791554,2.5569751071164513
2000,50.42307692307693,32.516666666666666,21.633333333333336,623.4631614096561,2.4593613451635004
2001,42.56,32.666666666666664,22.16666666666667,403.90305939796355,2.4844214304109866
2002,68.70370370370371,38.333333333333336,21.033333333333328,594.7947365720793,2.5089663088183025
2003,54.57692307692307,36.66666666666666,25.5,765.248181033908,2.4840213327739757
2004,42.875,33.57142857142857,16.821428571428573,689.5423291612584,2.5389290691241917
2005,38.66666666666666,36.833333333333336,25.6,445.2936228291953,2.396319042994151
2006,46.5,32.01086956521739,20.2,404.03610566612855,2.5880495330840243
2007,48.33333333333334,34.5,29.15416666666667,643.6231517543808,2.4733113083862706
2008,65.71428571428571,32.16,17.944000000000006,683.6988164803738,2.58679630115106
2009,69.0,32.75,15.887500000000005,536.2469996817038,2.500367051446614
2010,58.28571428571429,28.956521739130434,16.343478260869567,551.6273347814406,2.370171926216926
2011,61.714285714285715,26.347826086956523,11.69565217391304,493.1009429085986,2.288696726204321
2012,72.23076923076924,26.56,12.188000000000002,645.6464333855641,2.3671190410044685
2013,64.0,26.04166666666667,13.52083333333333,683.1490935510262,2.6976938030369904
2014,60.223076923076924,22.99230769230769,14.13846153846154,431.8888753055717,2.3920827689858557
2015,41.86363636363637,20.3,12.6,638.1759531670806,2.613858355984693
2016,52.83333333333334,24.25,14.924999999999995,642.6076363113673,2.5602991188043833
2017,52.0,18.75,9.590909090909092,356.609774006546,2.483558159621516
2018,42.0,19.666666666666668,12.866666666666665,362.6352336946577,2.235637299945993
2019,36.333333333333336,18.666666666666668,10.741666666666667,501.84984665566697,2.553079636126701
