year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,549.6548922157358,2.6474954885025372
1994,24.42857142857143,27.3,12.614285714285714,469.44663317664435,2.5845131215697053
1995,27.714285714285715,30.442857142857147,18.257142857142856,530.8816918526913,2.4246689736801303
1996,25.83333333333333,29.45,21.883333333333336,569.061809747553,2.4390753389013335
1997,17.666666666666668,31.28333333333333,21.3,669.9055036691129,2.756059370651493
1998,19.0,29.41666666666667,23.066666666666666,537.1175516968009,2.754114788487113
1999,34.71153846153847,32.36666666666667,21.1,448.5344260828053,2.6071585501176133
2000,50.42307692307693,32.516666666666666,21.633333333333336,516.2340795874583,2.6708692616263976
2001,42.56,32.666666666666664,22.16666666666667,384.7819453876201,2.3758259699303297
2002,68.70370370370371,38.333333333333336,21.033333333333328,410.2866761628068,2.367439983226841
2003,54.57692307692307,36.66666666666666,25.5,633.7784758796623,2.377392230909526
2004,42.875,33.57142857142857,16.821428571428573,537.0337964741549,2.669479435874621
2005,38.66666666666666,36.833333333333336,25.6,550.6465941105138,2.4169808900355805
2006,46.5,32.01086956521739,20.2,395.35200961674343,2.397261531320724
2007,48.33333333333334,34.5,29.15416666666667,382.6205187660252,2.611543880440337
2008,65.71428571428571,32.16,17.944000000000006,605.5083280086862,2.6715311037622858
2009,69.0,32.75,15.887500000000005,503.2772390943848,2.4956670734028377
2010,58.28571428571429,28.956521739130434,16.343478260869567,347.19172604531633,2.339912192199302
2011,61.714285714285715,26.347826086956523,11.69565217391304,452.8569333138613,2.445463925744068
2012,72.23076923076924,26.56,12.188000000000002,680.8184796956004,2.5036432039906287
2013,64.0,26.04166666666667,13.52083333333333,512.5417097688127,2.3506424440664953
2014,60.223076923076924,22.99230769230769,14.13846153846154,538.513684942626,2.47304416985732
2015,41.86363636363637,20.3,12.6,460.79891169110755,2.3872842639127847
2016,52.83333333333334,24.25,14.924999999999995,572.7385840114554,2.434721672177446
2017,52.0,18.75,9.590909090909092,578.3219376897254,2.659864517344224
2018,42.0,19.666666666666668,12.866666666666665,422.727342961324,2.563964784825732
2019,36.333333333333336,18.666666666666668,10.741666666666667,535.0159992753477,2.409649017220013
