year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,448.39369860125953,2.2767722930770335
1994,24.42857142857143,27.3,12.614285714285714,427.282547046919,2.8006933710442423
1995,27.714285714285715,30.442857142857147,18.257142857142856,349.73298000326645,2.255922051289324
1996,25.83333333333333,29.45,21.883333333333336,546.6793524421907,2.665472434040301
1997,17.666666666666668,31.28333333333333,21.3,562.7657137216808,2.5307675261890066
1998,19.0,29.41666666666667,23.066666666666666,631.3194780828802,2.5445912480369404
1999,34.71153846153847,32.36666666666667,21.1,692.7831437939566,2.665771402442803
2000,50.42307692307693,32.516666666666666,21.633333333333336,427.61118615603584,2.365874828012705
2001,42.56,32.666666666666664,22.16666666666667,363.8913870343158,2.3394340837970957
2002,68.70370370370371,38.333333333333336,21.033333333333328,582.142668722967,2.3685884456068833
2003,54.57692307692307,36.66666666666666,25.5,459.1511276947398,2.3564727199235778
2004,42.875,33.57142857142857,16.821428571428573,430.3783214117137,2.5578015723768033
2005,38.66666666666666,36.833333333333336,25.6,398.9097115968022,2.5435873922432064
2006,46.5,32.01086956521739,20.2,470.3948875562826,2.641852720580992
2007,48.33333333333334,34.5,29.15416666666667,657.288479066499,2.2521242086489752
2008,65.71428571428571,32.16,17.944000000000006,489.9551115814416,2.5371749792892535
2009,69.0,32.75,15.887500000000005,672.8362466012126,2.487848710506356
2010,58.28571428571429,28.956521739130434,16.343478260869567,340.8697327897756,2.3816273004091584
2011,61.714285714285715,26.347826086956523,11.69565217391304,571.1935375786607,2.5845669454566553
2012,72.23076923076924,26.56,12.188000000000002,578.2580616424381,2.3795218116809536
2013,64.0,26.04166666666667,13.52083333333333,640.8006027129061,2.7432170359271493
2014,60.223076923076924,22.99230769230769,14.13846153846154,440.34439112227716,2.3904299667820044
2015,41.86363636363637,20.3,12.6,511.82466795797046,2.7462123186336735
2016,52.83333333333334,24.25,14.924999999999995,486.2712700123469,2.758419464404999
2017,52.0,18.75,9.590909090909092,459.2421226540839,2.594820688552411
2018,42.0,19.666666666666668,12.866666666666665,263.99511804712756,2.4700310005102626
2019,36.333333333333336,18.666666666666668,10.741666666666667,448.7743012113284,2.3355018935615606
