year,colour_prevSummer,TP_prevSummer,chla_prevSummer,rain,wind_speed
1993,21.285714285714285,31.342857142857145,16.757142857142856,476.53109522943504,2.3994699497235072
1994,24.42857142857143,27.3,12.614285714285714,271.4865743905152,2.456659192316437
1995,27.714285714285715,30.442857142857147,18.257142857142856,640.2686452068108,2.6214557050822753
1996,25.83333333333333,29.45,21.883333333333336,498.5782597132678,2.772770418932383
1997,17.666666666666668,31.28333333333333,21.3,509.56533447005984,2.254421935185087
1998,19.0,29.41666666666667,23.066666666666666,507.62618742329056,2.705386100586454
1999,34.71153846153847,32.36666666666667,21.1,698.4666328525873,2.4835992964115037
2000,50.42307692307693,32.516666666666666,21.633333333333336,398.3282279848204,2.4127147147293426
2001,42.56,32.666666666666664,22.16666666666667,536.9816445827686,2.4491898452287195
2002,68.70370370370371,38.333333333333336,21.033333333333328,544.2466270141967,2.546189967745115
2003,54.57692307692307,36.66666666666666,25.5,625.7413369701325,2.360468800539929
2004,42.875,33.57142857142857,16.821428571428573,516.8997362050455,2.5041157143192163
2005,38.66666666666666,36.833333333333336,25.6,430.16439253745784,2.354172899994321
2006,46.5,32.01086956521739,20.2,428.16274033284617,2.577883346046786
2007,48.33333333333334,34.5,29.15416666666667,678.7352094989583,2.64496621299694
2008,65.71428571428571,32.16,17.944000000000006,307.9192257052878,2.339994784254998
2009,69.0,32.75,15.887500000000005,399.02735052349726,2.3126402224454368
2010,58.28571428571429,28.956521739130434,16.343478260869567,468.8242601871034,2.3063967832530143
2011,61.714285714285715,26.347826086956523,11.69565217391304,459.2963674696164,2.3745333139421807
2012,72.23076923076924,26.56,12.188000000000002,531.6129326935919,2.4866801826718183
2013,64.0,26.04166666666667,13.52083333333333,628.8991795371659,2.521332601088916
2014,60.223076923076924,22.99230769230769,14.13846153846154,448.23713996884607,2.439401097442423
2015,41.86363636363637,20.3,12.6,459.0651541923289,2.516312161710856
2016,52.83333333333334,24.25,14.924999999999995,528.8849369019912,2.5699610022639057
2017,52.0,18.75,9.590909090909092,344.9181253933402,2.5123989180325768
2018,42.0,19.666666666666668,12.866666666666665,301.4711488571003,2.2166432532484217
2019,36.333333333333336,18.666666666666668,10.741666666666667,421.6929884778595,2.5475283244013327
