Date,Pptn,Temp,Q,TP_catch,TP_lake,rel_res_time,Rain_day,Pptn_intense,Pptn_lag1M,Temp_lag1M,Q_lag1M,TP_catch_lag1M,TP_lake_lag1M,rel_res_time_lag1M,Rain_day_lag1M,Pptn_intense_lag1M,Month,season_2,Pptn_winterSum,Rain_day_winterSum,Pptn_intense_winterSum,Pptn_lag2M_sum,Pptn_lag3M_sum,Pptn_lag4M_sum,Pptn_lag5M_sum,Pptn_lag6M_sum,Rain_day_lag2M_sum,Rain_day_lag3M_sum,Rain_day_lag4M_sum,Rain_day_lag5M_sum,Rain_day_lag6M_sum,Pptn_intense_lag2M_sum,Pptn_intense_lag3M_sum,Pptn_intense_lag4M_sum,Pptn_intense_lag5M_sum,Pptn_intense_lag6M_sum,TP_catch_lag2M_av,TP_catch_lag3M_av,Temp_lag2M_av,Temp_lag3M_av,Q_lag2M_av,Q_lag3M_av,rel_res_time_lag2M_av,rel_res_time_lag3M_av,Season,TP_lake_prevSummer
1989-05-31,31.839576521892013,9.948261237219661,,33.0,36.0,,13,2,82.90414611298303,4.082405861709079,,49.574999999999996,,,22.0,4.0,5,1,362.88061158102573,134.0,16.0,193.80873759693168,256.24938683006275,276.1827611531006,313.13303538604026,342.13562440853167,48.0,68.0,85.0,109.0,134.0,9.0,13.0,14.0,15.0,15.0,75.41607142857143,82.1240476190476,3.360653391206657,2.9861938016658303,,,,,spr,23.724999999999998
1989-06-30,52.4139752900116,14.087783548040587,,35.6,29.4,,12,3,31.839576521892013,9.948261237219661,,33.0,36.0,,13.0,2.0,6,1,362.88061158102573,134.0,16.0,114.74372263487523,225.6483141188238,288.0889633519544,308.0223376749929,344.9726119079322,35.0,61.0,81.0,98.0,122.0,6.0,11.0,15.0,16.0,17.0,41.2875,61.27738095238092,7.0153335494643745,5.556522673210988,,,,,summ,23.724999999999998
1989-07-31,99.88172311295261,15.701609883497749,,43.2,18.6,,18,4,52.4139752900116,14.087783548040587,,35.6,29.4,,12.0,3.0,7,1,362.88061158102573,134.0,16.0,84.2535518119038,167.15769792488692,278.06228940883506,340.5029386419663,360.43631296500445,25.0,47.0,73.0,93.0,110.0,5.0,9.0,14.0,18.0,19.0,34.30000000000001,39.39166666666664,12.01802239263013,9.372816882323107,,,,,summ,23.724999999999998
1989-08-31,99.44533919102805,13.140200272819405,,76.60000000000001,20.8,,28,4,99.88172311295261,15.701609883497749,,43.2,18.6,,18.0,4.0,8,1,362.88061158102573,134.0,16.0,152.2956984029644,184.1352749248565,267.0394210378392,377.94401252178795,440.38466175491885,30.0,43.0,65.0,91.0,111.0,7.0,9.0,13.0,18.0,22.0,39.40000000000001,37.266666666666644,14.894696715769175,13.245884889586,,,,,summ,23.724999999999998
1989-09-30,46.29521434710661,9.940188007203156,,53.6,17.0,,22,2,99.44533919102805,13.140200272819405,,76.60000000000001,20.8,,28.0,4.0,9,1,362.88061158102573,134.0,16.0,199.32706230398088,251.74103759399253,283.5806141158842,366.4847602288675,477.389351712816,46.0,58.0,71.0,93.0,119.0,8.0,11.0,13.0,17.0,22.0,59.90000000000002,51.799999999999976,14.420905078158585,14.309864568119247,,,,,aut,23.724999999999998
1990-03-31,24.472566011506384,3.9208908618306006,,33.766666666666666,56.3,,16,0,123.74906433289604,3.275031221928042,,185.69473684210527,,,24.0,5.0,3,0,493.18953353243285,134.0,15.0,275.9067683445638,323.31673602899247,401.69486840094316,468.7169675209267,515.0121818680334,49.0,71.0,93.0,118.0,140.0,10.0,12.0,15.0,15.0,17.0,295.531983805668,204.68798920377864,2.190948780421959,0.504300493649871,,,,,spr,23.8
1990-05-31,12.785138455832833,11.040279885891527,,32.575,41.5,,14,0,75.998876836325,5.58057077886924,,69.91999999999999,,,20.0,3.0,5,1,493.18953353243285,134.0,15.0,100.47144284783161,224.2205071807277,376.3782111923949,423.78817887682374,502.16631124877495,36.0,60.0,85.0,107.0,129.0,3.0,8.0,13.0,15.0,18.0,51.843333333333305,96.46046783625724,4.750730820349929,4.258830954209297,,,,,spr,23.8
1990-06-30,86.8300296259285,14.263957003401082,,38.64,27.4,,23,3,12.785138455832833,11.040279885891527,,32.575,41.5,,14.0,0.0,6,1,493.18953353243285,134.0,15.0,88.78401529215806,113.25658130366449,237.00564563656022,389.16334964822795,436.5733173326567,34.0,50.0,74.0,99.0,121.0,3.0,3.0,8.0,13.0,15.0,51.24749999999997,45.420555555555474,8.310425332380394,6.847247175530459,,,,,summ,23.8
1990-07-31,70.43654654271538,15.489828760001357,,69.25999999999999,18.6,,22,3,86.8300296259285,14.263957003401082,,38.64,27.4,,23.0,3.0,7,1,493.18953353243285,134.0,15.0,99.61516808176157,175.61404491808662,200.0866109295927,323.83567526248896,475.99337927415655,37.0,57.0,73.0,97.0,122.0,3.0,6.0,6.0,11.0,16.0,35.60749999999997,47.04499999999992,12.652118444646314,10.294935889387284,,,,,summ,23.8
1990-08-31,89.87256806974985,14.864909299929677,,40.7,16.0,,25,5,70.43654654271538,15.489828760001357,,69.25999999999999,18.6,,22.0,3.0,8,1,493.18953353243285,134.0,15.0,157.26657616864412,170.051714624477,246.05059146080168,270.5231574723083,394.27222180520437,45.0,59.0,79.0,95.0,119.0,6.0,6.0,9.0,9.0,14.0,53.94999999999997,46.824999999999925,14.876892881701227,13.598021883097992,,,,,summ,23.8
1990-09-30,51.320737652028676,8.881828154342495,,144.35,15.7,,22,2,89.87256806974985,14.864909299929677,,40.7,16.0,,25.0,5.0,9,1,493.18953353243285,134.0,15.0,160.30911461246546,247.13914423839404,259.9242826942265,335.92315953055174,360.39572554205813,47.0,70.0,84.0,104.0,120.0,8.0,11.0,11.0,14.0,14.0,54.97999999999997,49.53333333333327,15.177369029965526,14.872898354444041,,,,,aut,23.8
1991-05-31,1.2620319190501479,9.663891305618067,,22.7,22.0,,11,0,21.605661607656526,4.473487356741851,,44.583333333333336,,,19.0,0.0,5,1,403.0962148361651,145.0,20.0,89.37878637596623,112.58863632159921,189.369189532968,298.637144619755,340.61548788247984,46.0,66.0,92.0,115.0,137.0,4.0,5.0,9.0,14.0,16.0,121.69166666666662,87.26111111111105,2.7879218220650936,0.1799237762238454,,,,,spr,21.080000000000002
1991-06-30,106.57552885531277,11.061109401468544,,27.900000000000002,16.266666666666666,,28,2,1.2620319190501479,9.663891305618067,,22.7,22.0,,11.0,0.0,6,1,403.0962148361651,145.0,20.0,22.86769352670693,90.64081829501643,113.85066824064904,190.6312214520184,299.8991765388052,30.0,57.0,77.0,103.0,126.0,0.0,4.0,5.0,9.0,14.0,33.64166666666664,88.69444444444439,7.068689331179965,5.079911649916082,,,,,summ,21.080000000000002
1991-07-31,74.31262333805446,17.13834531419653,,48.833333333333336,12.7,,18,3,106.57552885531277,11.061109401468544,,27.900000000000002,16.266666666666666,,28.0,2.0,7,1,403.0962148361651,145.0,20.0,107.83756077436318,129.44322238201977,197.2163471503289,220.42619709596207,297.20675030733116,39.0,58.0,85.0,105.0,131.0,2.0,2.0,6.0,7.0,11.0,25.299999999999972,31.727777777777714,10.362500353543311,8.399496021276155,,,,,summ,21.080000000000002
1991-08-31,37.60324684277565,15.609902372521008,,28.05,15.5,,26,1,74.31262333805446,17.13834531419653,,48.833333333333336,12.7,,18.0,3.0,8,1,403.0962148361651,145.0,20.0,180.88815219336752,182.15018411241772,203.75584572007392,271.5289704883836,294.7388204340165,46.0,57.0,76.0,103.0,123.0,5.0,5.0,5.0,9.0,10.0,38.36666666666664,33.14444444444438,14.099727357832542,12.621115340427714,,,,,summ,21.080000000000002
1991-10-31,79.23209685506771,5.634090070501187,,44.3,17.6,,26,4,116.88383496624695,10.206171234258063,,26.433333333333337,,,21.0,6.0,10,0,403.0962148361651,145.0,20.0,154.48708180902287,228.79970514707742,335.37523400238985,336.6372659214402,358.24292752909673,47.0,65.0,93.0,104.0,123.0,7.0,10.0,12.0,12.0,12.0,27.241666666666635,34.43888888888882,12.90803680338954,14.318139640325201,,,,,aut,21.080000000000002
1992-05-31,43.01295621670574,12.18094851264671,,32.6,26.0,,14,2,75.73661501414206,3.2690366325104607,,65.85,,,24.0,5.0,5,1,383.8714595995546,143.0,17.0,153.08532612163611,175.64005502778693,193.03555216738204,231.16965918739191,380.37597775862923,51.0,74.0,93.0,114.0,141.0,8.0,8.0,8.0,11.0,18.0,131.065,126.2016666666666,2.5503828144878726,1.6017085042460735,,,,,spr,15.416666666666666
1992-06-30,10.199936719350731,16.96702762680085,,31.4,14.75,,14,0,43.01295621670574,12.18094851264671,,32.6,26.0,,14.0,2.0,6,1,383.8714595995546,143.0,17.0,118.74957123084808,196.0982823383419,218.65301124449232,236.04850838408788,274.1826154040978,38.0,65.0,88.0,107.0,128.0,7.0,10.0,10.0,10.0,13.0,49.22500000000001,98.24333333333327,7.724992572578591,5.760571380540817,,,,,summ,15.416666666666666
1992-07-31,79.36627657993496,15.91017089776171,,33.08,16.9,,19,3,10.199936719350731,16.96702762680085,,31.4,14.75,,14.0,0.0,7,1,383.8714595995546,143.0,17.0,53.21289293605675,128.94950795019884,206.2982190576923,228.85294796384315,246.24844510343877,28.0,52.0,79.0,102.0,121.0,2.0,7.0,10.0,10.0,10.0,32.000000000000014,43.28333333333325,14.573988069723784,10.805670923986009,,,,,summ,15.416666666666666
1992-08-31,144.3672278461437,13.380730582699616,,90.9,13.899999999999999,,30,7,79.36627657993496,15.91017089776171,,33.08,16.9,,19.0,3.0,8,1,383.8714595995546,143.0,17.0,89.56621329928598,132.57916951599174,208.3157845301335,285.66449563762734,308.2192245437783,33.0,47.0,71.0,98.0,121.0,3.0,5.0,10.0,13.0,13.0,32.24000000000001,32.35999999999993,16.438599262281286,15.019382345736425,,,,,summ,15.416666666666666
1992-09-30,56.21903886332367,10.032774380017207,,51.39,18.1,,26,2,144.3672278461437,13.380730582699616,,90.9,13.899999999999999,,30.0,7.0,9,1,383.8714595995546,143.0,17.0,223.73350442607892,233.9334411454297,276.94639736213514,352.68301237627725,430.0317234837712,49.0,63.0,77.0,101.0,128.0,10.0,10.0,12.0,17.0,20.0,61.99000000000001,51.793333333333266,14.645450740230668,15.419309702420728,,,,,aut,15.416666666666666
1993-05-31,54.564570458370156,12.146776638775902,,39.3,22.1,,14,2,39.599126641753855,5.151687394899563,,44.9,,,13.0,2.0,5,1,395.9597288752147,130.0,20.0,44.09479128487416,78.83600883969515,144.9311189580214,213.07178392877873,389.07186054534077,24.0,44.0,63.0,91.0,119.0,2.0,4.0,8.0,11.0,21.0,345.45,252.2833333333333,2.4825609212989197,1.1095461005350387,,,,,spr,14.84
1993-06-30,48.981942039744915,12.762870054268038,,38.5,19.85,,16,1,54.564570458370156,12.146776638775902,,39.3,22.1,,14.0,2.0,6,1,395.9597288752147,130.0,20.0,94.16369710012427,98.65936174324433,133.40057929806514,199.4956894163916,267.636354387149,27.0,38.0,58.0,77.0,105.0,4.0,4.0,6.0,10.0,13.0,42.099999999999966,243.39999999999995,8.64923201683774,5.703966160457914,,,,,summ,14.84
1993-07-31,113.69618278659082,13.971707866879306,,36.45,12.1,,25,5,48.981942039744915,12.762870054268038,,38.5,19.85,,16.0,1.0,7,1,395.9597288752147,130.0,20.0,103.54651249811533,143.1456391398692,147.6413037829891,182.38252133781012,248.47763145613663,30.0,43.0,54.0,74.0,93.0,3.0,5.0,5.0,7.0,11.0,38.89999999999996,40.89999999999994,12.454823346521977,10.020444695981173,,,,,summ,14.84
1993-08-31,89.60851521622948,12.18488830292378,,58.8,13.15,,26,4,113.69618278659082,13.971707866879306,,36.45,12.1,,25.0,5.0,8,1,395.9597288752147,130.0,20.0,162.678124826336,217.24269528470614,256.8418219264599,261.33748656957994,296.07870412440104,41.0,55.0,68.0,79.0,99.0,6.0,8.0,10.0,10.0,12.0,37.474999999999966,38.083333333333265,13.367288960573678,12.96045151997442,,,,,summ,14.84
1993-09-30,33.14006395866008,7.496205830983202,,31.5,12.1,,20,1,89.60851521622948,12.18488830292378,,58.8,13.15,,26.0,4.0,9,1,395.9597288752147,130.0,20.0,203.30469800282054,252.28664004256547,306.8512105009355,346.45033714268936,350.94600178580953,51.0,67.0,81.0,94.0,105.0,9.0,10.0,12.0,14.0,14.0,47.62499999999997,44.58333333333326,13.078298084901549,12.973155408023713,,,,,aut,14.84
1994-06-30,52.35698209787061,12.949952084353805,0.15536666666666665,29.0,19.6,7.107843752856505,18,2,3.4147176147930645,10.080014322471099,1.8205185185185186,27.0,,1.22983919431461,13.0,0.0,6,1,555.0150252684247,155.0,27.0,52.14236968929892,145.0842047168834,169.73500951003285,265.19651152924445,377.3204659533825,30.0,50.0,76.0,104.0,130.0,2.0,8.0,9.0,13.0,18.0,80.16666666666666,82.11111111111104,7.720760303476001,4.9530679210985875,9.90963425925926,8.425820688968537,0.6555931752357735,0.5975723497662148,summ,15.620000000000001
1994-07-31,5.946235558744781,19.053347579336673,0.08249999999999996,30.5,13.0,17.029127953169233,10,0,52.35698209787061,12.949952084353805,0.15536666666666665,29.0,19.6,7.107843752856505,18.0,2.0,7,1,555.0150252684247,155.0,27.0,55.771699712663946,104.49935178716954,197.4411868147539,222.09199160790342,317.553493627115,31.0,48.0,68.0,94.0,122.0,2.0,4.0,10.0,11.0,15.0,27.999999999999986,63.11111111111105,11.51498320341246,9.463824230435268,0.9879425925925904,6.6582117283950595,4.168841473585557,2.8063433677760163,summ,15.620000000000001
1994-08-31,152.12992320877956,15.210573211015497,1.2470333333333334,52.0,12.3,13.2163745725812,22,6,5.946235558744781,19.053347579336673,0.08249999999999996,30.5,13.0,17.029127953169233,10.0,0.0,8,1,555.0150252684247,155.0,27.0,58.303217656615665,61.717935271408734,110.4455873459142,203.38742237349862,228.03822716664814,28.0,41.0,58.0,78.0,104.0,2.0,2.0,4.0,10.0,11.0,29.749999999999986,28.833333333333268,16.001649831845246,14.027771328720531,0.11893333333333111,0.6861283950617244,12.068485853012868,8.455603633446783,summ,15.620000000000001
1994-09-30,108.3203188031099,9.038639914453634,6.0161,91.0,16.8,0.22441259719752418,26,6,152.12992320877956,15.210573211015497,1.2470333333333334,52.0,12.3,13.2163745725812,22.0,6.0,9,1,555.0150252684247,155.0,27.0,158.0761587675246,210.43314086539522,213.8478584801882,262.57551055469366,355.5173455822781,32.0,50.0,63.0,80.0,100.0,6.0,8.0,8.0,10.0,16.0,41.249999999999986,37.1666666666666,17.13196039517609,15.737957624901995,0.6647666666666645,0.4949666666666627,15.122751262875216,12.451115426202314,aut,15.620000000000001
1995-06-30,106.99104361023583,14.279420466240543,6.4244642857142855,177.46666666666667,39.8,0.22303987233465236,26,5,43.88033065854601,9.070784015626797,3.6349333333333345,26.266666666666666,,0.40410029596940783,20.0,1.0,6,1,516.8959559728331,158.0,19.0,99.15159843217793,165.54080177817286,255.5959381288239,369.3754673583063,515.1196987048014,50.0,78.0,103.0,131.0,161.0,3.0,5.0,8.0,14.0,19.0,34.633333333333354,35.23888888888882,6.159229769587222,4.272908265322563,7.13018095238095,7.104265079365081,0.2518472910616378,0.22264919859107635,summ,15.36
1995-07-31,59.663256839854235,15.800985018606616,0.8852903225806451,50.5,20.65,1.2854099048672247,26,2,106.99104361023583,14.279420466240543,6.4244642857142855,177.46666666666667,39.8,0.22303987233465236,26.0,5.0,7,1,516.8959559728331,158.0,19.0,150.87137426878206,206.1426420424138,272.53184538840867,362.58698173905964,476.366510968542,46.0,76.0,104.0,129.0,157.0,6.0,8.0,10.0,13.0,19.0,101.86666666666669,82.2444444444444,11.675102240933674,8.865960001804995,5.029698809523808,6.894942063492064,0.313570084152029,0.24224481815264384,summ,15.36
1995-08-31,34.437714860850384,16.509934076514902,0.4407,86.76666666666667,18.7,3.325380691736095,23,1,59.663256839854235,15.800985018606616,0.8852903225806451,50.5,20.65,1.2854099048672247,26.0,2.0,8,1,516.8959559728331,158.0,19.0,166.6543004500903,210.53463110863632,265.805898882268,332.1951022282628,422.2502385789138,52.0,72.0,102.0,130.0,155.0,7.0,8.0,10.0,12.0,15.0,113.98333333333335,84.7444444444444,15.040202742423581,13.050396500157989,3.6548773041474627,3.648229313876089,0.7542248886009375,0.6375166910570955,summ,15.36
1995-09-30,126.4899399273016,10.329709383134913,0.6605517241379311,54.46666666666667,18.95,2.5133530872817413,29,5,34.437714860850384,16.509934076514902,0.4407,86.76666666666667,18.7,3.325380691736095,23.0,1.0,9,1,516.8959559728331,158.0,19.0,94.10097170070483,201.0920153109407,244.97234596948672,300.2436137431183,366.63281708911313,49.0,75.0,95.0,125.0,153.0,3.0,8.0,9.0,11.0,13.0,68.63333333333334,104.91111111111105,16.15545954756076,15.53011318712069,0.6629951612903198,2.583484869431644,2.305395298301659,1.6112768229793246,aut,15.36
1996-06-30,64.53569855706827,13.29117249739858,2.1097586206896555,46.14999999999999,15.7,0.5938649977895382,25,2,79.83362662343998,7.96817210822367,6.621709677419355,220.975,,0.18271636237055394,27.0,3.0,6,1,183.37787844805518,150.0,5.0,101.81208391985572,102.4843839014837,135.45993601136541,172.83332589539162,191.8457693957618,53.0,71.0,93.0,121.0,151.0,3.0,3.0,5.0,5.0,6.0,252.21750000000003,186.6949999999999,5.911567218512916,3.2954244124096683,5.720338172043009,3.8964189964157714,0.2775892156432822,1.620406117049078,summ,24.95
1996-07-31,27.760550409448403,14.767497567263696,0.6499000000000001,69.56,19.55,2.221612378333821,20,1,64.53569855706827,13.29117249739858,2.1097586206896555,46.14999999999999,15.7,0.5938649977895382,25.0,2.0,7,1,183.37787844805518,150.0,5.0,144.3693251805085,166.34778247692404,167.020082458552,199.99563456843345,237.36902445245983,52.0,78.0,96.0,118.0,146.0,5.0,5.0,5.0,7.0,7.0,133.56250000000003,183.52833333333322,10.629672302811125,8.37143564480814,4.365734149054504,4.516811654925227,0.38829068008004436,0.383014476358702,summ,24.95
1996-08-31,71.15370573174093,16.901620400141255,0.40403225806451615,47.800000000000004,15.0,3.6693035780305285,22,3,27.760550409448403,14.767497567263696,0.6499000000000001,69.56,19.55,2.221612378333821,20.0,1.0,8,1,183.37787844805518,150.0,5.0,92.29624896651691,172.12987558995695,194.10833288637247,194.78063286800017,227.7561849778818,45.0,72.0,98.0,116.0,138.0,3.0,6.0,6.0,6.0,8.0,57.85500000000003,112.22833333333325,14.02933503233114,12.008947390961985,1.3798293103448263,3.127122766036338,1.4077386880616778,0.9993979128313044,summ,24.95
1996-09-30,81.09945028987568,8.795539355181681,0.8087586206896552,116.55,12.2,2.216384298875397,27,5,71.15370573174093,16.901620400141255,0.40403225806451615,47.800000000000004,15.0,3.6693035780305285,22.0,3.0,9,1,183.37787844805518,150.0,5.0,98.91425614118957,163.4499546982579,243.28358132169785,265.26203861811314,265.934338599741,42.0,67.0,94.0,120.0,138.0,4.0,6.0,9.0,9.0,9.0,58.68000000000004,54.503333333333266,15.834558983702477,14.986763488267847,0.5269661290322567,1.0545636262513913,2.945457978182173,2.1615936513846292,aut,24.95
1997-06-30,71.9859961293895,15.500206925328458,0.7879655172413795,36.779999999999994,20.0,1.4962650391190764,27,4,63.1173180635105,8.652335987143076,4.174612903225806,37.125,,0.316879686181738,29.0,3.0,6,1,435.92284600185104,163.0,22.0,72.65774071119016,94.30379011040645,186.14890269074797,200.63805964451916,250.7540105759362,54.0,81.0,105.0,134.0,162.0,3.0,4.0,9.0,9.0,12.0,37.8625,48.50833333333327,6.367938163704094,4.89313977927429,3.0933064516129023,3.4364193548387125,0.4206324365493091,0.3811796628329356,summ,17.45
1997-07-31,45.85430060131875,17.94610605179434,0.4455517241379311,39.975,14.95,2.452310655705295,23,2,71.9859961293895,15.500206925328458,0.7879655172413795,36.779999999999994,20.0,1.4962650391190764,27.0,4.0,7,1,435.92284600185104,163.0,22.0,135.10331419290023,144.6437368405797,166.289786239796,258.1348988201372,272.62405577390865,56.0,81.0,108.0,132.0,161.0,7.0,7.0,8.0,13.0,13.0,36.9525,37.5016666666666,12.076271456235764,9.412027750912221,2.4812892102335917,2.3248594734890657,0.9065723626504048,0.7791766374058996,summ,17.45
1997-08-31,56.169280150971744,19.106503178551023,0.2982903225806452,46.150000000000006,15.2,4.975521432518178,27,4,45.85430060131875,17.94610605179434,0.4455517241379311,39.975,14.95,2.452310655705295,23.0,2.0,8,1,435.92284600185104,163.0,22.0,117.84029673070847,180.957614794219,190.4980374418985,212.14408684111447,303.98919942145596,50.0,79.0,104.0,131.0,155.0,6.0,9.0,9.0,10.0,15.0,38.3775,37.95999999999993,16.723156488561397,14.03288298808863,0.6167586206896543,1.8027100482017093,1.974287847412183,1.4218184603353696,summ,17.45
1997-09-30,98.99237488007225,11.460732334487426,1.2629285714285718,70.70000000000002,13.6,1.1707597666560108,27,5,56.169280150971744,19.106503178551023,0.2982903225806452,46.150000000000006,15.2,4.975521432518178,27.0,4.0,9,1,435.92284600185104,163.0,22.0,102.02358075229073,174.00957688168026,237.1268949451908,246.66731759286998,268.31336699208623,50.0,77.0,106.0,131.0,158.0,6.0,10.0,13.0,13.0,14.0,43.0625,40.96833333333327,18.52630461517268,17.517605385224613,0.3719210233592871,0.5106025213199891,3.7139160441117345,2.974699042447517,aut,17.45
1998-06-30,128.52897605051947,12.597296211608157,2.6020370370370376,47.96,24.799999999999997,0.6469535734983192,26,7,17.6057399904899,10.515380127057293,3.055233333333333,33.925,,0.6287196921643738,23.0,0.0,6,1,366.31392191879615,149.0,14.0,122.05968431745244,165.901376363324,203.69002351944962,260.2122239065402,337.41032229413315,49.0,70.0,92.0,116.0,142.0,6.0,9.0,10.0,12.0,16.0,61.59999999999998,54.34666666666661,7.10642550042853,4.629086436739343,6.051116666666665,5.107217562724018,0.3928366576998876,0.3923630809926859,summ,16.275000000000002
1998-07-31,64.21272815027496,14.717252571400348,1.7483000000000004,39.975,20.6,0.7606402676971672,29,1,128.52897605051947,12.597296211608157,2.6020370370370376,47.96,24.799999999999997,0.6469535734983192,26.0,7.0,7,1,366.31392191879615,149.0,14.0,146.13471604100954,250.5886603679719,294.4303524138436,332.2189995699689,388.7411999570596,49.0,75.0,96.0,118.0,142.0,7.0,13.0,16.0,17.0,19.0,40.94249999999998,57.05333333333328,11.556338169332722,8.936715737488415,2.8286351851851848,4.901423456790128,0.6378366328313444,0.477542296299366,summ,16.275000000000002
1998-08-31,95.6916665955265,13.267284874510871,1.207653846153846,66.2,16.75,1.2403326730789748,30,4,64.21272815027496,14.717252571400348,1.7483000000000004,39.975,20.6,0.7606402676971672,29.0,1.0,8,1,366.31392191879615,149.0,14.0,192.7417042007946,210.34744419128452,314.801388518247,358.64308056411835,396.4317277202438,55.0,78.0,104.0,125.0,147.0,8.0,8.0,14.0,17.0,18.0,43.96749999999998,40.61999999999994,13.657274391504249,12.609976303355273,2.1751685185185186,2.4685234567901286,0.7037969205977411,0.6787711777866199,summ,16.275000000000002
1998-09-30,98.72993367942239,11.392600180897182,5.678827586206896,78.075,18.4,0.36211496887687056,27,2,95.6916665955265,13.267284874510871,1.207653846153846,66.2,16.75,1.2403326730789748,30.0,4.0,9,1,366.31392191879615,149.0,14.0,159.90439474580165,288.4333707963211,306.03911078681114,410.49305511377327,454.33474715964485,59.0,85.0,108.0,134.0,155.0,5.0,12.0,12.0,18.0,21.0,53.08749999999998,51.37833333333327,13.992268722955606,13.5272778858398,1.4779769230769229,1.8526636277302997,1.000486470388069,0.8826421714248202,aut,16.275000000000002
2000-06-30,56.563375104538956,12.828118619605341,2.1809642857142864,33.25,28.5,0.7618586492458148,25,1,89.95778444078518,11.325841193075677,3.073933333333333,64.8,,0.5294119452832298,26.0,5.0,6,1,457.35567846314547,144.0,19.0,175.82713167338096,207.1185487243664,279.01814611547366,320.62478089292233,471.6097001080968,50.0,67.0,94.0,118.0,140.0,7.0,8.0,11.0,11.0,18.0,91.89999999999992,99.59999999999991,8.4430854743595,5.906179049168795,5.643099999999998,5.159754838709681,0.3503580721222325,0.32399459686785903,summ,
2000-07-31,101.84083494541363,15.231101179191873,1.3563548387096778,39.25,29.0,1.0256332714361671,28,4,56.563375104538956,12.828118619605341,2.1809642857142864,33.25,28.5,0.7618586492458148,25.0,1.0,7,1,457.35567846314547,144.0,19.0,146.52115954532437,232.39050677791994,263.6819238289055,335.5815212200123,377.18815599746125,51.0,75.0,92.0,119.0,143.0,6.0,8.0,9.0,12.0,12.0,49.02499999999992,72.34999999999991,12.076979906340508,9.904763189441455,2.627448809523808,4.489054761904765,0.6456352972645198,0.4875249311634282,summ,
2000-08-31,86.25857388991328,14.039736709863721,1.4613333333333332,42.8,21.5,0.7404635015278486,29,3,101.84083494541363,15.231101179191873,1.3563548387096778,39.25,29.0,1.0256332714361671,28.0,4.0,8,1,457.35567846314547,144.0,19.0,158.40421004995284,248.36199449073803,334.2313417233337,365.5227587743188,437.42235616542587,53.0,79.0,103.0,120.0,147.0,5.0,10.0,12.0,13.0,16.0,36.24999999999992,45.76666666666657,14.029609899398608,13.12835366395764,1.7686595622119803,2.2037508192524355,0.8937459603409886,0.7723012886550706,summ,
2000-09-30,53.006349536712946,9.790873476731008,0.9889666666666665,66.25,34.0,1.3748748462271663,26,3,86.25857388991328,14.039736709863721,1.4613333333333332,42.8,21.5,0.7404635015278486,29.0,3.0,9,1,457.35567846314547,144.0,19.0,188.09940883532718,244.66278393986613,334.62056838065143,420.48991561324664,451.78133266423197,57.0,82.0,108.0,132.0,149.0,7.0,8.0,13.0,15.0,16.0,41.02499999999992,38.433333333333245,14.635418944527796,14.032985502886987,1.4088440860215035,1.666217485919102,0.8830483864820055,0.842651807403277,aut,
2001-06-30,56.56956027777848,13.69701424017591,1.690566666666666,40.0,30.5,0.8510162705530963,19,3,34.10155132788031,10.91199424271131,4.507096774193549,54.0,,0.27149887242413645,12.0,0.0,6,1,892.0715802445987,152.0,40.0,144.7438202115693,197.40741716364658,232.42857863289063,362.5684322804816,492.5965437059725,38.0,56.0,76.0,103.0,129.0,6.0,9.0,10.0,16.0,26.0,111.49999999999994,106.49999999999993,7.173264556080257,3.8652962949760834,9.533669076751941,7.446919169447533,0.17667359630840168,0.2952747040202656,summ,25.8
2001-07-31,95.09657001994077,16.733144353401936,0.9047142857142856,86.0,17.0,1.4629886704706483,23,5,56.56956027777848,13.69701424017591,1.690566666666666,40.0,30.5,0.8510162705530963,19.0,3.0,7,1,892.0715802445987,152.0,40.0,90.67111160565892,201.31338048934782,253.9769774414254,288.9981389106687,419.13799255825995,31.0,57.0,75.0,95.0,122.0,3.0,9.0,12.0,13.0,19.0,46.99999999999994,87.66666666666659,12.30450424144361,9.34784778411215,3.098831720430103,6.9193016067235185,0.5612575714886138,0.4014544877233015,summ,25.8
2001-08-31,107.68438337532622,15.024834462297312,1.4721333333333333,62.5,19.0,0.9308373642798408,28,6,95.09657001994077,16.733144353401936,0.9047142857142856,86.0,17.0,1.4629886704706483,23.0,5.0,8,1,892.0715802445987,152.0,40.0,151.66613029771938,185.76768162559975,296.40995050928893,349.0735474613657,384.0947089306093,42.0,54.0,80.0,98.0,118.0,8.0,8.0,14.0,17.0,18.0,62.99999999999994,59.99999999999992,15.215079296788925,13.780717612096394,1.297640476190471,2.367459242191499,1.1570024705118698,0.861834604482627,summ,25.8
2001-09-30,100.29665482208685,10.519994340413318,3.4609333333333345,36.5,21.0,0.3837636587927892,29,3,107.68438337532622,15.024834462297312,1.4721333333333333,62.5,19.0,0.9308373642798408,28.0,6.0,9,1,892.0715802445987,152.0,40.0,202.78095339526715,259.35051367304567,293.45206500092627,404.0943338846147,456.75793083669174,51.0,70.0,82.0,108.0,126.0,11.0,14.0,14.0,20.0,23.0,74.24999999999994,62.83333333333326,15.878989407849627,15.151664351958395,1.1884238095238042,1.3558047619047606,1.196913017375242,1.081614101767862,aut,25.8
