DateTime	uas_m.s-1	vas_m.s-1	ps_Pa	tas_degC	tasmax_degC	tasmin_degC	pr_mm	rsds_W.m-2	rlds_W.m-2	hurs_%	cc_frac	petH_mm.day-1
1989-01-01 00:00:00	-2.242536019207	2.72261630568695	99153.260103	21.0940088442383	28.0545987646485	17.0610535019532	0	364.619575088867	344.864711667969	51.4586755078735	0.718412052580181	5.55665994755952
1989-01-02 00:00:00	-0.00602746069121349	3.75268046322632	98770.414513375	22.6484696464844	32.9637687524414	14.4686888413086	0.398118066229032	246.944037544678	385.588578611817	54.8773338566284	0.782282549684663	7.4070059499669
1989-01-03 00:00:00	2.15073007918167	6.86467841190338	99025.649768	16.104549375	21.2560061635742	11.502243769043	1.4347101591859	113.377983013184	369.726161409668	74.5244882652588	0.879473367582279	4.42561800903243
1989-01-04 00:00:00	3.52577882056808	6.39603206580353	99270.034578875	14.2744540942383	17.2592464179688	12.2145302895508	0.00742129061368787	286.797985394531	324.944604071289	58.9953343938599	0.797284200977497	3.02571502551286
1989-01-05 00:00:00	0.611343922945975	4.22362595511246	99404.5413645	14.9163097363282	18.3541299365235	12.0289728027344	0	315.94649390918	316.809210512695	53.6120835343018	0.781590384404056	3.43130858043778
1989-01-06 00:00:00	-2.58487898582077	1.14804570061111	99190.06434275	18.678466237793	23.1777282319336	16.1424545883789	0	343.029600345703	327.810959642578	44.2266110558472	0.751175348532411	4.10502486382779
1989-01-07 00:00:00	-1.84499298604393	-3.9745096633873	98808.5462155	25.7689647197266	34.5833213833008	16.2444616020508	0.00979389889156482	322.360232233398	369.397192958008	28.2524075537415	0.732981373341707	7.63236492008175
1989-01-08 00:00:00	4.46431328382111	1.53710501331901	98821.163545125	19.2147488466797	25.7964634316407	14.7641851054688	1.21759998001722	235.846827687012	354.84177287793	55.214285440979	0.811405883535195	5.21129303422079
1989-01-09 00:00:00	7.57164027355957	3.85045217068482	98921.752161	16.5225195014649	21.4965942285157	11.5032637250977	1.74940434435107	265.199967394531	348.146789497559	66.8556443026123	0.795110357901088	4.46167721528696
1989-01-10 00:00:00	4.10622666656876	7.7097522965622	99515.669860875	14.5045251323242	16.0169419960938	13.5227345170899	0.67992286510309	180.37670242749	347.822340396484	63.4947679818726	0.851804241717634	2.10882444204573
1989-01-11 00:00:00	0.0846306935962422	6.77453881435394	99881.944621	16.3379405434571	19.3447842578125	14.3073035395508	0.00653979640016357	158.195664098145	358.172384919922	65.6976215137939	0.858844264519349	3.18439397775497
1989-01-12 00:00:00	-2.18777675629616	5.25332755118561	100028.434564375	17.1109963613282	22.325091765625	12.9309768862305	0	304.493300735352	334.377309787598	62.2087857114258	0.775136932521674	4.44547350431134
1989-01-13 00:00:00	-2.33741490626145	2.31824028660011	99722.6444265	20.1040627734375	27.1460486635742	15.3245639951172	0	347.583999856934	338.35842229834	47.0070412276001	0.736026476565488	5.4856278652076
1989-01-14 00:00:00	-2.33155381745529	-0.143689068173884	99237.075629125	25.7520322841797	33.7060711801758	19.6813655512696	0	345.574848628418	368.732493092285	31.0918004209289	0.709586129644339	6.79309573395325
1989-01-15 00:00:00	0.335474244656801	1.46838691211796	98984.471125875	26.9717178339844	39.1344204296875	16.8279973837891	0	286.384430418457	396.65508519043	37.0494033837891	0.737718418535262	8.80235388618914
1989-01-16 00:00:00	0.0408474121099681	6.8884432851181	99351.445828125	19.9206560053711	30.0320612626953	13.1118136875	0	266.002814066894	377.674823740234	69.8794499675293	0.769956934197456	6.58161007604262
1989-01-17 00:00:00	-0.494553652987602	6.94692183708191	99648.93013175	17.0681288691407	23.0740885151367	12.3941292011719	0	319.10649922998	332.381267671875	61.3609872096558	0.763312075464164	4.70887936021719
1989-01-18 00:00:00	0.806317045445441	6.4075334678421	99656.322748625	16.8386032333985	19.9628533706055	14.7566809184571	0	294.729429058105	354.39236767041	60.252532067749	0.764775560695093	3.24234764254139
1989-01-19 00:00:00	1.52560365472984	5.82666987069702	99713.988339375	17.6837305820313	22.4074759477539	14.746082362793	0	250.406104946533	370.565110482422	70.2887663497314	0.786219240534694	4.06373915802846
1989-01-20 00:00:00	-0.0493454520585564	6.31678819849396	99854.942288125	16.9110421948242	22.7157040908203	12.932571609375	0	266.510640674316	361.965089169922	70.0113731572266	0.780078393178821	4.48652726470549
1989-01-21 00:00:00	-2.21357466758919	6.61611482661438	99976.55209175	16.7067090903321	23.0062502944336	12.3276800288086	0	322.1505964375	331.571514979492	64.1410787728271	0.759580383835483	4.65564591433955
1989-01-22 00:00:00	-3.82369264319992	5.9617349233551	100065.25621425	17.0134087480469	22.1662980341797	13.6702556035156	0	336.846943966309	317.435472133789	54.1328296511841	0.758579481877337	4.17063816775477
1989-01-23 00:00:00	-4.07844066756439	1.8272858275013	99934.142453375	22.1178481342774	27.3750306132813	17.8284035830078	0	343.173530969727	353.060029605957	41.6788658618774	0.721336183546719	4.98814256252447
1989-01-24 00:00:00	-5.43250134920502	-2.62623459659195	99716.432213875	27.4989892290039	34.4092224931641	20.7314281142578	0	330.39048892041	377.281555239258	26.5288840957947	0.709768641682366	6.68542677920422
1989-01-25 00:00:00	-4.69552098122406	-2.25015167036056	99629.78616525	28.4851067504883	35.6013854848633	22.0373863134766	0	335.696823734863	379.097847266113	23.2365769655762	0.701991167711954	6.8215051716829
1989-01-26 00:00:00	-4.42216458006287	-2.74683545660019	99605.468021	29.2296658735352	36.4016480112305	22.5803797597657	0	336.411782960938	378.914053879883	20.2286294959412	0.7006135460433	6.96466826184109
1989-01-27 00:00:00	-2.00287671903038	-4.07631913932037	99422.009940125	30.2217374067383	38.1631353701172	23.8745334438477	0	333.98731845752	385.744171609863	19.1373219909973	0.695269457879729	7.28506101037544
1989-01-28 00:00:00	0.711612149146079	2.68099281794548	99216.52116	25.5544670732422	37.3121444023438	14.7513280771485	0	286.879353407227	376.769864791504	43.5806369866943	0.746821974787044	8.19718011788642
1989-01-29 00:00:00	-0.462324287253382	7.6207242114563	99364.592507375	19.3869631757813	27.3911493432617	14.2693590463867	0	240.947890342773	359.409666190918	68.7766545827637	0.79646115773616	5.49330717423614
1989-01-30 00:00:00	-0.730283728895667	7.01212849188996	99524.372739125	17.2593409707032	23.5434418100586	12.7474778955078	0	295.730408725098	345.881527569336	63.9507824207153	0.763794184191682	4.62085919160696
