DateTime	uas_m.s-1	vas_m.s-1	ps_Pa	tas_degC	tasmax_degC	tasmin_degC	pr_mm	rsds_W.m-2	rlds_W.m-2	hurs_%	cc_frac	petH_mm.day-1
1983-01-01 00:00:00	1.52753177144623	6.4390693483963	99033.794383875	17.7859071601563	26.9112206279297	11.3254493691406	3.53447486484814	238.162269818604	367.222053763672	73.1847510083008	0.802269709473338	6.04910291094462
1983-01-02 00:00:00	2.05737161160278	4.14229125559235	99416.65635375	16.4220993149414	20.6381923798828	13.7809540888672	0	337.91789248584	326.612199439941	60.3889924368897	0.75720981531455	3.79904467976074
1983-01-03 00:00:00	3.0418490071373	2.52273043056107	99581.504302375	18.0515376088867	23.1582655600586	13.8172384194336	0	318.166756098145	349.918001041504	67.872059380127	0.754113807595732	4.59492460191508
1983-01-04 00:00:00	2.91972801490784	2.81109247630692	99590.1299245	18.8535382250977	25.0503706347657	14.4416346152344	0	340.104750302734	359.727192362305	68.3768778404541	0.726571761180947	5.05811295912619
1983-01-05 00:00:00	-1.8180386931305	4.93120667053223	99872.61723	17.4328412270508	23.439803413086	12.3321732441406	0	344.553152350098	334.613307115723	59.7096186762695	0.744413457075512	4.91615000258695
1983-01-06 00:00:00	-2.814262928051	1.7629397609911	99494.34151575	21.9329585590821	30.0115549462891	16.9618147421875	0	362.056143963867	352.516325303223	37.7411325238037	0.712438734728555	6.16036355633758
1983-01-07 00:00:00	1.09663109301376	-1.11549456246948	98427.536507125	28.3002400737305	39.0273863706055	19.5420513208008	0	348.077872619629	396.957222336914	28.7615696915283	0.681777308594638	8.57206403197236
1983-01-08 00:00:00	8.05430312796021	2.14915549573136	98019.565348	19.0720495405274	26.0520288676758	13.6667794389649	0.0872895393513145	313.917658629394	367.48183915332	64.1079561826172	0.741709886744648	5.45463019007733
1983-01-09 00:00:00	9.70820278530884	2.22463883732224	98196.864650875	15.7374419394532	19.9207269057617	12.3301245009766	0.351905051075667	216.091374276367	343.281803181641	63.728414100769	0.832234487984693	3.8438866039414
1983-01-10 00:00:00	7.70904571781159	2.74617257004166	98329.980441375	14.3152411704102	18.2178899257813	10.8142729951172	2.64183871328719	247.986483979248	329.388921616699	61.4963492634888	0.820081899117531	3.61068305640416
1983-01-11 00:00:00	2.77652747296143	6.04013231546784	98985.702476125	13.716718546875	16.0685393969727	12.1972219648438	0.573651013405923	287.16658376416	315.736293598633	54.5552539576416	0.802131271884961	2.57219285527294
1983-01-12 00:00:00	1.27521808592415	6.58231310036469	99853.646229	14.9330459619141	18.3279838388672	12.4659429980469	0.250157117389817	252.112257458496	341.150371682129	51.5225555797729	0.808676555065624	3.28466434046281
