DateTime	uas_m.s-1	vas_m.s-1	ps_Pa	tas_degC	tasmax_degC	tasmin_degC	pr_mm	rsds_W.m-2	rlds_W.m-2	hurs_%	cc_frac	petH_mm.day-1
2006-01-01 00:00:00	-0.853254766516688	5.30180507311249	99588.583438125	16.6202702475586	21.4792617182617	14.0946544667969	16.1619191903181	38.4406460457153	373.568611763672	86.4594767702637	0.918033262128725	3.99426143542529
2006-01-02 00:00:00	0.129707474993436	4.73745262207031	99720.05534475	17.3138004082032	23.4114132246094	13.6017655756836	0	344.620446519043	339.3285773125	68.1829624560547	0.74096543906961	4.71189249216748
2006-01-03 00:00:00	-2.89163649448395	5.05323625499725	99708.364897875	18.5517838369141	22.9106479555664	15.8105913398438	0	279.832427318848	365.185015425293	59.646447236023	0.77256273754055	4.10365064253666
2006-01-04 00:00:00	-3.25692634542084	4.05001358400726	99508.17209625	19.480780413086	24.6589509726563	15.3859907622071	0	225.88391676709	364.939937972656	52.5492815643921	0.812032319853519	4.769551830319
2006-01-05 00:00:00	-1.63321166681576	4.46781227384567	99477.584598375	19.8019931796875	27.6043051308594	13.2659676728516	0	364.826254897461	346.815225367676	55.1526663846436	0.715478917046258	5.98894652338326
2006-01-06 00:00:00	-3.12640417760849	3.98922587461472	99773.93156675	20.6914550053711	27.3294704829102	16.2155207363281	0	389.882613737305	332.81294079541	50.4611776529541	0.704660693510569	5.44899442514121
2006-01-07 00:00:00	-2.77237833250428	2.21272245770264	99476.92589925	23.5220963188477	31.9778111401368	16.6118818144531	0	389.162423728027	345.324356348145	41.8626645791626	0.692651324218492	6.80804599688987
2006-01-08 00:00:00	-0.398746365261557	2.43529392793274	99071.6805255	26.4598047348633	36.39032434375	20.7450785444336	0	198.836401306641	409.410502489258	42.5247633167725	0.799025506880648	7.55526683533593
2006-01-09 00:00:00	-1.02554558695221	5.11289575288391	99066.13608675	23.362668850586	30.8264222416992	18.6169325678711	0	238.608087834228	388.145600032715	63.712686088562	0.785213858458176	6.11345324550637
2006-01-10 00:00:00	-0.343448645052197	6.10909901235962	99219.094042	20.8627734736328	26.9729260029297	16.6779224931641	0.078722360362488	124.626469617065	388.370740342774	70.4748615340576	0.861058616888779	5.22142711780165
2006-01-11 00:00:00	-0.343009583883765	6.25238211501312	99591.701487	18.8342862817383	24.3644812036133	14.2781484799805	0	333.250713678223	339.077487270508	69.4866919584961	0.748468345915232	4.83440825498373
2006-01-12 00:00:00	-1.73938253172493	6.46200755310059	99753.804262125	18.9913565351563	24.0174484316406	15.462228890625	0	354.630906722656	340.977513643066	61.6643137063599	0.727836550027949	4.48978060451604
2006-01-13 00:00:00	-3.158336615551	5.39348863098145	99600.508167125	20.3299440766602	26.6831247641602	16.1012419780274	0	329.00531382666	351.197053614746	55.6122226537476	0.74102183252694	5.20959515665221
2006-01-14 00:00:00	-3.1464300370369	4.38233486684036	99555.95777425	20.4534778325196	25.0117516025391	17.3588567924805	1.8354051619445	180.453198266113	378.31736555957	55.7559081540528	0.831494496556021	4.39862299600329
2006-01-15 00:00:00	-2.48069083439827	3.18942558602524	99292.01906625	23.1842760786133	30.4805625043946	17.9839192739258	0.546660270326142	260.911059594727	375.951038890625	49.8044904105225	0.775668527366983	6.05006252052831
2006-01-16 00:00:00	-0.828126426645281	3.75844114556885	98920.281323375	24.3929609106446	33.2971492324219	16.776349987793	0	338.291625377441	383.092162632813	55.051788255188	0.701665016269575	7.07500444952112
2006-01-17 00:00:00	-2.47891432144547	6.15637126239777	99110.60471125	22.2174591547852	29.1895408144532	16.6730549819336	0	345.273681761719	364.354100522949	57.883387659668	0.712494581818782	5.84233412355392
2006-01-18 00:00:00	-3.67052957717133	2.28335942957497	99004.8082385	24.5058084399414	29.9294237333985	21.1014353642578	0	352.305424673828	376.652516495605	46.9414956170654	0.692880507484803	5.20591110886942
2006-01-19 00:00:00	-0.780516817218782	-0.627048468511103	98855.50107925	29.6606611386719	39.1634244736328	21.8350591542969	0	336.506451454102	412.176529237793	46.4403516968994	0.671332114658912	8.11268660439099
2006-01-20 00:00:00	-0.358329326037171	-0.321591530046699	98767.6199805	30.0885138178711	37.9883273994141	24.146119241211	0.362221727776899	320.095905529785	407.254658229492	43.8321071732178	0.693178528835086	7.31829022138116
2006-01-21 00:00:00	-0.0820546497686511	-4.99650357959747	98472.365751625	35.7872416123047	41.9004308647461	31.8206014267578	0	320.929481800293	436.969056598145	26.0467172325439	0.659372637350053	6.96578793811382
2006-01-22 00:00:00	2.9232024277916	3.09149270434571	98595.346117875	24.4829675625	42.6225458989258	15.6583660253906	0	292.36192225	382.742958588379	60.4942377809448	0.740972075010299	9.76292180682992
2006-01-23 00:00:00	0.728278151143073	6.56355866164398	99234.285651	19.4996433608399	23.394947163086	15.8572420322266	0	339.00212725	351.132801180664	58.2064650674439	0.726948478727856	4.1036227441075
2006-01-24 00:00:00	-3.76237096500779	4.94719822963715	99393.94665475	19.9536598881836	25.1982223168946	16.3801772153321	0	349.299055945801	331.38457032373	49.1967134417114	0.734782637406351	4.56232138056064
2006-01-25 00:00:00	-3.32188176488114	-1.20794221005058	98765.569380375	26.9746675097656	32.9769852856446	21.4626557001953	0	372.508155095703	374.350210373535	30.535946525177	0.66822297896175	6.0701284666393
2006-01-26 00:00:00	1.83600035012627	1.12141689798344	98397.30103475	26.4747222924805	41.7827226992188	16.3157346386719	0	309.127466975586	387.748797025879	52.2870675629883	0.718501332868394	9.36530007433701
2006-01-27 00:00:00	-0.216009233399632	5.2823858380127	98752.600921	21.8670612036133	27.5751616723633	17.4980014208985	1.26945000069611	310.410232987305	378.086607715332	65.7109715516968	0.725500844941286	5.05812396821382
2006-01-28 00:00:00	0.183697258538006	4.11237777665329	98772.408692	23.1704947275391	30.1412551992188	17.9972180795899	2.98614186460823	218.444827354004	404.730948986328	71.1864823135986	0.779830630159833	5.74521325787954
2006-01-29 00:00:00	0.26223059632015	7.80004195217133	99142.367755	20.2790163686524	25.8150222651367	16.6813978125	0.226365627539938	227.884049812012	382.050618103027	70.3179508192139	0.789319901167806	4.62978247553561
2006-01-30 00:00:00	-3.42124850925065	7.14722422261048	99210.850542875	18.9452157958985	23.3858431611328	15.7171065317383	0	290.88951290625	352.54976654248	54.4450392070923	0.762298093768317	4.0417449743208
2006-01-31 00:00:00	-2.25946088189698	5.53865325392151	98706.656572875	20.8191580771485	28.1868892895508	15.9116599277344	0.339720211058948	229.759734327881	375.384384978027	55.7646064281616	0.791630258500564	5.4436662890165
2006-02-01 00:00:00	-0.934989136155129	6.46460747174835	99005.284161875	16.9491782749024	20.8219278403321	14.8965389282227	8.75375728583113	72.7760772352905	373.018038630859	80.5250692823486	0.893916341608521	3.34584676179121
2006-02-02 00:00:00	-1.53564072361756	5.13468189087677	99488.09342175	18.5463028901367	24.1171472934571	14.2280862260742	0	277.363134936767	351.416351052246	66.582809366394	0.771864812153474	4.49698051479414
2006-02-03 00:00:00	-1.5796358122139	5.26259110394287	99711.383287125	18.9020548496094	24.5427115698242	14.8694830517578	0	244.615534573975	357.283945049316	61.5682860960083	0.791961087569665	4.49165788055301
2006-02-04 00:00:00	-2.18033998453331	4.80250816835785	99765.47663925	19.3573564707031	25.7972190742188	14.2671809365235	0	294.611494546875	349.069413241699	65.0538980883179	0.757961039771267	4.93167514143901
2006-02-05 00:00:00	0.690365313729285	3.62293123855973	99468.88662325	21.1325184873047	30.0851103090821	14.8406571757813	0	334.393590322754	350.835889726074	59.2901819237061	0.719896453635454	6.01447829750318
2006-02-06 00:00:00	-1.26634535229016	7.00829509961701	100106.730953875	16.7678458930664	22.9655848208008	12.0402083310547	0	346.163702913574	316.568729379883	58.1599113504028	0.739508774995398	4.4378859292684
2006-02-07 00:00:00	-3.56454359707642	-1.65436415752602	99609.633844375	20.5792076938477	25.3586519023438	14.8149234560547	0	359.002516033203	329.526218039551	33.4802181428833	0.714340160843063	4.66660323812877
2006-02-08 00:00:00	5.7752249888382	1.05497877386189	99036.321346125	20.8104146733399	34.3054091611328	11.5693092631836	12.5750555618472	211.510774424805	376.988622475098	63.105010901001	0.798040781463795	7.34331397408343
2006-02-09 00:00:00	2.9123422289505	5.22254706393433	99743.611569875	16.3328107944336	19.8462949663086	13.8167140361328	0	192.822487352783	344.137159782227	62.0187845947266	0.833759459407789	3.19540374284615
2006-02-10 00:00:00	0.125010370411395	3.76724334538651	99749.028188125	16.4830558564453	20.858065709961	13.1613609340821	0	187.725140284912	343.405984365723	60.4368395091553	0.836944536030978	3.61331124930616
2006-02-11 00:00:00	-0.355570656431199	2.3955890308609	99591.478842125	17.4408293984375	22.7411623984375	12.9910890385742	0	310.969971594238	329.052128441406	62.7701346429443	0.753817759332867	4.15280928958949
2006-02-12 00:00:00	2.34760240501404	4.24164366392136	99583.47831125	18.3222754023438	24.4460697070313	13.2760269072266	0	309.570213149902	340.720416924805	62.5141089468994	0.743606796236176	4.5451749157565
2006-02-13 00:00:00	-1.4454167455864	4.78922104627991	100051.951334875	16.7739212080078	21.176465546875	13.3404378149414	0	263.526491791992	336.667144115234	59.1411795100098	0.784334009852613	3.62012506735587
2006-02-14 00:00:00	-2.59655307320404	3.11165883390808	99737.866434125	19.6900045087891	25.493735097168	15.1803301333008	0	302.05238511377	346.69393350293	63.0390814401245	0.74237189860767	4.50291751486363
2006-02-15 00:00:00	-1.85372008886528	2.2985540050869	99188.328289	21.1582562211914	29.4212034003906	14.5703627138672	0	331.077215554687	349.588013593262	66.729632644043	0.710637713440673	5.61591642156202
2006-02-16 00:00:00	3.53978998820114	0.11832923923874	98750.539960375	23.9555207226563	35.5446529809571	14.2150562226563	0	309.416679693359	370.163844913574	56.0645253063965	0.710074328144673	7.18409409723552
2006-02-17 00:00:00	3.09962313741684	3.85586856036377	99205.092434625	19.1407882290039	23.5658074750977	15.9203576372071	0	268.915063932129	363.757667271973	70.5670491450195	0.752509630378258	3.76063477436287
2006-02-18 00:00:00	1.8640807774334	3.71131179110718	99353.79503825	18.5155192270508	23.4853522695313	15.1724064082031	0	232.964759408936	356.337813004883	67.7053583116455	0.787239333173688	3.85705759516296
2006-02-19 00:00:00	-0.376964566004278	5.54343413488007	99878.33987025	17.7730085253907	23.1749761826172	12.8406147475586	0	266.432146807861	341.450792460449	63.0006644920654	0.770919531525735	4.12687393565787
2006-02-20 00:00:00	-1.92856874177742	5.21731442770386	100074.221696375	17.3728488603516	22.8263414716797	13.4306080883789	0	307.699085710449	332.059193267578	62.6318493665771	0.741664592211977	3.92249146284324
2006-02-21 00:00:00	-2.41668540448761	5.11231013427735	99926.62258525	18.7798144921875	24.5232720385742	14.7276597265625	0	306.021997503906	341.374132356445	65.4071567771607	0.732905431346863	4.15078637354915
2006-02-22 00:00:00	-2.89713999505234	3.33035621247482	99659.8827985	22.0919740102539	29.1191809111328	17.0041467128906	0.170375587372511	280.532172942871	362.948342712402	57.9997210648804	0.734860509810403	5.02375596199949
2006-02-23 00:00:00	-1.1058460653925	-0.269733326096922	99286.50815125	24.0751269350586	29.8963703657227	19.5121579711914	2.0303377598729	95.9937147557373	398.575559977051	59.8453275951538	0.85022178974659	4.81134724841707
2006-02-24 00:00:00	1.6704226664753	-1.80640435420227	99062.856849625	23.1344832055664	28.5407796962891	16.5877046704102	8.73002608112654	186.877967905029	392.718222807129	78.4194125648193	0.787105055510784	4.87280477039642
2006-02-25 00:00:00	1.58457983385849	5.18411051998901	99524.695864375	18.6107316303711	25.0928593442383	14.4082045488281	0	203.638742352539	381.793325993652	77.1210168070068	0.780915454201704	4.25763353154462
2006-02-26 00:00:00	-1.51225412036705	5.15777794074249	100150.12847825	17.459227881836	22.7664843076172	12.4506183217774	0	275.8854339375	332.251597584473	67.3496218719482	0.760053118703536	3.92190779616065
2006-02-27 00:00:00	-2.20800135886574	3.37114082929993	100208.3017655	18.5780078188477	25.3886657148438	13.1165058720703	0	320.564815813477	321.40042245459	61.46764002594	0.726811766509448	4.44726445375275
