Time,FLOW
1980-01-01 00:00:00,0.0193438074972688
1980-01-02 00:00:00,0.0187523008143243
1980-01-03 00:00:00,0.0181946344124497
1980-01-04 00:00:00,0.0176717009441387
1980-01-05 00:00:00,0.01717945943198
1980-01-06 00:00:00,0.0167159923884315
1980-01-07 00:00:00,0.0162794074018914
1980-01-08 00:00:00,0.0158674709237795
1980-01-09 00:00:00,0.0154785751127837
1980-01-10 00:00:00,0.015111329444687
1980-01-11 00:00:00,0.0147641236401043
1980-01-12 00:00:00,0.014435072249883
1980-01-13 00:00:00,0.0141227213816458
1980-01-14 00:00:00,0.0138258963730558
1980-01-15 00:00:00,0.0135435325011233
1980-01-16 00:00:00,0.0132745568217679
1980-01-17 00:00:00,0.013018049863342
1980-01-18 00:00:00,0.0127731893641103
1980-01-19 00:00:00,0.0125391857887059
1980-01-20 00:00:00,0.0123153230546431
1980-01-21 00:00:00,0.0121009500431309
1980-01-22 00:00:00,0.0118954706653381
1980-01-23 00:00:00,0.0116983431586104
1980-01-24 00:00:00,0.0115090660978407
1980-01-25 00:00:00,0.011327176340827
1980-01-26 00:00:00,0.0111522463893406
1980-01-27 00:00:00,0.0109838815255782
1980-01-28 00:00:00,0.0108217168702885
1980-01-29 00:00:00,0.0106654140440274
1980-01-30 00:00:00,0.0105146585670972
1980-01-31 00:00:00,0.0103691582115459
1980-02-01 00:00:00,0.0102286411089089
1980-02-02 00:00:00,0.0100928538821156
1980-02-03 00:00:00,0.0099615600308422
1980-02-04 00:00:00,0.00983453866128092
1980-02-05 00:00:00,0.00971158317614466
1980-02-06 00:00:00,0.0095925001396237
1980-02-07 00:00:00,0.00947710824412845
1980-02-08 00:00:00,0.00936523737454447
1980-02-09 00:00:00,0.00925672774926075
1980-02-10 00:00:00,0.0091514291528324
1980-02-11 00:00:00,0.00904920022878515
1980-02-12 00:00:00,0.00894990783314736
1980-02-13 00:00:00,0.0088534264470981
1980-02-14 00:00:00,0.00875963763595274
1980-02-15 00:00:00,0.00866842955698255
1980-02-16 00:00:00,0.00857969650587949
1980-02-17 00:00:00,0.00849333850060125
1980-02-18 00:00:00,0.00840926089863056
1980-02-19 00:00:00,0.00832737404448999
1980-02-20 00:00:00,0.00824759294487735
1980-02-21 00:00:00,0.00816983696885386
1980-02-22 00:00:00,0.00809402957093229
1980-02-23 00:00:00,0.00802009803504196
1980-02-24 00:00:00,0.00794797323749147
1980-02-25 00:00:00,0.00787758942733803
1980-02-26 00:00:00,0.00780888402270071
1980-02-27 00:00:00,0.00774179742166916
1980-02-28 00:00:00,0.00767627282660668
1980-02-29 00:00:00,0.00761225608075297
1980-03-01 00:00:00,0.00754969551613147
1980-03-02 00:00:00,0.00748854181185988
1980-03-03 00:00:00,0.00742874786204216
1980-03-04 00:00:00,0.00737026865249358
1980-03-05 00:00:00,0.00731306114561913
1980-03-06 00:00:00,0.00725708417281978
1980-03-07 00:00:00,0.00720229833386072
1980-03-08 00:00:00,0.00714866590267962
1980-03-09 00:00:00,0.00709615073915978
1980-03-10 00:00:00,0.00704471820643101
1980-03-11 00:00:00,0.00699433509329993
1980-03-12 00:00:00,0.00694496954143918
1980-03-13 00:00:00,0.00689659097700039
1980-03-14 00:00:00,0.00684917004634006
1980-03-15 00:00:00,0.00680267855557144
1980-03-16 00:00:00,0.00675708941367973
1980-03-17 00:00:00,0.00671237657895776
1980-03-18 00:00:00,0.0066685150085383
1980-03-19 00:00:00,0.00662548061081477
1980-03-20 00:00:00,0.00658325020056158
1980-03-21 00:00:00,0.00654180145657302
1980-03-22 00:00:00,0.0065011128816627
1980-03-23 00:00:00,0.00646116376486511
1980-03-24 00:00:00,0.00642193414570443
1980-03-25 00:00:00,0.00638340478039664
1980-03-26 00:00:00,0.00634555710986436
1980-03-27 00:00:00,0.00630837322945308
1980-03-28 00:00:00,0.00627183586024312
1980-03-29 00:00:00,0.00623592832185932
1980-03-30 00:00:00,0.0062006345066897
1980-03-31 00:00:00,0.00616593885542706
1980-04-01 00:00:00,0.00613182633385583
1980-04-02 00:00:00,0.0060982824108095
1980-04-03 00:00:00,0.00606529303723259
1980-04-04 00:00:00,0.00603284462627998
1980-04-05 00:00:00,0.00600092403439745
1980-04-06 00:00:00,0.0059695185433236
1980-04-07 00:00:00,0.0059386158429657
1980-04-08 00:00:00,0.0059082040150954
1980-04-09 00:00:00,0.0058782715178225
1980-04-10 00:00:00,0.00584880717080318
1980-04-11 00:00:00,0.00581980014113981
1980-04-12 00:00:00,0.00579123992993879
1980-04-13 00:00:00,0.00576311635948772
1980-04-14 00:00:00,0.00574176865210336
1980-04-15 00:00:00,0.00573116157843651
1980-04-16 00:00:00,0.00788130522013879
1980-04-17 00:00:00,0.0147058806125975
1980-04-18 00:00:00,0.0138567449703236
1980-04-19 00:00:00,0.01220018828055
1980-04-20 00:00:00,0.0190638702449414
1980-04-21 00:00:00,0.0334539782100377
1980-04-22 00:00:00,0.0393099707928216
1980-04-23 00:00:00,0.0420359997517166
1980-04-24 00:00:00,0.0367420146918791
1980-04-25 00:00:00,0.0331462706587241
1980-04-26 00:00:00,0.031288361161461
1980-04-27 00:00:00,0.0296388579091288
1980-04-28 00:00:00,0.0281620354587292
1980-04-29 00:00:00,0.0268347611171759
1980-04-30 00:00:00,0.0256367286782145
1980-05-01 00:00:00,0.024546361542474
1980-05-02 00:00:00,0.0235504668193255
1980-05-03 00:00:00,0.0226377665461242
