Date,Pptn,Temp,Wind_speed,PET,Q,colour_lake,Rain_day,Pptn_intense,Wind_under_Q0.2,Wind_under_Q0.4,Wind_over_Q0.6,Wind_over_Q0.8,Pptn_lag1,Temp_lag1,Wind_speed_lag1,PET_lag1,Q_lag1,colour_lake_lag1,Rain_day_lag1,Pptn_intense_lag1,Wind_under_Q0.2_lag1,Wind_under_Q0.4_lag1,Wind_over_Q0.6_lag1,Wind_over_Q0.8_lag1,Temp_subzero_lag1,Pptn_winterSum,Rain_day_winterSum,Pptn_intense_winterSum,PET_winterSum,Q_winterSum,Temp_subzero_winterSum,Wind_under_Q0.2_winterSum,Wind_under_Q0.4_winterSum,Wind_over_Q0.6_winterSum,Wind_over_Q0.8_winterSum,colour_lake_prevSummer
1995-07-31,210.53463110900003,13.037037544152176,3.608695652173913,312.63684874999996,27334972.800000004,28.333333333333332,72,8,10.0,27.0,42.0,16.0,211.71560748299999,1.1020691023258424,3.948314606741574,37.936738342,74973081.60000001,,83.0,7.0,12.0,23.0,45.0,20.0,27.0,499.36481151099986,165,19,49.637517715,133702272.0,70.0,45.0,69.0,83.0,46.0,27.125
1995-10-31,228.157027947,11.812380124521736,3.6250000000000004,213.95404810300002,12541564.8,23.333333333333332,80,8,16.0,34.0,40.0,19.0,210.53463110900003,13.037037544152176,3.608695652173913,312.63684874999996,27334972.800000004,28.333333333333332,72.0,8.0,10.0,27.0,42.0,16.0,0.0,499.36481151099986,165,19,49.637517715,133702272.0,70.0,45.0,69.0,83.0,46.0,27.125
1996-07-31,172.12987558600008,11.995010161152175,3.8630434782608716,300.32478682899995,24706339.200000003,20.333333333333332,72,6,6.0,26.0,47.0,15.0,55.62630938800003,-1.824999001411111,2.4744444444444444,35.832780033999995,13723430.4,,66.0,2.0,35.0,52.0,19.0,7.0,61.0,138.12696258100007,148,3,40.992281684,29409523.20000001,134.0,87.0,128.0,28.0,10.0,25.833333333333332
1996-10-31,288.3925703759999,10.988608220793475,3.1858695652173914,207.594112681,26061177.6,15.0,78,16,26.0,45.0,33.0,16.0,172.12987558600008,11.995010161152175,3.8630434782608716,300.32478682899995,24706339.200000003,20.333333333333332,72.0,6.0,6.0,26.0,47.0,15.0,0.0,138.12696258100007,148,3,40.992281684,29409523.20000001,134.0,87.0,128.0,28.0,10.0,25.833333333333332
1997-07-31,180.95761478200004,14.016933814978264,3.3152173913043477,328.693645971,14271983.999999994,20.666666666666668,79,9,9.0,35.0,32.0,12.0,123.03158462099998,1.9977757548651691,4.4359550561797745,46.070583935,26837049.599999983,,76.0,6.0,9.0,19.0,53.0,33.0,20.0,309.323854261,159,14,53.31654908,81941155.19999999,81.0,49.0,73.0,79.0,46.0,17.666666666666664
1997-10-31,236.68424849900006,11.473125776152175,3.1478260869565196,214.52755789600005,12581135.999999998,17.333333333333332,82,12,21.0,43.0,28.0,11.0,180.95761478200004,14.016933814978264,3.3152173913043477,328.693645971,14271983.999999994,20.666666666666668,79.0,9.0,9.0,35.0,32.0,12.0,0.0,309.323854261,159,14,53.31654908,81941155.19999999,81.0,49.0,73.0,79.0,46.0,17.666666666666664
1999-01-31,230.157513925,-1.8769791998478258,3.1586956521739133,3.3889708419999995,55869782.40000001,54.5,84,10,30.0,52.0,30.0,21.0,316.70589340199996,9.789670545304348,3.28695652173913,193.943285818,36015235.2,,86.0,14.0,9.0,37.0,32.0,10.0,0.0,493.0635611089999,158,21,48.016149227,130238150.40000004,91.0,54.0,96.0,57.0,39.0,
1999-04-30,262.90604718399993,0.8891215386516853,3.2022471910112347,44.627178385,74368368.00000001,68.38461538461539,74,11,24.0,44.0,27.0,18.0,230.157513925,-1.8769791998478258,3.1586956521739133,3.3889708419999995,55869782.40000001,54.5,84.0,10.0,30.0,52.0,30.0,21.0,56.0,493.0635611089999,158,21,48.016149227,130238150.40000004,91.0,54.0,96.0,57.0,39.0,
1999-07-31,291.151700398,12.743668900402174,4.009782608695653,305.2680028050001,34172928.0,51.69230769230769,68,14,7.0,19.0,48.0,24.0,262.90604718399993,0.8891215386516853,3.2022471910112347,44.627178385,74368368.00000001,68.38461538461539,74.0,11.0,24.0,44.0,27.0,18.0,35.0,493.0635611089999,158,21,48.016149227,130238150.40000004,91.0,54.0,96.0,57.0,39.0,
1999-10-31,334.1675822780001,11.182752403336956,3.052173913043477,210.27932942600006,39310272.000000015,49.15384615384615,73,14,24.0,44.0,26.0,13.0,291.151700398,12.743668900402174,4.009782608695653,305.2680028050001,34172928.0,51.69230769230769,68.0,14.0,7.0,19.0,48.0,24.0,0.0,493.0635611089999,158,21,48.016149227,130238150.40000004,91.0,54.0,96.0,57.0,39.0,
2000-01-31,243.74215556199997,-0.22365558482608694,4.070652173913042,16.224987871999996,53782358.39999999,63.857142857142854,76,9,22.0,32.0,43.0,29.0,334.1675822780001,11.182752403336956,3.052173913043477,210.27932942600006,39310272.000000015,49.15384615384615,73.0,14.0,24.0,44.0,26.0,13.0,0.0,432.80251718799997,144,15,70.08122788799999,97162329.6,74.0,36.0,72.0,76.0,45.0,50.42307692307692
2000-04-30,189.060361626,1.977291150777778,3.528888888888889,53.856240015999994,43379971.199999996,63.75,68,6,14.0,40.0,33.0,16.0,243.74215556199997,-0.22365558482608694,4.070652173913042,16.224987871999996,53782358.39999999,63.857142857142854,76.0,9.0,22.0,32.0,43.0,29.0,43.0,432.80251718799997,144,15,70.08122788799999,97162329.6,74.0,36.0,72.0,76.0,45.0,50.42307692307692
2000-07-31,248.36199442299994,13.13161708809783,3.8445652173913043,310.5518218579999,16876684.799999986,49.15384615384615,79,10,2.0,25.0,42.0,20.0,189.060361626,1.977291150777778,3.528888888888889,53.856240015999994,43379971.199999996,63.75,68.0,6.0,14.0,40.0,33.0,16.0,31.0,432.80251718799997,144,15,70.08122788799999,97162329.6,74.0,36.0,72.0,76.0,45.0,50.42307692307692
2000-10-31,384.43468243500007,10.939770848141304,3.3782608695652177,199.226596402,43785446.4,35.416666666666664,86,13,14.0,37.0,33.0,15.0,248.36199442299994,13.13161708809783,3.8445652173913043,310.5518218579999,16876684.799999986,49.15384615384615,79.0,10.0,2.0,25.0,42.0,20.0,0.0,432.80251718799997,144,15,70.08122788799999,97162329.6,74.0,36.0,72.0,76.0,45.0,50.42307692307692
2001-01-31,559.2170627550001,0.7107190510652176,2.8032608695652157,25.104560795999994,142852550.40000007,82.53846153846153,83,29,35.0,56.0,23.0,18.0,384.43468243500007,10.939770848141304,3.3782608695652177,199.226596402,43785446.4,35.416666666666664,86.0,13.0,14.0,37.0,33.0,15.0,0.0,757.5440900490003,147,39,58.13031202299998,199812355.20000008,75.0,59.0,99.0,56.0,37.0,42.28525641025641
2001-04-30,198.32702729400006,-1.6197765523258425,3.2752808988764044,33.025751226999986,56959804.800000004,90.6923076923077,64,10,24.0,43.0,33.0,19.0,559.2170627550001,0.7107190510652176,2.8032608695652157,25.104560795999994,142852550.40000007,82.53846153846153,83.0,29.0,35.0,56.0,23.0,18.0,35.0,757.5440900490003,147,39,58.13031202299998,199812355.20000008,75.0,59.0,99.0,56.0,37.0,42.28525641025641
2001-07-31,185.76768162199994,13.781627430967394,3.9467391304347834,321.798078235,18642441.60000001,73.3076923076923,54,8,5.0,16.0,51.0,19.0,198.32702729400006,-1.6197765523258425,3.2752808988764044,33.025751226999986,56959804.800000004,90.6923076923077,64.0,10.0,24.0,43.0,33.0,19.0,40.0,757.5440900490003,147,39,58.13031202299998,199812355.20000008,75.0,59.0,99.0,56.0,37.0,42.28525641025641
2001-10-31,346.720759279,11.357762359641304,3.3815217391304344,206.7033081370001,35095939.2,63.53846153846154,86,14,20.0,38.0,31.0,15.0,185.76768162199994,13.781627430967394,3.9467391304347834,321.798078235,18642441.60000001,73.3076923076923,54.0,8.0,5.0,16.0,51.0,19.0,0.0,757.5440900490003,147,39,58.13031202299998,199812355.20000008,75.0,59.0,99.0,56.0,37.0,42.28525641025641
2002-01-31,162.626162644,-1.9438489577065219,3.165217391304349,12.662589376,28781308.8,65.15384615384616,81,6,29.0,45.0,31.0,18.0,346.720759279,11.357762359641304,3.3815217391304344,206.7033081370001,35095939.2,63.53846153846154,86.0,14.0,20.0,38.0,31.0,15.0,0.0,321.1940546520001,159,12,70.01341522199999,71312572.8,80.0,42.0,74.0,74.0,39.0,68.42307692307692
2002-04-30,158.56789200800006,2.482315082348314,3.771910112359551,57.35082584599999,42531264.0,69.38461538461539,78,6,13.0,29.0,43.0,21.0,162.626162644,-1.9438489577065219,3.165217391304349,12.662589376,28781308.8,65.15384615384616,81.0,6.0,29.0,45.0,31.0,18.0,57.0,321.1940546520001,159,12,70.01341522199999,71312572.8,80.0,42.0,74.0,74.0,39.0,68.42307692307692
2002-07-31,320.827473462,14.581400571119566,3.6576086956521734,337.0120872199999,29636236.8,59.69230769230769,76,15,8.0,27.0,45.0,17.0,158.56789200800006,2.482315082348314,3.771910112359551,57.35082584599999,42531264.0,69.38461538461539,78.0,6.0,13.0,29.0,43.0,21.0,23.0,321.1940546520001,159,12,70.01341522199999,71312572.8,80.0,42.0,74.0,74.0,39.0,68.42307692307692
2002-10-31,212.98631914400005,11.002360451880435,2.856521739130435,205.852987918,19742486.400000002,49.46153846153846,70,8,29.0,57.0,22.0,11.0,320.827473462,14.581400571119566,3.6576086956521734,337.0120872199999,29636236.8,59.69230769230769,76.0,15.0,8.0,27.0,45.0,17.0,0.0,321.1940546520001,159,12,70.01341522199999,71312572.8,80.0,42.0,74.0,74.0,39.0,68.42307692307692
2003-01-31,200.67215716000007,-4.78919428402174,3.0478260869565217,1.854946466,28037145.6,48.7,73,11,32.0,47.0,32.0,16.0,212.98631914400005,11.002360451880435,2.856521739130435,205.852987918,19742486.400000002,49.46153846153846,70.0,8.0,29.0,57.0,22.0,11.0,5.0,359.263065933,124,16,44.670771558,63703411.2,108.0,59.0,94.0,62.0,33.0,54.57692307692308
2003-04-30,158.59090877299997,0.6082855068426959,3.248314606741574,42.815825092,35666265.6,57.0,51,5,27.0,47.0,30.0,17.0,200.67215716000007,-4.78919428402174,3.0478260869565217,1.854946466,28037145.6,48.7,73.0,11.0,32.0,47.0,32.0,16.0,72.0,359.263065933,124,16,44.670771558,63703411.2,108.0,59.0,94.0,62.0,33.0,54.57692307692308
2003-07-31,272.53285883199993,14.12535460952174,3.610869565217391,331.20313885999997,24781507.200000003,48.0,82,9,6.0,25.0,39.0,15.0,158.59090877299997,0.6082855068426959,3.248314606741574,42.815825092,35666265.6,57.0,51.0,5.0,27.0,47.0,30.0,17.0,36.0,359.263065933,124,16,44.670771558,63703411.2,108.0,59.0,94.0,62.0,33.0,54.57692307692308
2003-10-31,129.30380471,10.078809885250006,3.3760869565217377,197.597404129,2996092.800000001,37.75,70,4,16.0,35.0,34.0,13.0,272.53285883199993,14.12535460952174,3.610869565217391,331.20313885999997,24781507.200000003,48.0,82.0,9.0,6.0,25.0,39.0,15.0,0.0,359.263065933,124,16,44.670771558,63703411.2,108.0,59.0,94.0,62.0,33.0,54.57692307692308
2004-01-31,268.30916596899993,-0.5131940487717394,3.043548387096775,13.16739586,31818441.59999999,32.0,84,9,23.0,32.0,19.0,11.0,129.30380471,10.078809885250006,3.3760869565217377,197.597404129,2996092.800000001,37.75,70.0,4.0,16.0,35.0,34.0,13.0,9.0,417.5423002089999,150,15,67.42171412399999,68356137.6,80.0,42.0,69.0,43.0,19.0,42.875
2004-04-30,149.23313424,1.4207986264333334,3.0648648648648655,54.25431826399999,36537696.00000001,42.666666666666664,66,6,19.0,37.0,24.0,8.0,268.30916596899993,-0.5131940487717394,3.043548387096775,13.16739586,31818441.59999999,32.0,84.0,9.0,23.0,32.0,19.0,11.0,44.0,417.5423002089999,150,15,67.42171412399999,68356137.6,80.0,42.0,69.0,43.0,19.0,42.875
2004-07-31,191.0656472809999,13.315869566652175,3.6800000000000006,317.33916428,11785564.799999995,38.666666666666664,71,6,9.0,20.0,40.0,12.0,149.23313424,1.4207986264333334,3.0648648648648655,54.25431826399999,36537696.00000001,42.666666666666664,66.0,6.0,19.0,37.0,24.0,8.0,36.0,417.5423002089999,150,15,67.42171412399999,68356137.6,80.0,42.0,69.0,43.0,19.0,42.875
