date,obs,ERA5,SEAS5_1,SEAS5_2,SEAS5_3,SEAS5_4,SEAS5_5,SEAS5_6,SEAS5_7,SEAS5_8,SEAS5_9,SEAS5_10,SEAS5_11,SEAS5_12,SEAS5_13,SEAS5_14,SEAS5_15,SEAS5_16,SEAS5_17,SEAS5_18,SEAS5_19,SEAS5_20,SEAS5_21,SEAS5_22,SEAS5_23,SEAS5_24,SEAS5_25
1994-01-30,NA,91.5552,80.1675,78.586,83.9638,95.8775,68.2767,84.2428,72.3963,90.1623,81.0248,90.7092,80.9406,80.6865,66.23,81.5951,88.6448,77.7914,70.8221,78.784,81.335,85.675,80.4864,79.6846,73.5504,81.4059,82.1493
1994-01-31,NA,92.3907,83.7973,78.6802,72.8946,86.6519,80.8564,93.2826,66.6815,87.9919,75.0045,82.1794,84.9404,79.2898,66.3979,85.9108,86.3141,83.2617,75.0016,78.1053,86.1074,70.0382,71.9209,73.9091,79.6987,77.2395,82.0013
1994-02-01,NA,90.0198,87.8017,83.6073,77.0582,56.882,73.8114,94.3975,78.3489,88.4108,70.6837,74.0888,87.9371,86.7157,74.5607,87.7878,81.8954,71.871,92.0095,84.0195,86.1239,67.617,82.5356,59.3999,82.7406,80.0074,80.7876
1994-02-02,NA,84.6657,75.9834,77.8748,78.4769,59.1339,79.4604,91.9494,72.9782,81.5357,70.9903,77.9808,72.1903,83.9299,75.3095,79.4016,91.1463,52.5011,70.1211,79.1679,88.7313,73.0857,85.44,56.842,77.0993,78.0549,82.0179
1994-02-03,NA,89.2908,81.3339,76.0131,78.9507,66.7124,79.4276,86.6183,69.8501,72.8209,78.539,77.785,72.5392,56.0532,71.9507,80.2849,87.1109,61.1279,72.3634,76.5726,83.9806,75.9884,85.9923,68.8235,80.5951,84.3822,85.7705
1994-02-04,NA,84.383,84.8847,87.4023,71.7258,66.2224,83.8727,87.1617,78.618,89.6166,84.4796,77.3612,79.774,48.2175,80.0121,80.7854,73.9612,57.2784,67.5558,78.5974,89.0888,81.2301,77.091,58.5386,81.82,86.1231,83.6114
1994-02-05,NA,84.3023,84.8299,83.5572,74.0623,65.3434,76.7185,81.2263,68.4543,82.0682,90.9922,83.3954,85.1874,62.4101,81.03,86.1373,76.7097,78.5295,70.8821,79.3775,68.9247,89.9914,72.219,54.173,81.3778,86.7369,66.5666
1994-02-06,NA,80.3778,82.7667,81.421,72.3551,76.3615,70.1591,72.3576,73.0233,77.3873,85.7227,87.9836,77.2494,51.4033,90.1296,90.6302,84.8838,78.1319,78.2486,83.6549,69.4057,80.0843,73.7446,71.624,84.6538,91.4119,71.6077
1994-02-07,NA,80.1001,80.0424,70.5462,92.6087,73.6278,64.2144,82.2571,73.7169,63.4132,88.6504,84.9625,84.6544,57.3067,88.8585,81.7221,74.7125,77.9835,80.867,93.2385,83.2429,77.6651,71.7182,81.6067,79.1501,87.5982,73.8254
1994-02-08,NA,76.9656,82.6242,78.4826,84.903,75.7461,63.044,84.8485,73.3295,65.8256,88.948,87.9131,84.3621,64.452,84.1442,67.0619,74.9814,74.7798,78.2317,87.9881,76.9261,81.8095,73.8544,76.4199,87.7922,84.916,69.8666
1994-02-09,NA,82.5268,86.3682,85.7594,79.2487,80.5594,73.0016,85.6883,74.3062,79.0996,92.2602,85.3357,77.9136,64.4813,78.7119,61.696,86.1099,85.8755,79.7703,81.0035,75.9418,88.8273,61.1743,78.2467,72.2091,81.0201,65.1904
1994-02-10,NA,84.5998,88.1359,83.6668,85.5871,74.2443,69.1151,82.5303,71.1112,72.2293,92.2077,84.7571,77.6286,80.7043,82.9127,68.3263,75.4065,86.9338,78.5404,76.2159,72.0333,81.7094,65.4942,77.7513,79.1157,85.0539,73.3097
1994-02-11,NA,81.6169,78.9474,69.7076,82.011,74.1128,80.4711,73.6217,56.7941,73.8124,88.6303,75.5135,78.6801,80.7068,85.9218,72.5714,77.3399,87.5863,76.5318,81.7287,69.1061,75.8898,74.4164,85.7031,86.1703,67.0962,80.1648
1994-02-12,NA,92.2218,69.0281,56.1809,87.7473,75.2642,79.3324,90.8913,67.9647,85.5265,90.4413,79.4102,78.6444,75.7823,65.8114,68.9328,74.1385,91.8628,74.5614,78.5784,67.7439,78.3286,80.6348,74.9912,87.5357,76.8176,77.2045
1994-02-13,NA,88.1483,73.9264,64.0136,83.9946,82.7234,77.5856,88.5668,75.8845,90.2934,86.7783,81.9932,80.9565,72.9635,56.681,65.5965,78.4141,89.2434,80.0666,80.4665,65.2024,75.3597,79.8937,73.8343,88.6094,76.4397,65.3669
1994-02-14,NA,85.9428,81.3697,67.1775,81.812,72.9712,69.7884,86.1782,81.8366,79.7017,91.1869,91.3761,82.2447,77.6763,66.2921,84.5548,79.255,91.0844,81.6289,66.6547,69.9199,77.9706,74.5142,79.3235,82.9584,71.9979,70.7984
1994-02-15,NA,85.1336,78.8491,64.578,81.5407,80.9895,69.7481,86.7255,79.7625,77.5056,92.9561,83.3675,73.9694,75.4219,77.1141,86.9323,87.1213,88.2221,83.5619,65.4927,77.3484,80.3482,67.2777,82.5883,79.5585,74.4511,71.6713
1994-02-16,NA,91.9566,70.4645,81.7729,77.3023,80.0814,67.604,84.0524,77.4345,74.0455,84.092,80.5796,77.4527,67.5181,69.8066,83.3496,83.9922,85.9022,88.3593,70.1593,81.6492,84.4959,70.6114,82.7985,86.2931,77.94,82.9426
1994-02-17,NA,80.4387,66.5226,82.9666,78.4398,70.3916,70.4804,83.5326,81.0502,87.9449,80.231,84.1419,73.569,81.483,73.2552,72.0487,85.5621,84.9551,90.8837,68.5934,79.0384,65.6134,68.9657,79.2437,86.9214,68.3491,82.3337
1994-02-18,NA,85.6721,75.9199,76.885,76.4027,75.8837,63.8301,82.8264,83.7032,82.2718,81.572,76.6964,66.3665,61.1126,80.6537,77.9528,86.0517,85.2809,80.2459,79.2421,71.4778,71.6459,63.0979,69.2099,84.7729,82.3504,75.3686
1994-02-19,NA,64.7381,80.3863,60.9432,73.6208,69.5125,62.7474,67.9832,83.2919,75.2248,83.8368,76.0919,72.4381,70.6406,77.3488,63.1711,57.3062,83.0895,79.2815,78.5032,79.7428,75.6713,71.7478,71.9346,83.9461,84.1382,72.0657
1994-02-20,NA,64.9324,63.0858,69.5876,81.3794,86.1132,74.437,54.7841,75.5991,84.1523,83.0345,76.4414,80.3199,84.7294,85.1902,68.4359,71.6126,82.2226,79.2103,91.4605,68.2952,71.4487,69.2442,85.0404,93.3708,86.0822,79.36
1994-02-21,NA,69.0863,75.4294,74.7934,80.3386,81.475,78.2294,79.5478,81.547,90.6316,82.515,73.655,69.3653,78.5586,88.7153,75.2292,75.3329,74.0905,87.4727,87.1098,89.7646,70.8144,70.9784,87.5819,89.8366,85.5333,82.5979
1994-02-22,NA,79.3931,81.8516,64.8908,80.5768,72.6429,84.0572,63.765,91.8051,89.4561,78.8028,82.227,66.5772,83.2001,84.9503,72.4758,86.1399,76.4826,84.4094,91.5045,83.3116,73.829,80.7554,83.1959,88.0463,84.7495,88.8512
1994-02-23,NA,75.4919,84.1716,55.6142,77.6021,64.4997,85.822,53.3509,80.8373,91.5731,70.0935,89.5904,66.5421,78.3975,72.5673,74.7142,80.9158,77.68,84.3436,84.1125,80.1694,68.8575,83.3284,81.8295,89.3977,90.6671,72.8714
1994-02-24,NA,70.3659,58.6875,69.3692,75.0094,65.6892,84.2049,74.1504,76.004,87.1971,67.225,93.8979,69.753,79.3052,70.3747,72.4334,80.6499,79.9736,88.1523,84.4461,85.2266,47.8606,81.1163,76.6622,85.4937,83.8703,75.3737
1994-02-25,NA,71.6926,47.9098,77.8089,69.6233,83.1976,80.1229,67.637,79.2791,81.9864,76.8371,94.8355,69.5127,74.4345,72.4834,65.8321,81.4869,75.7529,72.4362,72.7669,81.1019,54.6498,85.7671,82.0029,82.0395,79.8709,77.6051
1994-02-26,NA,72.2615,66.7027,81.9828,59.3732,85.1744,85.794,89.0775,84.8007,87.6828,72.199,87.0035,74.7701,69.6726,82.7176,55.9371,85.5824,54.5003,81.598,62.6854,81.2938,62.5877,86.3134,87.2696,81.6267,71.9988,83.9963
1994-02-27,NA,78.8041,68.4134,77.0645,66.0347,81.0743,80.3182,59.467,79.981,80.5481,73.409,80.4067,83.6908,66.759,77.5917,70.5794,86.2227,60.9641,70.704,66.7401,91.6897,69.3847,93.5926,81.7075,81.2986,76.1184,68.3282
1994-02-28,NA,88.5983,78.4872,75.4404,74.956,92.2125,79.1063,56.8841,87.6011,74.9487,73.0598,81.7918,92.59,62.6922,64.7836,70.2038,85.0433,73.8262,76.1635,67.6467,85.7855,63.7274,72.2221,74.3358,73.4258,84.1457,59.1629
1994-03-01,NA,84.9216,86.8015,83.1031,80.1057,78.7117,65.6751,71.9833,72.885,80.9074,85.7844,79.8408,83.4083,69.6424,60.379,72.388,75.4261,78.7954,83.2457,89.5195,60.3026,86.2611,65.5252,66.5931,84.7226,71.6874,78.427
1994-03-02,NA,84.0033,84.4673,83.3968,94.3678,76.1023,77.7772,73.8039,64.7403,77.8228,78.7979,60.5911,89.9511,74.0624,68.1424,71.5127,68.9576,78.9244,82.6757,82.462,68.2921,83.5852,67.8202,69.0649,94.0095,77.1407,87.2131
1994-03-03,NA,72.5831,85.4923,82.5125,88.3719,73.0055,78.1786,74.3571,74.2455,86.0771,84.4889,60.339,92.2916,65.5584,67.0764,74.883,71.5056,82.675,90.6031,80.9081,75.4677,83.9107,57.6048,77.1345,95.3524,82.6662,69.3304
1994-03-04,NA,70.5547,84.0642,78.0395,88.4066,76.7651,77.927,76.8042,78.1578,85.2013,75.9761,81.1525,82.0172,56.6218,72.4175,72.1569,73.0203,63.2612,87.0389,79.5762,79.4962,76.7715,72.6934,80.487,85.4501,77.9586,49.6032
1994-03-05,NA,84.6511,82.3221,79.806,85.8245,75.7186,71.635,75.1797,82.8845,65.8122,76.373,73.4949,82.4318,67.0154,82.2232,73.5183,71.13,46.6106,84.2446,81.2935,77.9259,87.9331,54.0055,83.4208,86.3772,75.9359,68.4572
1994-03-06,NA,82.4869,80.3548,79.2261,82.3081,71.4962,76.9359,80.0263,74.388,54.8542,84.5677,74.9783,93.8973,79.1244,78.9579,73.5408,72.0525,61.1416,80.9198,77.8523,81.0139,77.0156,61.958,81.2182,82.7663,64.5127,70.9234
1994-03-07,NA,78.6254,77.2854,83.0398,93.2991,78.8265,82.138,72.8359,70.9976,56.0319,77.3342,59.5205,76.2277,83.6675,73.5079,55.9353,65.0153,73.1455,85.031,81.5257,80.8188,76.642,67.3666,76.974,86.6885,63.0408,61.8621
1994-03-08,NA,72.0601,73.6846,83.7687,87.9281,83.5889,81.0337,56.7934,70.8667,69.5084,70.4243,48.7906,78.0823,78.9874,75.9454,61.9174,77.8011,76.5257,83.3421,75.9499,84.2653,80.1281,79.1949,75.684,82.5973,78.1665,51.1997
