date,obs,ERA5,SEAS5_1,SEAS5_2,SEAS5_3,SEAS5_4,SEAS5_5,SEAS5_6,SEAS5_7,SEAS5_8,SEAS5_9,SEAS5_10,SEAS5_11,SEAS5_12,SEAS5_13,SEAS5_14,SEAS5_15,SEAS5_16,SEAS5_17,SEAS5_18,SEAS5_19,SEAS5_20,SEAS5_21,SEAS5_22,SEAS5_23,SEAS5_24,SEAS5_25
1994-01-02,NA,1.7505,1.3745,0.4005,0.2045,1.2432,0.3885,0.5125,0.6232,0.7759,1.0222,0.2292,0.6757,0.5189,1.5427,0.6771,0.3254,0.3956,2.2495,3.9329,2.3595,1.4963,0.5938,0.5328,1.5512,3.1085,0.6756
1994-01-03,NA,3.3634,0.5308,0.3221,0.2255,1.3634,2.3725,0.4622,1.4827,0.9052,0.648,0.3105,0.2809,0.4452,0.4068,0.8592,1.2644,0.7685,2.5746,2.94,1.9955,0.5587,0.9201,0.5856,0.8576,0.4391,1.6747
1994-01-04,NA,0.5673,0.7024,0.3647,1.6184,0.3029,0.6755,0.3307,1.5847,1.0482,0.5486,0.4927,0.2444,0.3077,0.9312,0.3446,0.5292,0.5233,0.8817,1.0325,1.5331,0.7654,0.846,0.2621,0.8281,0.6694,0.7325
1994-01-05,NA,0.7368,0.6044,0.7827,0.9329,0.183,1.2861,1.6924,0.5123,1.7699,1.108,1.5404,1.0351,0.6326,2.3164,0.4073,3.042,0.266,0.3965,1.0986,2.1703,0.3759,3.0905,1.2848,1.5321,0.5608,0.5059
1994-01-06,NA,0.7093,0.5907,0.4693,1.9833,0.1613,0.3789,0.3992,0.8236,0.462,2.1105,0.622,0.6401,0.4042,1.6164,0.5858,1.762,0.1847,0.5858,0.7245,0.458,1.887,0.4672,1.204,1.4129,1.1894,1.9646
1994-01-07,NA,0.1672,0.5306,0.6952,5.1932,2.3747,0.5873,0.8852,0.5799,0.5276,1.7897,1.017,0.5041,0.6322,1.0367,0.2125,0.9545,0.7077,0.6683,1.7478,1.2439,3.6295,0.6775,0.9149,0.7416,0.6012,0.6675
1994-01-08,NA,1.974,1.0452,0.4273,2.1625,0.5626,1.9574,1.0353,0.8977,1.9617,1.9806,2.6583,1.5735,0.7707,0.5673,0.4291,1.0345,1.019,0.4322,1.9893,0.8349,3.3599,1.4662,0.6479,0.6675,0.14,0.882
1994-01-09,NA,1.0642,0.6258,0.6288,1.1189,1.9747,0.4958,1.6261,1.9807,1.8189,2.5405,3.7266,0.7564,1.2672,0.5723,0.9941,2.2595,1.6915,0.3531,0.9924,0.6558,0.3199,0.7187,0.5009,0.792,0.2885,0.0616
1994-01-10,NA,0.6548,0.8162,0.6525,3.2999,3.2617,0.6068,1.0415,0.6658,1.4974,2.197,2.7,1.1706,0.4675,0.7577,0.4051,1.1224,1.6815,0.3642,0.9167,0.973,1.6604,0.8777,0.5925,0.421,0.3836,1.4135
1994-01-11,NA,0.4951,1.059,0.4731,2.5789,2.8219,0.3446,0.8961,0.4158,0.4496,0.6236,1.867,0.8415,1.3022,0.4306,0.8908,2.4432,1.903,0.6347,0.8564,0.4272,3.1215,0.5324,2.3042,0.4841,0.3369,0.288
1994-01-12,NA,0.3724,1.5721,0.6108,1.5402,0.6212,1.0226,0.4165,1.517,0.4209,0.5176,0.5669,0.3237,0.3706,0.3489,2.4091,2.4637,2.0296,0.6788,1.0786,0.3628,3.9875,0.5382,4.1923,0.7399,0.4895,0.5984
1994-01-13,NA,1.3931,1.6554,0.7707,0.5379,0.4885,0.8588,0.5124,0.8846,0.4738,0.6207,0.5242,0.9183,0.6263,0.3729,2.8054,2.9244,0.542,0.9368,0.502,0.397,3.0413,0.4736,3.0192,0.762,0.4839,0.474
1994-01-14,NA,1.3318,2.3252,0.9408,1.3412,0.2666,0.2891,1.8614,1.0789,0.7736,0.3008,1.5259,0.6393,1.9172,0.7792,0.6943,2.1311,0.75,0.9595,1.3689,0.4988,3.4594,0.7567,0.7922,1.0078,0.7405,1.4517
1994-01-15,NA,0.8907,0.7607,1.6675,0.5454,0.7049,0.4131,0.675,1.8699,0.6955,0.6648,1.8823,0.1771,2.7164,0.8935,1.5847,2.3109,0.5069,0.6303,3.0337,1.005,3.1585,0.7941,0.3428,2.1553,2.8459,2.4207
1994-01-16,NA,2.4889,1.0182,1.9044,1.4793,0.8177,0.4628,0.2272,0.9592,0.8014,0.4175,2.4278,1.7577,3.3776,1.1156,1.2062,3.5383,0.3987,0.4376,3.1287,0.3893,1.1146,0.8301,0.4751,3.625,2.9608,1.4456
1994-01-17,NA,0.4419,0.6828,1.3387,0.9936,0.4932,0.8358,0.7654,1.6066,0.8046,0.6582,0.8908,2.0546,0.4408,0.3826,2.7459,2.0175,0.4887,1.0845,0.6001,0.9878,3.3837,3.1275,0.0775,2.1969,2.0935,1.4375
1994-01-18,NA,0.841,0.9809,0.7569,0.6907,0.3192,1.9273,0.5827,0.6856,0.7051,0.309,1.8374,1.1511,1.0243,0.5119,0.9465,0.604,0.6588,1.5877,1.7075,0.4278,3.174,3.466,0.8615,2.2026,0.6131,1.3096
1994-01-19,NA,1.1346,1.4562,0.5238,1.2435,1.0537,0.8836,2.7333,0.419,0.8088,0.6889,1.1502,1.0889,0.781,0.708,1.3248,1.5234,0.5646,1.0279,0.6251,0.4106,0.9897,1.0196,0.658,0.8262,0.7603,0.7246
1994-01-20,NA,0.9525,1.1603,1.5051,0.8319,0.6634,0.4881,0.7331,0.6491,0.409,1.9455,0.6227,0.9069,1.8993,0.5753,0.9316,0.5075,1.0016,1.5505,1.0676,0.5604,1.0372,1.8519,2.7065,0.1562,0.9124,1.2707
1994-01-21,NA,1.6236,0.3422,1.0391,0.3974,0.6016,0.1379,0.4688,0.7342,0.259,0.4471,0.7885,1.563,1.0428,0.364,1.4137,0.9254,0.3,2.4188,1.1325,2.1629,1.0013,0.84,0.2372,2.5598,0.2982,0.8354
1994-01-22,NA,2.1702,0.4969,1.6488,1.6085,2.4841,1.4644,0.4986,1.5283,0.3075,0.1544,0.88,0.7184,0.6053,0.5136,2.4846,0.6023,0.1814,0.6149,2.4209,2.9223,0.8856,0.51,2.2635,2.0401,0.9214,3.2549
1994-01-23,NA,2.5077,0.3203,1.7955,0.5916,2.802,1.4096,0.6714,2.735,0.4193,0.388,2.2093,0.3182,0.6034,0.465,1.4353,0.3821,0.3079,0.887,1.9571,1.5084,0.6704,1.0838,2.838,2.8596,0.2706,0.8632
1994-01-24,NA,1.0914,0.4318,0.4249,1.1124,1.0495,1.0651,0.4851,2.912,1.4277,2.4342,1.2007,0.5269,0.7317,0.3005,0.4063,0.312,1.5203,0.3953,1.0431,1.2748,0.543,1.9893,0.3513,2.4762,0.446,0.3296
1994-01-25,NA,1.4374,0.5382,2.1521,2.778,1.2957,1.4851,0.2928,4.3602,1.8535,3.7503,0.5692,1.0349,0.3468,0.3933,0.4455,0.6863,0.8755,1.2506,2.1531,0.7633,0.5302,1.7931,2.0061,0.7292,1.7375,1.6971
1994-01-26,NA,0.5629,0.8556,0.8079,1.5742,0.1577,0.7534,0.861,1.2393,1.1454,3.2831,0.6978,0.7868,1.1103,0.997,0.3636,0.4623,0.5882,2.771,1.1643,0.6709,1.145,2.2149,0.7056,0.5474,0.9068,0.1238
1994-01-27,NA,1.5255,0.3851,0.9689,2.7243,0.2889,2.4976,0.219,0.7412,0.2885,3.0185,1.0213,0.1802,2.2109,0.5742,0.6144,1.4426,0.2418,2.7636,1.0303,0.179,0.7792,2.058,0.5261,0.7432,1.3496,0.4705
1994-01-28,NA,0.7839,1.4368,1.587,0.7276,0.1335,0.8225,2.6739,0.8963,0.6318,1.8454,1.2195,0.4206,1.706,0.253,1.5938,1.8682,0.654,3.4174,0.4594,0.8153,0.8095,2.2459,0.228,1.1094,3.0706,0.7514
1994-01-29,NA,0.8034,0.3572,0.6109,0.8411,0.7998,1.2162,0.9658,0.552,1.8336,2.3901,1.6682,0.178,0.7441,0.2893,1.9023,2.3576,0.447,0.1578,1.0345,0.802,0.9279,0.0852,0.4789,1.1319,0.9926,0.8458
1994-01-30,NA,0.5191,0.7996,0.4468,0.2509,0.692,0.4943,2.5183,1.9304,0.6226,0.4724,1.2606,0.385,0.982,0.6578,0.7528,0.2457,0.7496,1.9049,1.1503,1.7709,2.0415,1.7324,0.5247,0.6616,0.5399,0.7667
1994-01-31,NA,0.3739,1.2712,0.6478,0.2547,0.7483,0.9766,0.9807,2.7034,0.813,0.9202,1.1287,0.4212,2.4238,0.3224,0.0303,0.0766,0.935,0.811,0.5722,0.5639,1.8351,0.3809,1.7288,0.339,0.5203,0.572
1994-02-01,NA,1.5651,2.422,0.3197,0.7707,1.0025,2.5875,0.9104,0.8646,2.0574,1.8056,1.0171,0.1725,2.4563,0.4697,0.7163,0.7644,3.2107,0.9009,0.4579,1.8717,1.1677,0.5579,3.4177,0.625,1.0251,0.7461
1994-02-02,NA,0.7926,0.5441,0.6897,0.5738,1.1798,0.4754,1.3851,2.7272,0.7083,0.4686,0.3815,0.4708,0.9729,0.3756,0.4172,1.2612,1.7949,3.9167,0.6189,0.487,0.5183,0.4376,1.6785,0.4563,0.7083,0.6074
1994-02-03,NA,1.0109,1.7497,0.1678,0.2964,0.4181,0.4705,0.7966,1.3981,1.81,0.4206,1.9818,0.4425,5.6418,0.64,0.4268,2.5205,0.8387,2.7602,0.565,0.9064,0.4283,0.6017,0.442,2.406,0.7098,0.4395
1994-02-04,NA,1.9438,0.9954,0.9834,0.6934,0.5373,0.8635,0.3358,0.2886,0.3323,0.7173,2.1372,1.108,3.7757,0.5115,1.0738,2.2448,1.0281,1.475,0.667,0.8978,0.4938,1.4674,0.6155,1.8916,0.8395,0.3424
1994-02-05,NA,0.9111,0.2216,0.4245,1.4784,0.4205,1.2972,0.8293,0.7427,1.0142,0.9187,0.3819,2.2916,3.4006,0.4393,0.4638,0.7333,0.4915,0.2773,2.7575,1.8968,0.9924,0.7046,0.1429,1.3601,1.1652,0.77
1994-02-06,NA,1.5444,0.2595,0.9777,3.3439,1.1056,0.6652,1.8864,0.5187,0.8625,0.724,0.8081,2.9059,0.5813,1.0495,0.7307,0.3783,0.5922,0.1827,1.7291,1.5362,0.3282,1.1905,0.5553,0.3486,0.7382,0.5498
1994-02-07,NA,0.6629,0.7697,0.1725,0.2606,2.2652,0.5307,0.5351,1.2786,1.2554,1.4101,0.5359,0.906,0.8846,0.1356,0.9529,1.6982,0.8319,0.6732,1.0007,0.4397,1.0621,1.5977,1.7562,2.4224,0.6226,0.3153
1994-02-08,NA,0.8865,1.3028,0.137,0.4961,0.4195,1.1289,0.1984,0.6478,0.4086,2.04,0.9399,1.7483,0.4036,0.8035,2.932,1.0303,1.1156,0.8667,1.2839,0.7167,0.8957,0.6948,0.5694,0.8363,0.1249,2.1143
1994-02-09,NA,0.4753,1.0531,1.4276,0.9775,0.3867,0.4426,1.3611,1.4404,0.5423,1.5822,2.387,0.9536,1.4336,0.0796,2.6892,2.5548,0.805,0.6516,1.3527,0.3199,0.457,0.387,0.2553,1.7056,0.9926,1.2922
1994-02-10,NA,0.7517,0.3839,2.1132,0.681,1.9109,0.5758,0.4665,2.2778,0.3938,1.7024,0.6856,1.2101,3.4672,0.6935,0.6861,2.9076,0.8213,1.0968,0.2125,1.7821,2.2037,0.7335,0.2296,0.6518,1.0506,1.9294
1994-02-11,NA,0.336,0.5394,1.8264,0.3623,1.352,0.8393,1.1626,2.8838,0.4605,0.5467,0.9687,0.6052,3.6061,0.1032,0.5918,1.4649,1.4151,0.523,1.2427,0.9753,2.0623,2.1752,0.6133,0.8634,2.1284,1.0662
1994-02-12,NA,0.1571,1.4565,2.7075,0.719,0.3836,0.2818,1.7485,0.4389,0.342,0.4252,1.4526,0.8267,3.3066,1.5902,1.7933,0.8887,0.504,0.3803,0.3747,1.176,0.5839,0.5056,0.5389,1.4854,1.7948,0.6068
1994-02-13,NA,0.3442,0.5676,0.7753,0.3139,0.6697,0.4829,0.8843,0.8667,0.3907,0.9388,0.35,0.1283,3.1793,1.883,0.745,0.5,0.8028,0.4481,0.5564,0.3836,2.8999,0.4889,0.8312,0.8949,2.0151,3.3286
1994-02-14,NA,0.426,1.2143,2.2281,0.1177,0.479,1.2653,0.6409,2.1934,0.6851,0.411,0.8476,0.7007,4.8413,0.9756,0.7521,0.3343,0.8579,0.3701,1.999,1.051,1.3493,1.4041,0.8212,0.4013,0.4836,0.9621
1994-02-15,NA,0.7827,1.3594,1.8862,0.3008,0.1306,0.2067,0.6729,3.0096,0.3683,0.496,1.4761,0.5141,0.8103,0.1505,0.7975,1.2694,0.3358,0.3327,0.7743,1.2478,0.7535,0.8933,1.1543,0.3156,0.767,1.4621
1994-02-16,NA,0.5623,1.2429,0.4155,0.4212,0.6016,0.8535,0.4251,3.3845,0.4544,1.5057,2.29,1.0437,1.4354,0.4592,0.9,3.9071,1.5696,0.3494,0.4849,0.1857,0.5993,0.2687,1.5227,0.4543,1.526,1.8537
1994-02-17,NA,0.8506,0.6768,0.7785,0.9277,1.3582,0.9019,0.4457,3.7071,0.5062,0.4935,1.2348,1.1929,0.9537,0.5851,2.9736,0.3241,1.3992,2.2277,0.4456,1.7664,1.54,0.4003,0.6121,0.4299,0.2838,2.0331
1994-02-18,NA,0.4264,1.3972,0.8582,3.0341,0.7448,0.7989,0.9145,2.491,0.65,0.9881,3.8295,1.6599,2.5359,1.3871,3.2766,1.0092,1.4615,1.0539,0.5402,1.7872,0.4375,0.836,0.49,0.3122,0.3676,3.2451
1994-02-19,NA,1.6445,0.7222,2.6601,2.4155,1.0285,0.3196,0.8254,1.912,0.6199,4.5202,3.7469,0.1692,1.6712,0.5865,3.3511,3.545,0.3238,0.344,0.4958,0.6671,0.7881,1.5018,0.9715,1.322,0.1558,3.5271
1994-02-20,NA,1.0161,3.0659,1.1924,0.8995,0.7556,1.117,1.3769,2.2813,0.5053,3.4149,0.3482,2.5958,0.8865,1.9646,3.3143,1.3431,2.0135,0.3335,0.4368,0.645,0.5788,1.2127,0.6281,1.0143,0.4309,1.4911
1994-02-21,NA,0.4047,0.7202,0.9795,2.9311,0.8084,0.4185,2.0386,1.897,0.5409,2.8938,0.649,2.8681,0.8917,1.3869,3.4712,0.6184,2.9336,0.6571,0.8558,1.9737,0.9147,0.5921,0.5024,0.6623,0.6779,0.8853
1994-02-22,NA,0.7118,0.3424,4.4202,0.8471,1.181,0.3412,2.2306,0.7138,1.098,1.5857,2.2838,1.75,0.1981,2.0369,0.3354,0.8651,4.642,0.6201,0.867,0.9469,0.9486,0.0433,1.5358,0.6848,0.6091,1.5217
1994-02-23,NA,0.5069,0.5445,4.2307,0.768,0.8526,1.0197,3.7965,2.3966,0.9337,3.3516,1.2836,0.7267,0.8309,1.7703,2.0416,1.2825,2.0308,0.3156,0.5486,2.945,0.5625,0.4654,0.1443,0.5826,0.7964,3.2446
1994-02-24,NA,0.9398,3.863,1.0114,1.2771,1.3076,0.7727,1.7167,0.6851,0.7983,3.4979,0.9855,0.4492,2.3738,0.8733,1.8586,0.3081,1.9712,0.4711,0.4074,1.1168,2.0182,0.3674,0.4523,0.4602,2.3273,2.9068
1994-02-25,NA,0.8063,4.2906,0.0841,1.1737,0.6975,0.6559,1.7159,0.2676,1.523,0.4305,0.872,0.6472,0.6171,1.1461,1.4834,1.7159,1.3521,1.0018,0.8708,0.733,0.8279,0.7104,1.0665,0.5718,0.998,0.7955
1994-02-26,NA,1.9467,2.0169,0.2604,1.932,0.2114,1.1202,0.5632,1.0479,1.0088,1.9071,1.5853,0.3453,0.6751,0.4889,2.9882,0.4585,3.4577,0.6442,1.3607,1.482,2.1637,2.3246,0.3936,0.5736,1.2523,0.6689
1994-02-27,NA,3.0172,0.9544,0.2588,0.9738,1.5245,1.1381,1.5374,1.6303,2.051,1.3848,0.5401,0.7546,0.911,1.5859,0.2897,0.792,2.4133,0.6441,1.2964,1.9641,1.6038,2.2977,0.4611,0.4447,0.5083,1.9009
1994-02-28,NA,2.424,0.3363,0.3522,0.5296,2.628,1.7346,1.7813,0.8317,1.2846,3.2934,0.7843,1.3509,1.6728,2.6616,0.5325,0.5837,0.4902,0.4139,1.4146,1.2659,1.4823,0.4339,1.1233,0.7458,0.6446,1.7808
1994-03-01,NA,0.2587,0.5009,0.5824,1.2108,0.6263,1.8879,0.7269,0.1913,1.212,0.3655,0.3684,1.568,0.8872,1.8819,0.4658,1.2881,1.0353,0.3201,0.6348,0.5723,0.2307,0.9459,1.7732,0.9325,2.0142,1.8364
1994-03-02,NA,0.5315,0.6231,1.2522,0.9046,0.6049,0.8466,0.3459,0.0873,0.6258,2.3969,3.8775,3.197,0.1099,0.3703,0.5681,2.2693,0.6885,0.2705,1.0798,1.3569,1.0774,1.1323,0.429,1.6251,0.3259,0.5978
1994-03-03,NA,0.042,2.2712,1.1531,0.7663,0.2699,0.5018,0.6316,0.5821,0.246,0.2951,1.7265,1.7544,2.0521,0.8632,0.9423,1.8845,0.5877,0.9599,0.9235,0.5236,1.1602,1.895,0.6628,1.0407,0.1199,0.8726
1994-03-04,NA,0.6116,0.4,1.4256,0.9897,0.2281,0.408,1.4327,0.3208,1.1411,0.4321,0.5088,0.2083,0.8346,0.4321,0.4458,2.1702,2.8688,1.2046,0.1532,0.7303,3.8718,2.4851,0.591,0.485,0.2756,3.6929
1994-03-05,NA,0.6381,1.1421,0.8984,1.5591,0.4427,0.3464,1.7151,0.3803,1.3982,0.7915,0.2795,0.1856,0.3363,0.0321,0.4866,1.6456,3.5922,0.448,1.2235,1.5923,1.5442,1.794,1.7925,0.7427,0.9811,1.9526
1994-03-06,NA,0.3648,0.307,0.3735,0.8089,0.3626,0.3525,1.6635,0.4793,2.1278,0.3414,0.7641,0.0443,0.7018,0.6649,1.183,2.5689,0.1874,0.3564,0.0448,0.9091,0.8836,0.7569,0.5978,1.0565,2.3707,1.7396
1994-03-07,NA,0.1916,2.5624,0.6561,1.9607,0.7518,0.4235,0.5849,0.8361,1.2162,0.5845,1.8021,1.1753,1.0258,0.7803,1.9004,2.6676,0.384,0.2787,0.7876,1.2164,0.0988,0.1059,0.4531,1.1233,1.2464,1.9994
1994-03-08,NA,0.1749,2.8156,0.9034,2.5263,0.6461,0.989,2.2009,1.1783,1.1066,0.2437,4.8981,0.7657,1.6888,0.4781,1.2697,0.9648,0.3648,0.0966,1.2855,1.1079,0.4225,0.4421,1.2584,0.3819,0.2811,2.4815
