date,obs,ERA5,SEAS5_1,SEAS5_2,SEAS5_3,SEAS5_4,SEAS5_5,SEAS5_6,SEAS5_7,SEAS5_8,SEAS5_9,SEAS5_10,SEAS5_11,SEAS5_12,SEAS5_13,SEAS5_14,SEAS5_15,SEAS5_16,SEAS5_17,SEAS5_18,SEAS5_19,SEAS5_20,SEAS5_21,SEAS5_22,SEAS5_23,SEAS5_24,SEAS5_25
1993-12-12,NA,4.7565,1.0866,4.7935,7.1354,8.6388,5.8398,7.1956,7.8458,5.2019,7.743,-0.514,3.0175,6.6372,4.4624,8.1083,5.7777,3.8381,4.222,0.6123,6.2882,4.8157,6.4353,3.2662,5.7189,8.8118,7.329
1993-12-13,NA,6.1323,0.1289,6.8909,8.1069,9.1535,6.003,6.8398,5.755,3.7582,6.0201,1.6712,1.6563,4.9949,4.5678,7.5399,6.453,5.4575,3.5134,3.2675,6.5991,5.3618,3.67,4.5999,6.8327,7.9602,6.7064
1993-12-14,NA,6.2886,1.7931,8.0036,4.0869,10.0867,5.0519,7.0743,10.0596,2.7205,6.003,4.614,-0.2012,6.4136,5.6493,6.9666,4.5422,8.0284,3.2578,2.4013,5.4578,4.9026,3.3672,7.2608,5.8843,5.655,7.0043
1993-12-15,NA,5.6486,1.6811,6.771,2.1679,11.2245,8.0378,3.8957,10.3142,3.2292,6.5894,6.2112,1.4956,8.2295,6.4191,7.6522,3.6799,8.9557,3.8137,2.6284,5.4246,3.5665,3.3946,6.89,6.1328,3.9953,5.8675
1993-12-16,NA,2.5651,0.893,5.669,1.0975,10.7102,8.9314,2.2677,6.7033,4.2267,6.2075,4.8621,5.7307,5.1705,6.4374,8.5273,7.2794,6.3178,7.1008,4.4884,6.897,3.2831,3.7785,3.8163,6.2014,2.4906,2.985
1993-12-17,NA,1.111,1.2572,5.5385,-1.9986,9.1669,7.7188,3.3982,6.2473,3.3655,6.7629,3.5909,5.7951,8.2753,7.414,10.316,4.2003,5.7188,6.1305,2.8857,7.1542,2.9047,5.9022,7.0013,6.3099,1.1343,2.1154
1993-12-18,NA,0.3617,2.0724,4.0169,-0.1443,8.3154,6.2014,4.3312,5.9641,4.4892,5.2234,5.5562,4.6003,10.2285,5.9367,8.208,3.4815,7.6234,4.1026,3.0821,7.3754,3.9648,6.41,4.7173,5.0643,2.7551,5.0138
1993-12-19,NA,0.5248,2.6856,3.3691,3.465,7.8065,5.5637,2.9789,6.32,5.261,6.1114,7.0611,4.7893,6.1769,5.3218,7.1913,3.7043,10.1603,3.9337,-1.072,7.9857,4.4946,7.7064,5.5441,4.4529,4.4131,8.5851
1993-12-20,NA,2.548,2.2253,5.477,2.2677,7.3517,4.4624,3.3225,5.7984,5.7638,6.1236,1.4829,5.8917,7.0443,3.9176,7.8266,3.3225,9.5545,4.0913,-0.1622,8.0081,4.979,8.0406,8.7776,1.3042,4.8069,5.4134
1993-12-21,NA,1.7534,3.3225,6.7409,1.6811,6.3375,4.0108,1.408,5.7307,4.8379,7.4891,-1.9986,3.4119,2.3463,3.9965,6.4221,-0.1826,9.1545,4.0185,-1.751,7.1256,4.7091,5.6318,9.0646,1.3626,7.4243,6.8815
1993-12-22,NA,2.0026,3.9633,5.0161,0.984,4.711,4.0434,2.4177,6.1769,3.3655,7.2312,-1.4307,6.7091,2.5695,2.9789,4.0968,0.575,7.818,3.4342,-0.0573,4.4131,4.4884,5.2368,5.7692,1.3165,7.6866,4.1415
1993-12-23,NA,2.6461,6.1236,6.7457,2.3055,5.5807,2.8368,4.4123,5.6347,2.6001,7.3827,-2.3048,6.454,3.1938,2.5285,3.4444,-0.1465,7.276,3.1678,3.3649,2.487,3.0681,2.5591,5.5112,2.1154,8.9422,4.1466
1993-12-24,NA,5.2184,4.8635,9.0829,3.3499,3.0821,2.2469,3.6753,1.9817,3.9771,8.0708,-2.479,9.0555,3.4444,3.4695,4.2205,2.1408,6.0509,3.9181,3.1678,2.5591,2.7303,4.1076,5.4618,1.3465,7.3794,6.4928
1993-12-25,NA,5.773,3.3045,10.5712,4.3759,2.1743,1.9375,3.8003,4.345,4.2003,7.022,-2.4123,9.9215,4.4957,4.4858,5.8917,2.3957,4.7466,1.5309,2.6073,5.4248,2.0091,4.9508,4.9607,1.2666,6.8086,8.1425
1993-12-26,NA,5.626,4.5271,11.5681,3.0008,4.6215,0.5228,6.5767,4.0185,4.4159,7.3817,-0.0374,8.1181,3.5373,5.8011,8.3586,3.4231,5.5608,-1.5997,2.8026,5.8789,0.7478,7.1708,6.3027,-1.4056,4.6684,9.1051
1993-12-27,NA,5.2422,3.8887,10.0673,1.5885,4.4957,-0.5318,7.2538,1.7239,6.1628,4.5202,1.7037,7.2606,2.0906,4.6362,3.9987,3.5253,6.3219,-1.9986,3.1728,3.3427,1.325,4.5348,6.9608,-0.22,3.6829,7.7188
1993-12-28,NA,6.1577,1.6811,9.2833,2.7424,6.0662,0.1118,1.2254,1.6371,5.0962,5.1532,2.1408,5.7902,4.2175,4.6965,2.4249,2.931,5.504,-0.1465,3.3547,6.5314,2.9542,3.4815,4.1381,1.325,4.3437,6.2299
1993-12-29,NA,5.981,3.4657,7.599,2.4013,4.8634,-0.4739,1.3486,3.7043,3.5743,4.4864,3.1571,5.288,2.1103,6.2295,3.152,3.0247,5.1652,-0.008,3.1716,9.6656,5.6195,2.7424,0.6638,2.5239,5.4538,6.6375
1993-12-30,NA,5.6003,4.2175,8.1351,3.9953,9.0829,0.6428,1.2709,4.0445,3.0175,3.4927,4.2869,5.9735,2.2469,3.5285,3.3649,2.7209,5.5562,1.6219,2.7258,7.9725,1.667,3.3982,1.5309,3.4723,4.6627,6.022
1993-12-31,NA,5.9179,5.8283,8.5709,7.385,10.6418,2.0091,-0.0374,2.985,2.324,4.2869,3.9617,4.3548,2.3405,3.3477,2.5434,2.8906,4.6539,1.989,5.4959,10.1812,2.7304,3.1728,2.6282,3.29,4.5854,6.1335
1994-01-01,NA,4.8266,3.8897,7.4583,6.9666,5.3852,3.3477,-0.8704,4.0108,1.4956,7.8065,3.9988,4.3703,1.325,4.31,2.936,0.8324,4.5271,0.5675,5.5828,5.9285,1.5309,3.7043,4.6239,5.3486,5.7274,7.9867
1994-01-02,NA,5.0847,3.671,6.4374,5.4954,3.6753,4.4798,1.2535,5.8673,3.1393,7.3784,3.9895,4.5114,1.2344,3.9274,3.2121,-0.4568,4.3335,-1.1612,3.4953,8.6602,4.9999,5.0161,6.5638,7.4173,6.7221,8.2753
1994-01-03,NA,6.9644,3.0846,6.5409,5.6608,7.5411,4.3408,3.6313,6.5621,0.9514,6.9836,4.7774,4.7183,3.0681,3.671,5.3218,4.0855,6.491,-2.479,8.3351,8.8073,5.4618,4.6499,4.8148,5.0828,4.7043,7.5096
1994-01-04,NA,4.0332,2.0956,5.9781,2.5706,8.1186,4.5386,5.4619,5.0563,2.5315,7.4243,5.2782,3.8088,2.8687,4.6003,5.6347,6.7665,4.7911,-0.9496,3.1732,7.155,3.9617,6.0188,4.7522,6.7091,3.8387,7.3674
1994-01-05,NA,2.8882,3.7853,5.3715,0.2706,7.088,5.1232,6.2287,3.6954,-0.0374,7.1542,4.8442,4.8319,3.2396,5.7542,5.8917,4.7891,4.6118,-0.0657,1.2843,9.087,6.4064,3.2396,3.6313,7.7247,4.049,8.5388
1994-01-06,NA,3.9183,4.8363,2.7817,1.9972,5.1093,5.5828,6.6105,3.9987,-0.1622,6.874,4.7719,3.7835,4.153,4.8677,6.946,4.7299,4.0499,2.4232,4.5948,5.9409,6.8208,2.2469,4.4957,6.5677,2.0936,8.6144
1994-01-07,NA,3.609,4.7649,3.1728,-1.6013,3.8579,5.1419,6.32,4.0967,-1.0726,5.1779,5.5112,3.0821,4.0248,4.4166,6.1892,1.9972,4.3548,4.5654,4.8677,3.8381,5.9453,2.1152,6.8815,5.9876,1.3199,4.3236
1994-01-08,NA,4.2404,4.5422,3.5501,-1.8897,5.9409,2.931,6.8327,6.2939,1.9192,4.0339,8.8866,2.7154,4.3178,4.6534,5.8673,-2.8112,4.3759,4.628,6.6105,2.7773,4.3368,1.2344,6.683,3.9181,2.7551,4.0339
1994-01-09,NA,5.2993,3.4089,4.7109,0.4848,6.5733,2.0435,6.984,7.2538,0.4262,7.1156,8.7619,1.286,5.477,6.0399,5.0961,-1.1383,4.0745,3.5882,5.7826,3.7582,2.603,0.6555,7.7575,4.828,2.1152,4.6539
1994-01-10,NA,7.3334,3.185,4.8642,-1.4307,3.3499,4.3796,4.979,3.9811,-1.4238,7.0721,8.4832,2.4708,6.5383,6.0399,3.0427,2.7646,4.6433,3.3427,4.95,4.262,3.1583,1.4829,6.4476,4.8621,2.324,6.0214
1994-01-11,NA,6.3026,3.9176,4.4864,-2.6195,0.2752,4.8776,3.4989,3.1447,1.2027,7.5709,8.3159,2.8844,8.0293,6.6856,-1.1383,6.292,5.6524,3.7984,5.127,5.5828,5.2764,2.1188,4.7774,4.4624,2.0065,5.3901
1994-01-12,NA,6.8038,6.0509,4.4624,-3.6349,1.7834,4.8028,3.0175,2.0366,1.5132,7.3437,7.5411,2.1188,7.8806,6.3267,2.7428,5.1652,5.4588,4.8319,7.1156,6.7357,4.0445,1.9979,2.0736,4.0339,2.0339,6.5814
1994-01-13,NA,2.6811,7.9482,5.3865,-0.9761,2.8857,4.4159,2.8687,1.7239,2.0065,7.3817,8.0297,2.6104,8.221,5.3618,5.4451,7.6921,6.4231,5.7188,6.454,6.9899,0.2313,2.9714,-0.8975,2.7168,3.2362,6.5383
1994-01-14,NA,2.8936,10.1968,5.5978,-2.55,2.8838,5.6608,2.3319,2.8276,2.6887,6.7665,7.6522,2.7209,8.5895,6.2232,4.1954,5.6404,7.1026,7.3636,5.4291,6.897,3.5316,3.1531,-2.1666,3.2831,4.049,6.9452
1994-01-15,NA,4.0326,8.9866,6.9666,-3.6349,3.0625,6.1978,1.4829,-0.9496,2.799,4.7505,5.3797,2.7304,9.8673,7.5751,3.2129,3.326,8.5895,6.296,4.5905,6.2939,3.7785,2.1773,-1.4055,5.674,3.9029,8.0036
1994-01-16,NA,5.0818,9.6925,3.8793,-2.8903,4.5265,6.6765,2.1743,0.6365,2.6037,4.7911,9.1051,4.6386,11.906,6.5314,1.9864,5.4575,8.7155,5.5978,4.6499,5.9641,2.0861,2.1976,-0.4939,5.8197,3.5134,7.6235
1994-01-17,NA,4.8323,9.2874,3.4709,-3.0085,4.8319,5.6195,2.7303,2.776,0.8297,4.4131,6.4316,7.4917,8.4326,5.8231,3.2131,3.3672,8.0293,3.9546,4.1473,4.1076,3.0466,3.1298,1.8208,5.524,3.1427,6.4374
1994-01-18,NA,4.3403,6.4231,2.2147,-3.6349,5.0356,7.4537,4.6539,2.776,0.7074,3.4986,5.0017,7.6595,4.7774,4.8157,3.6834,3.3045,8.2295,3.4279,5.6832,3.9648,2.9792,7.694,1.8541,5.9704,5.0145,3.8897
1994-01-19,NA,6.0645,6.8086,1.7291,-0.8975,3.8844,8.7513,3.0427,2.0906,1.0866,4.0486,5.5896,7.2195,3.799,7.1394,7.3082,5.3258,6.8367,2.7531,3.3322,4.8157,0.3138,6.9302,2.0339,5.5615,4.711,4.138
1994-01-20,NA,4.9827,9.0293,3.6922,-0.9496,1.2907,7.3858,2.2147,3.4815,-0.1126,6.7091,5.3721,8.9314,4.6717,7.1256,5.637,7.0721,5.9837,5.1973,1.8504,3.2061,0.4454,6.1762,4.0434,5.0519,6.9396,4.4884
1994-01-21,NA,4.4421,8.0272,5.6765,-0.9496,0.2979,7.469,2.4453,4.5999,-1.1383,4.1938,5.3392,9.0762,5.3723,5.9443,3.569,5.7692,5.6347,5.4959,2.2998,-0.2012,2.005,4.8237,6.1704,3.0247,6.6632,4.5422
1994-01-22,NA,6.0073,7.9558,5.9015,-0.798,-1.6954,7.6637,4.7091,4.6698,-1.4238,4.0512,6.9804,7.3253,5.7434,5.6723,4.086,7.1256,5.0382,4.6215,1.1534,-1.4241,3.7812,3.1571,2.9714,0.2979,3.8934,6.6764
1994-01-23,NA,8.7774,6.5121,9.3863,-2.8903,0.6397,7.6292,4.6903,3.1583,-0.514,3.9897,6.4433,8.5822,8.1181,6.9374,4.5887,7.6257,4.9999,3.7785,-0.008,-2.2568,6.9666,7.2665,-0.1444,1.2876,3.4397,5.9227
1994-01-24,NA,9.0668,7.2513,5.9735,-2.8112,1.8925,9.097,3.4744,5.7072,4.222,6.4987,5.6722,7.7485,7.9082,7.3451,3.0046,6.9457,4.5434,3.5909,-1.4307,-0.4739,5.7955,7.4226,1.4937,-0.0657,3.8844,6.4085
1994-01-25,NA,9.2404,6.7221,3.3085,1.7168,-0.0657,9.1671,2.1524,6.6876,7.4286,9.6188,6.262,10.2121,7.0374,5.8845,2.0912,0.5564,4.1266,3.9176,-2.2481,-0.008,5.3037,4.7173,2.3957,-0.4161,5.5948,6.4582
1994-01-26,NA,9.05,8.0081,4.8363,1.6986,0.6534,8.1351,1.9192,4.4166,6.7194,7.1905,5.0962,9.1424,6.6632,4.812,3.9133,-2.3684,4.3597,1.2782,-2.1666,1.3047,5.1779,7.0366,2.931,0.7479,4.4726,5.7483
1994-01-27,NA,9.7451,8.1125,6.5314,2.1152,1.5549,1.2027,3.9623,3.153,8.3471,10.5404,3.7853,6.0407,7.2321,5.1432,8.0087,0.68,3.8137,5.1232,0.4378,2.5784,3.9635,8.9175,5.6614,2.8468,4.0676,5.7189
1994-01-28,NA,9.1582,5.0145,7.2513,0.7085,1.9671,0.2708,0.8497,4.6005,8.1143,10.3611,4.1026,4.4347,4.7893,5.0874,4.5944,5.6026,3.9337,6.1984,3.1678,1.667,4.7911,10.2335,6.721,2.9935,5.8977,5.8231
1994-01-29,NA,9.0935,3.8662,6.1952,2.5315,0.4378,2.0091,1.6587,3.9907,9.271,7.4583,5.0044,4.628,5.0618,6.2232,5.133,5.0519,3.9907,2.7209,4.3716,2.7551,7.7737,9.097,5.1244,4.3236,2.8115,5.8917
1994-01-30,NA,10.092,4.4159,6.6876,2.4747,-0.4939,2.6038,5.9409,1.5064,6.2859,4.6457,5.4282,6.2075,5.7692,6.453,3.5882,2.2787,2.1773,0.6428,5.1652,6.062,6.8714,9.3158,6.721,7.5444,3.1583,6.683
1994-01-31,NA,10.3493,6.6632,6.6762,1.2782,-2.7975,4.2219,7.1938,0.9514,5.7199,4.4957,3.9337,7.6921,7.1056,6.074,3.6984,2.4177,-1.4238,-0.8105,4.8237,7.7809,4.7525,6.9382,5.0961,6.4582,2.2253,7.7606
1994-02-01,NA,9.1369,5.692,5.9046,1.1391,-3.6632,4.0913,6.1978,0.1118,4.6539,4.6382,3.5268,7.759,8.1176,5.0044,4.2766,3.6313,-1.5996,3.1472,3.3499,7.7543,5.1581,7.2513,2.2784,5.0072,3.2103,7.965
1994-02-02,NA,10.1968,5.3901,4.7935,1.2751,-3.6632,2.7206,6.9923,-1.751,3.545,4.0512,4.1954,4.0336,4.1377,4.6732,3.0748,5.2234,-1.9221,-0.7113,3.0965,4.2543,6.2477,8.291,1.3525,4.1641,5.937,9.3303
1994-02-03,NA,9.7527,7.0805,4.2677,2.091,-2.3048,2.3001,6.2894,0.6459,4.6461,5.475,5.1694,2.1117,2.2677,5.3306,4.2003,4.8673,-1.9986,4.9462,3.9258,4.6732,7.3818,9.053,0.1118,5.3392,7.6866,8.7823
1994-02-04,NA,7.3784,8.3081,5.5383,2.1773,-0.1826,1.7431,4.6382,-1.4307,3.233,6.9364,6.9923,4.1266,2.1693,4.6874,5.9536,2.9671,-1.4055,3.9971,4.6612,7.1048,4.7299,10.2121,1.2254,4.2171,5.5608,9.0555
1994-02-05,NA,5.2764,6.899,4.9102,3.185,2.3136,3.0625,5.0409,0.4262,3.3538,7.1008,8.4674,6.3219,-1.6468,5.1405,4.2092,5.765,-1.6009,3.4231,5.5159,7.9007,4.851,6.5879,3.0387,7.5751,5.3268,5.2688
1994-02-06,NA,6.4811,6.946,4.2092,4.7173,4.6152,4.2175,3.9546,3.6379,2.4747,7.615,8.6988,1.5549,-0.4939,5.8764,5.1694,5.524,-0.8975,3.1106,5.5493,8.7155,5.3901,5.8197,2.5224,5.4906,6.5343,6.1692
1994-02-07,NA,8.7142,8.359,6.5409,3.9971,3.9429,4.0384,3.1462,2.1235,2.6282,8.1963,9.0791,2.1524,2.8115,6.3927,4.1381,3.233,-0.8152,3.0466,4.5357,8.6158,7.7788,6.2232,3.0993,6.9193,5.5828,5.5815
1994-02-08,NA,9.8886,7.9917,7.3333,1.4612,1.7431,5.2428,5.7165,1.8124,2.8115,8.1847,8.0729,2.6988,5.643,5.9305,6.5767,4.9949,0.3775,3.8897,3.2831,6.8208,7.8627,4.8028,2.1103,4.711,4.2323,3.6031
1994-02-09,NA,8.259,7.4173,7.1083,2.0641,1.6875,5.3639,5.4327,2.0381,2.603,7.7943,8.2218,2.7303,6.0201,5.8989,2.7646,7.3674,2.8856,5.6722,2.1052,8.3965,6.2287,4.7161,2.5285,2.6073,6.5991,2.0435
1994-02-10,NA,7.5709,5.9876,6.2894,4.0737,1.197,5.8126,4.2551,3.9837,4.8379,7.5741,5.4954,3.5268,7.0427,5.9015,1.4283,7.7445,3.7733,4.979,2.9714,10.159,6.9376,4.1416,1.6046,6.4063,8.9147,2.8852
1994-02-11,NA,8.6987,6.5314,5.2782,6.074,1.5255,5.7307,4.5909,-0.0634,5.1697,7.7943,5.1427,5.5096,8.2218,6.3267,2.7168,3.8821,4.518,4.7911,2.8115,6.0174,5.4939,5.0322,1.595,5.9929,6.4106,4.1377
1994-02-12,NA,7.8173,5.4116,1.692,4.5202,3.8579,6.2075,5.9706,-1.1489,5.1427,7.0843,4.1026,7.0537,8.9043,6.4484,0.3775,3.7835,5.765,6.7191,3.3655,6.9899,2.5784,5.345,0.6512,9.1369,4.7719,1.6423
1994-02-13,NA,7.2402,3.262,1.9192,1.2254,2.487,6.1425,6.0201,-0.0374,5.1419,5.6966,5.3852,7.8803,6.9881,3.4653,-0.0226,3.326,6.8076,8.259,2.6284,8.9735,6.0255,7.3799,0.503,8.3965,4.8028,0.8302
1994-02-14,NA,5.0011,4.294,3.1938,-0.0573,4.8026,6.5548,5.5794,3.9771,5.0935,6.5037,5.4648,7.5444,7.2103,3.8821,3.5259,3.7043,7.469,8.9703,0.68,8.0841,8.7046,4.5265,2.2748,8.3268,4.6028,3.4542
1994-02-15,NA,4.7525,5.5328,4.6874,-0.4739,5.1093,7.4137,5.0011,6.9182,5.7189,4.7434,5.431,5.2764,6.2788,3.7648,5.4588,3.7305,7.4477,7.6344,0.1254,7.4917,9.1671,4.1035,4.2145,7.7798,5.0692,3.2662
1994-02-16,NA,4.222,5.1707,4.7935,0.575,6.2287,5.8478,4.4819,6.2121,6.8431,5.4588,3.9837,5.8197,4.3759,4.4123,8.1673,6.9182,8.0415,4.9717,-0.0573,7.3827,7.213,4.3408,4.6698,7.2643,5.3362,3.745
1994-02-17,NA,4.0693,5.4619,4.9401,2.0609,4.1372,4.5422,5.1432,5.1785,4.5323,3.9189,4.5441,5.5112,2.8522,3.8163,8.661,3.6798,7.8784,6.8815,0.2708,8.34,2.8678,5.4246,3.6987,6.6105,6.4484,3.2121
1994-02-18,NA,4.7769,5.179,3.4397,3.8546,2.3405,5.4454,6.2986,4.7161,4.1647,2.8368,5.7675,4.0869,5.2611,4.7769,10.7102,1.0237,6.8367,4.1035,1.3115,9.7053,2.0725,7.4224,3.0387,6.3595,6.41,1.7309
1994-02-19,NA,2.3055,5.8231,0.9961,3.5134,4.812,6.9837,4.2543,5.1432,4.4166,8.291,5.3901,4.4726,7.6595,6.3496,13.2242,-2.4123,7.6257,1.8208,2.799,6.946,2.2253,4.4699,3.569,7.5462,7.1026,5.1698
1994-02-20,NA,0.0886,4.7997,2.8522,1.2843,6.7416,7.16,1.8322,5.6026,5.444,10.5689,3.2607,6.747,7.7206,7.2794,11.4276,-0.2746,9.5616,3.262,2.7067,5.6723,2.9786,2.8179,5.3108,8.1839,7.1007,7.8264
1994-02-21,NA,0.8302,7.0824,4.7783,2.5102,7.9931,6.9837,1.5064,6.1305,6.1328,9.1153,4.1416,4.4413,8.5399,7.8915,9.385,1.8462,10.8013,6.3099,4.1416,6.8513,3.6022,2.8267,7.1884,8.683,7.5047,9.7261
1994-02-22,NA,0.6512,7.088,4.2323,0.6614,8.8435,5.4648,2.8121,6.2287,7.9221,6.7409,7.8068,2.102,6.2894,3.3133,6.5709,3.3894,13.6369,6.8672,4.3966,7.3817,4.2205,3.4217,6.3099,8.3268,8.3965,9.0203
1994-02-23,NA,0.5228,6.4353,3.0387,-0.335,9.9512,5.6608,1.8462,4.8634,9.3285,6.4064,9.2818,1.9192,6.32,3.1571,6.3219,4.6461,11.0453,5.504,1.8504,8.146,5.6347,3.9288,5.7896,8.3081,6.9837,8.3471
1994-02-24,NA,1.9915,2.0725,4.5024,-1.4307,10.3611,6.0666,1.6563,4.1954,8.8327,4.0499,9.5545,1.595,7.9469,3.1951,10.9471,6.8672,8.2463,4.851,-0.2012,9.1015,9.0348,5.791,5.8283,7.6678,8.0788,6.6078
1994-02-25,NA,4.1785,0.6033,6.9302,-1.6954,6.1769,5.2234,1.9275,6.0221,9.0258,5.0783,9.4125,3.5909,4.2175,4.7161,12.9637,8.7858,8.0152,5.1423,0.503,9.8673,9.055,5.9301,6.9897,6.1998,7.8601,6.1328
1994-02-26,NA,4.0108,6.2479,5.4936,-2.8903,4.624,5.1953,0.6632,6.5175,9.2327,8.6749,8.6973,3.9429,1.2752,3.0427,13.6598,9.2072,6.9617,3.4108,1.408,9.6188,5.7188,6.9364,7.759,5.5615,6.1762,4.624
1994-02-27,NA,6.897,7.088,6.062,-2.1666,5.5096,5.0145,-2.479,7.2643,5.1841,11.5305,8.4326,5.0487,1.595,-0.0634,7.3072,10.6418,4.812,4.1938,2.0091,9.087,3.5268,5.5828,7.7231,4.9822,7.0974,2.2607
1994-02-28,NA,10.205,5.9513,5.7274,-2.479,7.814,4.6616,-2.57,8.5145,4.7466,8.311,7.6026,6.2384,0.6033,1.3231,8.5883,9.0348,3.0008,4.4166,1.4829,8.309,4.6616,4.0185,8.3223,5.4619,8.0966,0.503
1994-03-01,NA,9.3905,7.975,10.1912,7.6023,7.1711,3.8218,8.834,7.7065,8.9866,9.4403,8.1112,8.2447,5.5562,3.266,4.6215,9.1211,5.7238,7.0536,6.32,4.2881,9.1951,2.9229,10.4624,8.3032,5.9227,8.652
1994-03-02,NA,8.1532,8.566,9.5696,7.8784,9.2945,5.593,10.093,9.2221,8.5855,9.8962,6.8279,9.7749,7.8458,3.8844,6.5991,9.6349,6.7007,8.4672,7.6696,6.2692,9.5586,0.503,11.2426,9.7749,4.4957,7.0093
1994-03-03,NA,10.5177,8.8176,9.9114,6.089,9.488,9.1853,10.7426,9.0136,6.0928,8.7259,6.5136,8.2757,5.6816,5.6502,8.2174,10.4382,7.1028,8.6749,8.1318,7.4891,9.4006,-1.0695,11.6452,10.3131,5.4887,5.3088
1994-03-04,NA,12.2396,8.7059,9.2101,7.8068,8.6975,7.8805,10.1221,9.9939,1.2572,11.3403,7.0896,7.5487,3.0759,6.4928,9.5802,9.3617,6.3343,8.6131,8.7459,8.3773,2.5103,-1.4307,10.8956,9.0136,5.5515,3.1531
1994-03-05,NA,9.6136,8.8522,9.3193,8.6556,7.7925,6.4231,10.0622,9.1122,-0.0969,12.5203,9.3844,9.2985,5.4038,6.1114,9.8799,6.2692,1.8602,7.7247,9.1153,8.5761,0.4378,-0.1844,10.7799,8.2887,6.4406,5.4246
1994-03-06,NA,10.599,8.0036,9.0136,7.5662,11.3403,6.6741,10.2916,10.4219,-0.4568,11.2929,9.3651,6.7829,6.6264,6.7205,11.0245,3.3811,2.5706,9.4924,6.51,9.7644,2.1154,1.2027,10.7084,8.5428,8.3653,7.9204
1994-03-07,NA,10.2277,7.7231,8.9368,7.0172,10.8024,7.3794,7.4819,11.5762,0.7074,8.4782,7.3175,6.1704,7.4226,7.6971,5.1306,4.9714,2.9782,10.8093,6.544,9.5696,4.7649,1.667,7.1034,7.7661,7.5358,7.3817
