DateTime	uas_m.s-1	vas_m.s-1	ps_Pa	tas_degC	pr_mm	rsds_W.m-2	rlds_W.m-2	hurs_%	cc_frac	petH_mm.day-1	wss_m s**-1
1981-02-01 00:00:00	-3.74593085218048	2.45634955994225	99143.85246725	28.993441522461	0	321.360733183594	394.971346075684	43.9021658834229	0.6630478322656	5.95445664758395	4.54996920385902
1981-02-02 00:00:00	0.318192350025894	-0.250476355215071	98695.262383375	27.8768089277344	0	280.265386831055	408.077567885318	50.5672595724487	0.698337515567608	7.19745935790206	0.59262723143318
1981-02-03 00:00:00	-1.04231314893246	2.31793836668058	98610.587205625	29.0989736933594	0	322.13615876416	402.818194005371	44.7694560561523	0.649762101759774	6.88211225661504	2.4702241698877
1981-02-04 00:00:00	2.47661986829666	4.24771538792529	98628.2267005	23.714392609375	0	293.784110000488	393.985381739258	61.6183674355605	0.696870372272621	7.0015356009639	4.95902398081219
1981-02-05 00:00:00	5.56702802320099	3.39780588415909	98701.80432975	19.5508660732422	1.0868073040457	236.289479552002	378.825333626953	68.9112466627197	0.787949824177783	3.95419131444354	6.54658168447715
1981-02-06 00:00:00	1.04930527119923	7.31747779006958	98991.194884	18.0373399047852	0	155.690764545898	394.607925477539	73.4327808288574	0.853167914273672	3.200038639265	7.34253423929312
1981-02-07 00:00:00	-1.28849865415569	4.33378571193695	99058.174842	19.3271062475586	0	333.180777249512	326.345561636719	62.9898930718994	0.736043875372687	4.94468426965802	4.41377300514647
1981-02-08 00:00:00	-1.44550509883881	2.87576635356903	98623.924121375	24.8602188300781	0	341.146596422723	349.038694405762	51.3485309563599	0.695220828000194	6.58633135059575	3.10657570309951
1981-02-09 00:00:00	3.21389650471115	0.698347148273944	98454.562449375	24.5665457924805	0	290.151470283203	398.01787837793	55.341712311741	0.68802424886185	7.19754777249415	3.42731792778271
1981-02-10 00:00:00	0.904929499209403	5.66022478710175	99231.5770503171	18.1761634296875	1.20591220335876	231.740905481689	366.055929620117	69.0551322677002	0.799460324017904	4.32203950427542	5.68205017018944
1981-02-11 00:00:00	-3.76642019138336	6.78050448209584	99869.4767213995	17.9625938930664	0	359.002516033203	301.892157305176	39.3314828634033	0.73535014526128	4.2292934451869	7.7915882120125
1981-02-12 00:00:00	-3.78573255192566	4.6433823903122	99746.929143	20.4622687402344	0	339.088901172851	322.866878516113	40.7684367913208	0.725150951518322	4.86137868892524	6.04032526268049
1981-02-13 00:00:00	-2.62810037002182	2.9354014737587	99076.226261	23.6551103447266	0	333.104133831543	347.567793354492	48.1167862775879	0.695864246138365	5.52331391214766	3.83203107707713
1981-02-14 00:00:00	0.0661171008880152	2.73913982335663	98714.74191775	22.7774782475586	0	318.143169443848	353.944244128418	57.4285610403442	0.699850414460163	6.64447357848725	2.7124107564869
1981-02-15 00:00:00	-1.21486075669289	5.60513058441974	98777.63839775	22.5648359448242	0	273.866160089844	383.385283474609	55.7216823322144	0.721343323941871	6.15126996131778	5.62171275227429
1981-02-16 00:00:00	-2.46696007495499	6.05282455093384	99273.991144375	19.7299031748047	0	202.101954523651	377.239451364258	72.4792191407471	0.812367523905988	3.73025569261237	6.4560028722174
1981-02-17 00:00:00	-3.36473633436585	6.86860764226532	99514.284519	19.4967738491211	0	292.513147467285	345.964786068848	56.7555742461548	0.741581551695106	5.17796535706242	7.58505682380335
1981-02-18 00:00:00	-4.26403488506699	5.27204280433655	99521.022896375	20.4935097397461	0	273.366477571289	337.432543149902	48.404884149292	0.774971222503347	5.46773177818512	6.94277152133569
1981-02-19 00:00:00	-4.04993336562729	4.58204281381989	99373.19807525	21.7175266176758	0	322.131349253418	325.633473397949	45.5121973796387	0.721581017259104	5.21907011556893	6.171954445547
1981-02-20 00:00:00	-3.82410762750626	1.92677638937187	99360.4210306082	25.4114291552735	0	316.951557859863	344.498421766045	40.2485673630371	0.699017063320248	5.16032223847261	4.39665458135222
1981-02-21 00:00:00	-3.72011758605576	-2.51879357304001	99255.9458865	27.5331321007429	0	310.709963685059	369.679939617188	36.6590449832764	0.67153177203211	5.3709658969243	4.61940424084479
1981-02-22 00:00:00	-2.64046891665459	-1.50408417391014	99094.923595375	27.6742712309571	0	302.17797180626	384.470951161133	43.9339288659058	0.661113485975654	5.22745354331353	3.05304490514272
1981-02-23 00:00:00	-1.51321376579857	0.704861244571688	99127.86148325	24.834692112793	4.84687288468032	219.624033331787	408.581387882324	57.6010682563477	0.738352106231058	5.96323431736515	1.54765455066536
1981-02-24 00:00:00	-5.25731312915847	4.9310976002918	99550.603429625	21.1872144711914	3.76504631889656	222.674611162842	386.535388344727	65.300879378418	0.762258973493371	4.43443667121703	7.50045237078264
1981-02-25 00:00:00	-2.46155763409233	2.27840276081467	99275.71123725	22.1323218730469	1.19787501025256	213.845526249512	388.777142689941	61.5930132996826	0.771376204773479	4.07952479030513	3.25733331770337
1981-02-26 00:00:00	-1.80951942665291	5.08350078850556	98935.083062625	22.3405670292969	0	216.43206244751	389.134013546008	67.5160376568603	0.764526900562467	4.37513903214739	5.31564542258445
1981-02-27 00:00:00	2.24041064743042	3.87246226727677	98816.269427625	19.3912037382813	0	216.225835080566	384.768898425293	72.3690880944824	0.767150740071554	4.97735426781161	4.55663205242631
1981-02-28 00:00:00	-0.355570656431199	5.71744276662445	99514.710740125	16.3396223175108	0	246.954094350342	326.937641516602	63.3602784014893	0.795969194115786	3.78439057239291	5.64811387614592
1981-03-01 00:00:00	-3.18472653036499	4.36720686538697	99886.515161625	19.3341955830078	0	296.907482640137	321.742006030762	54.4451666035156	0.734927966185575	4.01844625248423	5.39854689362357
1981-03-02 00:00:00	-3.34859774900818	2.21738865241432	99586.03150425	24.7958313100586	0	277.363134936767	357.946517464356	42.1132692744894	0.711033101138157	4.59903572816409	4.01021514025333
1981-03-03 00:00:00	-0.465405747786999	4.49447613106919	99378.02462175	20.168232065918	0	254.731781144287	367.217713020508	57.6010682563477	0.728351039699941	6.65974217948581	4.44709571608452
1981-03-04 00:00:00	-3.46488092959214	6.29512392761231	99569.0452405	19.7610032709961	0	275.8854339375	336.6377039462	56.3426123930664	0.738545208088462	4.04438508759176	7.18130566847149
1981-03-05 00:00:00	-1.60914551710701	4.68694360879517	99420.888386625	19.5821838304528	0	288.039904413086	333.90307647168	55.3047196652832	0.720065343268461	5.18265355879115	4.85327826867336
1981-03-06 00:00:00	-1.21204012354851	6.10945431913758	99568.333755625	16.8264935	0	283.209937959961	321.523547765137	63.7895521016846	0.742523563184092	3.86867923352531	6.15485291075108
1981-03-07 00:00:00	3.19688430344032	5.29452390796661	99345.076426875	15.9202880446009	3.39755221054127	249.31927375293	340.605207643066	69.475828418663	0.761572988529617	3.51675489220811	6.19686459476816
1981-03-08 00:00:00	-0.333559829257967	6.51297405136105	99732.76643775	15.7103804335938	0	240.158790848145	337.489515087402	61.3766603098144	0.772299891435636	3.01677754808797	6.36833072226634
1981-03-09 00:00:00	2.28474644692612	2.19475993239975	99602.4271567395	15.9638675976563	0	193.13907172876	340.949688317383	67.0141712945557	0.821450351682418	3.1923227095304	3.25494932605326
1981-03-10 00:00:00	4.09607341001892	0.351376654767037	99444.3578715	17.8415664291992	0	208.597229138916	357.062889163574	69.6259305612582	0.783514069340355	3.1289636258916	4.13170226292108
1981-03-11 00:00:00	2.59627940507126	1.92525575470543	99760.97027625	17.2003846357033	0	207.246999563965	352.669519854981	76.0737096568603	0.786751662574899	3.73648544157796	3.30555112286686
1981-03-12 00:00:00	-0.160473795404764	2.22558716480065	99950.232269625	16.8264935	0	225.875432804199	332.482829185059	70.5221046461182	0.780910143189017	3.70175888133677	2.21359510267413
1981-03-13 00:00:00	-0.886063660911561	2.69426063254547	99781.091534375	18.3888859609375	0	265.300808829346	331.974269254883	66.2683688344727	0.726844697174638	4.22478883090644	2.73961965680496
1981-03-14 00:00:00	-1.75226772782707	1.39304357157707	99503.590706	21.0764855600586	0	264.120032021639	336.307112143555	60.2936344368897	0.719656865910156	4.63839802381543	2.14062754236271
1981-03-15 00:00:00	1.78078336267281	-0.27082764374733	99087.425622125	23.2787427368164	0	248.29677581543	362.137604587402	46.9267350516357	0.701970046810822	5.52061221321247	1.99965504181569
1981-03-16 00:00:00	3.63700157197189	3.17946217699432	98982.20254125	18.842554131836	0	205.133871547363	377.171179322754	68.1483860861816	0.743141105241534	4.82228748150392	4.82474434859205
1981-03-17 00:00:00	-2.55538860857391	5.64777661302948	99947.204322875	13.9606241489258	0	214.722559236084	289.536888035645	43.9021818746153	0.824181836835333	3.13560395241903	6.11638920048811
1981-03-18 00:00:00	-5.133875383461	-0.479448447428701	99923.918621625	19.9388787236328	0	260.297860695999	311.114192128716	23.4793097385731	0.745744012716415	4.01655244309195	5.39043051487825
1981-03-19 00:00:00	-1.52490279252053	2.13042510268211	99512.348787125	19.6739463100586	0	209.794322855957	325.71089184668	35.4205633651709	0.790540429789706	4.43263547234452	2.54296266767336
