"node","sd"
"TP",3.84678836847593
"TP_prevSummer",5.33872328512105
"chla",3.85608471062255
"chla_prevSummer",5.50234827019066
"cyano",0.710861730775809
"colour_prevSummer",16.8067055580608
"colour",9.14209412612073
