"node","sd"
"TP",3.78522985027714
"TP_prevSummer",5.37948207052976
"chla",3.76406900396047
"chla_prevSummer",5.56759729973959
"wind_speed",0.134436983184435
"cyano",0.718847849723286
"colour_prevSummer",17.0372565157358
"colour",9.03885014087326
"rain",94.4201970481654
