"node","sd"
"TP",3.79586556477344
"TP_prevSummer",5.15339970569251
"chla",3.73896966197364
"chla_prevSummer",5.58686860868493
"wind_speed",0.24822991944646
"cyano",0.738177906470538
"colour_prevSummer",17.2734353964217
"colour",8.95971003529562
"rain",101.273552003729
