dates,uas,vas,tas,tp
2000-08-01,0.16974037971152,0.441805034747393,15.9554878628246,0
2000-08-02,-1.11308247938091,-2.09111282560917,15.3565319115842,0.997550094578495
2000-08-03,-2.07621031636941,-2.09974464551477,14.1582752337575,0.930354629854531
2000-08-04,-1.93935573265457,-0.718378539432601,14.8511082916853,3.18411469441705
2000-08-05,-1.11308247938091,-0.144651955533086,14.7197075719423,0
2000-08-06,-1.38400908267935,-0.892226724633766,14.8449316237327,0
2000-08-07,-0.80543326489067,0.526912688412853,13.73891339168,0
2000-08-08,0.0328146906422437,2.98467738578517,15.2442414071269,1.21029308936462
2000-08-09,1.05759281386628,2.82481381051633,15.8088185924793,1.35357277507606
2000-08-10,0.521369544090542,3.00242829119691,15.8088185924793,0
2000-08-11,3.24677950868918,1.37089890043882,15.7606863934065,0
2000-08-12,-0.216444856854655,-1.18519060632268,16.1910467972623,0
2000-08-13,-0.881789398359043,1.07086819540828,15.7660290387343,0
2000-08-14,-0.137849795684011,2.12742017152764,16.6493117837111,0
2000-08-15,-0.915789203771742,1.65098637165652,16.6645817881747,0
2000-08-16,-1.39952979863935,1.37089890043882,16.6645817881747,0
2000-08-17,-1.40204663299679,1.15687676309332,17.0911854098596,0
2000-08-18,-2.22977250669102,1.36426697426361,18.1431556768673,0
2000-08-19,-1.36333564839059,2.02111922415187,18.1431556768673,0
2000-08-20,-0.881789398359043,1.73321549488287,18.1431556768673,0
2000-08-21,-1.39952979863935,1.99978269756055,18.1431556768673,2.96536426542037
2000-08-22,-0.0239687180714128,3.00242829119691,16.6493117837111,0
2000-08-23,2.25657687876342,2.27662899860334,15.9554878628246,4.05793443370405
2000-08-24,-0.259810177508007,1.67908460436437,14.7197075719423,1.81493105005755
2000-08-25,3.46510766724806,3.87237719290317,15.1258982262273,0
2000-08-26,2.54994804993959,-0.558338307609354,14.7197075719423,0
2000-08-27,-0.246376214007197,-0.529547336954234,13.801373276678,0
2000-08-28,-0.0449377836908032,2.63044366015742,15.2056197549164,0
2000-08-29,-0.137849795684011,1.67908460436437,16.2500425549184,0
2000-08-30,0.235669458735733,2.63044366015742,16.9053122027494,0
2000-08-31,0.380705779300296,2.54218984558253,17.0911854098596,0
2000-09-01,-1.39002686548638,-0.892226724633766,16.9053122027494,0
2000-09-02,-2.26028852429653,0.913680838221576,15.9554878628246,0
2000-09-03,0.617975164682254,1.70480379937548,16.6641816299865,0
2000-09-04,1.39639974785994,1.23389980943577,18.1431556768673,0
2000-09-05,-1.44995763321477,1.20491398591466,16.2441567117303,7.73124425476915
2000-09-06,-1.06706699420148,2.02111922415187,15.2056197549164,6.34762294193642
2000-09-07,-1.82619490343958,-0.558338307609354,15.3565319115842,1.81493105005755
2000-09-08,-1.71576756846657,-1.32213536358108,14.1218966719051,0
2000-09-09,-0.740327301186041,-0.310011562229652,12.3478681649644,0
2000-09-10,-0.774101174316022,1.98505203066722,12.9952680698057,0
