dates,uas,vas,tas,tp
2000-08-01,-0.490882500649112,-0.0868889959127267,17.0911854098596,1.05409960037104
2000-08-02,-1.93935573265457,1.15687676309332,16.6645817881747,0
2000-08-03,-1.06706699420148,1.52971782448108,16.9053122027494,0
2000-08-04,-1.39952979863935,-0.141585963029098,16.9053122027494,0
2000-08-05,-0.175162072685869,1.16784378644171,18.1431556768673,0
2000-08-06,-0.259810177508007,0.394451407444098,18.1431556768673,0
2000-08-07,-0.246376214007197,1.5565336128589,18.1431556768673,0
2000-08-08,-0.21876055578603,3.62533602721535,18.1431556768673,0
2000-08-09,-0.490882500649112,4.01074420540026,18.1431556768673,0
2000-08-10,-0.0213397825878243,3.62533602721535,18.1431556768673,0
2000-08-11,-1.71576756846657,-1.37654786361034,17.0911854098596,0
2000-08-12,-0.0557101774295846,1.5565336128589,18.1431556768673,0
2000-08-13,-0.0213397825878243,1.26829238926882,17.0911854098596,0
2000-08-14,-0.0239687180714128,0.691881513057327,17.0911854098596,0
2000-08-15,-1.38400908267935,-0.144651955533086,16.9053122027494,0
2000-08-16,-2.39100677572188,-0.310011562229652,17.0911854098596,0
2000-08-17,-1.39952979863935,1.15687676309332,18.1431556768673,1.22092097891657
2000-08-18,-0.490882500649112,1.37089890043882,17.1025315622291,0
2000-08-19,-0.0239687180714128,1.73321549488287,17.0911854098596,6.16267905214214
2000-08-20,-0.740327301186041,3.62533602721535,17.0906001235281,16.8688088533658
2000-08-21,1.98652888939388,-0.526890987709959,14.6146350692982,1.98856510657494
2000-08-22,1.98652888939388,2.90864167632383,15.0181971978341,1.31013441979377
2000-08-23,2.54994804993959,2.95630547273835,15.3565319115842,0
2000-08-24,0.393637937108134,1.60528538674882,14.1218966719051,1.43151002120322
2000-08-25,-0.0449377836908032,1.98505203066722,14.8511082916853,0
2000-08-26,0.141795583537882,2.55179278198,16.2441567117303,0
2000-08-27,2.92104780243288,3.59142363081942,16.6645817881747,0
2000-08-28,2.25657687876342,-0.310011562229652,14.6185318751459,0
2000-08-29,0.617975164682254,0.146136085655726,13.6105206373091,0
2000-08-30,0.16974037971152,1.73321549488287,15.2442414071269,0
2000-08-31,-0.61584359002952,1.37089890043882,16.2441567117303,0
2000-09-01,0.0328146906422437,2.90864167632383,15.7606863934065,0
2000-09-02,-1.44995763321477,0.689190798276731,16.2441567117303,0
2000-09-03,1.98652888939388,-0.718378539432601,15.0181971978341,1.98856510657494
2000-09-04,0.521369544090542,-2.52543382669218,11.4835320679428,0
2000-09-05,0.16974037971152,-2.52543382669218,10.7735155428741,0
2000-09-06,-0.137849795684011,-1.37654786361034,10.3471404923695,0
2000-09-07,-1.93935573265457,-2.77459799892749,10.5011559465685,4.58354214324938
2000-09-08,0.390102979678015,1.98505203066722,10.965585903577,0
2000-09-09,-1.11308247938091,-0.310011562229652,14.8273780237329,0
2000-09-10,-1.94592598305583,2.82481381051633,14.3390719713571,2.96536426542037
2000-09-11,-0.61584359002952,4.30592433834143,14.6146350692982,2.22009355663193
2000-09-12,0.235669458735733,3.73156792660144,13.4115645720874,6.34762294193642
2000-09-13,-2.05235319133882,1.68345067022998,11.697033156094,33.6508411881047
2000-09-14,-3.0236170114749,-0.123244606250926,10.965585903577,0
2000-09-15,0.16974037971152,1.20491398591466,11.9277168772467,1.59361751934329
2000-09-16,1.13041637631084,3.69956061467943,12.907855733595,0
2000-09-17,1.13738754741195,0.714056240194597,11.6787920287744,0
2000-09-18,0.364434229928912,-2.09974464551477,10.2035572169065,6.34762294193642
2000-09-19,0.0328146906422437,2.82481381051633,10.2035572169065,10.582264566857
2000-09-20,0.617975164682254,7.15563324603984,11.697033156094,7.21507012685755
2000-09-21,0.917804018486021,2.80174584522062,10.3471404923695,0
2000-09-22,1.88986576468739,1.11970477206408,10.3471404923695,2.96536426542037
2000-09-23,1.39639974785994,4.30417167637332,11.0721973819047,0
2000-09-24,0.364434229928912,2.0912390898606,11.9277168772467,4.06728003145862
2000-09-25,0.917804018486021,4.01789854214906,11.697033156094,2.32576138319921
2000-09-26,3.24677950868918,3.91933430874889,11.9280492265627,0
2000-09-27,3.43721992958066,3.00242829119691,11.25042789348,7.41980870878652
2000-09-28,1.13738754741195,3.59142363081942,11.452805920731,0
2000-09-29,1.40456822281819,1.67908460436437,9.85211297528259,4.41108095362751
2000-09-30,0.893912008488731,3.62533602721535,10.1171417741426,18.4213401089469
2000-10-01,0.753876888181401,7.15563324603984,12.6776113436434,4.41108095362751
2000-10-02,1.98652888939388,4.16286470757182,11.0721973819047,1.1857566425382
2000-10-03,-0.122979187530872,2.63044366015742,10.1434339429472,6.61678163901422
2000-10-04,-2.22977250669102,0.824524097462721,9.7895856083991,8.355104688479
2000-10-05,-4.78237725049746,-2.52543382669218,9.51954890733806,18.4213401089469
2000-10-06,0.00808399364571745,-4.79061034224012,9.13929921157948,0
2000-10-07,1.13738754741195,-1.49730195671802,9.93012065520163,0
2000-10-08,-1.35618392706739,-1.2664186996929,9.47805117760297,6.16267905214214
2000-10-09,-1.94592598305583,1.60528538674882,9.51954890733806,3.18411469441705
2000-10-10,3.43755749575426,4.45784754529086,10.3471404923695,0
2000-10-11,3.43755749575426,1.36969981563186,9.7895856083991,0
2000-10-12,0.864482686995203,-0.558338307609354,8.70948976816813,0
2000-10-13,0.140767927079938,-1.26162195239576,6.77236412456273,0
2000-10-14,-0.774101174316022,-1.2664186996929,6.77236412456273,0
2000-10-15,-2.37263111387764,-1.19417054716215,8.70948976816813,3.18411469441705
