,uas,vas,ps,tas,pr,rsds,rlds,hurs,cc
1984-02-11,0.7172620492283974,-0.07957378945378558,1027.4651267185584,-1.1142816450216309,0.0,46.45061647269756,254.4444053799786,84.27574835224536,0.0
1984-02-12,2.2639357293820126,2.3330730707774308,1033.581523759175,-0.8444643419726802,0.0,39.871936855055885,263.36254973443977,87.89262290689125,0.0
1984-02-13,2.554228468701285,1.9833701791502265,1028.765281996111,-1.9369516929511796,0.0,61.42565051565822,235.57172947658484,84.54956141053705,0.0
1984-02-14,1.2145402185732228,-1.269837645092312,1029.968905094168,-3.666173884794,0.0,56.48452628843529,237.5368428656698,83.99895543659949,0.0
1984-02-15,-1.970639288927031,-1.448816578065293,1034.5840857420771,-3.390914711277703,0.0025186809575383513,52.89743316999079,248.74377487192066,85.08677966585222,0.0
1984-02-16,-1.2703121423064327,2.6509531805718307,1030.6869883686368,-2.6679580547365114,0.9745300586509965,43.78622264604754,265.1795744688342,90.23404714262963,0.0
1984-02-17,-0.24338678249707488,4.25014530218458,1025.9327537919087,-3.0804311006210168,0.05446399493567342,46.87387795085311,256.9004467789074,83.81434954281055,0.0
1984-02-18,0.6763634703312728,3.5927312270260625,1029.8234729237388,-2.933502794017013,0.0,50.47242229317247,256.23438269600797,83.79454759519444,0.0
1984-02-19,-1.384240266344663,0.714114664609818,1029.9819284167738,-4.933252343836621,0.0,71.45452528595072,227.05908243189668,84.57345452457669,0.0
1984-02-20,-3.5454727530848404,-0.8321766384118165,1024.0900934830713,-6.679940412938537,2.0904669202810306,34.08463237780589,255.17103040877345,87.75634835189805,0.22687028731850575
1984-02-21,-4.557988890971249,0.7744426123537925,1019.6946074815065,-2.381108616196215,3.9415631365770767,28.235574152359497,273.36112857426644,87.98904105948394,0.0
1984-02-22,-3.521934404667783,-1.253409786752194,1020.7378832514235,-3.2464052368790264,0.6027341040165244,44.946334441325,265.25616018183155,85.38091334988185,0.0
1984-02-23,-1.6708204789712382,-2.7546418246085516,1024.207505009433,-5.298160656055149,0.0,43.283839582303386,259.71629570572236,85.26664793932007,0.3242206509601374
1984-02-24,-0.15372005687988116,0.10666621238027396,1027.3414061051628,-5.405015320379123,0.0,66.41002076453725,245.6435555208738,86.88776453218779,0.23957393761116072
1984-02-25,-0.48108788470209385,0.6358904941975768,1027.8880348084492,-3.5838972152722617,0.0,71.1040043945228,241.8980479048804,84.64969424918206,0.3503256606198669
1984-02-26,-1.9755910670036823,-0.5983959069886664,1023.5314264304219,-3.0986520747278483,0.0,74.70044973639389,251.10067642421876,85.73479823234673,0.0
1984-02-27,-0.9741486216184438,-0.8984391388618265,1013.6718922663745,-2.675588416362353,0.0,70.01093614849884,256.0337955859874,86.48921584618361,0.32817248730745346
1984-02-28,1.4318883789028412,0.8414053954153127,1006.0690500942691,-2.658236994845945,0.0,68.35825925604556,244.77544494340003,83.54051600266399,0.5032916408644933
1984-02-29,4.733713537426791,2.6167232218679843,993.7789821514764,2.2162693444095014,0.0,70.86562033057996,258.4121698804884,72.23993537222945,0.42811136121908955
1984-03-01,4.355032668823207,-0.34478767931926013,989.5642069467323,-0.2797499866285763,6.67698724499073,97.98365240887796,236.12543279244238,65.04892877281347,0.4361413713562158
1984-03-02,-2.678679275773925,-1.3858159196815538,996.3462439661788,-5.299889361333717,1.188503328377609,57.54668801958368,241.61853134590612,74.21131882638721,0.6338349520218503
1984-03-03,-3.0036710646810185,-3.46299366434073,1004.0803827614285,-2.007733377358908,2.4196625913852503,41.87968612629349,264.1664613932626,81.11105372406642,0.6280483839537253
1984-03-04,2.9439987553179234,3.485322010491208,1006.044396609033,-0.7039693275242982,0.05886772552777005,51.98764897665532,269.1406240502847,82.61917225181207,0.5935276202674389
1984-03-05,3.7294781201030367,-0.5477203447928091,1007.7155924453557,3.763890945746972,0.0,113.47498114792889,239.1545291915979,68.14962300595056,0.4694144364585152
1984-03-06,5.293232857203691,-0.4471970233996996,1007.3966306375265,4.597218707304183,0.0,115.46496487123528,243.6747386400163,66.69553312849385,0.46468061851469866
1984-03-07,3.2605129510255217,-5.256804740308337,1013.94202812676,1.8895525854473754,0.0,119.58517374543617,224.5595837375237,49.577554458327455,0.5673642832402754
1984-03-08,0.36483851514416654,-4.914006287957373,1025.3271527827035,0.7434155857440483,0.0,122.54200375734828,226.70332691933993,57.31942379768813,0.5687942657579859
1984-03-09,0.48194979324252557,-0.687317929258936,1026.307192875986,-0.5219332356340471,1.9565559545692777,69.40723130965537,266.8631841298917,79.87884533774907,0.6306014841997468
