,uas,vas,ps,tas,pr,rsds,rlds,hurs,cc
01/01/1979,0.6069167,-3.772057712,1009.742324,-16.79396454,0,23.33706922,200.2695085,67.59819926,3.36E-05
02/01/1979,0.207414894,-3.749562649,1008.079414,-9.394036884,0,14.7942691,226.3099726,76.2921571,3.36E-05
03/01/1979,-0.233790148,-3.97676174,1009.867967,-9.504466101,0,17.92481641,219.4753478,82.67595982,3.36E-05
04/01/1979,-0.574569744,-3.585152987,1012.289665,-14.41216392,0,18.54854662,207.8983739,80.80821699,3.36E-05
05/01/1979,-0.53795948,-1.906581605,1015.768669,-14.85753004,0,13.42076558,215.6930149,81.98090153,3.36E-05
06/01/1979,1.01743199,3.657189885,1009.770543,-4.637167552,1.781715564,7.39034201,252.5253444,88.86405895,3.36E-05
07/01/1979,5.345843713,5.398215399,993.8055978,2.887879062,3.088970813,6.657923501,283.345581,85.62258022,3.36E-05
08/01/1979,5.071349603,2.172985459,992.4940277,0.578081093,0,13.55258277,243.6660673,75.46691634,3.36E-05
09/01/1979,3.173114367,1.744692937,990.8869822,-2.574865852,0,18.20470058,239.4434741,88.62480975,3.36E-05
10/01/1979,-0.003121066,1.659035119,985.4829501,-3.452571495,0,12.91564795,246.1227831,90.12164658,3.36E-05
11/01/1979,-4.893077012,0.178158709,981.359368,-1.880589334,5.917291706,6.758363079,266.6315561,86.6893121,3.36E-05
12/01/1979,-3.829727499,-4.138068948,989.3744497,-2.180244918,6.684105621,5.079598149,267.8705822,83.52351506,3.36E-05
13/01/1979,-1.26152707,-5.033220716,994.3361569,-4.254828536,4.472773499,6.757265675,263.547907,78.79042911,3.36E-05
14/01/1979,0.083988643,-2.400361191,1010.798914,-5.739633334,0,12.52550903,250.2808191,85.79586758,3.36E-05
15/01/1979,0.154225868,-2.204133005,1022.292684,-10.1373904,0,22.3179229,231.6263908,86.05874936,3.36E-05
16/01/1979,-0.206746012,1.607205992,1023.945384,-6.541338286,0,14.18268965,239.8605546,90.10603609,3.36E-05
17/01/1979,-1.483232037,-0.580610202,1024.317902,-4.323354586,0,11.63541756,259.5438092,90.94149943,3.36E-05
18/01/1979,-1.380093607,-1.970685189,1028.700863,-4.111684647,0,16.90518161,243.2183449,87.85260086,3.36E-05
19/01/1979,-2.48200872,-1.277382238,1030.490889,-2.382216169,0,13.44175365,259.5569839,86.19165222,3.36E-05
20/01/1979,-1.658929702,-1.114952522,1026.550487,-4.669544962,0,16.28407588,257.570453,87.81200284,3.36E-05
21/01/1979,-2.194986421,-1.028323534,1028.888422,-4.864371744,0,13.4773803,251.6476782,87.19499019,3.36E-05
22/01/1979,-0.325240792,-1.204733396,1018.774938,-6.061758299,0,14.7917508,253.0432563,87.32237628,3.36E-05
23/01/1979,-0.294401601,0.350618891,1007.395705,-6.655164463,0,14.19913612,246.7703442,87.24065759,3.36E-05
24/01/1979,-2.184768657,-2.5872676,994.9828477,-6.475051187,1.035731194,9.794320978,257.3621559,86.99499777,3.36E-05
25/01/1979,-2.85227012,-1.770356812,988.907678,-9.663527699,0,16.86757628,250.6303984,83.11291025,3.36E-05
26/01/1979,-1.386216601,-3.577344767,985.0304829,-15.28162121,1.300716664,21.44641076,232.9237437,79.05973444,3.36E-05
27/01/1979,0.482892411,-1.653361971,984.1881345,-14.82206549,0,32.66960023,224.5671745,77.38361585,3.36E-05
28/01/1979,0.001786478,1.065245775,990.6635049,-8.73358086,0,21.04570474,236.4787482,87.14207571,3.36E-05
29/01/1979,-0.901772118,1.326717719,998.8050324,-7.148819154,0,15.41713903,245.1835349,87.35986971,3.36E-05
30/01/1979,-1.65004017,-2.613781442,1000.60308,-8.976622362,0,20.99880906,244.8943606,83.47476575,3.36E-05
31/01/1979,0.10510472,-3.193224706,995.170526,-8.642818512,0,24.9129211,237.0460815,73.93840485,3.36E-05
01/02/1979,-0.566241629,1.046031544,982.8381892,-7.768746049,1.16264126,17.27497352,243.6745092,84.55852554,0.001452968
02/02/1979,1.020056384,-0.8391471,976.9607889,-7.8085906,0,24.09000645,249.5645817,83.42888528,0.001452968
03/02/1979,1.132777089,-1.334681812,971.2235252,-7.76196078,7.124382624,23.46600476,231.2135064,78.5155885,0.001452968
04/02/1979,2.098447672,-1.43953474,980.3568041,-8.116146147,0,33.77101885,229.9861131,75.28114867,0.001452968
05/02/1979,0.94732791,-2.045916024,986.8341156,-12.20693009,0,43.19782569,215.768906,76.65509812,0.001452968
06/02/1979,1.723131698,-1.096508271,999.8181954,-10.6975673,0,48.47071558,213.4926634,81.08194727,0.001452968
07/02/1979,2.163649354,4.387416345,993.8936474,-4.198188886,0,30.23381476,240.3431468,88.67203986,0.001452968
08/02/1979,0.366918604,-2.085621281,987.3530691,-3.257547332,1.98986011,36.85620303,258.9666849,72.76966668,0.001452968
09/02/1979,3.626606654,-2.367345424,987.2225526,-3.117235274,0,60.9748612,215.6977029,59.59643119,0.001452968
10/02/1979,2.578291826,-1.966543224,993.375311,-3.926567569,0,61.28032472,218.1463928,67.3877625,0.001452968
11/02/1979,1.195378201,-1.163268721,1000.280432,-7.343319854,0,60.31798035,218.0239763,76.27103731,0.001452968
12/02/1979,1.019278564,-1.055055265,998.8903329,-11.14377572,0,59.03204546,223.8262823,75.96993304,0.001452968
13/02/1979,-2.82684347,-2.827132255,999.181224,-8.855031546,0,54.15167444,222.7426227,75.94142329,0.001452968
14/02/1979,-3.761546944,-4.450521174,1010.633976,-14.34790004,0,63.93238347,213.1231273,65.62896604,0.397217694
15/02/1979,-2.063799106,-2.751163225,1022.325779,-13.85553427,0,70.12965493,205.997356,68.53195775,0.544053046
16/02/1979,-1.705598683,-1.583813896,1032.990743,-14.78884996,0,67.61556575,209.9785144,70.82876607,0.531842015
17/02/1979,-2.595126823,-2.351281969,1034.729782,-12.55867835,0,65.94443897,214.1228299,73.32207566,0.514786375
18/02/1979,-4.370487678,-2.832923043,1026.068346,-6.910759328,0,49.21032106,225.9132294,70.96474114,0.507943471
19/02/1979,-2.767942175,-1.303019484,1023.855247,-2.723711986,3.96993236,22.33857124,267.4876996,83.92365923,0.001452968
20/02/1979,-0.720600965,0.076013499,1027.523231,-2.745131565,0,33.14160352,268.7362784,84.35411926,0.001452968
21/02/1979,-0.244416737,1.652925464,1025.464598,-2.734901145,0,51.57669518,259.6768519,85.69963381,0.001452968
22/02/1979,-0.861831139,1.409520005,1017.150927,-3.536856809,0,54.43765094,256.0117775,89.29312989,0.001452968
23/02/1979,0.96616795,-0.018481141,1013.475022,-3.177946542,0,42.7534844,260.2582758,81.7473956,0.001452968
24/02/1979,1.293977676,-2.207807524,1024.368975,-2.737298107,0,79.22891688,231.4835262,73.28342299,0.471076312
25/02/1979,1.989349436,-0.121233089,1023.691433,-3.000775875,0,73.96485912,241.6099465,77.68175556,0.398240717
26/02/1979,4.067780347,2.5840653,1009.00127,-0.677928433,0,63.92061708,237.7459519,83.1726002,0.55733695
27/02/1979,2.21213752,1.746226201,1000.389771,0.340704002,0,67.87688958,250.4809974,81.2631413,0.418625523
28/02/1979,1.026006985,6.443923209,993.9866195,1.875938612,2.019576863,35.74738702,278.8486406,89.40021427,0.001452968
01/03/1979,-1.760168076,3.609113935,994.9158524,-0.751100487,0,56.431694,256.0267874,80.28103979,0.527528319
02/03/1979,2.022345652,4.250515161,990.8733096,0.443576416,3.288821078,26.09221733,262.9554806,89.24408289,0.604382629
03/03/1979,4.576049767,5.266942255,988.0387845,4.88224627,1.875990839,21.84844388,288.5366176,83.71585644,0.503018293
04/03/1979,5.558855725,3.96508093,993.7810862,3.040048514,0,68.47761841,246.4881976,69.6473078,0.597610779
05/03/1979,6.653775452,5.262243258,997.3746877,3.880567465,0,76.45649566,246.8930335,74.79596273,0.589138469
06/03/1979,4.401066538,6.391442414,998.6206937,4.348375823,0,45.17742685,284.3643229,82.67010066,0.510666245
07/03/1979,-1.011909394,6.748774954,989.2284528,1.774868401,4.542644863,23.74494297,286.704393,89.24554059,0.598785123
08/03/1979,2.652586825,2.497692906,992.7361606,2.471131985,7.025595972,56.86830548,278.8758773,75.46723629,0.545658045
09/03/1979,-1.384310514,7.846226818,982.8018442,2.244338124,12.00154347,43.77629504,276.6765786,92.9458444,0.616732855
10/03/1979,2.165234682,2.132246645,977.2230764,1.729394913,16.59792318,43.09827764,287.6679162,82.28472206,0.594660399
11/03/1979,0.768219737,1.608000176,989.8608606,-0.17354844,0,85.33797095,242.1557911,75.91143258,0.660058712
12/03/1979,-4.365988567,1.070818395,983.1791976,0.406389966,9.842017966,50.75590549,275.5858053,86.64340221,0.646029706
13/03/1979,-2.818731031,-3.296393084,993.0535326,-0.681850967,2.395763441,59.41903145,276.6443022,74.20940304,0.638082739
14/03/1979,-0.252523634,-2.933530924,1003.706991,-3.301473399,0,114.8228508,231.807381,72.34219868,0.669692935
15/03/1979,-1.720940275,-1.994213913,1007.585805,-4.008746876,0,114.0576752,239.0201629,73.75782594,0.66003771
16/03/1979,-4.282472787,-3.31509031,1005.864165,-4.440212278,0,97.45879851,254.9168552,70.29281247,0.653928957
17/03/1979,-4.804550641,-6.153692441,1005.799925,-8.859371561,0,119.1634727,233.1226976,59.56720577,0.689128899
18/03/1979,-0.626277092,-0.545481539,1004.043636,-11.49561422,0,138.1538133,209.5296,64.18774413,0.769359464
19/03/1979,2.855105525,1.67502219,992.4322957,-7.880423638,0,147.3889496,210.8825649,69.56916676,0.746139021
20/03/1979,3.586607783,4.645939967,988.250064,0.33876107,0,112.3538992,248.7012094,73.87941492,0.684283716
21/03/1979,-1.223919523,2.583966273,989.1563644,-0.264411017,1.15334345,85.51467609,267.9650262,80.65860921,0.687739302
22/03/1979,-0.327646109,3.297213593,985.8811355,0.910413703,8.569931687,66.4118977,269.6242627,88.98251714,0.735173276
23/03/1979,0.0986726,3.858893198,989.6685209,1.262742784,2.368160104,86.51853824,270.6383472,83.38042917,0.6944058
24/03/1979,1.942972956,-0.6067368,999.6135073,-0.10743772,0,144.7832308,239.8146806,74.67344431,0.69240962
25/03/1979,-1.174309608,5.43032958,997.3847821,-0.17508214,0,126.732288,247.3946882,85.03111796,0.712318018
26/03/1979,-0.928673262,5.330004893,980.3695025,3.845864751,21.22412429,22.0805024,300.5604011,94.12708809,0.788108516
27/03/1979,-1.868734082,5.76079143,978.1110529,3.231334919,7.992872143,28.11648942,304.8215294,90.70743789,0.777905642
28/03/1979,-3.726417501,1.551487559,986.9220715,3.879339214,10.87011934,46.27123673,292.5285822,87.34923676,0.777813481
29/03/1979,-3.853492151,-2.981394983,999.7406124,3.567634595,1.810730065,59.6238599,291.4524897,78.19086283,0.755360741
30/03/1979,-2.531343995,-3.191341074,1001.288778,2.87815707,0,120.240646,276.1889596,73.55258909,0.686890686
31/03/1979,-1.761053898,-2.159264166,998.6044191,1.734578661,0,91.05013071,273.2634062,82.1718454,0.760397647
01/04/1979,-0.855398152,-2.927337546,995.9854131,3.272615831,0,88.29661465,282.4083665,81.38563097,0.738049969
02/04/1979,-3.292400794,-2.648851014,992.5919356,2.761579053,6.627059291,56.12838748,291.6334276,88.42381215,0.802703965
03/04/1979,-3.844060957,-1.64440191,994.5316461,2.78337299,3.391289638,71.74528507,294.2945562,81.69994853,0.759248129
04/04/1979,-4.490173506,-0.446771861,1000.173071,2.621427486,16.90609313,35.29517064,294.8459877,90.59174531,0.822869416
05/04/1979,-4.373372916,-2.381860269,1007.851219,3.722035178,1.326611431,60.0962762,296.1724914,84.62601862,0.793449775
06/04/1979,-4.362167874,-1.972052183,1012.359886,3.317927442,0,83.71174197,291.4202803,72.68439012,0.775841355
07/04/1979,-2.089960397,-1.619776181,1016.103845,3.156173574,0,136.6072542,271.7167089,67.51968636,0.738873413
08/04/1979,-1.107639561,-1.004494709,1017.953032,2.187286618,0,186.0412431,241.4562083,61.87799861,0.727203122
09/04/1979,-1.778427877,0.09827195,1014.998956,2.323066135,0,158.9401975,249.7244989,63.94683377,0.768583337
10/04/1979,-2.770811046,1.104769519,1010.591523,3.685447468,0,83.70389153,283.349991,69.0016725,0.82254285
11/04/1979,-1.987846021,1.77797229,1008.617561,4.913490696,0,183.0299882,252.9351074,61.94967288,0.728320829
12/04/1979,-1.732427872,1.175498244,1007.71536,5.285667151,0,219.1761312,237.9279401,62.61741943,0.706803141
13/04/1979,2.237546985,2.914565219,1001.997376,4.986908977,0,207.9075884,261.875206,77.72894912,0.679577883
14/04/1979,2.934143184,-0.374175163,1003.049377,5.639765233,0,189.7466333,266.4396261,72.53045706,0.70627031
15/04/1979,-1.566983354,-1.180382326,1016.168182,2.920134964,0,202.0172719,246.8386668,53.26880871,0.736461873
16/04/1979,-1.115897875,0.54060305,1017.761774,1.602090399,0,192.137656,249.8188595,62.75861527,0.752502424
17/04/1979,-0.75719567,-2.803034103,1016.512709,2.83931015,1.753489714,173.5186365,275.0848508,60.97400663,0.735741399
18/04/1979,1.166380714,0.06769592,1017.213216,2.406435016,0,203.898752,239.7841688,62.57279278,0.775213547
19/04/1979,2.186108938,2.267770266,1010.976197,4.806589219,0,199.0403017,257.4659219,72.94616872,0.739147526
20/04/1979,1.029740224,2.853252906,1002.82557,4.731005612,2.142859221,61.14523859,301.3399832,94.09958662,0.865814325
21/04/1979,1.436708631,2.250651092,995.7104712,5.303720514,1.34211117,107.4268705,300.6526561,84.7487837,0.820916749
22/04/1979,-0.726372883,2.626987247,991.6211289,5.209979666,4.237119299,97.13135825,300.2594874,92.93912718,0.83524958
23/04/1979,-1.58648244,1.493277547,988.3163699,4.707282289,3.024097053,94.00796197,297.8603005,89.7743444,0.846606798
24/04/1979,-4.288966664,-1.126974661,989.6602835,4.26828846,5.837614454,59.55491568,306.3383714,93.04564361,0.87305564
25/04/1979,-2.806720788,-0.707277681,989.1832104,4.710580897,16.74441689,9.165845681,315.765881,93.76625224,0.902662657
26/04/1979,-0.161698777,2.51911176,998.6385252,5.226127263,6.305952779,48.57304688,323.6963296,93.99673967,0.869046744
27/04/1979,1.057251498,-0.115136263,1004.762111,5.67637527,1.815231508,149.1134278,284.4253459,85.31942117,0.820949192
28/04/1979,1.615592637,3.575237201,1000.158248,5.28904206,0,223.8366009,266.7475861,77.07779455,0.731822896
29/04/1979,4.313537445,4.252717608,984.260098,6.584099879,0,139.8101489,293.6735389,75.32306494,0.829081199
30/04/1979,2.835042044,0.203203614,968.5619272,4.757726486,7.221662983,113.1268206,294.3242441,78.56947075,0.859250219
01/05/1979,3.814514095,1.556546171,977.8266505,5.249567906,2.632279725,225.6487987,246.9270915,60.21730767,0.790862223
02/05/1979,0.89890004,2.896518731,985.8725398,4.129482272,1.292589437,240.9388517,250.6624394,63.75064344,0.760756146
03/05/1979,2.219797209,-0.678484941,984.7459931,5.447978862,1.134894815,181.3610031,280.0004545,56.16840387,0.803250216
04/05/1979,2.062819464,3.980843283,996.536679,4.275316517,0,229.9784338,262.4542201,70.86342819,0.759558793
05/05/1979,2.313228425,3.801482266,1003.817286,4.796775482,1.148496258,249.8263727,255.5981552,67.87125597,0.748502441
06/05/1979,1.622293842,3.341912488,1008.971716,5.207876303,1.193457267,239.9844425,262.0235451,74.61933384,0.751563554
07/05/1979,1.623049245,2.88886181,1007.692001,4.775852543,1.162219505,241.0197633,269.280271,75.62577404,0.740391127
08/05/1979,-0.807232263,1.119387821,1006.934499,4.54582082,2.098550221,178.9642279,276.9370919,79.79676318,0.829267896
09/05/1979,0.324420508,0.544388845,1010.409229,5.206433487,0,216.8238547,272.9467201,76.03375469,0.778175354
10/05/1979,0.972156927,-2.539273535,1010.286791,7.01156459,1.521598715,214.8745419,285.7454397,55.67650606,0.760097818
11/05/1979,0.358797233,-0.021566838,1013.576243,6.891002405,0,293.8161841,250.9544457,51.30565952,0.717091403
12/05/1979,2.907124496,2.772041795,1013.993186,7.666025724,0,277.5874153,263.751764,63.38752377,0.715378036
13/05/1979,2.247445113,2.653209146,1015.327886,8.54512034,0,184.2716765,294.3318723,79.96999415,0.804665423
14/05/1979,4.136248161,4.007230487,1008.382834,12.60927908,0,207.8197342,325.6065198,69.48848614,0.718230562
15/05/1979,3.450653103,3.645398667,1003.845722,11.60238619,0,268.0290906,303.5333485,76.03645898,0.68065813
16/05/1979,0.363487133,2.010923346,999.8044517,10.58109627,0,235.1947017,296.8541674,73.28457206,0.736002773
17/05/1979,0.866265223,5.11109879,991.0459806,10.29203727,3.212157051,152.6031949,321.6043705,85.46171683,0.80885102
18/05/1979,2.661008374,6.097710911,997.0328339,9.237593007,1.546808025,150.469819,324.9122809,80.00566186,0.808171991
19/05/1979,3.245090365,4.7867265,1000.066288,8.386357832,1.793419854,193.4667449,311.4538797,79.48143661,0.775241103
20/05/1979,1.051399096,0.539892463,1011.90294,8.918547782,2.324847335,261.7639043,258.4644312,44.27399676,0.774604545
21/05/1979,-3.061990363,1.339756272,1007.284508,9.531986509,2.208278392,240.3459513,292.8383759,63.73866065,0.746591669
22/05/1979,-0.931984562,2.113259557,1006.12602,9.533402356,4.018447331,110.0543686,325.5548411,86.54936692,0.853131564
23/05/1979,-0.746540599,1.94176174,1004.741454,10.05912488,2.518390152,117.1550661,326.0657105,87.81341747,0.850097667
24/05/1979,-0.441486765,1.870951914,999.5406156,12.38645395,12.52198284,90.37882242,338.6530231,78.01759582,0.852815417
25/05/1979,0.837571087,3.492597037,992.1203143,11.30415643,14.40201301,183.3753049,333.4379397,77.91678946,0.769211606
26/05/1979,1.201834911,3.567766968,1001.35004,9.73438719,1.286877103,213.1461717,288.3637402,73.84266484,0.80691297
27/05/1979,-1.542658362,3.627424451,1000.727279,9.912582035,15.39445158,80.55169277,320.6031095,89.43503544,0.884075535
28/05/1979,2.00821218,0.742284327,1001.269195,10.54307947,7.432405698,53.20041203,331.1451234,72.37003291,0.893926653
29/05/1979,0.69898711,5.498197179,1005.686437,10.51332619,1.078732696,120.5897829,306.4560859,89.71730988,0.876870663
30/05/1979,1.629702462,3.427425825,1010.051066,14.3109681,10.88980966,105.3870203,354.5334602,80.73400244,0.825188179
31/05/1979,-1.672071387,0.190448448,1014.996015,16.48073311,0,290.3135031,316.160327,69.69672162,0.672252718
01/06/1979,-1.298790483,2.698548838,1015.355383,19.93452835,0,303.2458663,336.312875,65.61933926,0.626107114
02/06/1979,-0.424897648,-3.686535009,1022.13291,18.68977186,0,316.4506673,326.4831859,54.72435178,0.615161347
03/06/1979,-3.190360058,-1.520115651,1028.904083,18.04521219,0,313.2292185,325.8014738,49.95141036,0.630900295
04/06/1979,-0.729851837,1.103212762,1020.894243,17.73073027,0,329.4562728,310.0601547,51.31208186,0.632440667
05/06/1979,0.409801332,0.428331051,1012.171178,19.28436069,0,327.6839595,308.3830005,42.9613447,0.638155751
06/06/1979,0.775990386,1.013119292,1008.919287,19.77600349,0,329.3838223,311.0919951,46.12710293,0.633694484
07/06/1979,1.650074603,1.995350335,1006.821298,19.51306086,0,346.7646306,305.958837,53.82639962,0.612092818
08/06/1979,1.367647937,3.353200849,1000.147467,15.13547636,0,296.1455152,313.7659045,74.34271337,0.676887518
09/06/1979,0.785823441,-0.415635141,994.9253094,12.60422322,9.275209504,103.319455,334.402456,73.85545564,0.860866977
10/06/1979,0.852446084,1.27170432,1005.053599,14.16614251,0,271.8240393,294.5734904,59.72510447,0.740592986
11/06/1979,0.5978347,2.903470518,1009.076822,14.54882619,0,343.9390675,294.913592,68.71718743,0.640222545
12/06/1979,0.64123575,2.730817274,1006.693476,13.78904232,0,344.0988899,291.0408095,70.98260955,0.648136915
13/06/1979,0.459446519,2.56545507,997.7264398,13.31979831,0,321.8961722,300.3281101,74.15839999,0.665371749
14/06/1979,1.613034473,4.333800467,990.7124342,11.81542665,0,247.8652437,315.7272084,76.6474548,0.745361786
15/06/1979,-1.28127546,2.335275164,991.8665972,12.6757178,5.003808321,130.4337467,334.0694306,90.54680969,0.841370245
16/06/1979,2.995734736,1.909426848,1001.614514,14.82545906,2.575588132,243.833049,331.4173858,63.97251711,0.728292448
17/06/1979,3.458364696,-1.594274463,1006.058529,15.80439638,0,341.5988668,289.2972551,50.1044767,0.655281607
18/06/1979,2.301384702,-0.828572949,1010.484638,16.33685615,0,320.56054,299.0557742,52.25229022,0.670461413
19/06/1979,0.222429521,0.264746407,1011.947925,18.1155372,0,299.742768,319.4212319,60.73314747,0.671260591
20/06/1979,-0.252411293,1.713340223,1011.695996,18.79587623,0,307.2456251,328.5764964,62.86704415,0.651317165
21/06/1979,0.637957413,3.252505568,1008.03224,18.33824941,0,313.5950145,319.8437213,65.74793462,0.652314089
22/06/1979,-0.228815166,3.420988492,1003.705759,17.560719,1.298742634,259.8932662,327.5577616,75.32174793,0.713978209
23/06/1979,-0.034716301,1.973825714,1005.240459,16.47681988,3.40350327,224.3103403,338.2407838,81.79672082,0.73977683
24/06/1979,-1.63809112,2.249503137,1003.708442,16.69219067,0,257.5016063,330.8786546,74.74455796,0.712370102
25/06/1979,0.474462625,4.666138884,997.1317545,14.88347656,12.16074378,120.8888861,356.9505542,85.65086784,0.81645018
26/06/1979,2.138625843,5.417330012,1000.574697,12.31457661,3.914996569,234.837133,320.4931191,75.30945565,0.755162454
27/06/1979,4.909296997,4.202438915,998.3617238,12.42628739,2.69440991,189.9483494,329.2637695,68.85461904,0.794761296
28/06/1979,3.274111265,2.818340957,1000.64045,12.82406802,0,294.0388134,293.1907045,69.55509632,0.712676841
29/06/1979,4.338437682,3.655227827,992.8556169,12.67600289,5.134167006,155.5987315,329.7749388,68.28903055,0.829543695
30/06/1979,3.558174208,0.526350346,991.451246,12.14050933,0,292.3999252,291.8618021,57.12062209,0.715127125
01/07/1979,1.562123275,-1.840351814,996.0738844,12.668802,1.242079996,285.0858931,290.1787001,58.74156931,0.727070422
02/07/1979,2.138926123,-0.517530647,1001.574511,12.0708387,1.242758825,325.1904989,278.523907,53.29297336,0.685144936
03/07/1979,2.960542158,-2.039206978,1003.302097,15.22594366,0,321.3598805,297.1713399,47.82232121,0.667691969
04/07/1979,0.199565981,-1.665386974,1012.398917,15.78719329,0,335.0967245,286.5420471,51.034929,0.660731695
05/07/1979,1.567025594,-0.99493856,1011.454585,17.57504127,0,317.0425832,315.2604164,57.57430868,0.64778675
06/07/1979,0.234482419,-1.859760589,1006.866818,17.57442637,0,275.864502,319.7781823,53.39067087,0.69684568
07/07/1979,0.374496866,1.59961863,1000.008053,16.84581492,0,337.0311404,298.9920159,62.6184375,0.63533899
08/07/1979,0.361795399,-2.641755478,994.6309912,16.69736408,0,248.9505642,332.2848136,71.3669658,0.713501499
09/07/1979,-1.095288019,-0.271558482,995.5409794,16.83107823,1.067519734,120.16316,356.1355446,74.1959885,0.832365638
10/07/1979,0.389872197,-1.338079458,999.8828144,15.93316677,1.287696637,209.1179945,336.2814779,80.65782048,0.761190504
11/07/1979,0.262244802,-2.918585597,1006.874943,17.11133721,2.991726376,237.3896451,327.7031648,60.92940456,0.731072832
12/07/1979,0.208197334,-0.496665304,1009.149408,17.68648197,0,246.9259971,334.2816007,60.4255217,0.707637008
13/07/1979,0.85633816,1.546832093,1007.44002,18.22491212,0,236.7923069,339.920754,61.79584441,0.707458513
14/07/1979,1.008210309,2.66493237,1004.607155,17.80980174,0,288.744627,318.973767,65.685431,0.669515393
15/07/1979,3.071423828,-2.20611115,1000.749138,14.27897117,2.078234803,255.1352985,320.1559904,68.03411981,0.71476174
16/07/1979,0.680155735,-3.910066195,1000.726329,13.87111276,2.131909339,129.6637243,335.7339279,62.44900005,0.845326162
17/07/1979,0.298658411,-0.051131522,1001.999051,16.95290581,0,214.0676283,327.0752506,64.37804582,0.756703518
18/07/1979,0.587393311,4.1891935,992.3671828,14.13045146,7.078824629,80.45540632,341.618859,89.1340818,0.867806366
19/07/1979,0.674285694,1.494113964,984.0179511,13.77961694,6.46534101,118.6339943,336.9644567,74.91520329,0.851762714
20/07/1979,2.342774004,0.625308176,983.66156,15.00361586,2.195475197,198.3891574,327.3911441,78.74932439,0.776365914
21/07/1979,3.175620869,0.62663442,986.3958152,13.93961418,9.451027924,205.1280425,327.7145716,83.65769622,0.761999802
22/07/1979,1.916200954,-0.67735323,991.6451926,15.87834922,4.745546891,249.1392562,312.89611,66.16717684,0.718219174
23/07/1979,0.597196165,-1.639272744,997.1595729,15.24725584,1.883562442,217.9725904,322.2559736,64.10864225,0.744279179
24/07/1979,0.762666667,-0.811829734,998.037815,13.89488848,4.598336461,207.3524882,321.0935657,76.50393203,0.762788878
25/07/1979,1.226378951,-0.484372942,999.7815737,14.46923493,2.088178207,195.9471062,317.494262,73.28661256,0.782038712
26/07/1979,0.456518592,-0.050303167,1003.995196,14.87124218,7.531358531,216.0918215,316.2504747,83.19630381,0.748207824
27/07/1979,0.947017605,0.038538915,1008.207843,16.42738921,0,247.0717973,314.2792272,70.18001696,0.706247055
28/07/1979,0.704931877,1.622580607,1007.250192,16.17276582,1.198687713,258.6060874,313.8944815,68.96985993,0.687130379
29/07/1979,-1.679939991,3.071957283,1000.273865,13.28479239,4.32003725,150.2524617,329.3761121,94.00594413,0.812212084
30/07/1979,-1.431273759,0.334627667,992.9827609,15.37570841,19.10911018,11.22448988,368.9349286,93.96838248,0.878337884
31/07/1979,-1.139255192,0.819903221,993.4332726,15.37361419,3.219521582,29.24472884,367.6355971,93.62254731,0.858320503
01/08/1979,0.536639852,3.010450885,990.3251508,15.34800049,8.746668574,78.68521082,353.6509645,84.70513419,0.824897321
02/08/1979,0.589113858,2.155091127,988.6399642,14.17094509,7.998051692,136.3259014,338.226345,89.27138444,0.797228697
03/08/1979,1.597070217,0.344108067,992.3540749,14.44570103,5.913941602,185.022475,327.2156601,82.66531482,0.746982515
04/08/1979,-0.933577283,-0.541515615,1003.333374,12.99037969,4.6544206,140.2044676,330.1238951,68.46941705,0.804534431
05/08/1979,-0.92604349,0.158873872,1007.614298,14.00654953,0,161.3192284,327.0440587,73.40276608,0.79285381
06/08/1979,0.553516976,1.632662151,1007.346297,14.37779364,0,200.1686685,317.2524972,71.45488491,0.741121727
07/08/1979,-0.443402921,3.584302048,1004.192318,14.3777424,0,172.8497562,317.2006164,75.94028013,0.781848512
08/08/1979,-2.703282836,2.561748573,999.7504347,14.39536094,8.181598694,84.64450669,349.1658612,89.26550363,0.84254063
09/08/1979,-0.456282312,3.695851891,993.0749982,15.20919709,13.48558774,73.76217357,355.1523259,87.39730246,0.840139576
10/08/1979,0.533508391,1.679474804,996.6087086,14.22881768,1.385504592,192.8960193,310.2666494,70.14090038,0.745267192
11/08/1979,1.485292768,-2.676104146,997.4929874,13.28165425,1.289132285,123.1272399,331.7721984,81.31316583,0.821985221
12/08/1979,0.878135229,1.633075745,1002.286954,14.13565281,3.714698397,110.4020516,334.3871275,78.62760267,0.830644433
13/08/1979,-0.022221914,3.129778427,1007.532935,14.11899688,0,168.3068543,325.0807328,77.37101118,0.743375775
14/08/1979,-2.880771527,5.260588517,1002.034535,15.45192636,3.270196393,121.0017907,345.0556804,80.99435986,0.781967473
15/08/1979,0.147376542,5.963523652,997.9734822,15.27590618,7.073811076,80.64946635,356.4826724,86.99900733,0.804848473
16/08/1979,0.261952583,1.901565677,1008.05988,12.02449029,2.320848278,117.8199916,321.7201728,91.41492127,0.825507159
17/08/1979,-2.151176779,-0.203732366,1007.009766,15.39504103,4.003191432,69.68060647,346.1382295,82.09783378,0.832395296
18/08/1979,-2.753747471,0.278320457,1010.50165,19.24594841,0,222.0646263,331.2444326,66.95016366,0.62163657
19/08/1979,-2.684853159,-0.144789719,1008.294207,18.18111845,0,213.7832735,333.8939459,70.99512597,0.627113971
20/08/1979,-0.525047924,0.431868158,1003.701135,16.08217285,7.665295071,145.3291208,339.0448039,88.43075036,0.719150319
21/08/1979,0.642074511,3.331917349,996.319156,14.38144028,2.458422595,116.1613333,343.3188189,93.173837,0.752520719
