"date","obs_uas","ERA5_uas","uas_1","uas_2","uas_3","uas_4","uas_5","uas_6","uas_7","uas_8","uas_9","uas_10","uas_11","uas_12","uas_13","uas_14","uas_15","uas_16","uas_17","uas_18","uas_19","uas_20","uas_21","uas_22","uas_23","uas_24","uas_25"
1993-03-11,NA,-2.77180176383336,-0.662490060735018,-0.292537569466161,-2.16003663508885,-2.33266659277664,-2.06679617211118,0.17588590861388,-1.72411699399661,-1.42816157141087,-1.22396272136963,-2.2886084905025,-1.23118747249863,1.08698038930973,-1.12782139922512,-1.6945638673332,1.50548186262896,2.96565603704821,-1.25190825683717,-3.27914212478924,-2.13733436428339,2.03000346035879,1.3309128419136,-2.53069034326505,1.09152019888971,-1.97990837515825,-1.76875353251938
1993-03-12,NA,-1.68170525216277,-2.09560251532127,1.23776595391981,-1.73776030970205,-2.13269808126381,-2.54446911247362,-1.65010031468674,-0.677748164502643,-2.61563907054284,-0.471680885623709,-2.38659572345105,-0.446705416033516,-0.177706984055005,1.75627551661234,-0.515393529552871,2.44970338461176,0.103409554597709,1.53225667485358,-1.85699835967434,-3.07566301256092,0.166850193368589,-1.43807882178497,-3.05411594997917,-0.634054180824731,1.88871723157172,-2.42246666160156
1993-03-13,NA,0.0286792879089297,-2.1852014344609,-1.83185966374623,-0.994461682799338,-2.3907843001072,-2.97662641522549,-2.14773781996217,-0.427881075574973,-1.28561337188398,0.425345163816298,-3.13944922511429,0.499624836171793,-0.382935673560477,5.21442790905019,-1.18306084709135,2.43875423151571,-2.0337867832877,-0.231126595567452,-1.63776409798466,-2.65801206393603,-0.201872145012902,-1.94075616902761,-3.06864428323666,2.06108862829931,0.581964918576806,-1.57222714751459
1993-03-14,NA,-0.19258759187123,-0.530906567108166,2.51979312160979,-0.556656620928751,-1.79193116737453,-3.55902281687616,-1.28856765990278,-1.66892987496326,1.60680642679787,-1.78731079171761,-3.07566301256092,1.08488528500721,-0.581220209180908,5.41955937944854,-1.73776030970205,-0.906034796208353,-2.57562553276501,-1.64441362002173,0.969685610382229,-2.54446911247362,-1.31870056055123,-1.23053459947275,-2.86631145542338,1.28071026508209,-1.83662603353205,-0.21792245684828
1993-03-15,NA,-2.10339981874172,4.67012972724862,-2.87085290973997,-0.97519224673835,-1.47160943632298,-3.25122374159677,-0.771363844236522,-1.24236251638758,-0.313315914365596,-1.06674981825796,-3.40320573948715,3.99113073064002,-1.78445627140264,1.20210061922424,2.90645998469065,-2.39437932513476,-1.65633149239779,-0.228837821429036,1.43841563210053,-0.744867713462789,1.5097098487016,-2.70022645447993,0.441469731630597,3.69874654872519,-1.94908993278061,-1.56147895945362
1993-03-16,NA,-1.77732353125495,2.34551910941936,-2.3217729966683,0.521291455330086,-2.50780446175457,-0.500180594386742,-0.749041629566171,-0.541880805510006,-2.39437932513476,-2.24369379427695,-1.3091344344098,-0.0593560995931776,-1.65291376998997,1.11572774906065,5.72167220726203,-2.47155254260316,-1.65273110860792,-0.0953411517965242,0.290851820831345,-0.950615337681848,-0.429167605086548,-2.5168955430089,0.481352164110917,0.714069053966776,1.74787754442311,-2.54553502546027
1993-03-17,NA,-1.7094965193205,2.7939916114005,-2.05429177478099,-1.37021162173152,1.67745404910988,-0.119429969858048,1.88966954476556,0.26225881911652,-2.09560251532127,-1.8309602962113,0.243111186781602,-1.5802620804481,1.82149479518504,-1.94090437644229,1.43078688055486,-2.16438793364924,-2.89549681562701,-1.61481277056082,-1.48973238520324,-0.80976216560899,-0.119783244472403,-0.734408961254104,0.550083189229957,-1.05743344554006,5.26646793777384,-2.16438793364924
1993-03-18,NA,-2.61820609786405,-0.344041209867656,-1.49141967802956,-0.0132794452843303,2.47422205727711,-0.994653136310011,-2.05764668270509,-1.80444586653376,-0.123702656203412,-1.48604628556944,-0.740138948066523,-1.15704829528686,3.50716702901185,-1.75368216409497,-0.182373743501925,-1.23350287443805,-1.66111816938781,-2.53057793936122,-1.78830785387557,-2.01578230919469,-1.28987769299467,0.535478518622047,0.243264982510547,-1.97407656740805,-0.18998972543325,-3.25122374159677
1993-03-19,NA,-0.435537886993183,-1.11160130617943,2.59265658219679,3.543986371326,-1.55340354961435,-1.55722448908631,1.56022144388551,-3.03177656925755,1.58235084177113,-0.147085109836324,-1.56693138469496,-0.152265542311904,-1.53799889869763,-0.189674110513797,-0.907662520340518,0.235795772111253,-0.387045309729689,-3.03177656925755,-1.68031851473492,-1.5144069952936,-0.625501467153076,-0.924484403202217,-1.35413715390491,-1.93198770955323,-2.41008804088204,-2.49251343041307
1993-03-20,NA,-1.85961522918434,-1.5224590825801,-0.995814601928148,4.33399611555075,-3.31453124637678,-1.4506019671819,4.47153822456464,-3.34949884057531,0.707721379017502,-1.3029608769606,-1.5325103069495,1.22729301690482,-2.2886084905025,-2.06323034531237,-1.654588672785,-2.18804600505442,-1.85671811234912,-2.3907843001072,-1.45054296643982,-1.20641955836753,0.0968043068952011,-0.771883240649771,-0.745634853064483,-1.97417681184124,-2.7678502210112,-0.0424117539342056
1993-03-21,NA,-1.93593240702154,0.771472625839221,1.15502606419286,2.36502973340122,-2.85070252034117,-1.48289373984063,0.449383047884308,-2.52124548567202,1.54987861402188,-1.71820721249441,-0.687665507568273,4.02461209614146,0.349232634349266,-2.02490426690168,-0.957911940155481,0.528102760206645,-2.87646259768546,-0.855622247642831,0.480841256854508,1.68282722679671,-0.646718489768377,1.04557320711611,-0.347472766288073,-2.14101899943517,-0.628366759935607,-0.829151992806991
1993-03-22,NA,3.31982654247396,2.90958112001783,3.88973787884619,-1.56147895945362,-0.477422890912288,-0.511401357400335,-1.64649746669503,-1.64288661714695,-2.42157280073104,2.3425165156635,2.44801713630444,0.108643982691892,-0.161878212284724,-1.27899386817037,-0.390715932598097,1.79196984416072,-2.52406406891358,-1.38097804962182,4.29897647306929,0.708751781919551,2.03794914109045,0.913061947795798,2.96565603704821,-1.14005828084638,3.2440827606489,-0.0953411517965242
1993-03-23,NA,-1.22543185413859,5.07423515599347,2.21013948483365,-0.974517164029415,1.73738564749255,-1.26848322185976,-2.45771569319134,2.43162112515721,-1.38168233518027,-0.392822409393139,-0.0500670315210306,0.760229095902053,-2.43283296961242,-1.65460308697415,-0.731465254765165,-1.73518783304954,-1.28402473811562,-0.857212047022634,1.57385887124615,3.54414934598059,0.769886000930256,-0.402376455797432,5.82596957951019,-0.974473382704688,-0.179393888238671,0.532906381093092
1993-03-24,NA,-2.21921313722222,2.6958845585309,0.970421427495755,-0.936332160102736,-0.280576013480715,-0.739651605741222,-0.165865174879677,1.89316007403363,-2.36355530031577,2.21013948483365,-0.825816565644014,2.13508387979405,-1.97147776148912,-2.04848867721018,0.622381665159392,-3.51953702342902,-1.39866015363746,-0.733125289189793,3.16971528578129,1.86439933988954,3.06815984741801,3.15152575643552,3.0887336473378,-1.68633126487415,2.91395607145275,-0.317028681616834
1993-03-25,NA,-1.93547670135879,2.48400870719078,3.76845108207192,-2.46982640139125,-0.889266855421494,-2.06718117064499,0.410518773440923,-0.789440926690877,-1.79193116737453,1.02402829537527,-0.456629732134863,3.4593514603642,-1.27912534757917,0.159678871309757,-2.11621032975438,-2.08587522194747,-0.491856732414578,-1.19038185597551,3.36977064567773,0.389682072419196,0.952583544656468,1.04557320711611,2.20861076009381,-2.76759712188896,1.23862136370709,-1.18306084709135
1993-03-26,NA,3.02857836718242,0.755503066735951,3.55034324086665,-0.903182050378606,-2.31428040606431,-2.25560154690052,-1.87074198922983,-2.35273886057296,1.91059363083048,-1.43121287577131,-2.24369379427695,0.786922643111478,-0.0392776204523827,-3.25237360191682,-3.32293886662518,-1.03567830065667,1.49097717669318,0.373007892268484,0.296899960614068,-1.74941038620977,3.53713708546197,0.15105560733122,3.07117758503303,-2.33592162943202,-2.09560251532127,-1.92126089733186
1993-03-27,NA,3.68390488907339,0.279845107249916,0.491420980176456,-0.399262266243394,-1.93396304290131,-2.41008804088204,0.116859223581218,0.499624836171793,-0.100387245907253,-1.46977566194348,-2.57433687893939,0.653145079421497,2.90958112001783,-3.46849138521141,-2.04558146257824,-0.39707727542336,-1.02500233613432,-1.78215405599698,-1.11160130617943,-1.85699835967434,-0.59705071065595,-1.54772378783778,0.159678871309757,-1.58612771281076,-0.509205925673454,-2.05928138838534
1993-03-28,NA,1.31544969776523,1.13492911687292,-1.28277766234116,0.985007163031893,0.332272721164327,-2.00339657213325,2.69497563578003,-1.60744679882571,-1.9754384505194,1.18690675979314,-2.13838893551565,2.77224056904068,2.88400713906545,-0.712955796286239,-2.2028850807109,1.08488528500721,-1.65460308697415,-1.14005828084638,-1.99238274176602,-1.52608149155623,-1.10830771098782,-1.93181227767911,-2.44230464047451,0.619039297846699,4.43256924281716,-0.66038832793335
1993-03-29,NA,-1.78267779330723,0.15105560733122,0.146470576515369,-1.9757747122586,1.94202677228011,2.06876814704737,1.85152167256152,-1.80444586653376,-2.51223808789148,4.43485316886784,-0.376858289585798,1.52615674904333,-2.19477469975618,4.95338267826248,-1.73573721182484,3.05082671700956,-1.28101342654135,0.740945642258385,-1.06025369429185,-0.308928203082304,-0.209263440941128,-1.89032200491005,-2.10088495177848,-0.461226754419283,2.19859117879041,2.19998696110968
1993-03-30,NA,-0.806491563893398,0.970421427495755,-0.956342573466509,-1.73722772077595,3.38147111531655,3.72878496343905,-2.77569876195606,-1.62485850083983,-2.62866176498531,0.722986728109301,1.69108036109112,0.57341146726807,-2.43542672980156,3.2440827606489,-0.382935673560477,1.73738564749255,0.147282814886455,-0.161878212284724,0.0483879365381128,-0.452335990207548,3.7131657290059,-0.310266694848323,0.689333922710105,-0.994522390700785,1.58824111394774,-0.907662520340518
1993-03-31,NA,0.874324714183458,2.61746908385868,-0.788773751163569,2.51732375530772,1.15909885709431,1.88966954476556,-2.84936716992641,-2.56431364999009,-3.22524451145673,-1.68031851473492,1.81674321176949,-1.73183970921472,-2.33592162943202,-0.358719039285052,-1.14415086006879,-0.00157018503282277,-0.548204507011337,2.80970375644858,-1.14415086006879,-0.789440926690877,4.72609198535082,-0.308928203082304,2.17161605769313,-2.34362441462477,0.2084036963246,-1.59967425847503
1993-04-01,NA,-1.50170010167487,2.00320938458517,0.0388549773308955,4.64252849388997,-1.5802620804481,-0.829004099408991,-1.63776409798466,-2.41819561152748,2.34726095453483,-1.59928550850619,2.11096320313785,-1.99611408976354,-2.51174263091298,0.969685610382229,-1.73183970921472,-0.732184204454108,0.0742781215610835,3.04821229556832,-1.9754384505194,-2.06081262099586,-0.549110736359892,1.57332891553968,2.93365617472923,-2.21072165461751,1.16086327349395,-1.44161245426204
1993-04-02,NA,-2.07172415436357,1.45903948878188,-1.07789107012945,7.95718513115239,-1.61397715748999,-1.79193116737453,-3.35726536356501,-1.64135376095335,0.816025394350628,-1.73802559755572,0.476307078154358,-2.13885097843832,-2.51174263091298,4.90804138704005,-1.45089527012378,-0.142199995255751,0.0353061479682307,0.907577044141157,-0.606351623655321,-0.428940225491692,-2.28059112735586,3.88973787884619,0.830185145400057,-1.91477323770571,0.293889147223449,-1.08131286067506
1993-04-03,NA,-0.467463135609447,0.616815398553381,-2.87596936685201,3.48481714791333,-0.0563613782331661,-2.2332497554828,-0.209263440941128,-1.55269579367545,0.360033352802594,-1.48576433167728,4.11425096218168,-1.63776409798466,-3.06864428323666,0.913072686065027,-0.920233066251492,-1.76384170330866,2.19859117879041,-1.07320054013345,0.484727134385979,0.53996796226462,-0.225209941738747,0.548663128900426,-1.654588672785,-2.15036910096974,-2.28151280116893,-2.30738334495457
1993-04-04,NA,2.39081888314264,-0.511401357400335,-2.87595133531478,1.30240873215339,0.250533289464833,-1.49552783188145,5.87472027663502,0.0497214574792203,-0.994461682799338,-2.39437932513476,-1.89160959957469,2.64860308090959,1.53420697868501,1.30634304462869,-0.217786355459596,-1.76610824537464,2.85348178627203,-1.72942086857254,0.309500785756836,0.295889350914193,-0.73771756844771,1.04557320711611,-0.440477497914209,-1.37114716271818,-1.65685482407484,-2.90793530159956
1993-04-05,NA,5.53188235491523,-1.44046418393269,-2.60038678708859,1.30782157416753,-0.834557011305591,0.956125752889255,5.31992141775766,0.129476124199745,-2.48334821646887,-2.33363558447083,-1.23625037534422,1.75101948637694,3.36977064567773,3.13891003440227,-1.93181227767911,0.151550900278066,0.329951890758742,-1.23209532441092,0.986504246698858,0.797668140866335,-2.19950226929457,4.60293942721777,0.225788081936538,0.491420980176456,0.326170798885437,-3.16353658433744
1993-04-06,NA,2.70754878520388,-1.41927252796171,-1.5720396514351,0.698736777916815,-1.67475790409106,4.53842369822946,4.53524356049772,-1.24236251638758,-2.36950925485533,-1.43547740412868,4.33399611555075,-0.956342573466509,4.72999899780878,-0.624035346545273,1.41582664548504,4.05160004681458,-1.85211592174897,-1.02581565470295,1.51020155598359,-0.347472766288073,-0.876151416877767,5.57525685622378,-1.44965459458859,4.50973783639402,0.210069381704398,-2.9434816568406
1993-04-07,NA,3.16639225218861,-0.190053264931598,0.285482279628023,-1.53799889869763,0.0946270648139743,2.73610555646727,1.11092305447489,2.81922854705586,-1.48140122276307,0.848220740239235,4.12588594877521,-0.886377651809237,5.15239267951615,-1.65041308332318,-0.678396622144548,3.22273350059839,-0.365527226636695,0.514866810135471,-0.927295936094132,1.37240493510439,0.884665437686254,2.30870553804335,-0.165865174879677,3.85514622054949,0.0742781215610835,-1.11283067817032
1993-04-08,NA,-1.65758178604539,4.91774173870207,-1.35567197688898,-0.414745942594984,3.09666830927017,-0.241543340016912,-1.16649865732542,2.68335461315915,2.11231954434392,-0.982824680150074,-1.53799889869763,0.0742781215610835,2.84382200199618,-0.975938075129011,-2.28845728675062,3.02644694522843,0.675214767569454,-1.85910985453496,-2.56431364999009,-0.315089350069912,0.703157407673398,-0.975491198661425,0.312847986246016,3.13891003440227,2.12787401447861,-0.881111508000117
1993-04-09,NA,-2.15689326370047,7.25492037407924,-1.9256952958072,-3.22524451145673,-0.426544286660993,-1.21425538371874,-0.0587188247176225,2.3425165156635,0.673767154664952,-0.429167605086548,-1.73183970921472,-1.16151210064513,0.53857532904731,-0.199640141964314,-1.42742926327618,4.06929066782397,-1.28402473811562,-2.91725101224343,-1.75235412748757,-0.674091014794513,-1.81209791221856,-1.65878682386248,-0.432546597952878,2.54884581407745,1.0011562213171,-0.515393529552871
1993-04-10,NA,-0.414125136176234,4.47909499472608,-2.90793530159956,-2.35482925273134,-1.67531582493694,-1.02386806264819,3.66743675455862,3.66664635357855,0.225034625655969,2.32640435765505,-0.461226754419283,-1.9748108192451,-0.155489151832547,-3.1330122437475,-0.545326267994753,-0.921419499373652,-2.27891092775942,-1.97341659762238,-0.376713176302328,-0.433599057087805,-0.662490060735018,-1.15704829528686,0.171534662885542,0.856563137567876,2.76249395372799,2.58062672176748
1993-04-11,NA,-0.190433606816279,3.72878496343905,-2.85595621359206,-2.29513917416987,-2.13841142903352,-0.313835184228271,4.63274459333133,2.87978482942535,-1.03961263336583,0.769886000930256,1.89023082123503,0.290911038375541,2.23442976300955,-2.08839008804396,-2.08859480255461,-1.7794939656355,-1.56181950193677,-1.75235412748757,-1.48780044824068,-0.222118350581934,0.133764427179437,-0.697628319960639,0.290911038375541,-0.0574292933467105,1.04557320711611,-0.209294307649192
1993-04-12,NA,2.17749011218542,2.88057391796259,-0.401535461710328,1.23132184660453,-1.14108451881615,4.50973783639402,6.00981393643098,2.44662644605206,2.43162112515721,-2.84723493917029,1.17456109344028,-0.817098249956248,1.75101948637694,-0.500180594386742,-0.993982244139594,2.5160559768964,-1.53799889869763,-1.61052874860029,-0.988091300684283,0.0638626202183145,-1.20312551669914,1.5194564412445,-1.98064180448053,-2.29513917416987,0.917189126313423,-2.05450477938717
1993-04-13,NA,3.37881903374783,0.171534662885542,0.987344252830682,3.5880904548068,-1.41658802606068,4.06044020393352,1.48948409915923,0.694768927878911,0.899157515077505,-1.01184183910465,1.52283939410502,-0.179200277249879,3.10125164690947,-1.85219829779466,4.56846887948705,2.91054940655619,-0.830082499311195,0.162089694256856,0.528102760206645,1.08698038930973,-0.843327836392906,4.53091083425878,-1.8152302730079,-2.62491676388953,3.1625719034019,-3.07566301256092
1993-04-14,NA,-0.424176032365787,-0.209294307649192,-0.921419499373652,-0.0909673358938604,-1.1799050350939,3.27432892593834,-0.216958646717202,1.94006143125409,0.816025394350628,4.63274459333133,-2.84416926981047,-1.77932816201338,3.16556015884087,-2.53057793936122,3.65976582659318,1.61346650411518,0.360033352802594,-2.07049439964847,4.03076020826207,1.69788066601177,1.49280899877319,-0.543981408108771,-0.956342573466509,-2.30738334495457,5.51162635508278,-3.86693910227535
1993-04-15,NA,-2.38707396007619,1.08216167093105,-1.81720533255523,-1.64509287360892,-1.79366338266834,1.81674321176949,-0.125753689951152,-1.96364807749698,1.05509872343231,1.99006684504211,-2.51768580447697,-0.456629732134863,1.73976060384811,-1.28391115867392,1.90145130100722,-1.21577030376791,2.11642731727432,0.980123079604368,7.95718513115239,-1.12678453557957,-2.10098271820629,-1.37063040189526,3.543986371326,-2.12453184654447,3.80084871779052,-3.86745602196695
1993-04-16,NA,-1.92915739665918,-0.825816565644014,5.45326181843832,-1.52884880161432,1.14366289108424,2.56925914339746,1.11033278357525,0.542382436841281,3.30155449757974,1.99006684504211,-1.22396272136963,3.81026752329994,2.65524603778678,1.92224825077332,0.0490375351726991,4.11949937634969,4.92367548245082,-0.886377651809237,4.74273806988053,-0.840950318677288,1.33157364857547,0.740945642258385,5.62891917987047,-0.948799758302512,4.31513916780803,-3.16353658433744
1993-04-17,NA,-0.272003680560898,-1.56322445039585,3.77341524748596,-0.0629606187494907,5.30916372784047,2.84363498555657,2.71273932239773,0.912139690742023,-0.401535461710328,-0.390715932598097,-2.7241247150749,1.22729301690482,-2.11504189592764,3.90318008323977,-1.39866015363746,0.841049154796139,1.28071026508209,1.49097717669318,3.21952137557272,-0.716947845626637,1.0380276615105,0.755503066735951,1.81149333083933,0.732142537421088,-0.881111508000117,-3.36733218733197
1993-04-18,NA,0.253104463998661,0.0210221466134914,1.38084481674894,3.53713708546197,2.16845829516404,2.94586249845219,2.3271070310542,-1.85572281585226,-0.854550531686077,-1.01046026948904,-1.49514698839943,0.0241042562476168,0.622159140881741,7.38420622882513,2.34881819509003,2.81922854705586,-0.407368358646142,3.7131657290059,4.37832134812323,-1.11238400259679,4.43485316886784,-1.9748108192451,-0.628366759935607,1.52967697593533,-0.414745942594984,-2.0164797200324
1993-04-19,NA,0.209981727176704,1.23776595391981,2.30302148614555,-0.601402744606365,-0.857465726031548,-1.43302599925329,-1.21105913843073,-2.72072485141508,-0.387045309729689,-2.87646259768546,1.55570537773676,0.307731732017213,3.57549039464063,4.23657475244084,0.884665437686254,-0.85266790693766,-1.58266783061945,2.3271070310542,8.20042772384555,1.35961069958289,1.53420697868501,-2.4599568002443,-1.67519716053068,3.40090035538952,-0.628366759935607,-1.65878682386248
1993-04-20,NA,-0.262998765100418,-1.44079835372811,2.70225121196969,5.28105420699569,-2.31184559200767,-0.12204713965551,1.35146859476915,-3.00546319991302,-1.31651695913023,-2.87067293125671,5.21715906586991,-1.70086404380625,0.418279789864338,-0.0563613782331661,-0.440477497914209,1.61886468020507,0.119499102959205,1.80833114053646,7.95718513115239,0.902219658697594,-0.308928203082304,-0.179011086344988,-1.59576132192848,0.862640961944378,-0.358719039285052,-2.87646259768546
1993-04-21,NA,0.48891126007114,-0.356153072584445,1.44856531027693,0.760229095902053,-1.21105913843073,0.606754622114502,1.08094065373758,-1.88461861217305,1.43645807265726,-2.7241247150749,4.74443143960947,-1.17328011484703,-2.55859160914389,1.64126672474672,-1.38097804962182,7.07754720058622,4.29897647306929,-0.344041209867656,6.20907113581093,0.280792106037914,-1.28303461700393,-0.365527226636695,-1.24236251638758,0.487643245238222,1.61886468020507,-2.35273886057296
1993-04-22,NA,-0.503762716157542,0.739178820475489,5.89740643853711,0.133764427179437,0.53857532904731,3.05817341965993,3.63310237914201,-0.759406963132461,1.19183824981586,-1.38168233518027,4.91774173870207,-1.09566083975892,-0.358027933022333,0.891440046645764,-0.943376313665126,0.820044447933892,4.94562452525453,-3.23784925259493,2.1795370300866,3.543986371326,-0.906431825779216,0.326505288994375,-1.68218449193544,-1.66111816938781,-2.59602858136931,-1.58266783061945
1993-04-23,NA,0.532927967582452,-0.0205701343066088,2.44367181883633,0.480841256854508,-1.33605131432912,6.05114235271479,0.819984154156935,3.70736617900384,-1.79556169730745,-1.98879322291849,4.34315417967477,-1.06166202275213,-0.310266694848323,-0.924129701467091,4.32714473172372,1.10173962091643,1.35146859476915,-2.70141403429618,-0.297018057531583,3.92719833132481,-1.34286569262812,0.230843069766455,2.19612664546985,-2.61563907054284,-2.16073767543843,1.81575905728956
1993-04-24,NA,-2.65769568316338,-0.439464410286804,1.48948409915923,1.20958542804862,-0.97411945869755,0.767355609612793,0.824820784763336,4.64252849388997,-1.67494589099681,-3.25122374159677,5.00123055999692,-1.11692525400511,-1.21577030376791,-2.84416926981047,2.7436423188798,6.9217757646224,0.277876553049029,-0.924129701467091,-2.13092642065021,0.328290441181007,-2.2332497554828,1.51857352136464,2.56925914339746,-2.33762880552816,-1.49532639510542,0.0946270648139743
1993-04-25,NA,-2.14372611424211,3.3983481389023,1.40768425078312,-0.904720367233055,1.51912335943658,-1.70321685312296,2.16845829516404,1.66464781568034,-1.23625037534422,-1.15659907969054,2.03792461973045,-1.18306084709135,-1.35743534943866,-2.45771569319134,2.43162112515721,5.57525685622378,1.15502606419286,-2.04805472706545,-2.25560154690052,-1.02386806264819,-1.92126089733186,1.10428928178638,0.499624836171793,-1.42898737799965,-1.03405953712284,-2.56431364999009
1993-04-26,NA,0.965734618595196,0.585759164246703,-0.936667008523518,-1.78445627140264,-2.53069034326505,-1.44042116622493,2.702890644926,-1.81540285988944,-0.112986661886414,-0.706904233664559,0.478234183643966,-1.35948058934521,1.8984847537771,-0.288778795105352,-0.162141274735538,4.11415490858261,3.48223853050388,-2.47445453259586,0.981240471702638,1.44856531027693,-2.17661682251381,1.47970060460072,0.582700009593161,2.77224056904068,-1.35000717164132,-1.97407656740805
1993-04-27,NA,-0.604784504047787,6.30612067984436,-1.31870056055123,-0.732312557820642,-3.99922767080022,-0.456629732134863,0.123510717112622,-2.45850980784734,-0.574546845266824,0.530698092761059,0.987344252830682,-1.94072923135869,1.0011562213171,-0.562592811407953,1.20830311649584,1.47329718337351,1.48317501002938,-1.04301833993779,2.51680262020284,1.0011562213171,-2.20251780559691,1.487788163255,1.8902705513961,3.81026752329994,-2.21946306891572,-0.45404025927606
