"date","obs_petH","ERA5_petH","petH_1","petH_2","petH_3","petH_4","petH_5","petH_6","petH_7","petH_8","petH_9","petH_10","petH_11","petH_12","petH_13","petH_14","petH_15","petH_16","petH_17","petH_18","petH_19","petH_20","petH_21","petH_22","petH_23","petH_24","petH_25"
2001-08-23,NA,1.58924763647529,1.54951608566782,1.41351459179024,2.19896868746872,1.95374185064639,1.88851139805204,1.52266853090774,2.02859771068833,2.75040341795163,1.23513594712881,1.61560959317548,1.02016197552479,1.8438149647014,1.746944695446,1.50887454131226,1.32786949910599,1.71323595350243,2.50567144049656,1.27447605939772,2.43722962517659,1.35479996354709,1.39969181088173,1.13138831540167,1.64830826944436,1.48864078875022,1.33358435039628
2001-08-24,NA,1.84976399287418,1.51257020463519,1.81702695500522,2.68169307987299,1.50887454131226,0.940222374792928,1.81425145323672,1.38326257590947,2.11827082337257,0.840301953235212,1.63086584713632,1.33867137069522,1.4473229470369,1.69854727955476,1.69507655229889,1.53704559374654,1.47761122241234,2.27701017723062,1.5622754252976,1.59844903994173,1.66171171018838,1.77650072577634,1.23796276940941,1.66234478648756,2.05745048096075,1.11624803298906
2001-08-25,NA,1.31036986144691,1.31969039373226,2.31431584670479,1.47346660863038,1.05937908683877,1.30244802016784,2.09667819649598,1.21902141183236,2.17656561477854,1.33867137069522,1.38371584260331,1.51764334637597,1.74468129918152,2.69348357644346,1.95175604267095,1.81441607123147,1.64735380575271,2.55706321936821,1.77406067398648,1.691684157942,2.00176655330466,2.15882340308789,1.45510518869546,1.64013573528531,2.60291806468927,1.40144693383811
2001-08-26,NA,1.29527336526355,1.1532023005393,1.3210967445928,1.23289135845841,1.28178224326403,1.04578861716369,2.55694937806148,1.6163880323836,1.28067485836434,1.58777961884695,1.746944695446,1.14052823771709,1.13207155888912,1.28334352936148,2.1439342212168,2.04548563479395,1.77398554329379,1.60466239272644,1.86290968739233,1.65007502095625,2.04940444325449,2.46490075145722,1.60136403865479,2.15882340308789,2.0224046103803,1.19230525482998
2001-08-27,NA,1.41793016558118,1.6464727339853,1.38856000709419,1.93918570280749,1.50659436144315,1.43701344944985,1.75215897702863,2.10738264753483,1.2468901413495,1.1897832160105,2.67273256089174,1.41820886854979,1.21556210475284,1.61159608118515,2.64347077362534,2.58882917557873,1.9242836311579,1.84003478150964,1.92833631641433,2.13432071576971,1.55303389369442,1.41759527792429,1.66555945591436,2.13432071576971,1.71323595350243,1.45497086896578
2001-08-28,NA,1.81755230846444,1.23950897788114,1.50859433380706,3.08052772474198,1.26966065599698,1.72617324297616,1.10210830459181,2.20490388867747,1.77574566546708,1.88080426467499,1.25323502245518,1.81910482128869,1.52560128928809,2.34157169296746,2.62676485098727,1.6413489637306,1.5812764291486,2.40727892842525,1.87339598221079,2.31431584670479,1.03658477160973,1.3744759145691,1.78174887104081,2.19555463530315,1.48550779171148,1.60084110822382
2001-08-29,NA,1.87374584617075,1.61234085729821,1.1592049527559,1.48550779171148,1.47040339683793,1.91352463225754,1.3857964458957,2.67590043983796,2.04548563479395,1.99711570026666,1.6392065562219,1.80825436896109,1.36691597717986,1.45744058334053,1.46681226958762,1.71055885704382,1.38371584260331,1.16356662065768,1.70847810344351,2.6269187584342,1.51161545311976,1.39245639597835,1.21291485965637,2.31135623464243,1.17987283620948,2.04548563479395
2001-08-30,NA,1.88217054035613,1.69880850203677,1.05853209090319,1.41998305719371,1.77398554329379,2.32216670274085,1.70631798296005,2.67590043983796,2.75040341795163,2.34134198314493,1.56975100684419,2.25960540096697,1.60398387609628,2.04548563479395,1.56433878601644,1.97825760562196,2.05914600829689,1.51764334637597,2.12893349093532,3.54123323138115,1.89817035291863,1.25980867608978,1.22270946268423,1.63214799581768,1.29796097137984,2.16155714786671
2001-08-31,NA,1.78608690412073,1.90227527942906,1.69880850203677,1.97825354282844,2.09394850494787,2.62569255139224,1.20518297164904,2.98814932111018,2.62569255139224,2.51442744346803,2.04548563479395,1.48192590034663,1.86436479650084,2.72221199921195,1.48973342843935,2.52460339171977,1.68283483467804,1.58959981623401,2.47174023874899,1.58215928996285,1.87810587409667,1.73001904415602,1.58737523199979,1.65074004506884,1.73780046724844,2.37906497047088
2001-09-01,NA,1.0867743975333,2.00656877142077,2.54892434776687,1.56767823421815,1.99125279411087,1.44638237425807,2.89752808654043,1.59844903994173,2.1439342212168,2.62174739227491,2.33616556693231,2.44406058751561,1.197115373811,1.28520379476965,1.71323595350243,2.37096431595467,2.0473096741925,2.05608876835199,1.56767823421815,1.96549584049495,1.61320205272079,2.0359765028545,2.63981577232983,1.873471551266,1.17686704032906,1.54707895932679
