"date","obs_surftemp","ERA5_surftemp","surftemp_1","surftemp_2","surftemp_3","surftemp_4","surftemp_5","surftemp_6","surftemp_7","surftemp_8","surftemp_9","surftemp_10","surftemp_11","surftemp_12","surftemp_13","surftemp_14","surftemp_15","surftemp_16","surftemp_17","surftemp_18","surftemp_19","surftemp_20","surftemp_21","surftemp_22","surftemp_23","surftemp_24","surftemp_25"
1993-03-13,NA,20.2553099627267,20.640239545433,24.5666937229261,23.4762339718991,22.1965399996941,21.2832656826225,19.2120271209366,21.8595431270881,23.9789051853417,24.358628414418,21.2630435597076,22.8973597000149,22.7228869854746,21.9335050142946,22.8506658754404,21.6969706680392,20.9638707778165,21.2724675332119,20.1719230556766,21.1446225725224,20.1209550594798,21.229961526326,21.7621975997451,22.3357000302524,20.8822801709618,22.4347650186195
1993-03-14,NA,21.521515590033,21.1811673857379,24.9305822851242,24.2138649870906,22.5903964432149,21.734573534727,19.0699436247208,22.742338946329,24.6337866134126,22.4503122820051,20.5576097708504,23.6243046586,23.2211680220443,20.8618722986685,23.0146102242652,21.4058690150417,20.6224494519277,21.226334776814,21.1122851782766,21.7301228956494,20.2758545373096,21.4604041643119,22.16123442924,21.8634953278981,20.1838498935166,22.7919370883706
1993-03-15,NA,22.3902554246801,22.1600365175221,23.0965605458779,25.1063816409396,22.409166602062,21.3241964913413,19.4793771397771,21.426317444792,24.6639895494033,22.5636051044147,20.738444664237,23.8257943490511,22.2989873829838,20.3122979217074,23.6348975411552,21.1262308911046,20.5341503607428,21.4086684714823,21.9152977512272,21.5099346851826,20.4137556523544,21.7461646555852,21.9709404401621,22.1718647070192,20.015910924712,22.3172269237472
1993-03-16,NA,21.2870862302022,20.4619928466587,21.2117165509822,25.577337040265,22.744950065037,21.4483771913374,20.6595232703841,20.9220670356735,23.9137905772362,22.2235799619392,20.6711942745648,22.1765917553904,21.9095147886811,20.6929701492994,21.6110115473921,20.6617430130192,20.7308394036673,22.7316576440212,19.9198135203348,22.4460733771749,20.6079225657771,21.2094231819198,22.5655350160166,21.5121714920109,20.7537248803902,22.175204284423
1993-03-17,NA,21.72366369446,20.0994417068089,21.197320434338,24.2975701528536,22.2132972380968,22.0022857290409,20.7335838504547,21.4209720964696,23.6699955033808,21.9966485790992,21.0693096900909,22.2885447141409,22.2806380957269,20.7744289115482,20.752479729092,20.9886812428142,20.3062322267116,22.1496079678306,20.3411938161575,23.1579219360835,19.7985697990618,21.9378642304788,22.6103280751169,21.6057156598813,20.7404399206868,22.0636812358212
1993-03-18,NA,21.6647155868598,19.6891161396981,20.9915498455118,24.5971907280793,22.1956123612644,21.6379541708071,20.6119255293486,21.7688550326922,23.7426698496467,22.4212887355749,21.3386352100634,22.3796445182983,22.439729683204,20.5113789255589,20.4933075041203,21.0582040486039,20.2687117091403,20.9236358700509,20.8805767893356,23.7265229500733,19.7688509058821,22.7129657151414,21.6957134227387,21.1401372756993,19.7876705758417,21.8248449098591
1993-03-19,NA,21.5427767646798,19.6798873986234,21.3908106195801,23.5276732374473,21.7808061248786,20.9187794719839,21.0721038572256,20.3512959189724,23.931755719718,22.7119861681905,20.7212143670462,22.4877139677894,21.8198847243137,20.9626183604519,20.0210398967808,21.9371314096666,20.630997912503,20.56521087151,20.9000257087229,23.9317524877978,20.3128330925623,23.3875944100945,21.0878489200064,20.9765142286199,20.4555898185097,21.7766543377658
1993-03-20,NA,22.8741248568123,20.2812541513791,21.0720456407326,22.6193491403287,21.6632620986176,21.2163316048633,19.7635452427585,20.1821075504922,24.5658714550757,22.7700851466143,20.9622382020669,23.2409260528945,21.5566617314414,21.9133879979348,19.9101592754517,22.5237354092491,21.5891844893502,20.2297638876355,20.3843209955292,24.7312368540769,21.2601235731101,23.617745511068,21.4866698445163,20.9713026135842,20.2943121081595,21.9605763378603
1993-03-21,NA,22.8447505810144,20.9356120108899,20.9894321162044,21.7688432161884,21.0721628871708,20.9507510628813,19.3152512391665,20.0991842504245,24.7722482454833,22.4318874388811,21.6198201383713,23.2838992644604,21.6160643674849,21.36373726872,20.1473824788103,21.9461097955357,20.4658902100097,20.3611523670022,20.3579536863222,25.0700467519451,22.0188674334287,24.4910141849872,22.2606131379835,20.9570347906278,20.4755722745698,22.4041426340714
1993-03-22,NA,21.6700099448041,20.1884823981026,21.1022155503422,21.6291396900655,21.2385352571625,20.9792893394371,19.9669301844551,20.1799396027986,23.4335089762002,22.8887945877105,22.0523259998288,21.6965630102869,22.5499745754234,21.9256445041361,20.5470937779783,22.5431068407733,20.2904438055906,20.6623809910579,20.2564173947125,23.416427385859,21.2189931910934,24.5477235258623,22.4505770743676,20.9402190101299,20.7999312882392,22.0339035426368
1993-03-23,NA,21.5392023182072,19.8437022061869,20.5325803218165,21.8180283303607,22.0573307066104,20.4599057740539,20.7058025858941,19.9356247129481,22.3878490345603,22.5729033388871,21.1512758857647,22.0427086537798,21.5239386218093,22.7671532988435,20.9132532379044,22.1591894343699,20.2008005655825,20.3957252512604,19.605153667433,22.929666576815,20.033680475411,25.112832991199,21.3844881549498,21.4754062951299,20.4318064670981,22.9110252418166
1993-03-24,NA,21.1019416094013,19.4457083317758,20.6973711482484,21.9173555947186,21.557189242786,20.0418126904601,21.3156839413076,20.2036586404894,21.7865646966404,22.6021093274819,20.1311955253776,21.9014248916533,21.1376534188806,22.9736203456538,21.9697665619308,22.1063928119737,20.7010133038244,20.4942451956216,19.2698795413542,21.5529157937717,20.628013740546,25.9645621978225,20.4634946050862,21.9130800857478,20.9519265286313,22.3386734161197
1993-03-25,NA,21.4407810157203,19.4044622712726,21.1220938167744,21.2932768174004,21.5380619573463,19.506804413873,22.2722084000586,20.2671131924994,21.5093671021388,22.2712253352245,19.5476449374215,21.7320175656392,21.2366987775452,23.2867448624062,22.7417291841529,21.0422982923607,21.2637016772928,20.5010214655608,19.0064251299746,21.1179420970445,20.0179423232947,22.1283156226742,19.7889434672948,20.8066884376853,20.2084563029685,22.3317695706354
1993-03-26,NA,21.0052092799155,19.5003619677129,20.4253601447842,21.1185299414721,21.4396963746511,19.3223392288413,23.0525187149863,20.7235636036461,21.8478493432664,21.7452341385369,19.2645824492415,21.3059237369884,22.0324934783509,23.3138241451436,20.4916552106631,21.237858747619,22.0066509542937,20.7960693387142,18.4792710906622,21.2716533220309,20.3825695464714,21.0700530172315,19.6335544279784,20.5605144558993,20.3239626564674,21.8674535364852
1993-03-27,NA,21.1634896614695,20.165020469186,20.2082176986836,22.0851259475763,21.4583177898439,19.9105535268295,23.5613593843233,21.2920989830279,21.475673544736,21.7625183594361,19.2642879667743,21.8176087977651,21.1291084094039,20.5163748885163,19.9819376690844,21.7673924677163,22.0922632176253,20.5657410728608,18.266075778769,21.305935872828,19.9416610070849,20.8109297962736,19.4999338050319,20.6781481280289,20.4199602976381,21.7936604728042
1993-03-28,NA,20.733059232696,19.7692838206852,20.5353005568858,22.7913212531698,21.2447759047482,19.914845077303,23.0678731780439,21.1417828480438,20.7417745066551,21.9540358198881,19.225201851992,21.180603406941,20.9577076919575,20.5114459850438,19.8259347861437,21.8684505577334,21.9317062293107,20.2558364403233,18.6941985653616,21.061019773944,21.0395809639597,20.9247396783377,19.1903555667549,21.2369278715401,20.9122866426037,22.2635410793237
1993-03-29,NA,20.0255241267717,19.5515371688283,20.7705384292369,22.162269934132,21.6857419017615,20.1854989309962,22.7088594713173,19.9404571272324,20.4632737065098,21.4533170008274,19.2956184553236,20.8830813379119,20.4026823762723,20.9762770945396,19.9397337126832,21.5962949572112,21.3328528843954,20.9860887983018,19.0128860755104,21.4543399478295,20.3059503037799,21.3053143271851,19.0851071418452,21.7988918727238,19.8257461034178,22.233825786669
1993-03-30,NA,19.7738501497047,19.4957096210403,21.3664271324085,21.8752713859031,21.8590022801493,19.8251862916399,21.6010762334553,19.8577906995638,20.3020880619105,20.8959207504837,19.5345582411144,20.8866124324172,20.0436669512352,20.3154705818802,20.231438654449,21.027039626615,21.6490824718843,21.8825502446006,19.4854615281321,22.1270676001743,20.1538444095229,21.0659206726488,19.1397726812261,20.4121610100259,19.5844013045847,21.1463887577968
1993-03-31,NA,19.8054978328525,19.8868605400507,21.7820057492164,21.1079613892834,21.0448911467262,19.6236090439187,20.1313449586551,19.5772215552704,20.2330278295111,20.6289082029822,19.9589530265602,20.5873442932817,19.8719088925089,20.1089673847682,21.1722256877868,20.6315448356833,22.6316063174494,20.8328144473983,20.2590696144111,21.6149591209422,19.9373222418992,22.1813311722535,18.9031593649205,20.0390384514958,19.7310199914215,20.8974241506174
1993-04-01,NA,20.2756871704394,19.5665549201839,22.2684977325674,20.9901513331843,21.5471174944626,19.5594118208412,20.0220491294821,19.4061704959332,20.2783043883585,20.4489336366974,19.5108762600156,20.6769192508377,19.8762555553505,20.5402883611093,21.6660303852307,20.3278227720791,23.4084933433216,20.3385706044943,18.6866481578128,22.3714639768641,19.4916658118222,22.6323275016935,18.8601537119716,19.8702934383832,20.0553003176826,21.2359270912732
1993-04-02,NA,19.2217689190143,19.2032915369578,23.1480486177859,20.652772951286,22.2241224566838,19.4227784026671,20.1045465559753,19.5739016803803,20.2973709433652,20.1106783038511,19.0274837383023,20.6573666129995,19.8746346117003,20.5725999128123,20.8717366573444,20.2254583226494,23.7319076735333,20.0063832696259,18.5023370507175,21.5713227152028,19.4057752493121,21.3477282431982,18.6903246755094,20.2085951699241,20.0879392250553,21.2594131176395
1993-04-03,NA,19.2168632642797,18.9188630071683,20.9418247606081,19.852511539403,22.4629252277516,19.6904330579002,19.6629929670144,20.0950505547551,20.0599417804065,20.1203981948572,19.1801702968738,20.7841556817073,19.9116836120529,19.7850543176048,21.3202959352697,20.0851203435331,24.5617398986387,20.0010814902001,18.9190390229226,22.1665483956955,19.6797675705518,20.9261101594071,18.55169694527,20.2355458897048,19.9507487152938,21.1950862330552
1993-04-04,NA,19.1794450387601,18.8434269014617,20.2819562017943,19.4944837115583,21.1378909913618,19.7998899456948,19.3947520899908,20.4221218860934,20.1830283096899,20.1308896765185,18.5460373650791,21.0400360776165,19.6025743743322,20.0800246562098,22.0852778342019,20.1123737186296,22.6445166243528,20.2418823624344,18.5511537149604,23.0981578045409,20.2627783852156,21.2095836605472,18.8994040262609,19.8506472220278,19.9511935290807,20.5104130248373
1993-04-05,NA,19.2855320778683,19.0882517238035,20.0593791525356,19.6243300312469,22.0373911153686,19.4079567117755,18.8763412683878,20.5758782878289,20.0294808918934,19.837410738348,18.9561981456102,20.6703793688496,19.9647462702053,19.8130921209095,20.4506362451635,20.5306337697563,20.97782022818,20.3022568402406,18.7927751525657,23.5963649539703,20.3931281387836,20.8918186912093,18.4657516241827,20.3761822270459,19.9950240264665,20.0969054598515
1993-04-06,NA,18.8285870179399,19.1226025965661,20.1600415435015,19.7408052294399,22.8050150910468,19.6881865174252,18.6168888853551,19.9203821926489,19.8710531587956,19.7181399838172,18.4012103869904,20.5508134423407,19.5530503196074,19.4952892384826,20.8172599712681,20.524291172831,20.8659484427762,20.3533210081723,19.0485786616388,22.1624340505084,19.4415311695505,20.5485607617225,19.2010599433798,20.0615505828898,19.835853119571,19.7200280207996
1993-04-07,NA,18.809819035021,19.2390700359935,20.5027313925809,20.1276854201375,22.1006220318918,18.9611518890343,18.4503885616924,20.1772250357868,19.9413683171414,20.1382272598852,18.2009936021302,20.6415789407459,19.2635816485952,19.4238274974627,20.9982245689883,19.9413281046762,20.8845772668002,20.564741011189,18.6391536310387,22.1335570538134,19.1797510260888,20.1689999668596,20.0909588388239,19.6408483579364,19.7622750138948,19.5309905486983
1993-04-08,NA,18.6774241534755,18.7354900734548,21.2544190829889,20.2205049735636,21.5478546306276,18.652148604,18.7143392812873,19.8593383206575,20.4113368867591,20.6686572632216,18.0380210786377,21.2608038475801,19.0387586269657,19.4408652218035,20.1372422182264,19.812800193896,21.4762360119048,20.8111712331201,18.312839460219,20.9436148690513,19.1119119492896,20.1237315800885,21.158537057661,19.2854944433284,20.4045327335883,20.0209624939675
1993-04-09,NA,18.8903385347911,18.4158712615418,20.5246884886431,20.3865306904396,21.1491035156378,18.4793984914187,18.9916441144276,19.5635489262115,20.1025865226989,21.1092933477463,18.0288973814007,22.1941458111482,19.0513910198223,20.0519700268968,19.881128261963,19.5895566226432,20.1236043436523,19.6961032446665,18.1660930368351,20.2453533642293,19.1796191014507,20.5193871578829,21.3086469539592,19.1600316954727,19.8155186004356,20.6865470545864
1993-04-10,NA,18.6236347821527,17.8973665940354,20.8122047670328,19.2195999548898,20.9625240865618,18.789322403926,19.5645096023383,19.2838808088754,19.8203990504828,21.2837658830715,18.2912400728754,20.6027306652506,19.4262999947998,19.4440660212668,20.2675853100148,19.2074992177628,19.5896733667171,19.572254979495,18.3729356004239,20.0386035569903,18.9408399022614,20.4376864240914,21.2136639382721,19.1310769955843,19.7264328369563,19.5970054205936
1993-04-11,NA,18.6299044599394,17.6017438583407,20.4232501059631,19.2659473951479,20.6806719405837,19.1693293306821,18.6011010853958,18.9444310956076,19.9032707029081,20.284516085613,19.1636430497312,20.8751295329779,19.0909043178484,19.1006879549448,21.0564033075927,19.6146940443527,19.1754354448788,19.9154475290585,18.6197178083714,20.4027199217166,19.3347825404103,20.7770220710915,21.3961712713558,19.1494535713709,19.770332895521,19.7015060599407
1993-04-12,NA,18.8206140078535,17.4753229194262,20.3304992308884,19.2426262702245,20.4155434396589,18.5408612565531,18.3874780845349,18.8205963437247,19.9742155215196,19.9870926284602,18.0651731765515,21.4504921862229,19.0410763896159,19.1180183899991,20.7579183286085,19.2464392067565,19.4262943776856,20.1957911960334,18.464007019214,20.548688968614,20.1630873176546,20.7175275681546,21.1459915259576,18.673775838417,19.9135356320493,19.4638333057791
1993-04-13,NA,18.6918677811584,17.2560115765066,20.391876092249,19.2665448967903,20.5354635873686,18.3144671669394,17.8161110014861,18.8020096384839,19.6306529461703,19.5149917132331,17.9603075496653,21.6191129517489,19.3204231723539,18.9964023204658,19.9349749897083,19.2110438425847,19.5988286240423,19.9163452863954,18.2606774984187,20.7658118596721,20.4669450632996,20.4438205149705,21.049681092122,18.4985923641224,19.5798472216589,19.2117013438798
1993-04-14,NA,18.4165284117899,17.5008704123256,20.754487532616,19.1289130925952,20.9318973953294,18.0847728743986,17.4089987072084,19.1351873648349,19.737446934892,19.4323413931382,17.8085600548798,20.5724662461004,18.9252623578211,18.9304897718491,19.5069017652764,18.8152612917951,19.7348503991796,20.4132247018631,18.4509604479387,20.6167937070244,19.1790814473468,19.7295319346186,20.0021722628075,18.4986632422506,19.1974593284341,18.8570290503438
1993-04-15,NA,18.6324728188632,17.9119396789918,20.7986798031223,19.4624707778972,21.2556438919624,17.6861078516592,17.4528973134138,18.7543917852092,19.8759171573247,19.0607629863496,17.5969032300266,20.1438044084223,18.7119488665189,18.8312363706778,18.984330259999,19.1202051419614,19.9780330448258,19.9106838623299,17.9284980393562,20.5385359893485,19.5623210718372,19.3472328198477,19.8174366122982,18.444316971266,18.7829967861428,18.773255813317
1993-04-16,NA,18.2657175578471,18.0732553931018,20.363676496139,19.4671170489354,21.0741075211199,17.5191823045014,17.5656161863889,19.0382156800216,20.0452898052452,18.7919854977432,17.5545255645636,20.6720175225363,18.979986936464,19.1676124809707,18.9169715784998,18.6097639954981,19.2427790967015,20.2694690994093,17.3765964556329,20.4715914638142,19.6461851719671,19.094738214975,19.4620063073986,18.7145610521639,18.5191594524381,18.7833058155856
1993-04-17,NA,18.5365751221443,18.5801865673523,19.9191424845885,19.1068798492812,20.9126815232798,17.422730564941,17.7928104879423,19.2170315043814,19.4620986549273,19.0054589300027,17.9534602989862,19.8467609650012,18.6421406362203,19.1391361162646,19.3990153777553,18.3815257372526,18.8394808718811,20.262256271426,17.1182085064622,20.844305430912,19.4725319725545,18.962289503843,18.5627575893743,18.7799578354126,18.0257403907,18.8731234970137
1993-04-18,NA,18.8691399869269,18.9845881442065,19.6656519410602,19.1262614792671,19.9203309206876,17.3752730787463,17.4819846107596,18.3215769295691,19.854522878665,19.3581200020863,17.6613579879704,19.2955191582576,18.8935590328982,18.5425230985888,19.5700236529385,18.6591746539516,18.991833174607,20.2006121878227,16.9525489147466,21.5123386147675,19.0190633829647,19.1609948166034,18.6762698330943,19.07434521457,17.74171282023,18.8500369644343
1993-04-19,NA,19.0467894476963,18.207827532087,19.6740050893987,19.1018646466217,19.5865709643706,17.2076847094688,17.3497778136175,17.7674577199089,19.786677415407,19.3430190159523,17.6484744644275,19.0040955087056,19.4376485967581,17.8706926564398,18.9786621230819,18.2800005692432,19.0581286212591,19.6088392857795,16.7106695109111,20.2989241846576,18.6479466635389,19.1949553842887,18.9494793953212,18.3769705397247,17.6295972080732,19.1481420335064
1993-04-20,NA,19.225364037555,18.2894882415334,19.4296132315298,19.6650172233784,19.4194064699302,17.5483533530378,17.7301166846507,17.53292564005,19.9355270209132,18.9443181412334,17.662429826276,18.8163602287206,18.5793051307538,17.4350963931024,18.6261764023569,18.4807432320249,19.1298136481723,19.4112314744147,16.1433484130335,20.0203241436051,18.3672734643977,18.6957649384362,19.0848334513992,18.1185722732163,17.4600000046033,18.9741444429268
1993-04-21,NA,18.5221953640015,18.3613080967163,19.3046143079944,18.9689283237729,19.6194515060694,17.247251873607,17.5959106680917,17.3862163975598,19.9643449769346,18.7206823565987,17.5223985311936,18.6759258703244,18.3673218799682,17.8460298947989,18.5063392025554,18.2525065985632,19.5177383799673,19.2859847832835,15.7524606605895,20.4323388755924,18.2054242728551,18.937134815799,18.6457162601258,17.9103710283366,17.722546160752,19.0047437132088
1993-04-22,NA,18.5897178936384,18.6253252612166,19.1571167481535,18.7124685191341,19.2957031583715,17.0931810027156,17.9783218773626,17.3879300753646,19.5524280562303,18.5947255637684,17.348917562456,18.7844215372127,18.1549498374611,17.7618054754732,18.765107153802,17.8527309825179,18.5716050633747,19.6442184294734,15.4514017372898,20.3583396463442,18.0279914062839,19.4431806858367,18.6279108854496,17.7906522046122,17.38655216323,19.0193762411472
1993-04-23,NA,18.7078475850621,18.7266092510893,18.7652047520977,18.8461547829625,19.1921566213284,16.9421393164913,17.3926195529191,17.330173717747,19.2388357251542,18.6575778480194,17.2635137679367,18.922894388442,18.3502634402144,17.4703065299047,18.3906325857249,17.8401787072017,18.2908265283283,19.1793086826044,15.3465994879128,19.9042459183938,17.9425836452616,19.5017048296935,18.6585491103025,17.5863206462142,17.1411172805,19.0517583959427
1993-04-24,NA,18.7372821805933,19.1604957654994,18.5442952945292,18.8278224572751,19.4997945225389,16.6573494711743,17.6971521389313,17.0499708676753,18.97112025039,18.4918487535603,17.2421580183115,19.1316691874437,18.4070617326739,17.3166272868028,18.1536520763689,17.6517801565745,18.1688951678927,19.11604495528,15.7084338735763,19.7382413513589,18.0266067529178,19.1731379787749,18.8259742964662,17.3984858005924,17.3972270889161,19.0562312742143
1993-04-25,NA,18.0752573897072,18.7479842348489,18.5515169537722,18.4303883827091,19.1848100209447,16.5250239668695,18.1069703375999,16.9334857002138,19.0317330731551,18.4419031442652,17.2107351240497,18.9536651629214,18.1041424511902,17.1826363814787,17.9764322759694,17.3540732259944,18.4034754295319,19.3887699436817,15.6421391402645,19.8901145994101,17.7545992810917,18.655754162237,18.544599105163,17.3512667192132,17.4493136309371,19.2618650118289
1993-04-26,NA,18.0791453393901,18.3339865839016,18.6268138765192,18.3297240233142,18.8691270797567,16.4761159637399,17.5612923147837,16.8699872993709,19.2056485772486,18.4945477161383,17.1365600094711,18.9316923750256,18.3300091006015,17.3997333811007,17.8920206789867,17.1389144910418,18.1573890082042,19.1113075799552,15.2455704032647,19.929202989061,17.7882644927108,18.3662296892727,18.7079837200285,17.6921075081877,17.6726437043054,18.9329996289322
1993-04-27,NA,18.3304294230233,18.3628165399412,18.7184731596051,18.4546936814451,18.5393839036017,16.4253162381385,17.2869570252538,16.7204529111893,19.4044224274693,18.8583574132361,17.4625273413062,18.964620511337,18.2965318853782,17.851773847631,18.1542206839995,17.0105685004885,17.8842368751196,18.922413534256,15.2544454862606,19.9176403225565,17.7936207629797,18.1933635905622,18.6084054901669,17.3013354889833,17.7945783669487,18.8475821479437
1993-04-28,NA,18.1074521126671,17.3757236044702,18.6700399282861,18.4880170102788,18.1730996445359,16.7440241358193,17.2758313748168,16.6156416409291,19.4138628827287,19.2227796620826,17.5612825844947,18.7872833935327,18.3710497885946,17.8452092062439,17.7472835225484,17.1145916652525,18.155096755569,19.2784916436267,15.3373710504349,20.0524476579902,17.4949444510444,18.3968402319462,18.59964945783,17.1874926965669,17.2165386120957,18.7174563446198
1993-04-29,NA,17.9032326122727,16.8634538921728,18.666994546036,18.5556946409181,17.952673712059,17.3092575633935,17.2474110127558,16.5312867249947,18.8961874363364,18.3516361683733,17.2881973214289,18.9509338194748,18.3922425716306,17.1804296151337,17.9924569648943,17.2318602456022,18.3283760114692,18.7870425936696,15.2515471621089,19.9998291007126,17.3883225865654,18.3707213047876,17.9598869660412,17.4800941793293,17.0477857202852,18.443508573907
1993-04-30,NA,17.7891782703126,16.6553163648086,18.8581360673267,18.1949661055845,17.8177470128721,17.5046817246372,17.2938612086541,16.3909593428193,18.7097845673088,18.6481987510411,17.3323651579135,18.8903803184573,18.4102889207304,17.0569310578733,17.9450882351928,17.3305137430639,18.0876658786917,18.3913737793251,15.0858094889007,20.2493308369643,17.2571327740162,18.3610036741725,17.8045772611963,17.1394054427833,16.7628284998597,18.0985349059343
1993-05-01,NA,17.9861224937776,16.7947263764858,18.7936750216792,17.9377837892324,17.6605404539716,16.6767870809802,16.9851492359537,16.385404997665,18.6823105313827,17.9384043052719,17.2200740581028,19.2188831160757,18.0913397253921,17.2910251483709,17.9328023309501,16.9775233650452,17.6767585136192,18.2838979587911,15.0691870495083,19.7315371537339,17.3075762634488,18.3516443870466,17.9335575772782,17.0698981888526,16.4893941386952,17.8037360276784
1993-05-02,NA,18.3693696069086,16.9185841805319,18.4898081444228,17.7450628862497,17.4760155196364,17.0164472673821,17.0438401948535,16.2713999189437,18.6102153641774,17.7059185279691,17.7197851040144,18.5719293634167,18.4261661386284,17.004064839526,17.8890952738936,16.9414712878305,17.5254913206526,18.3444278542964,15.2998343903047,19.7746159361539,17.2544614142443,18.0696822810093,18.0617420427815,16.9622229222279,16.6486242580939,17.5528850736563
