"date","obs_cc","ERA5_cc","cc_1","cc_2","cc_3","cc_4","cc_5","cc_6","cc_7","cc_8","cc_9","cc_10","cc_11","cc_12","cc_13","cc_14","cc_15","cc_16","cc_17","cc_18","cc_19","cc_20","cc_21","cc_22","cc_23","cc_24","cc_25"
1993-03-13,NA,0.470942715456335,0.497282155392449,0.353127561747516,0.569684374162635,0.567744644072452,0.614964513634353,0.627085895859084,0.489980628751927,0.300691366080193,0.605421348491091,0.448998867969827,0.541588521915167,0.463397259497759,0.866240980371213,0.445828610216736,0.729754476472413,0.670898222127274,0.766409615267626,0.475897877669775,0.471875927751413,0.729184765002919,0.502818161089324,0.375044939775528,0.809661180189116,0.873929352112676,0.815208990890086
1993-03-14,NA,0.554191787526894,0.395608946169614,0.801850247742867,0.563722130366889,0.488477899826551,0.498267147503293,0.578234360886882,0.522301833504654,0.747565048550603,0.720904701061552,0.559289166394539,0.656316051561106,0.571224401632303,0.874125367880813,0.625318420032655,0.71854834673625,0.615270487117898,0.510299938534784,0.652622939852186,0.559289166394539,0.597223537779948,0.413460421385663,0.687414484020773,0.557106927787018,0.605647171969279,0.642293593029466
1993-03-15,NA,0.528457629021511,0.862987858575069,0.651670611325592,0.40117307900854,0.433268644804908,0.569684374162635,0.469248494149971,0.566679292560354,0.519723760161547,0.557781477382897,0.563722130366889,0.607855397942004,0.580203722480786,0.787065310057529,0.903900115707608,0.554638641783529,0.637046024721279,0.490867037655329,0.908826092909933,0.640237120107427,0.864395645695044,0.355252883158104,0.690649309813376,0.755152588507571,0.422408658843635,0.620112947919369
1993-03-16,NA,0.96328984643869,0.862715054298344,0.624332108789973,0.656588941205194,0.857831270718569,0.768869515816459,0.625134505241634,0.491828232452861,0.823934236145657,0.536729935004756,0.886121287493833,0.688532688918427,0.476393280906561,0.743410351019079,0.822676175309136,0.528449467718554,0.850812621671524,0.868444307366772,0.626414466360459,0.526595112406472,0.782607745227595,0.17880322637189,0.868444307366772,0.77220210949191,0.768869515816459,0.570998112950727
1993-03-17,NA,0.954364341425948,0.914125044949364,0.709215928707674,0.506740247244391,0.743381973255205,0.927797163118836,0.61873704197885,0.685269743732166,0.538183880792883,0.523710724896871,0.566958514356634,0.559857563690558,0.712765778096532,0.569039206628722,0.71211541619235,0.640237120107427,0.656588941205194,0.742253644077538,0.749306819261542,0.727704053632012,0.780058000396747,0.513982621254432,0.731196306491894,0.775777170911348,0.760498761499296,0.548201409691809
1993-03-18,NA,0.0687184950279501,0.803005419437535,0.503925007614484,0.927191972370154,0.852298571996806,0.811185948860371,0.245374276064476,0.662113302590552,0.0790678531019997,0.184652706310815,0.790189871830477,0.45400726752425,0.696747840100916,0.721692057640171,0.899611830090692,0.531803799261124,0.627085895859084,0.714311495907914,0.933954411873916,0.358677327492476,0.524104984114873,0.724328675629073,0.809406497327046,0.611301817221858,0.655272156989609,0.536729935004756
1993-03-19,NA,0.227543820141506,0.667108970055799,0.764435466813157,0.709259088194751,0.627623267809094,0.609458465160046,0.939936885945503,0.715273979216578,0.379545429671565,0.454925399132244,0.578635128601875,0.660283426202575,0.620982016124189,0.4230908050397,0.794473713971095,0.734452744072961,0.519908158291751,0.653600405861678,0.923591038530206,0.183445421431441,0.445828610216736,0.361020485495858,0.607905454269859,0.551889094613909,0.448998867969827,0.46419169008998
1993-03-20,NA,0.876219070453054,0.298892461019639,0.932514318282392,0.742818729250911,0.620807399895218,0.662113302590552,0.727077454900585,0.660902861499804,0.687414484020773,0.850812621671524,0.649979772898132,0.679813332499148,0.460281794826346,0.579189454981968,0.583089178154517,0.348195290372789,0.585590041597363,0.611856776158577,0.885204302117508,0.493393406314376,0.435735561401634,0.216100649769328,0.5631630190591,0.556745692338211,0.355338082675904,0.511392318211181
1993-03-21,NA,0.70632426811937,0.899457722206115,0.874457549305947,0.643026453562836,0.59175612061099,0.613419598227865,0.56110787401767,0.746891103637353,0.822367598126135,0.144762255515033,0.62459425451808,0.806438340500206,0.631910443654342,0.368369993702918,0.522357033820111,0.891262224641729,0.575297470803402,0.595938716168444,0.823269613517871,0.66180297934374,0.525755348277458,0.180795829744811,0.559289166394539,0.54006985211522,0.66437743815584,0.55905785099619
1993-03-22,NA,0.400197031826204,0.575509254492648,0.749236053829993,0.594186989659154,0.618919967690578,0.843459339650761,0.479327333302814,0.319520216257458,0.653374351853265,0.798308901489835,0.803005864645678,0.690009000737542,0.794537042609576,0.293599602785365,0.557034581884954,0.724937368714999,0.573774760888916,0.542927558431121,0.731959763905208,0.95046989101674,0.643343396497439,0.275667018224914,0.767843315221801,0.437135723355662,0.765284963117818,0.437532670664652
1993-03-23,NA,0.782535270657531,0.899696045784894,0.502693730934542,0.544453002426258,0.749709221267657,0.808334608578884,0.39531686635232,0.65212033680741,0.698846423796663,0.58882482527378,0.934813460312616,0.64366022850574,0.625318420032655,0.332213961230728,0.464727312000569,0.476396766128007,0.685269743732166,0.538466765914374,0.696409338521559,0.923591038530206,0.681692326024039,0.597398392341772,0.939131417087574,0.647836650461091,0.822519788381426,0.719585519987385
1993-03-24,NA,0.594904796341793,0.857831270718569,0.67482343128907,0.696117274574133,0.818825535877599,0.852637410993952,0.640237120107427,0.741367319589622,0.607800305555979,0.810079713854089,0.924241689245622,0.644230128006755,0.386495893842087,0.282450812994979,0.47938246534316,0.819436919312916,0.554053678462251,0.525886485872258,0.733908212554489,0.889912126300634,0.71569681615878,0.765615309477667,0.87513216706087,0.665213717994497,0.657218673055306,0.583144880981083
1993-03-25,NA,0.218937987477047,0.557781477382897,0.786662980971419,0.577532671642791,0.556150472098028,0.71854834673625,0.390641144542953,0.462496528629342,0.472863656966719,0.710475577820844,0.903900115707608,0.561412682078749,0.372929521920253,0.718219659408237,0.641793976551254,0.758733216649119,0.3814140087386,0.570628521080982,0.89611538007823,0.795130604692801,0.641793546294742,0.843459339650761,0.850149200168872,0.621977721392275,0.937680060468263,0.607504153510445
1993-03-26,NA,0.248480746880707,0.40886013717262,0.862715054298344,0.309092153449407,0.451492772089381,0.585739326344488,0.162262609962411,0.159214043489539,0.93144076382891,0.680041706946627,0.681692326024039,0.38074037155835,0.855269970528843,0.642293593029466,0.932354361375185,0.773420673472398,0.593574708111435,0.707361035549519,0.924034188027406,0.573774760888916,0.703987944461196,0.836879509051419,0.905555806550389,0.54912094578304,0.643343396497439,0.369487362723107
1993-03-27,NA,0.403043775807608,0.710058983107747,0.679148388547246,0.333409239721463,0.228684582159625,0.329658325667984,0.194285574148393,0.570998112950727,0.7011939391512,0.48200202591061,0.680224500938458,0.602157925645603,0.764808670603615,0.409467094156124,0.625251839976714,0.68334717000595,0.579189454981968,0.598310666239401,0.636171769500353,0.53812660206817,0.290387232691926,0.53763174697735,0.755637737974252,0.404549887212041,0.805009905438041,0.0667184105310812
1993-03-28,NA,0.447031783640812,0.693491587529837,0.617640777806601,0.607278321517404,0.484991571513588,0.688549873214004,0.48089343142132,0.744130754744429,0.734009850661168,0.910589839887283,0.567374892018403,0.678073168652943,0.786669645009832,0.235969096648507,0.563092979821871,0.65845241035814,0.577787382519748,0.319076174222656,0.568924226694948,0.423532874226217,0.765006713462428,0.319076174222656,0.670941701270097,0.491828232452861,0.765212646595353,0.684068898702435
1993-03-29,NA,0.162592866494743,0.803005419437535,0.437532670664652,0.748838114883596,0.640935914770676,0.530000973819806,0.782607745227595,0.591735670197981,0.578794032112223,0.769296859353303,0.740629788534021,0.656860064822302,0.704658029019153,0.740559666976943,0.424836518622191,0.856806871001379,0.390641144542953,0.33468576979537,0.532780106531569,0.229093382590959,0.939936885945503,0.258483241501737,0.532540190112869,0.735250413399865,0.886215271857944,0.727704053632012
1993-03-30,NA,0.661841364828916,0.528983803600221,0.408256634692954,0.748838114883596,0.773420673472398,0.741810005479188,0.574024367407769,0.794499947042648,0.383617590181028,0.846727315398349,0.68311211523965,0.852298571996806,0.67348538621009,0.895045705729332,0.319520216257458,0.795727868503909,0.271221163769907,0.703997578787278,0.530920440266736,0.180795829744811,0.642138502962883,0.454762444488527,0.570346146562291,0.740559666976943,0.806552124354651,0.741938577897142
1993-03-31,NA,0.662478057935188,0.532674721295632,0.298434881062991,0.896160867532388,0.349279032080529,0.710475577820844,0.475297605094634,0.618456056006883,0.458338134965082,0.733908212554489,0.663991348156284,0.638393864037966,0.575633238337937,0.565053948595873,0.582549503812329,0.857831270718569,0.268794937268245,0.749306819261542,0.711156534773829,0.268794937268245,0.885207163146729,0.510610573563447,0.79574740054629,0.608449461716489,0.628207698940483,0.619182869353354
1993-04-01,NA,0.21027572960188,0.725480910238608,0.326080144151292,0.86563370110733,0.0624363499305692,0.690649309813376,0.772940432759068,0.549657036180245,0.675850226687805,0.833462841377626,0.691852704093103,0.498267147503293,0.544289214594174,0.755847062355353,0.335499935340464,0.706389137177706,0.228684582159625,0.697887166628517,0.594132229981607,0.590051159181887,0.782957979989725,0.530000973819806,0.916285514127742,0.550929585074187,0.538478110997513,0.538183880792883
1993-04-02,NA,0.126785201084441,0.860057862817207,0.69638814296853,0.728007545040276,0.831950854154904,0.462598692974022,0.894349487941747,0.446980029257524,0.795898699912004,0.559857563690558,0.874219329742267,0.490827050400602,0.57912683659632,0.846727315398349,0.20133125263099,0.653374351853265,0.170351993774129,0.788049994923677,0.603981544992597,0.211422738630409,0.579189454981968,0.822676116582485,0.733908212554489,0.698554837937097,0.681993935126832,0.499572787654057
1993-04-03,NA,0.236372571193139,0.808885316853087,0.612132692129666,0.867414017141491,0.285332752597928,0.607800305555979,0.841511458145769,0.537573858788702,0.806039838961541,0.590033152233735,0.680415106160255,0.309092153449407,0.478734098871306,0.696409338521559,0.413445429522074,0.539052138983413,0.840278993280739,0.63654411275744,0.779531941851179,0.0463365065132579,0.423511066363511,0.594648176765904,0.604896476380856,0.549240804846414,0.556652071638208,0.62777954278506
1993-04-04,NA,0.462521514758468,0.805016297824506,0.578637241671901,0.828918332219391,0.386619784963301,0.742253644077538,0.755847062355353,0.378614136572414,0.626554728274304,0.612782863127483,0.502219756641691,0.604158076653493,0.650199475032936,0.682258995803641,0.585758943412734,0.40886013717262,0.745413532744317,0.47938246534316,0.616098182942008,0.36932429625805,0.765393706153133,0.648741006495455,0.656962055147788,0.587163198795519,0.3814140087386,0.617291281217097
1993-04-05,NA,0.513534835965595,0.679904171028336,0.339063434137508,0.495489627292102,0.352015557108632,0.548201409691809,0.795727868503909,0.391904631356211,0.583144880981083,0.598282194700888,0.813822729637485,0.688523699876398,0.696117274574133,0.687126557937731,0.23293131077981,0.280109037787578,0.731196306491894,0.348647622099479,0.619870287397189,0.587595607749785,0.673110602068169,0.552952688467388,0.308815900325027,0.46419169008998,0.297283082701336,0.668779179405795
1993-04-06,NA,0.614670509473599,0.579058578283714,0.425281100961858,0.446980029257524,0.328276906169411,0.764435466813157,0.769843123433996,0.335857349447352,0.612997151135052,0.422262345281512,0.805794356024191,0.58714557685441,0.743410351019079,0.574124385658116,0.569270597693782,0.808885316853087,0.515090671549703,0.299116066592404,0.629259196329563,0.310165407881017,0.707617903814362,0.727419660873148,0.175708777643833,0.833436980738522,0.653896657643223,0.528449467718554
1993-04-07,NA,0.473220504661774,0.569039206628722,0.448452640227061,0.509926196979639,0.927191972370154,0.802647534178709,0.734112210641967,0.735250413399865,0.300241089649489,0.34980871737903,0.836879509051419,0.229610110875437,0.768967491798025,0.627623267809094,0.686077785583853,0.741194434376574,0.3814140087386,0.586288065636142,0.733908212554489,0.743432087548767,0.703985827476233,0.773420673472398,0.151626504977136,0.833236176277601,0.428505796713107,0.404013681066537
1993-04-08,NA,0.0600225638991043,0.73470828144599,0.513419489437892,0.825385435287056,0.340833797567638,0.843751234523065,0.496622082370714,0.587163198795519,0.631910443654342,0.358926737857263,0.728580173225703,0.132840678965814,0.589199867954567,0.391088939862358,0.557670356125921,0.707361035549519,0.848046169614291,0.479260655120321,0.597841406924756,0.769551388684581,0.662113302590552,0.479720106755375,0.657843342621275,0.648419931856951,0.266795966530857,0.492674067273994
1993-04-09,NA,0.773066337611076,0.812095248541447,0.200785989918565,0.390934735659897,0.764808670603615,0.64366022850574,0.199532528751418,0.88615943676214,0.6789386378771,0.222754150204222,0.531188658558792,0.565077830324671,0.375493624077437,0.863121719357677,0.488477899826551,0.86285705251807,0.813822729637485,0.296478729067798,0.675550294701398,0.68149057167127,0.660283426202575,0.374579380871723,0.511821478624001,0.773019811189274,0.321828647368501,0.724355042500789
1993-04-10,NA,0.545978250937187,0.854450269350302,0.00721383591981645,0.723054259563884,0.599642616290011,0.386369611056007,0.608447156821754,0.734112210641967,0.764435466813157,0.318638237020534,0.510274558039461,0.269338508273185,0.155667131165468,0.625626796535079,0.358658133115838,0.484991571513588,0.725329321878544,0.58516610639932,0.92427855150032,0.514452019735604,0.497484966931387,0.206414785731362,0.607545775410862,0.89611538007823,0.301676616564682,0.457950567889401
1993-04-11,NA,0.688326756575567,0.534609936164477,0.440909054939242,0.159409401248226,0.490642387217253,0.427097766689977,0.937680060468263,0.727419660873148,0.708760546126888,0.734059372833578,0.659323446568904,0.255826026154762,0.876966487174401,0.512952940106511,0.299814884133287,0.246793572683483,0.588991193495242,0.396647473344218,0.598903299548828,0.533857832074426,0.337322302025952,0.223526827196476,0.53763174697735,0.811700478761337,0.379545429671565,0.696948359757679
1993-04-12,NA,0.829088344396462,0.605786554967218,0.145589354513502,0.652929246862904,0.304996455566915,0.666528933188875,0.711537475633141,0.696409338521559,0.783745942085158,0.583583957354819,0.795920356909241,0.208577719439062,0.412062148841042,0.755169475572103,0.560113981576712,0.664946760075076,0.248138080254732,0.141795260708345,0.800890760095423,0.448793059578126,0.324644720695426,0.852822576167732,0.210432433267717,0.599781806092605,0.870933020839373,0.702849604708061
1993-04-13,NA,0.386986393236995,0.669178008229949,0.425740031262623,0.762391722908051,0.211422738630409,0.69449573031399,0.892292669199741,0.268794937268245,0.734152571913686,0.553818843147727,0.86285705251807,0.852822576167732,0.760144596313769,0.553818843147727,0.753972089766479,0.793681628919781,0.187841003484249,0.810083982422228,0.557106927787018,0.213568014201496,0.183445421431441,0.760498761499296,0.407566797470994,0.543725266089858,0.846944929892828,0.800890760095423
1993-04-14,NA,0.193317854617775,0.564516181974476,0.248138080254732,0.583089178154517,0.480935539163475,0.755152588507571,0.733540911703518,0.899611830090692,0.411860065493722,0.856387645186395,0.696533813234045,0.650445017726437,0.79574740054629,0.43413395246161,0.833022383633691,0.592704289991302,0.636171769500353,0.191119924089136,0.706389137177706,0.318817310728946,0.510299938534784,0.856387645186395,0.492398917329183,0.553766664693106,0.762391722908051,0.476388995170993
1993-04-15,NA,0.00344251769337584,0.262935185855472,0.208577719439062,0.564469918748315,0.0969742167966265,0.703823905574291,0.701082997777201,0.304104444335933,0.166081600394712,0.712890732872497,0.417897813600272,0.469176883605714,0.397877346761682,0.210563404554448,0.599781806092605,0.912669709327107,0.727419660873148,0.64366022850574,0.705640272229259,0.319520216257458,0.251136826566773,0.583475464941327,0.386579563985575,0.489570916657765,0.725871212630787,0.318817310728946
1993-04-16,NA,0,0.492398917329183,0.573470335596825,0.557106927787018,0.687101395246161,0.718240096358578,0.378614136572414,0.619182869353354,0.510917894466356,0.537477058967746,0.54865739874567,0.716408434183287,0.748564548873595,0.716094427255479,0.433952317580456,0.679713104318944,0.725330228507248,0.617640777806601,0.918061485724749,0.290357320005632,0.808547287198816,0.645793927354666,0.536579458837532,0.321828647368501,0.703752121994517,0.413421704240611
1993-04-17,NA,0.316244292493858,0.192470957186964,0.436318678263877,0.0204688983768991,0.734452744072961,0.659152699942523,0.630367936601915,0.652622939852186,0.426603540587694,0.335170530226501,0.141795260708345,0.740762996944274,0.211544328892822,0.86563370110733,0.445828610216736,0.397877346761682,0.712978677389,0.390646859526244,0.604896476380856,0.15403391968423,0.680041706946627,0.592495220748834,0.728591732531701,0.28772729132905,0.68311211523965,0.659115719449234
1993-04-18,NA,0.782774566767888,0.224824432982874,0.178838255515033,0.648897324974444,0.743410351019079,0.672033937588695,0.808475650686315,0.850149200168872,0.262760600918621,0.318904358638649,0.131129839460017,0.727704053632012,0.408086206806748,0.642987265876225,0.659873760985559,0.567997808534123,0.737743507810314,0.628207698940483,0.668779179405795,0.0651475385653831,0.703985827476233,0.414463700242626,0.43791749980417,0.704098503959837,0.602887864312637,0.567997808534123
1993-04-19,NA,0.73828480891561,0.559857563690558,0.728580173225703,0.00369698596185147,0.612132692129666,0.561412682078749,0.246793572683483,0.607504153510445,0.278901186476025,0.282655989318358,0.351033570465771,0.488477899826551,0.687101395246161,0.869220466329941,0.635949466457103,0.0284010880014649,0.214153567861485,0.830923054216959,0.704354416553492,0.0942964812638923,0.676419285754251,0.727419660873148,0.276374484651499,0.751538456390928,0.811185948860371,0.157635398898265
1993-04-20,NA,0.193111941749449,0.200947205896266,0.386219060843187,0.502693730934542,0.471001636081567,0.450685911403415,0.319076174222656,0.395519316198684,0.194285574148393,0.423546877963639,0.57521278450043,0.522357033820111,0.870331846184365,0.431797679927161,0.657997768878637,0.755847062355353,0.748838114883596,0.620112947919369,0.733908212554489,0.037851720669993,0.691927957804167,0.332213961230728,0.079650516269157,0.669364969302998,0.280953201633782,0.437135723355662
1993-04-21,NA,0.216007849683874,0.180795829744811,0.764208630908601,0.822534862952092,0.270355138083103,0.564421652846657,0.26034839577007,0.0277878577116741,0.278901186476025,0.29519287491798,0.652929246862904,0.606981661351278,0.574024367407769,0.561261656895508,0.521251129151216,0.6789386378771,0.641793976551254,0.458608303460343,0.656962055147788,0.502219756641691,0.741367319589622,0.199622098688192,0.0241806436655323,0.718219659408237,0.783745942085158,0.186751915503131
1993-04-22,NA,0.987691513873417,0.102461263790763,0.716408434183287,0.373024170702801,0.119731162220824,0.489570916657765,0.636171769500353,0.541838259523192,0.696621522225444,0.202279560160529,0.609184932822648,0.374579380871723,0.355128322646605,0.551945702531549,0.476933069629042,0.318353079802033,0.602887864312637,0.416143048581121,0.739356167355236,0.130801383547221,0.836808744927492,0.572478441131441,0.635949466457103,0.689063714993464,0.635023076617887,0.00317767675318793
1993-04-23,NA,0.635271269741962,0.270260338231629,0.687414484020773,0.309963366710919,0.161021711277399,0.598290668980999,0.348698774886952,0.653453470119379,0.423555414483288,0.513409502815376,0.118950309391197,0.320900231496599,0.335857349447352,0.743432087548767,0.444942914419707,0.484991571513588,0.602641387901261,0.577787382519748,0.599223478328985,0.730262522149147,0.561261656895508,0.430250868742974,0.332497360983525,0.502167359010727,0.469827867751108,0.30088457286151
1993-04-24,NA,0.0706357721046393,0.0291127157716976,0.752181707129742,0.626773480719638,0.196168334752466,0.736381735451351,0.43413395246161,0.249383335219354,0.122379077085845,0.206468265860966,0.571214907339305,0.299116066592404,0.061824653696102,0.447159806855579,0.543725266089858,0.642138502962883,0.407276984704907,0.547216612922751,0.612121894739107,0.611793668411335,0.642029339884739,0.880550880096033,0.611455249721514,0.432973730263125,0.288340207935951,0.438304864134609
1993-04-25,NA,0,0.556745692338211,0.420315562052706,0.690827403638879,0.524104984114873,0.506740247244391,0.742404594550328,0.709215928707674,0.430629511387905,0.460639833162936,0.722627699082905,0.183894938529697,0.666637008977665,0.290281574605501,0.716408434183287,0.543220322992487,0.762685257300393,0.38074037155835,0.729754476472413,0.0719018417794596,0.735250413399865,0.544184705293517,0.658405303852003,0.360737404111427,0.223132993209527,0.469176883605714
1993-04-26,NA,0.370714628314488,0.592704289991302,0.438094541945788,0.398932413410037,0.601690654804958,0.53934348123846,0.352072863686997,0.546153480617907,0.134742339523598,0.136574295576275,0.236784461630018,0.254628498639362,0.422408658843635,0.261656756667124,0.318353079802033,0.657218673055306,0.503119559487294,0.0522097311176557,0.594104472698233,0.0610526490572181,0.479327333302814,0.766851359020138,0.808885316853087,0.613481750100459,0.4230908050397,0.119661871179406
1993-04-27,NA,0.386517643568888,0.438094541945788,0.331963511309824,0.450410242574987,0.472863656966719,0.258827685410404,0.124536323684251,0.509926196979639,0.148079228948265,0.758733216649119,0.161182571101582,0.288340207935951,0.308815900325027,0.177592313999563,0.157576390968418,0.690827403638879,0.348698774886952,0.258827685410404,0.275713526009796,0.034668567673284,0.0774421066841637,0.374945433639031,0.548201409691809,0.690649309813376,0.143279761219538,0.469827867751108
1993-04-28,NA,0.214488749627414,0.668779179405795,0.211544328892822,0.10101412615527,0.213015952797318,0.15403391968423,0.765212646595353,0.309118368048668,0.330313420353104,0.514452019735604,0.0531467026383654,0.158989376161952,0.229979522540807,0.539052138983413,0.411860065493722,0.304104444335933,0.412122197708655,0.772552028830258,0.523933141999705,0.274686778427153,0.33468576979537,0.389878336675161,0.533184345779988,0.148793127493018,0.358090918773748,0.653453470119379
1993-04-29,NA,0.188056020630827,0.412072723462479,0.229979522540807,0.828918332219391,0.5631630190591,0.130267366914379,0.596710124202056,0.0150116629484382,0.372929521920253,0.478557769347759,0.611455249721514,0.0278514177182995,0.0162378316471599,0.691852704093103,0.454925399132244,0.217062070264853,0.650199475032936,0.570346146562291,0.561261656895508,0.0109177176893066,0.649170437184319,0.358090918773748,0.601538243042945,0.200334213317463,0.675550294701398,0.61143753262224
1993-04-30,NA,0.0819594303938475,0.660798895986246,0.21018645386218,0.803005419437535,0.408440651315622,0.118350584448548,0.448998867969827,0.475057149853255,0.448452640227061,0.174407717434981,0.287243481767456,0.305947821565725,0.165428446228109,0.345507491452143,0.339063434137508,0.0625343657088795,0.500254607826083,0.371645238561742,0.635568376766922,0.0285249851118266,0.653453470119379,0.189284553899053,0.538478110997513,0.332572277173332,0.764808670603615,0.577789576797821
1993-05-01,NA,0.712672220835304,0.17294192485211,0.0277909868717541,0.249086522372952,0.440909054939242,0.400904102421681,0.56110787401767,0.379545429671565,0.0728821067045098,0.572413593452752,0.119258695639347,0.256970825772257,0.00335115938534783,0.0822229447962602,0.106449107065651,0.404013681066537,0.398242122955818,0.568924226694948,0.48051211534138,0.0291164642139583,0.672343579368414,0.281698775904251,0.296121854617775,0.475057149853255,0.567522394498446,0.475897877669775
