"date","obs_bottemp","ERA5_bottemp","bottemp_1","bottemp_2","bottemp_3","bottemp_4","bottemp_5","bottemp_6","bottemp_7","bottemp_8","bottemp_9","bottemp_10","bottemp_11","bottemp_12","bottemp_13","bottemp_14","bottemp_15","bottemp_16","bottemp_17","bottemp_18","bottemp_19","bottemp_20","bottemp_21","bottemp_22","bottemp_23","bottemp_24","bottemp_25"
1993-03-12,NA,16.8830940139825,17.6531516363329,17.6438564054711,17.6140041861177,17.6189267399464,17.6425580370066,17.7347054223506,17.7261609140805,17.6165511761758,17.6154279472831,17.698868075401,17.5985017808718,17.6353556655099,17.5850395766975,17.5836390979367,17.6207425247888,17.594648175937,17.6600856949239,17.776545532421,17.5826457193279,17.584320484928,17.604936569966,17.5815964369343,17.5772994064193,17.6803129239873,17.6325478957071
1993-03-13,NA,16.9033243296862,17.6447817133728,17.63411555588,17.7417551985341,17.739074318454,17.7690509076079,17.8637297560511,17.8450356045547,17.7403943171168,17.6071136663413,17.8095244469655,17.5985004788613,17.6312383966272,17.694754782052,17.5798826233664,17.6118887664284,17.5832612578666,17.7983842615351,17.9235858077121,17.7282423788986,17.7659201401555,17.7151349687276,17.7146612743963,17.708833730579,17.6737271954439,17.6211611524784
1993-03-14,NA,16.9407503374382,17.8195408331129,17.7828758674007,17.7421030118263,17.7457658358245,17.7773472211499,17.8785669632445,17.8454665147965,17.7419430824521,17.7508463459915,17.8158258490584,17.5986697312602,17.808301490084,17.7347898883027,17.7527185096446,17.7788029001919,17.7733344874826,17.8035643173917,17.925380351133,17.7337806988238,17.7753598830019,17.7271305097396,17.7222435462891,17.7144007927449,17.8402975062529,17.7926321902562
1993-03-15,NA,16.9670072777068,17.7811719903635,17.7364010519347,17.7421503490786,17.7512173337738,17.7922804259665,17.8853304839929,17.8548112707289,17.7438583448253,17.7042661092622,17.8220016161918,17.6036527577095,17.7648879951057,17.7809001311585,17.7043807279406,17.7320389470397,17.7283571018191,17.8074869884439,17.9260838640177,17.7459533810118,17.780781234211,17.7322035603486,17.729498941129,17.7181180699453,17.8058859920791,17.7452600199312
1993-03-16,NA,17.4853712305507,17.7236962524976,17.6714519024971,17.7439025623355,17.7535942957998,17.8052131253642,17.8855774137067,17.8719194552659,17.7503622027777,17.6360349169256,17.8363517888616,17.8574917271395,17.7042811641274,17.7819813856984,17.6292749013444,17.6635158523343,17.6693559149637,17.807487517364,17.957277748941,17.7460491802223,17.7847079125688,17.7661616861363,17.7298137775055,17.7309679824041,17.7590668883405,17.6783755607762
1993-03-17,NA,17.5231768473485,17.7324160141595,17.6770396500232,17.7640575924373,17.7661062992077,17.8068940380235,17.9022489586556,17.8822023483996,17.7585804701328,17.6397180629337,17.8399013660754,17.8507828316683,17.7049341951947,17.7867794977597,17.6445138029119,17.6652153895654,17.6746104020318,17.8196646446406,17.963520428663,17.7488657871144,17.8295487486816,17.7783762130718,17.7333908941389,17.7495689164337,17.7605130012635,17.6817719533694
1993-03-18,NA,17.5260509567517,17.7680056409365,17.6814659794192,17.7649613098404,17.7743608199522,17.8140021216197,17.917253267956,17.8886126299079,17.7644022273784,17.6408042224589,17.842934336666,17.8509241151307,17.706638088553,17.8043968143705,17.6592711654613,17.6673606174782,17.6808271592523,17.868749581986,17.9664325209619,17.750229872423,17.8412367856845,17.7809185901992,17.7573443024589,17.7803739922135,17.7901982084417,17.6879713012234
1993-03-19,NA,17.5364331498261,17.7831321981357,17.6832326746356,17.8090447880988,17.8384787933707,17.888078267902,17.9531349857379,18.0239732164199,17.8095186347808,17.6440212048973,17.9125805622717,17.850812505624,17.7186139464469,17.8493909872071,17.6825615384823,17.6675414149076,17.6818250935013,17.9451020033765,18.0041705303697,17.7920233476026,17.870809170125,17.8248973413683,17.8195189669152,17.8439635528275,17.7909355443553,17.696251972097
1993-03-20,NA,17.5368880498382,17.7834406355883,17.6888082911522,17.8467557863159,17.8694654419444,17.9079442901969,18.0014065839022,18.0822086498842,17.8272978272412,17.6470927315625,17.9325395010019,17.8501016220405,17.7253794074335,17.8649869147844,17.6922848492112,17.6678388702517,17.6819314440458,18.012955676952,18.0214551077659,17.8084244848978,17.8863796805069,17.8454133076743,17.8330714684163,17.8767172591147,17.7959574969037,17.7001295031683
1993-03-21,NA,17.6349290495249,17.7869051680404,17.694080123325,17.9117592418303,17.9257410508399,17.9189198510109,18.0980648162632,18.106505457444,17.8288073538445,17.6534288517711,17.9338493743659,18.1205254357339,17.7296400610594,17.8727069144948,17.7009909248648,17.6720063152267,17.6919070210276,18.0350034688833,18.0259223467607,17.811030772424,17.8881626493856,17.8459259573639,17.8335536905789,17.896315437925,17.8020619683157,17.7015297370725
1993-03-22,NA,17.6608229513933,17.7975219503684,17.7141048287816,17.9557904938796,17.9666736122469,17.9575165514226,18.099734068441,18.1440248397533,17.8748833449095,17.6685963799218,17.9694886437606,18.2439369379846,17.7528259610599,17.9067413265769,17.7305898307535,17.6813350439498,17.7222756573308,18.0651818244505,18.0544857743326,17.852807414991,17.9249802461488,17.8818896319467,17.8662186865194,17.9361685379205,17.8401911217088,17.7246797172448
1993-03-23,NA,17.6748806650884,17.8148519449169,18.6284483514767,17.9657461462233,17.9723548463947,18.0144882691797,18.478358776134,18.1996517685964,17.9226287294418,18.616049005353,17.9901504682369,18.2893364854201,18.6511516443527,17.9144915805748,18.654632505696,18.6076394273713,18.6453922990939,18.0824615181565,19.0927487561722,17.8631128206724,17.9685406602527,17.8895828596615,17.8862330093419,17.9434709826737,18.8365067936569,18.636448980193
1993-03-24,NA,17.7080248743507,17.8494058179791,18.6288905492815,18.3154117721247,18.3190385898904,18.4028872051484,18.40644994182,18.4811529395732,18.3014780123749,18.6159838037267,18.3708899994333,18.2925371070089,18.6525998398992,18.2745586912328,18.6546334294217,18.6074226310311,18.6456616596517,18.3945018430074,19.2335467743211,18.2642785207419,18.3088393809222,18.246817108527,18.330032095952,18.2932432357585,19.1614926288115,18.636506045957
1993-03-25,NA,17.7274996002032,17.8713226938889,18.6292871066309,18.4661804883816,18.4596439718222,18.5956481411028,18.3515073197068,18.6145648155198,18.4674842853871,18.6165548254601,18.5408033424089,18.2997930533294,18.6544409593155,18.4255429719386,18.6546809656668,18.6087499599651,18.6458041236769,18.5329569662468,18.9599971591981,18.426243433032,18.4720743748547,18.4187796108437,18.518707532589,18.4501803929245,19.1239337633902,18.6370317310977
1993-03-26,NA,17.7701238209817,17.894270357413,18.6307350399057,18.497748356227,18.4891667478526,18.515975948693,18.3065931522531,18.6412834254082,18.4969258653728,18.6127476813147,18.5229855848941,18.3098530910879,18.6507005257703,18.4576106093232,18.651714921839,18.6035416229961,18.6410215833841,18.5613931318691,18.4792710906622,18.4587559292575,18.5034531959658,18.4712508046562,18.5479848343677,18.4873276975063,19.0893624811657,18.6329445184912
1993-03-27,NA,17.7777996049716,17.8976284285837,18.8298150201848,18.4754685071813,18.4661093401464,18.5188670320375,18.2914575026342,18.6436779789447,18.4729766700501,18.8119315475488,18.4686696978163,18.300407773288,18.8472577414249,18.4851069871913,18.8388991549454,18.7919109124915,18.8341777060071,18.5469521459886,18.2456682261007,18.4414220560148,18.4921772292587,18.4581889613958,18.5327362168083,18.4671386677459,19.0910966796305,18.8281477684773
1993-03-28,NA,17.7927783964116,17.9883991693342,18.8592868133764,18.4528719408698,18.4408158546065,18.5190163358057,18.2613827622811,18.6460622051641,18.4488107862789,18.8430642267361,18.4709533850033,18.3008926217224,18.871926317968,18.4900569011405,18.8661329389071,18.8183435585983,18.8634522917164,18.5300239054809,18.1157260093701,18.4187112759054,18.4705212738866,18.4445668589703,18.6855252953412,18.4442663336501,19.0789206573807,18.8581973088406
1993-03-29,NA,17.820065032625,18.0033372972009,18.8924911269232,18.4545419973671,18.4418663396249,18.4892716870044,18.4929088444705,18.6877909655095,18.4533612595136,18.8737442319872,18.4719758916019,18.3140477982515,18.9056823655277,18.4914279593217,18.9007400202864,18.8468531251884,18.8947476388191,18.5301346270856,18.0510624743573,18.419257577902,18.475644592247,18.4456310351584,18.9265951925004,18.444583577251,19.1335762627157,18.8910925631132
1993-03-30,NA,17.8385665487612,18.0087174679207,18.8925239496743,18.4556251988202,18.4430000020871,18.4700562604562,18.4888230749223,18.6821985047065,18.4595667647674,18.8738956486457,18.422713431987,18.3177524446854,18.9091236868277,19.6116047840595,18.9010254105905,18.8463582537125,18.8947619096838,18.5303560291607,18.0510626695587,18.419689023727,18.4866726618591,18.4491789872272,18.8917971993945,18.4515386729414,18.9213205750894,18.8947419480023
1993-03-31,NA,17.8498149173589,18.0096785617197,18.8819882201783,18.4612260524407,18.4493867740216,19.1134773467303,18.4865710766925,18.6154612082489,18.466651960383,18.8673005319487,18.4226913872554,18.3230867368581,18.9065338393907,19.447331298888,18.89857315961,18.8409357889579,18.8861728890018,18.5379971710321,18.0510832180533,18.4241626529443,18.4983500777786,18.4491920534511,18.8214588825935,18.4719205241635,18.8992272400553,18.8896628302614
1993-04-01,NA,18.1052005415667,18.0203784147391,18.9538571236411,18.467208585699,18.449945910433,19.1070710009474,18.4835215490441,18.6133281434972,18.4725288321124,18.9433105501404,18.4233990631552,18.3293331396143,18.9829071631316,19.9706158625474,18.925031376836,18.9334963804777,18.9585909413121,18.5475320844938,18.063878357716,18.4242110236331,18.3827171206115,18.4497609612661,18.7776632900919,18.4813300822688,18.9539109316285,18.9675686131707
1993-04-02,NA,18.3794352427549,18.0710662771744,18.9466279389878,18.4971278766558,18.4511048921406,19.0558661316604,18.5340137722811,18.6145137411265,18.4764982476921,18.935335012639,18.3920623422138,18.3324808615758,18.9759580067553,19.8607033965323,18.9128058484012,18.9419057908365,18.9501041064994,18.5595166373919,18.0875225380684,18.4400330783691,18.3747771434324,18.4619924061402,18.6557530397242,18.483228586249,18.9579095178924,18.9637769925909
1993-04-03,NA,18.3604649252155,18.3784849518993,18.9107149255464,19.852511539403,18.4523671966942,19.0629196082657,18.4842701583077,18.6167278622948,18.4808066912509,18.8967472974929,18.39218376906,18.3342123036797,19.1665140414077,19.7850543176048,18.9126781437781,18.9154895869716,18.9097753709239,18.5626668550412,18.0898682626011,18.4401993654174,18.3788127120537,18.475198958294,18.4188293202239,18.4844347734393,18.9702263551007,18.9276221337243
1993-04-04,NA,18.4130987238432,18.7543755616552,18.918950490427,19.4944837115583,18.4278794144163,19.0401365557036,18.3834118124801,18.6371196848004,18.4472110174681,18.7461381115841,18.2588274463161,18.3317888381657,19.0344173340722,19.6637385815605,18.7414371030308,18.9098486005922,18.7471617443888,18.5464429807841,18.0971296097471,18.4052096809625,18.3788947569621,18.4567409202202,18.3167567320669,18.8964848170191,19.0120258582549,18.7774729147544
1993-04-05,NA,18.4150276365668,18.6432784959066,18.8948636082116,19.3440148252075,19.4031954442256,19.0321549759186,18.8738131937917,18.6385010882761,19.4188669743511,18.7476829123278,18.3735896121689,19.3771335420139,19.4996225848925,19.6093749331559,19.4059738650985,18.9156103202415,18.7485052408748,19.3730297651565,18.1055439151424,19.3978392118593,18.3644948855063,19.4168593264527,18.3757532205558,18.9031363528607,18.9887451359044,18.7828660249193
1993-04-06,NA,18.4462711908298,18.5886773141757,18.8990704429685,19.2314461792778,19.392563797047,19.0229147448081,18.6168888853551,18.6444568290731,19.3972027823625,19.1788329248257,18.382893199579,19.3632380071393,19.4559457171501,19.467966616708,19.4043262756352,18.919177291941,18.7488896800832,19.4562595494717,18.1055459534345,19.3822113338206,18.3674060639786,19.3900347919116,18.3594977280253,18.8958744029628,18.9780347671503,18.7464528327114
1993-04-07,NA,18.3755872683212,18.5324346927968,18.8879245509763,19.1533432954016,19.3597917408585,18.6425804360728,18.4235431419505,18.6463359609644,19.383713831209,19.2729794431242,18.1801900373613,19.3378564160265,19.2476853336884,19.3178844475361,19.3895326095824,18.8544044656648,18.7492290687506,19.4806504479639,18.1101137711411,19.3564999521924,18.3832663380979,19.3285698590847,18.3594977280253,18.8615352527429,19.0507564201391,18.7021254267929
1993-04-08,NA,18.2998275104679,18.5339139186912,18.8879675263263,19.1533541717313,19.4612577858713,18.6505973949134,18.317276795773,18.6449278856018,19.407715334381,19.2449869118138,18.0232175997093,19.4632183505093,19.0212155925824,19.2748874645243,19.4304730449349,18.7879792677617,18.7492882461552,19.4936725135725,18.1152071135882,19.4367896073277,18.3679770029297,19.4674281949246,18.3594977280256,18.8615634932763,19.0102369836229,18.702312083327
1993-04-09,NA,18.1575760391377,18.3949122712482,18.8895373503189,19.1538862954108,19.5059748491981,18.4419080803768,18.283277915412,18.6484031724001,19.4845625011776,19.2448394866814,17.853022399651,19.5174077426332,18.9011135902867,19.2493373261718,19.4120000731073,18.7096836740069,18.7571776538564,19.1512906616464,18.0720694076011,19.4495232374571,18.3623943229386,19.5277632620433,18.3594987927465,19.1065502906967,19.0090333692651,18.6773405217579
1993-04-10,NA,17.9551413892173,17.8973665940354,18.8906386625832,19.1604195435052,19.4327274918628,18.316725981168,18.2832801422918,18.6504965052321,19.6688667752519,19.2254034254931,17.8073376738605,19.4246474829846,18.8565888063352,19.2493441725295,19.3889722797257,19.2074992177628,19.1076069277411,19.4911946155737,17.9781530066575,19.3838635172638,18.780273133608,19.4638461709502,18.3633402807138,19.0705417072762,19.0075625122947,19.0057210362796
1993-04-11,NA,17.9551413892173,17.6017438583407,18.8750404795307,19.0779993641084,19.4243166104507,18.2194854654105,18.5357699139266,18.7017445370345,19.6203856910276,19.2094793044201,17.7056389664958,19.4237148066995,18.9490736812386,19.0612444215451,19.3889282902483,19.052806319499,19.1539350561123,19.4132174275303,17.9383219820495,19.3015130677192,18.6626355132114,19.4633165571196,18.3632789131848,18.9884074160153,18.948288727103,18.9420385829594
1993-04-12,NA,17.9552176552318,17.4066156040892,18.8491197485551,19.1345136091691,19.2816973138186,18.4187232177634,18.3861602038842,18.7601912692058,19.5237453604757,19.3042687210003,17.7170510206118,19.2853935115783,19.0040640233361,18.9312199142839,19.3669773777779,18.9788657308744,19.0065945602,19.4133393906111,17.9383656531882,19.3013716682206,18.6327440658267,19.325811365031,18.3633471962933,18.6602599590012,18.9481140063976,18.82201402871
1993-04-13,NA,17.98355657164,17.2365461276686,19.6172637704957,19.2012483768512,19.280382617397,18.2782962844608,17.8161110014861,18.675870989849,19.5719960621737,18.9569369290553,17.9276671339496,19.2849689194845,18.9133818589748,18.8836354285763,19.3829150144531,18.9822030392644,18.8444559086683,19.418402340947,17.9004228695864,19.1816053563124,18.6327440658267,19.3246985268728,18.3632963566999,18.4017987055536,19.3248975909893,19.1938757492795
1993-04-14,NA,18.0569759892553,17.1098893105144,19.6860860384466,19.1047993698578,19.1220723471983,18.0658107622142,17.4089987072084,18.6141386579493,19.4815724147255,19.3529013355065,17.7765102499742,19.1173112549195,18.8844376217172,18.74406768517,19.2692442670584,18.8101621926463,18.8444997573616,19.426286700882,17.8792633810432,19.1805803121601,18.6344728982748,19.2593985792288,18.364676235521,18.3253982941431,18.8636487749765,18.8570290503438
1993-04-15,NA,17.8809594012033,17.0691497467576,19.7173190257624,18.9799561216074,19.8609753870794,17.6861078516592,17.256155890831,18.7365662400264,19.3498116117486,19.0607629863496,17.5226661435958,19.8099748858049,18.6893203830866,18.6767475577283,18.6179899707077,18.6479937042951,18.8445746075912,19.4457173290795,17.8955482751129,19.1070713092379,18.6373636351452,19.3472328198477,18.3647502635684,18.2753102910401,18.7829967861428,18.7079937711989
1993-04-16,NA,17.7358374821268,17.0691515446723,20.0640095490444,18.9574580976649,19.8867556802191,17.4894975773725,17.0954202753774,18.5828028806965,19.3093992032646,18.7721890737834,17.4151915175355,19.8152147000281,18.5672747763028,18.6304886639628,18.8089231692753,18.6073476331414,18.8493879803019,19.447153079933,17.3765964556329,19.1068631888173,18.6431520852321,19.0593944091609,18.3648202800243,18.2525861595833,18.4980194176859,18.6979375141462
1993-04-17,NA,17.6721415371684,17.0691823734324,19.9191424845885,18.9805226960362,19.8839241450347,17.3761582106039,17.0954227676086,18.4844719309728,19.388012226413,18.6457025529591,17.37153178774,19.2882582527946,18.5648907595626,18.6305349299384,18.6827312390543,18.3393324025347,18.8394808718811,19.4514718905658,17.1182085064622,19.1068470170023,18.6554381544328,18.9233356294663,18.3703676914447,18.2361103772356,18.0257403907,18.7673527395656
1993-04-18,NA,17.6721415371684,17.0695592985856,19.6368621458614,19.0066521321782,19.3711252734198,17.3093700272748,17.0991294909211,18.3177314982714,19.3266480880624,18.5329097817604,17.4624973975543,19.2955191582576,18.4766020147039,18.53747738896,18.6827324194435,18.2161931293056,18.7089082727485,19.4572081967784,16.8971091807976,19.106844058962,18.6719391450315,18.7972149719735,18.3712486038182,18.2361114434956,17.7341757699195,18.792747860736
1993-04-19,NA,17.6721415371684,17.0853680323465,19.5162002380313,19.0319177654869,19.586259382175,17.1289840501211,17.1127427774805,17.7674577199089,19.2815216846132,18.5329113175288,17.5136623079693,19.00396246089,18.3626217367217,17.8706926564398,18.6842537109774,18.2018175327995,18.6235142148269,19.5538493855594,16.694364340933,19.1054796870622,18.6479466635389,18.7321974130604,18.3174758390849,18.3203492838944,17.5942863953628,18.7492162509903
1993-04-20,NA,17.6729644671027,17.0870168443413,19.4083469900472,19.0319177654869,19.3686077617836,17.0550449228635,17.1154231405849,17.4536880395094,19.2815879874012,18.5391261789944,17.5694908641708,18.7761027588921,18.5453263394071,17.4350963931024,18.609685111614,18.1162256152453,18.6235153851933,19.4108178741883,16.1433484130335,19.1041246859442,18.3672734643977,18.6832833577883,18.3175017765476,18.1143878242079,17.4504247751295,18.8458594355345
1993-04-21,NA,17.6741913034268,17.0889139516817,19.2111263201407,18.9450677453488,19.227106380935,17.0609164693887,17.1213301286282,17.3072319758172,19.2817937584093,18.5763416301351,17.4941349529726,18.6053185696022,18.3587257136163,17.2967929018813,18.4654317670431,18.2368244474919,18.6235396418526,19.2153848856567,15.7524606605895,19.0659729488535,18.1899340737365,18.5942459011269,18.3415176647553,17.8961093872866,17.2555109782256,18.9110603726356
1993-04-22,NA,17.675722063232,17.09012461909,19.1489806658369,18.7104939021352,19.1357427463604,17.0295310457375,17.1216649613536,17.268658981678,19.2921181316574,18.4930078179096,17.3411350934492,18.5190710415038,18.0624666110472,17.2349856450136,18.3078706950291,17.8527309825179,18.5637884329145,19.0839843401455,15.4514017372898,19.7851085079672,18.0160990372126,18.5942459011269,18.4072070992975,17.7697868208302,17.38655216323,18.9063670080475
1993-04-23,NA,17.6791079164555,17.091012256765,18.7652047520977,18.4997641587308,19.0680493187609,16.9098033025202,17.3252198542103,17.2620961309003,19.2254927946105,18.4950250382043,17.2293987881051,18.3845274595147,17.9496613391828,17.3660160838812,18.3212104694834,17.743599112867,18.2787979178168,19.1328599931981,15.3189210569064,19.3540419884265,17.8160910636406,18.5942459011269,18.4293098169203,17.5614313387831,17.0920880761565,18.9376420817319
1993-04-24,NA,17.6805384273318,17.0912719757204,18.5327271735709,18.3417304013509,19.0597479242201,16.649315310679,17.2543911691404,17.0499708676753,18.9277954119756,18.4492971448033,17.1702606909161,18.3845405921552,17.8930398890294,17.2625217958779,18.1267960989086,17.6183208829974,18.1286929908319,19.0586882884166,15.0956667119339,19.7337278409192,17.677829565326,18.5942459011269,18.4361558008614,17.3350600523052,16.9259874560912,18.9355821158523
1993-04-25,NA,18.0357952453258,17.0988085259058,18.3616591739272,18.4165285955459,19.0472858263161,16.5097396068177,17.2543943626722,16.8847068386869,18.8606324414274,18.3666745641374,17.1816153414969,18.3846004928427,17.9844825577602,17.0830886228311,17.958233816112,17.3540732259944,18.0067032038155,18.9346539441147,15.0956695218272,19.6057678722179,17.7185716155646,18.5418478847184,18.4409129962406,17.2477230080663,16.8092978600761,18.905484585103
1993-04-26,NA,17.5444440906082,17.1097282025322,18.2646165851401,18.2644355877075,18.8420107027685,16.3555479854816,17.2605310650413,16.8082753356438,18.8048754060197,18.3782773564547,17.1021320849386,18.3848095166941,17.9419352195492,16.991020856475,17.8476088617148,17.1293026606472,17.9521534059484,18.9765357691614,15.2318225834033,19.4825130685403,17.5283051530836,18.3463790216906,18.388418064681,17.1691009179877,16.8093185995364,18.7831316810111
1993-04-27,NA,17.5481130201408,17.1336554701663,18.2142425596392,18.1395234076446,18.5200865130641,16.3043840348818,17.2257794018532,16.6268757250847,18.8048846896737,18.3782773564547,16.9992057540713,18.4077976296661,17.9420317791989,16.9437928758012,17.7449872287847,16.9983609304915,17.8585567942782,18.8644878710597,15.1644222738313,19.453031040069,17.4555480943362,18.1893884365353,18.3565955576167,17.2660735787114,16.8093514335375,18.7469710194526
1993-04-28,NA,17.4876887598669,17.1633657753132,18.2093154731419,18.0758892650223,18.1591641748538,16.214136561177,17.1877099057846,16.501547748309,18.8050030125728,18.3782773564547,17.0018567285165,18.4246938264196,17.8972686713887,16.943793947524,17.6768459255626,16.8227022687422,17.7186059564177,18.7468895196188,15.1828430673172,19.453070016295,17.2949428565535,18.0150021424783,18.3269247529089,17.1641176631238,16.8164212692485,18.6895810870385
1993-04-29,NA,17.3477461007732,16.8634538921728,18.1995939641808,18.048257532698,17.9175903603498,16.2141380746105,17.2047770312021,16.4092132755207,18.8314488375678,18.3230162088882,17.0188727792752,18.4242267145965,17.8972909191666,16.9803950804394,17.6134380728587,16.7403498053773,17.7112235822967,18.7849955197023,15.201309719685,19.4539702935298,17.3436223572539,17.9438059762824,17.9598869660412,17.059394928845,16.992001601982,18.4407536891056
1993-04-30,NA,17.2614768126817,16.6505174899764,18.1919753311993,18.0440622671512,17.7871095206957,16.2143160018227,17.0353463169994,16.3363023153703,18.6813963777123,18.1780089829972,17.0284073312364,18.4357878086921,17.8997856140761,17.0041966577359,17.6136524605643,16.6873736977242,17.7112406567079,18.3913737793251,15.0653561076251,19.4551260601736,17.2377005652501,17.9443318805046,17.7846871664044,17.0941507559891,16.7628284998597,18.0985349059343
1993-05-01,NA,17.2614768126817,16.5198040227721,18.1919760755679,17.936623419748,17.6295917482119,16.2205087494126,16.9402270438859,16.3228094099678,18.6039426713512,17.9384043052719,17.0469043170646,18.4337703694765,17.9066922495201,16.9504193244237,17.5249976838994,16.874309212592,17.6199259193647,18.2316319167347,15.0149852533333,19.4772047440413,17.0961575650378,17.9476634264571,17.6197385550362,17.0273521578283,16.4893941386952,17.8037360276784
1993-05-02,NA,17.2615539115968,16.4982670469254,18.1967646525443,17.7135910294967,17.4512972128192,16.2686606231912,16.7975534126549,16.2399674453583,18.4972725161648,17.7046120470821,17.0480815648528,18.467190180812,17.9148390186474,16.9124772408166,17.4601731252224,16.8601456123076,17.4516264982478,18.0494474335008,14.8900355940104,19.4886820553578,16.9647746688449,17.90246198717,17.5312247730597,16.9257513982867,16.2980698332378,17.5477702840886
