DateTime	uas_m.s-1	vas_m.s-1	ps_Pa	tas_degC	pr_mm	rsds_W.m-2	rlds_W.m-2	hurs_%	cc_frac	petH_mm.day-1	wss_m s**-1
1981-02-01 00:00:00	-3.73940606084824	2.62799059526443	99147.721365375	28.5480336054688	0	318.597090524414	394.607925477539	44.4084923157349	0.66566869730809	5.87860498306168	4.64251624371741
1981-02-02 00:00:00	0.106326540819783	-2.83637661160278	98657.3210480945	28.7370999072266	0	261.424133044678	412.91890481543	43.0871463276367	0.719511312167391	7.07867592492359	2.90813265503116
1981-02-03 00:00:00	1.72956509548569	4.43545691248322	98836.47098025	20.8928103422852	0	219.48108325708	409.064425277832	73.9945922982178	0.773469998090077	6.58633135059575	4.78992175593898
1981-02-04 00:00:00	-1.93998877122591	7.73601430538178	99499.82899775	17.7927205473633	0	222.352997263428	355.588020135254	66.9333824532287	0.82337346059668	3.75477876982704	7.99090106199629
1981-02-05 00:00:00	-2.40227292567825	6.84976857140351	99534.49314525	18.7284764318877	0	331.137981037109	336.823231691895	60.9377674127808	0.726653022098628	4.42868891861191	7.09891600642939
1981-02-06 00:00:00	-2.51082990644455	6.31824237627441	99188.62143925	21.131983453125	0	328.618494301758	339.65707790625	61.9445668153076	0.723796298206417	4.78908524078961	6.70451484779794
1981-02-07 00:00:00	-2.23507248312569	2.57848946184921	98655.1662668212	24.9194562803931	0	297.466468272461	378.774742320801	52.4061513497925	0.706610713063109	5.31709237536304	3.26691915595231
1981-02-08 00:00:00	0.794026950282095	-0.118171030049204	98169.772956375	24.267606329424	0	264.956777022461	387.466261375	59.5718534526367	0.740924582923818	6.2125294650009	1.04324311774327
1981-02-09 00:00:00	1.90351140971065	3.82874705798722	98604.411537	19.4592648339844	7.80125490299372	237.268440448975	389.857626736816	65.6702884318848	0.770919531525735	7.07867592492359	4.35274641483206
1981-02-10 00:00:00	-0.711555228681686	3.90833221356201	99048.126579625	19.0698787768555	0	208.888839152588	377.684475386719	55.8574724788818	0.811576207581103	3.50310641918328	3.93993346923288
1981-02-11 00:00:00	0.90606172230625	3.14771072836538	99305.57570975	18.7489931123047	0	236.675385447021	357.125401303711	62.111395666626	0.803308024551047	3.97366406166688	3.27231828446279
1981-02-12 00:00:00	-1.67967692241192	3.9275321491127	99773.104088625	20.6021223959961	0	311.108422776367	345.907868916992	59.39584553479	0.723874690460773	4.67499582922873	4.22505208321221
1981-02-13 00:00:00	-1.06269079605103	3.60828591530991	99702.616413125	19.659298519043	5.43827564560454	152.563596466797	401.816174147461	69.709139916626	0.844315977509826	3.7610821465609	3.68172714401235
1981-02-14 00:00:00	-0.924038225046159	4.20782978343582	99237.028146125	21.1393664462891	1.72743390253242	239.971799323486	389.508133125977	70.8627993470459	0.760335807658352	4.07166698335171	4.23131590715524
1981-02-15 00:00:00	-0.745123993257522	3.53761995896912	98795.990743625	22.1288956826172	4.62886690366789	236.936071864746	409.200223616699	66.0475263881836	0.73320699523717	5.05262060894965	3.57215272724917
1981-02-16 00:00:00	-2.25318848925591	4.24781054088974	99120.867965	18.0317767768555	25.4959319075703	94.7019845372315	407.589604411133	89.7067169434814	0.883227871124607	3.12355783483997	4.71777975644989
1981-02-17 00:00:00	-4.51229108552933	3.75564902041245	99572.509008625	19.3123780874024	12.0625629044786	167.449925570312	388.761144051269	68.4192864069824	0.836491711050852	3.5218611555077	6.11781642286697
1981-02-18 00:00:00	-3.41794160507584	1.71752567269226	99528.503032	20.3424637924805	32.752776501933	186.877967905029	405.409673393066	84.1958940500488	0.799362186857985	3.40198345779776	3.83982766270538
1981-02-19 00:00:00	-0.989795264425623	-0.0522744419577131	99212.69379575	25.0203681123047	0	223.161376274902	416.021478382812	87.4238016931152	0.733766717408411	4.90601495145633	0.801262719662198
1981-02-20 00:00:00	0.168375431492662	-1.72354729130745	98926.715129625	26.6457768125	0	261.765889042969	417.994508333984	77.4936273258057	0.675145480233542	4.20179032646637	1.78766814313499
1981-02-21 00:00:00	2.20393230186272	-1.02684171790409	98842.325885	26.4368828303026	0	272.265535107409	417.562048969727	79.7381426279297	0.659594940329059	4.2603547430371	2.64170650465097
1981-02-22 00:00:00	-0.285417342342378	4.35804183730316	99226.29915075	19.4487910136719	3.43888192121386	207.908198779053	408.07231452832	79.7033678670654	0.76046254553326	5.77945519453722	4.29244659982505
1981-02-23 00:00:00	-3.34098996036911	4.92954063585663	99450.721240125	18.7795348149414	0	207.534206728271	371.288630962891	60.5646073598022	0.801479886650262	3.48306844984861	5.93043835720474
1981-02-24 00:00:00	0.397395108367652	5.21731442770386	99067.3748365	16.7101390991211	0	273.050103452637	349.938147769043	67.7582462700195	0.747703472463888	3.35305494696727	5.18471565625269
1981-02-25 00:00:00	4.77996066171646	3.92614553569794	98975.90207325	15.7867274956055	1.01576899217628	226.006622627686	358.181719883789	68.183267036499	0.788341750566487	3.6974964413783	6.19686459476816
1981-02-26 00:00:00	1.65036171988297	5.46557482042694	99672.831730889	14.727631881836	0	282.201706313477	326.317671030762	60.2555645082398	0.759890256336088	3.004805743088	5.71890670710071
1981-02-27 00:00:00	-0.428958020298513	3.45565655499754	99920.754874	15.8700177397461	0	221.463576138184	344.368445297743	61.892193756958	0.80438827471681	2.93801898856006	3.46234283418443
1981-02-28 00:00:00	-2.83438236670304	3.02536521169281	99837.81387775	16.7360037553711	0	292.513147467285	311.941506952637	56.6806006524048	0.756610895761138	3.50189299242396	4.03358002685064
