date;obs;ERA5;m_1;m_10;m_11;m_12;m_13;m_14;m_15;m_16;m_17;m_18;m_19;m_2;m_20;m_21;m_22;m_23;m_24;m_25;m_3;m_4;m_5;m_6;m_7;m_8;m_9
18-Mar-1993 12:00:00;NaN;0.8585834;1.305772;2.660611;2.023152;1.047317;-0.08565182;3.676534;-0.02964174;2.123762;2.964017;2.727841;1.456918;-0.2045405;1.022952;1.669573;0.6275203;1.50306;1.669573;-0.1242663;0.5705249;1.716988;1.049521;0.1587063;2.572648;1.15814;0.01613649
19-Mar-1993 12:00:00;NaN;1.157857;1.494627;2.704247;2.280095;1.24656;-0.08717553;3.820276;-0.01792758;2.058412;3.301572;2.707797;1.127478;-0.203097;1.22937;2.116873;0.7507694;1.275306;2.116873;-0.1207885;1.016252;2.053659;1.12672;0.3544908;2.555237;0.9989164;0.02872082
20-Mar-1993 12:00:00;NaN;1.59303;1.749669;2.438497;2.342741;1.365933;-0.07383697;3.888007;-0.006236187;1.915232;3.572233;2.515741;0.6334214;-0.2016564;1.496915;2.65783;0.9165512;1.151682;2.65783;-0.1170871;1.56635;2.097006;1.246863;0.4708039;2.593479;1.166635;0.5256118
21-Mar-1993 12:00:00;NaN;2.005564;2.058907;2.347404;2.317912;1.619307;-0.06007693;4.071239;0.00609536;2.039659;3.930589;2.21191;0.2563839;-0.1980758;1.67893;3.210775;1.262681;1.247332;3.210775;-0.113521;1.961987;2.039179;1.475666;0.7086706;2.644854;1.407928;0.695635
22-Mar-1993 12:00:00;NaN;2.229383;2.137213;2.399688;2.264608;1.660456;-0.04561801;4.192329;0.01948246;2.117049;4.222421;1.831389;0.01573902;-0.1888499;1.735134;3.401714;1.422076;1.572302;3.401714;-0.110035;2.255419;2.070796;1.708439;1.005316;2.763218;1.453004;0.84359
23-Mar-1993 12:00:00;NaN;2.448175;2.217786;2.336019;2.206177;1.388594;0.2613774;4.503405;0.03368127;2.040312;4.431329;1.649162;0.001932683;0.5896411;1.920204;3.433612;1.42588;1.701898;3.433612;-0.106301;2.455953;2.157307;1.865677;1.250908;2.85593;1.509297;1.125209
24-Mar-1993 12:00:00;NaN;2.579657;2.40807;2.119745;2.239013;1.397267;0.3027343;4.589562;0.4926678;2.088177;4.645864;1.644335;-0.07688637;1.074147;2.209243;3.380394;1.50929;1.80422;3.380394;-0.1025104;2.61814;2.345345;2.089206;1.424587;2.941637;1.778582;1.435447
25-Mar-1993 12:00:00;NaN;2.605544;2.703105;2.205801;2.287004;1.256079;0.3787009;4.860656;0.7653708;2.035507;4.906204;1.745363;-0.02855567;1.649382;2.413238;3.407498;1.760405;2.002136;3.407498;-0.09878088;2.7301;2.492387;2.305626;1.476203;3.168219;2.137422;1.568658
26-Mar-1993 12:00:00;NaN;2.562983;2.911465;2.37997;2.343827;1.327419;0.6813218;5.069995;1.089296;2.132976;4.938046;2.091423;-0.01427945;2.142789;2.598459;3.60224;2.055266;2.205291;3.60224;-0.09502517;2.688538;2.618858;2.415238;1.435197;3.265475;2.485456;1.666793
27-Mar-1993 12:00:00;NaN;2.577612;2.69478;2.614031;2.55344;1.575493;1.08793;5.247461;1.2736;2.470445;4.952587;2.685951;-0.003612097;2.428791;2.861764;3.73147;2.352703;2.431724;3.73147;-0.09208203;2.710294;2.801688;2.452655;1.632023;3.312428;2.791455;1.836496
28-Mar-1993 12:00:00;NaN;2.654127;2.417041;2.847141;2.832308;1.829547;1.315192;5.244558;1.473472;2.661195;5.040738;3.420226;0.004083994;2.684705;3.079662;3.8574;2.577882;2.698017;3.8574;-0.09036922;2.714231;2.968207;2.492279;1.927208;3.260856;3.038286;2.009264
29-Mar-1993 12:00:00;NaN;2.655051;2.337568;3.085714;3.033704;2.201661;1.307051;5.243731;1.921074;2.67087;5.156547;3.938488;0.01237266;3.066031;3.291082;3.923839;2.674401;2.83469;3.923839;-0.08773707;2.690184;2.95079;2.560813;1.955111;3.326598;3.30203;2.006155
30-Mar-1993 12:00:00;NaN;2.59402;2.282622;3.454283;3.225236;2.361242;1.351228;5.459366;2.262124;2.77316;5.286507;4.02688;0.02092362;3.378601;3.569886;4.245659;2.866738;2.747387;4.245659;-0.08508873;2.740714;2.869607;2.611339;1.993847;3.699081;3.694664;1.802057
31-Mar-1993 12:00:00;NaN;2.602671;2.152553;3.776266;3.251055;2.529686;1.528686;5.707204;2.552793;3.060186;5.347736;4.546175;0.0309916;3.48086;3.868349;4.72839;3.240141;3.048095;4.72839;-0.08210748;2.910035;2.776568;2.602851;2.347937;3.806565;4.066982;1.656111
01-Apr-1993 12:00:00;NaN;2.668382;2.081183;4.084799;3.09421;2.854493;1.845062;5.738697;2.942438;3.464977;5.355788;4.749487;0.04040767;3.423892;4.261927;5.258187;3.394697;3.431312;5.258187;-0.07588429;2.915087;2.746701;2.60257;2.688692;3.732914;4.260011;1.718529
02-Apr-1993 12:00:00;NaN;2.862611;2.155427;4.295507;3.094873;3.349787;2.271945;5.767382;3.313584;3.604327;5.310421;5.031639;0.05302009;3.310834;4.644655;5.54982;3.608686;3.723295;5.54982;-0.06905576;2.974094;2.97008;2.70691;2.969375;3.717924;4.469737;1.889507
03-Apr-1993 12:00:00;NaN;3.146267;2.426848;4.394383;3.36483;3.730978;2.439439;6.895356;3.584684;3.778611;5.353911;5.413973;0.598924;3.256148;4.957592;5.5322;3.875687;3.854547;5.5322;-0.06235429;3.267764;3.110183;2.823085;3.426266;3.666897;4.801861;1.874191
04-Apr-1993 12:00:00;NaN;3.387902;2.562481;4.441721;3.622424;4.054715;2.420483;7.234261;3.725907;4.090478;5.436012;5.65844;0.9907443;3.161944;5.114222;5.564586;4.061873;3.911131;5.564586;-0.05447977;3.644862;3.1817;2.921666;3.761791;3.523967;5.208682;1.943481
05-Apr-1993 12:00:00;NaN;3.480863;2.632267;4.489033;3.685527;4.067856;2.445369;7.585666;3.805112;4.305403;5.511571;5.71656;1.411152;3.077641;5.377477;5.517845;4.249959;3.92553;5.517845;-0.04602548;3.873621;3.44177;3.119581;4.047992;3.43835;5.450613;2.033971
06-Apr-1993 12:00:00;NaN;3.555339;2.905562;4.53667;3.7976;3.937685;2.693762;7.653623;3.980613;4.424855;5.434234;5.747689;1.816595;3.25742;5.560371;5.472548;4.313426;3.859907;5.472548;-0.0343991;4.138369;3.640867;3.432204;4.210149;3.460276;5.589377;2.296389
07-Apr-1993 12:00:00;NaN;3.660364;3.475505;4.587319;4.243654;4.087635;2.762867;7.65417;4.23676;4.495778;5.315793;6.450182;2.243003;3.619071;6.032444;5.737107;4.309948;3.762836;5.737107;-0.01846591;4.550808;3.750323;3.602242;4.288557;3.560913;5.635338;2.643445
08-Apr-1993 12:00:00;NaN;3.696092;4.036781;6.603771;4.780373;4.181895;2.991081;7.7616;4.445542;4.560511;5.486915;6.531481;2.70408;3.990558;6.519407;6.168693;4.245368;3.624849;6.168693;0.000565502;4.747855;3.928076;3.670437;4.435953;3.920007;5.61151;3.026117
09-Apr-1993 12:00:00;NaN;3.772791;4.166104;6.707168;5.3017;4.257565;3.508354;8.122377;4.653997;4.62671;5.569699;6.571705;3.13961;4.344042;7.038575;6.647069;4.189956;3.733747;6.647069;0.9885551;4.83068;4.164128;3.957083;4.907348;4.30038;5.369945;3.28876
10-Apr-1993 12:00:00;NaN;3.961185;4.393785;6.749455;5.583032;4.711164;3.91241;8.314141;4.720513;4.569031;5.400575;6.609197;3.47057;4.6597;7.348005;6.771766;4.185287;3.973094;6.771766;1.495281;5.178513;4.415803;4.045143;4.984665;4.676977;5.170557;3.388208
11-Apr-1993 12:00:00;NaN;4.191469;4.534349;7.357902;5.62016;4.835549;4.358868;8.57114;4.971309;4.466906;5.163538;6.647138;3.637293;4.755118;7.166576;6.596343;4.227148;4.348135;6.596343;1.976305;5.526902;4.711647;4.500504;5.125586;5.018832;5.153728;3.664423
12-Apr-1993 12:00:00;NaN;4.430753;4.564553;7.509302;6.53222;5.155557;4.873414;8.486558;5.255586;4.455209;4.914627;6.687032;3.686852;5.169064;6.872437;6.187407;4.012507;4.704791;6.187407;2.42083;5.615959;4.958378;4.456252;5.049089;5.206975;5.198525;4.088498
13-Apr-1993 12:00:00;NaN;4.676841;5.233631;7.811615;6.854489;5.225076;5.088897;8.334542;5.360593;4.615104;4.897499;7.956086;3.819454;5.532013;6.822477;5.938214;4.213059;4.85753;5.938214;2.94814;5.664734;5.350434;4.403704;5.132679;5.842946;5.239971;4.448385
14-Apr-1993 12:00:00;NaN;4.873315;5.505003;7.972121;7.375547;5.264923;5.519618;8.461515;5.407222;4.938996;5.143131;7.813951;3.99251;5.652996;6.888883;6.102311;4.671512;4.946825;6.102311;3.418739;5.713282;5.55306;4.450845;5.395834;6.042933;5.954959;4.915294
15-Apr-1993 12:00:00;NaN;5.072357;5.539258;7.978734;7.61572;5.897254;5.772725;8.600232;5.508618;5.027314;5.240765;7.843515;4.300999;5.69275;6.973645;6.401479;4.912852;5.225432;6.401479;3.937005;5.762539;5.608954;4.56158;5.496904;5.642824;5.822859;5.521236
16-Apr-1993 12:00:00;NaN;5.422759;6.0984;8.020153;7.655005;5.772202;5.885447;8.740711;5.556447;5.309999;5.370352;7.819199;4.746036;5.736774;6.766793;6.550218;5.423641;5.552827;6.550218;4.428222;7.356242;5.652739;4.872277;5.916229;5.285682;5.562038;5.954702
17-Apr-1993 12:00:00;NaN;5.632389;6.224249;8.115704;8.412424;5.631575;5.832903;8.763463;5.603362;5.811244;5.795448;7.698332;5.210163;6.884849;6.393035;6.795528;5.692001;6.008161;6.795528;4.783287;7.466096;5.614108;5.278293;5.973396;5.266355;5.860227;6.728823
18-Apr-1993 12:00:00;NaN;5.897545;6.687474;8.01405;8.601254;5.819016;5.45597;8.463057;7.065698;6.127553;5.941829;7.720304;5.452106;7.110013;6.065752;6.953697;5.800641;6.344533;6.953697;5.199069;7.506755;5.585942;5.502544;5.970651;5.289299;6.206011;6.731988
19-Apr-1993 12:00:00;NaN;6.078651;7.07376;7.994154;8.700183;6.039464;5.293084;8.302032;7.227012;6.175332;6.13833;7.815281;5.569395;7.386238;5.809126;6.932775;5.962309;6.396723;6.932775;5.235532;7.545629;5.674376;5.546268;6.069541;5.576036;6.387885;6.659447
20-Apr-1993 12:00:00;NaN;6.113924;7.28016;8.035477;8.614786;6.095062;5.560825;8.324876;7.349999;6.223814;6.293004;7.867521;5.820914;7.420701;5.860226;6.951415;6.118569;6.327556;6.951415;5.275034;7.57899;5.695023;5.588111;6.085617;5.845523;6.443521;6.769398
21-Apr-1993 12:00:00;NaN;6.237985;7.386232;8.522301;8.34689;6.764027;5.856534;8.378069;7.832206;6.285246;6.476752;7.649277;6.045134;7.447428;6.145041;7.070425;6.309221;6.171726;7.070425;5.319479;8.37552;5.718709;5.631251;6.335004;5.962643;6.463627;6.621113
22-Apr-1993 12:00:00;NaN;6.483085;7.425819;8.575594;8.398874;7.307344;5.912953;8.441737;8.241974;6.403898;6.574785;7.440471;6.090816;8.144144;6.449298;7.192151;6.829084;6.228876;7.192151;7.53934;8.553747;5.777128;5.675282;6.408666;6.12731;6.608535;6.484437
23-Apr-1993 12:00:00;NaN;6.74395;7.444807;8.793975;8.583462;7.652498;6.009871;9.121513;8.467205;6.514477;6.599373;7.444696;6.121845;8.208624;6.542305;7.241841;7.002141;6.285546;7.241841;7.734881;8.7174;7.142395;5.71735;6.637447;6.58764;6.960509;6.657352
24-Apr-1993 12:00:00;NaN;6.856184;7.55948;9.134363;8.664078;7.885099;6.155701;8.975772;8.515447;8.129508;6.630918;7.477007;6.660389;8.240336;6.592441;7.491714;7.149922;6.913297;7.491714;7.967962;8.823722;7.311799;5.765438;6.913982;7.159926;7.138125;6.916545
25-Apr-1993 12:00:00;NaN;6.89186;7.542827;9.379038;8.809505;8.137576;6.161851;9.197946;8.554458;8.00218;7.004334;8.129226;7.226264;8.036404;6.643389;8.470722;7.184738;7.249685;8.470722;8.194947;9.472889;7.148551;5.82466;7.194992;7.775455;7.287827;6.951084
26-Apr-1993 12:00:00;NaN;6.935161;7.569164;9.593293;8.878471;8.594045;6.251447;9.167841;8.588647;7.894454;7.283092;8.16435;7.330933;7.705125;6.698293;8.665648;7.221693;7.474605;8.665648;8.531155;9.932295;6.943143;6.337714;7.514281;8.007459;7.519694;7.691615
27-Apr-1993 12:00:00;NaN;6.981828;8.064507;9.791102;8.932076;8.941272;6.553964;9.532633;8.63522;7.844607;7.362294;8.150112;7.365137;7.638209;6.759518;8.684854;7.262134;7.526156;8.684854;8.726059;10.32054;7.010966;8.516744;7.796032;8.045865;7.562206;7.836028
28-Apr-1993 12:00:00;NaN;7.030473;8.257086;9.84293;8.981964;9.119581;6.706267;9.903868;8.687761;8.014167;7.534237;8.058056;7.401719;7.864923;6.887517;8.429697;7.308765;7.573971;8.429697;8.737968;10.54278;7.108532;8.620556;8.167717;8.091437;7.5957;7.926443
29-Apr-1993 12:00:00;NaN;7.080262;8.34232;9.891684;9.034629;9.168914;6.738513;9.933856;10.89372;8.233905;8.076796;8.044269;7.47975;7.999583;7.201699;8.439706;7.355542;8.598439;8.439706;8.961737;11.03124;7.165771;8.882962;8.678364;8.128863;7.637507;8.199158
30-Apr-1993 12:00:00;NaN;7.13094;8.616755;9.938025;9.099392;9.429195;7.442688;9.952853;10.87246;8.363952;8.314538;8.122718;9.166779;8.221589;7.487389;8.476761;8.078774;8.734302;8.476761;9.204781;11.37582;7.306369;9.167157;9.260181;8.16275;8.580486;8.05798
01-May-1993 12:00:00;NaN;7.182539;8.820059;9.986513;11.3999;9.508755;7.415262;10.56063;10.86942;8.732133;8.677114;8.167863;9.328105;8.684425;7.709527;8.962497;8.977816;9.051959;8.962497;9.261008;11.71794;7.348846;9.26182;9.896361;8.199524;8.583218;8.099888
02-May-1993 12:00:00;NaN;7.228983;8.869283;10.02625;11.49762;9.582458;7.436677;10.75633;11.00329;9.147954;8.96101;8.619887;9.218553;9.007473;7.88061;9.117367;9.516468;8.908703;9.117367;9.002995;12.42737;7.372372;9.435291;10.10085;8.23087;8.703264;8.171056
03-May-1993 12:00:00;NaN;7.261859;8.914914;10.05243;11.89961;9.643123;7.659542;11.05963;11.25929;9.159175;9.002716;8.884036;9.287019;9.268142;8.024416;9.299243;9.77057;8.913633;9.299243;8.833271;12.53284;7.396684;9.477856;10.16459;8.263638;8.744174;8.224754
04-May-1993 12:00:00;NaN;7.286856;8.961553;10.07152;12.21208;9.697783;7.699283;11.09885;11.33968;9.397082;9.657892;8.941566;9.512663;9.441452;8.153115;10.41635;9.876533;8.979067;10.41635;8.849295;12.58646;7.415293;9.531745;10.221;8.30564;9.4156;8.63627
05-May-1993 12:00:00;NaN;7.315683;9.010727;10.09708;12.58304;9.761209;7.892743;12.16117;11.3478;9.72412;9.718445;8.99642;9.561939;9.491068;8.267664;10.58118;9.932364;8.899782;10.58118;9.185207;12.63474;7.439188;9.584186;10.2768;11.63797;10.26187;8.086866
06-May-1993 12:00:00;NaN;7.35043;9.054218;10.18281;13.00159;9.831792;8.127714;12.10074;11.55729;9.750506;10.07492;9.043946;9.579212;9.540071;8.380083;10.58144;9.988601;8.974028;10.58144;9.677588;12.68793;7.47585;9.630309;10.33195;11.80196;10.40208;7.670125
07-May-1993 12:00:00;NaN;7.379622;10.11144;12.42048;13.78263;9.902079;8.169662;12.0772;11.50499;9.777847;9.942269;9.213879;9.611124;9.591181;8.497157;10.72553;10.04508;9.157244;10.72553;9.922252;12.75448;7.524131;9.675966;10.38175;11.95364;11.04168;7.535454
08-May-1993 12:00:00;NaN;7.432709;9.467142;12.44427;14.07675;9.9708;8.21011;12.92845;11.44675;10.08651;9.947221;10.43203;9.662014;10.45509;8.613253;10.78395;10.0979;9.529203;10.78395;9.990301;12.82658;9.343639;9.702078;10.42935;11.79818;11.13707;7.728068
09-May-1993 12:00:00;NaN;7.519838;9.311513;12.49541;14.06481;10.03852;8.259489;13.12957;11.46231;10.76311;10.09139;10.66913;9.728277;9.969747;8.731117;10.78046;10.14365;9.446456;10.78046;9.829814;12.89456;9.511923;9.726512;10.48078;11.89232;11.17951;8.196453
10-May-1993 12:00:00;NaN;7.83274;9.358311;12.54538;14.1195;10.10402;8.316586;13.40662;11.47169;11.34681;10.47718;11.05573;9.803673;10.08657;8.859124;10.8554;10.19354;9.489;10.8554;10.30289;12.9634;9.581655;9.763327;10.53493;12.15802;11.21138;8.754076
11-May-1993 12:00:00;NaN;8.256699;9.926198;12.59142;14.16482;10.16768;8.375699;13.52451;11.67773;11.50267;10.52186;11.1776;9.883;10.2182;9.000963;11.07488;10.25015;9.505105;11.07488;10.77538;13.03388;9.796329;10.14528;10.58679;12.20831;11.24152;9.151467
12-May-1993 12:00:00;NaN;8.590278;9.869868;12.64159;14.78562;10.23047;8.434976;13.5694;11.82572;11.8761;10.56788;11.187;9.965654;10.24198;9.152722;11.27983;12.64143;9.962865;11.27983;10.84905;14.54421;9.979058;12.22589;10.64188;12.26293;11.28802;9.478698
13-May-1993 12:00:00;NaN;8.843896;9.852087;12.69877;14.24502;10.29323;8.495557;13.61919;11.87497;11.97879;10.62057;11.50286;10.04944;10.40888;9.316412;11.32432;12.52147;10.04423;11.32432;10.89926;13.8687;10.07981;12.5892;10.69801;12.33271;12.07476;9.590044
14-May-1993 12:00:00;NaN;9.035471;10.21546;14.13063;13.87056;10.35681;8.861463;13.67358;11.92713;12.0336;10.66859;11.85435;10.13535;11.01814;9.495189;11.36553;12.47221;10.08147;11.36553;10.95607;13.55228;10.25832;13.17469;10.7563;12.41843;12.23216;9.482053
15-May-1993 12:00:00;NaN;9.188986;10.14801;13.91439;13.83595;10.4231;9.332304;13.72426;13.13039;12.07185;10.78576;11.90306;10.21904;11.04359;9.674088;11.40941;12.50856;10.12053;11.40941;11.04752;13.56217;10.63131;13.68183;10.81725;13.10664;12.6021;9.341781
16-May-1993 12:00:00;NaN;9.329551;9.981242;14.07723;13.89582;10.49154;9.594003;13.76992;13.17692;12.55971;12.09608;11.94508;10.30471;11.06543;9.846099;11.4617;12.57468;10.162;11.4617;11.17865;13.61572;11.0742;13.71103;10.88339;13.03309;12.83834;9.167296
17-May-1993 12:00:00;NaN;14.35633;10.2595;14.36214;13.9572;10.55855;9.780116;13.81568;13.23382;12.70439;12.22455;11.98896;14.2524;11.09589;10.01089;11.50798;12.77123;10.21087;11.50798;13.37691;13.65963;11.32606;13.73782;13.45918;13.67978;13.28603;9.219972
18-May-1993 12:00:00;NaN;14.40822;10.625;14.66588;14.01896;16.19362;9.924036;13.85353;13.29177;12.8098;12.77495;12.03522;13.47902;11.12446;10.16992;11.55991;12.81973;10.26336;11.55991;13.76964;13.703;11.38248;13.76986;13.24537;13.8658;13.30155;9.426576
19-May-1993 12:00:00;NaN;14.43511;10.902;14.96689;14.07947;16.22939;12.456;13.89032;13.34822;12.83831;13.10007;12.08497;12.77335;12.49507;15.05423;11.62246;12.86701;10.31886;11.62246;13.91995;13.75213;11.43767;13.79267;13.37888;13.8973;13.33296;9.970393
20-May-1993 12:00:00;NaN;14.42501;11.01319;15.03035;14.13483;16.25973;12.40175;13.93612;13.38693;13.49059;13.14879;12.11976;12.62569;12.58717;14.23708;11.68578;12.91517;10.35759;11.68578;13.96936;13.80542;11.49588;13.80449;13.42616;13.74706;14.63069;9.909546
21-May-1993 12:00:00;NaN;14.39373;11.07485;15.09467;14.24086;16.03553;12.43842;15.86338;13.83741;14.30369;13.19369;13.2437;12.92572;12.61944;13.97245;11.74768;12.95162;10.38723;11.74768;14.03001;13.86276;11.53297;13.82265;13.46539;13.50311;14.69165;10.00678
22-May-1993 12:00:00;NaN;14.35344;11.46615;15.15711;15.77203;16.00902;12.46741;15.56519;13.79796;14.43477;13.23733;13.48819;12.98771;12.65398;13.93933;11.79021;12.97242;10.41861;11.79021;14.09261;13.91952;11.57656;13.83134;13.51091;13.78222;14.80952;10.37822
23-May-1993 12:00:00;NaN;14.31629;11.64023;15.21834;14.86333;16.23739;12.4987;15.48636;13.95327;14.49673;13.2899;13.55995;13.04746;14.58653;13.98864;11.83718;13.00508;10.46602;11.83718;14.15549;13.96976;13.4896;13.8265;13.55771;14.13382;14.86161;10.81418
24-May-1993 12:00:00;NaN;14.28769;11.67297;15.27286;14.54576;16.17247;12.53507;15.46966;14.33168;16.59756;13.35008;13.70633;13.09931;15.16693;14.03445;11.94898;13.05083;14.10661;11.94898;14.21714;14.01879;13.51942;13.83843;14.42744;14.18961;14.91993;11.14367
25-May-1993 12:00:00;NaN;14.26374;11.69159;15.32562;14.56891;16.2547;12.56272;15.5506;14.06204;16.74242;13.41227;13.87738;13.14659;15.31668;14.06452;12.13686;13.0996;14.79265;12.13686;14.279;15.84966;14.21047;13.8728;14.69269;14.2493;14.96742;11.16936
26-May-1993 12:00:00;NaN;14.24744;11.71774;15.37287;14.64599;16.76106;12.59356;16.40652;13.90696;16.69054;13.47536;13.98452;13.1895;15.49145;14.28512;12.96311;13.15664;15.15171;12.96311;14.34143;16.09867;14.87093;13.90942;14.75319;14.30103;16.38831;11.18892
27-May-1993 12:00:00;NaN;14.23804;11.75123;15.40639;14.69712;17.10808;13.9911;16.1051;13.89549;17.36203;13.53821;14.03991;13.2292;15.38314;14.03517;13.50489;13.22167;15.34059;13.50489;14.40746;16.36577;14.80314;13.94865;14.81322;14.38485;16.58814;11.58305
28-May-1993 12:00:00;NaN;14.24291;11.80226;16.82405;14.75258;17.18422;14.79697;15.72361;14.00541;17.31361;13.58728;14.239;13.27719;15.28724;14.0752;13.78496;13.29004;15.58148;13.78496;14.4763;16.26425;14.77179;13.99457;14.87144;14.5067;17.03815;11.54727
